condition,trial,true_alpha,alpha_strength,alpha_strength_bin,true_t,geometry_skew,geometry_skew_bin,baseline_geometry_mae,baseline_weight_mae,baseline_alpha_error,baseline_fit_rmse,harmonic_geometry_mae,harmonic_weight_mae,harmonic_alpha_error,harmonic_fit_rmse,harmonic_alignment_clean_rmse,harmonic_improves_alpha,pca_geometry_mae,pca_weight_mae,pca_alpha_error,pca_fit_rmse,pca_alignment_clean_rmse,pca_improves_alpha,oracle_alpha_error,oracle_fit_rmse
full_noisy,8,1.5088448867810103,0.41134438244194793,strong,-0.127311334314093,0.127311334314093,low_skew,0.07195911457450936,0.33439370994760437,0.8572097307903799,0.005654384691161771,0.031469322909330265,0.2577904847052413,0.036547479724566845,0.010129749712880507,0.0,1,0.031469322909330265,0.2577904847052413,0.036547479724566845,0.010129749712880507,0.0,1,0.036547479724566845,0.010129749712880507
full_noisy,9,1.0235093641239816,0.02323727519702363,weak,-0.2273158293797161,0.2273158293797161,mid_skew,0.019676899850317214,0.30149030756828926,0.046927488630250425,0.003385746220541959,0.042496714806802484,0.043648189492530666,0.032497856504055345,0.01858996762185943,0.0037966552319497917,1,0.019676899850317214,0.30149030756828926,0.046927488630250425,0.002147540806914329,0.018929107929409085,0,0.0036684090130858493,0.00823655663430961
full_noisy,10,1.444875200213643,0.36802295120042583,strong,0.3514887974098736,0.3514887974098736,mid_skew,0.1271499916670283,0.18012637372378623,0.008808913697596399,0.011583172930181115,0.1271499916670283,0.18012637372378623,0.008808913697596399,0.011583172930181115,0.0,0,0.1271499916670283,0.18012637372378623,0.008808913697596399,0.011583172930181115,0.0,0,0.008808913697596399,0.011583172930181115
full_noisy,11,0.7935163484061216,0.23128113632164482,moderate,0.27491795188530394,0.27491795188530394,mid_skew,0.07921498778468947,0.10773429931972761,0.4794487962669898,0.007553920349859232,0.07921498778468947,0.10773429931972761,0.4794487962669898,0.007553920349859232,0.16338513543186026,0,0.07921498778468947,0.10773429931972761,0.4794487962669898,0.007553920349859232,0.16338513543186026,0,0.011167523488821551,0.009063227834975266
full_noisy,12,1.1152450975029287,0.10907419914383697,moderate,0.25777917552072854,0.25777917552072854,mid_skew,0.03710395090557486,0.20819188541609737,0.008239224099268583,0.005724701458843935,0.03710395090557486,0.20819188541609737,0.008239224099268583,0.005724701458843935,0.04924385924943538,0,0.03710395090557486,0.20819188541609737,0.008239224099268583,0.005724701458843935,0.04924385924943538,0,0.008239224099268583,0.005724701458843934
full_noisy,13,1.789707615602742,0.5820522632720123,strong,-0.35434623968118734,0.35434623968118734,mid_skew,0.14780938152423287,0.1576197890436147,0.04796214546530497,0.01339648749398619,0.14780938152423287,0.1576197890436147,0.04796214546530497,0.01339648749398619,0.0,0,0.14780938152423287,0.1576197890436147,0.04796214546530497,0.01339648749398619,0.0,0,0.04796214546530497,0.01339648749398619
full_noisy,14,1.1338042660870387,0.12557858554610896,moderate,-0.37613388399612546,0.37613388399612546,mid_skew,0.01329493828331275,0.0609180056961816,0.03270981968219444,0.010812470132116695,0.01329493828331275,0.0609180056961816,0.03270981968219444,0.010812470132116695,0.0,0,0.01329493828331275,0.0609180056961816,0.03270981968219444,0.010812470132116695,0.0,0,0.03270981968219444,0.010812470132116695
full_noisy,15,1.0185393851343945,0.018369625681196267,weak,0.08357259411218533,0.08357259411218533,low_skew,0.1653507801037957,0.07463572128855944,0.022398790439374316,0.00716469132978057,0.1653507801037957,0.07463572128855944,0.022398790439374316,0.009392630242158024,0.0,0,0.1653507801037957,0.07463572128855944,0.022398790439374316,0.00716469132978057,0.0,0,0.0032984493506300616,0.008312688191736908
full_noisy,16,0.8151881971841377,0.20433627560809972,moderate,0.4674252209376715,0.4674252209376715,high_skew,0.0412802500520689,0.3390662615786438,0.3666349831309601,0.0226420405291156,0.08074096006532387,0.21520921679833918,0.36555494671445254,0.09535611447008992,0.15374194972589245,1,0.0412802500520689,0.3390662615786438,0.3666349831309601,0.0226420405291156,0.151291064400739,0,0.008492919349408101,0.023270935088333573
full_noisy,17,1.2227656237543663,0.20111519790987126,moderate,0.30519681035762236,0.30519681035762236,mid_skew,0.022176170118207123,0.17343934436157557,0.4039689829178168,0.0062617018989232455,0.022176170118207123,0.17343934436157557,0.4039689829178168,0.0062617018989232455,0.0,0,0.022176170118207123,0.17343934436157557,0.4039689829178168,0.0062617018989232455,0.0,0,0.002101563337171708,0.012503746076372379
full_noisy,18,0.9473863426023441,0.054048304257840345,weak,-0.07214884787118536,0.07214884787118536,low_skew,0.009035602674992186,0.06467194686725285,0.00623011217927727,0.0028036350811149117,0.10613652491350724,0.12091935922883434,0.01352977244819209,0.007447059915126642,0.03898787501829857,0,0.009035602674992186,0.06467194686725285,0.00623011217927727,0.0028036350811149117,0.03898787501829857,0,0.00623011217927727,0.0028036350811149113
full_noisy,19,0.6896156389225523,0.3716208816378404,strong,0.6167971506508516,0.6167971506508516,high_skew,0.08417341181970696,0.10042808571183341,0.7689938644310255,0.009986986802623263,0.08417341181970696,0.10042808571183341,0.7689938644310255,0.009986986802623263,0.259561561675748,0,0.08417341181970696,0.10042808571183341,0.7689938644310255,0.009986986802623263,0.259561561675748,0,0.008012135535149345,0.012091061025662861
full_noisy,20,0.6864739853531868,0.3761869490978302,strong,0.21469368171783323,0.21469368171783323,mid_skew,0.09117539042910261,0.04393355667042604,0.7648798937814646,0.003645127990706162,0.09117539042910261,0.04393355667042604,0.7648798937814646,0.003645127990706162,0.2633714511222046,0,0.09117539042910261,0.04393355667042604,0.7648798937814646,0.00922891537484148,0.2633714511222046,0,0.01020571710137097,0.00641016802388689
full_noisy,21,1.7588146349151395,0.5646400792559778,strong,-0.6443143454152884,0.6443143454152884,high_skew,0.05674737191501852,0.14182409307437513,0.04275536967615645,0.009325727607095118,0.05674737191501852,0.14182409307437513,0.04275536967615645,0.009325727607095118,0.07150394268761884,0,0.05674737191501852,0.14182409307437513,0.04275536967615645,0.009325727607095118,0.07150394268761884,0,0.04275536967615645,0.009325727607095118
full_noisy,22,1.5107469208116133,0.41260417807219035,strong,-0.5786567270766731,0.5786567270766731,high_skew,0.048879211215848435,0.034813604505347116,0.049582025293630094,0.014347179064412822,0.048879211215848435,0.034813604505347116,0.049582025293630094,0.014347179064412822,0.0,0,0.048879211215848435,0.034813604505347116,0.049582025293630094,0.014347179064412822,0.0,0,0.049582025293630094,0.014347179064412822
full_noisy,23,1.393780439529941,0.33201979600928433,strong,0.3316191330484015,0.3316191330484015,mid_skew,0.19807182198060566,0.15074694082668535,0.01876004880640947,0.006936545487046051,0.19807182198060566,0.15074694082668535,0.01876004880640947,0.006936545487046051,0.0,0,0.19807182198060566,0.15074694082668535,0.01876004880640947,0.006936545487046051,0.0,0,0.01876004880640947,0.006936545487046051
full_noisy,24,1.1992102520840504,0.1816632168724847,moderate,-0.16980274933859127,0.16980274933859127,low_skew,0.09931510598770876,0.3028798578010438,0.36234608248187195,0.00618778430975704,0.09931510598770876,0.3028798578010438,0.36234608248187195,0.00618778430975704,0.04949674078067517,0,0.09931510598770876,0.3028798578010438,0.36234608248187195,0.00618778430975704,0.04949674078067517,0,0.005837859193418948,0.004721674517744375
full_noisy,25,0.6384502933472301,0.44871145564373177,strong,-0.26135392319581036,0.26135392319581036,mid_skew,0.07286389687616014,0.21369934810741306,0.9084278380675045,0.004814027078570277,0.07286389687616014,0.21369934810741306,0.9084278380675045,0.004814027078570277,0.3082223960599349,0,0.07286389687616014,0.21369934810741306,0.9084278380675045,0.004814027078570277,0.3082223960599349,0,0.005912895084374981,0.008393947197777751
full_noisy,26,1.0799076979386069,0.07687557261213776,weak,0.07913132074464299,0.07913132074464299,low_skew,0.055660220140059204,0.01935455533815723,0.004339559794765302,0.004374672401634767,0.055660220140059204,0.01935455533815723,0.004339559794765302,0.004374672401634767,0.01718486095716561,0,0.055660220140059204,0.01935455533815723,0.004339559794765302,0.004374672401634767,0.01718486095716561,0,0.004339559794765302,0.004374672401634767
full_noisy,27,1.767339043091308,0.5694750499128423,strong,0.6485121704325894,0.6485121704325894,high_skew,0.07588111059362249,0.10406888791257411,0.017937028873225458,0.009800274847646106,0.07588111059362249,0.10406888791257411,0.017937028873225458,0.009800274847646106,0.06459597005016761,0,0.07588111059362249,0.10406888791257411,0.017937028873225458,0.009800274847646106,0.06459597005016761,0,0.017937028873225458,0.009800274847646106
full_noisy,28,0.7791757742484173,0.24951861768074493,moderate,-0.6660345882439517,0.6660345882439517,high_skew,0.12735282306720488,0.08843421125901145,0.49558522389994075,0.006573349072276966,0.12735282306720488,0.08843421125901145,0.49558522389994075,0.006573349072276966,0.17287994917163924,0,0.12735282306720488,0.08843421125901145,0.49558522389994075,0.006573349072276966,0.17287994917163924,0,0.030984735114738204,0.017123278588399436
full_noisy,29,1.7965948128779823,0.5858931026207695,strong,0.5969037338940261,0.5969037338940261,high_skew,0.032416126533935906,0.20466189150979375,0.04398525211632642,0.027321774461714885,0.032416126533935906,0.20466189150979375,0.04398525211632642,0.02732177446171488,0.11396476614934954,0,0.032416126533935906,0.20466189150979375,0.04398525211632642,0.02732177446171488,0.11396476614934954,0,0.07695567124440905,0.025550540092837987
full_noisy,30,1.3457248153658037,0.2969327640841539,strong,-0.5890582328011537,0.5890582328011537,high_skew,0.08932342553464105,0.038088705064592915,0.028574884637855957,0.009004026612472214,0.08932342553464105,0.038088705064592915,0.028574884637855957,0.009004026612472214,0.07137967532036238,0,0.08932342553464105,0.038088705064592915,0.028574884637855957,0.009004026612472214,0.07137967532036238,0,0.028574884637855957,0.009004026612472214
full_noisy,31,0.9874591339712798,0.012620166383396303,weak,-0.6975298033909634,0.6975298033909634,high_skew,0.07356214561927495,0.2293499963686897,0.00894150873172539,0.004600491031025577,0.07531031762388339,0.14895971356624532,0.014250840264144249,0.06573026466103674,0.054115380659624034,0,0.07356214561927495,0.2293499963686897,0.00894150873172539,0.007793803835520543,0.10446623346866489,0,0.012511841858590333,0.030229360956056172
full_noisy,32,1.1013941588421834,0.09657679443848517,weak,-0.3260128219613354,0.3260128219613354,mid_skew,0.06243179119977338,0.23909091004186686,0.18222140931154607,0.010991004044514448,0.06243179119977338,0.23909091004186686,0.18222140931154607,0.011084505422163778,0.0,0,0.06243179119977338,0.23909091004186686,0.18222140931154607,0.011084505422163778,0.007642070753954593,0,0.027635038465097628,0.01519885047978149
full_noisy,33,0.8162742519097632,0.20300488745796905,moderate,0.6072941597407292,0.6072941597407292,high_skew,0.12966588368044366,0.18977470072452363,0.37709814098086825,0.007439619619064385,0.12966588368044366,0.18977470072452363,0.37709814098086825,0.007439619619064385,0.14256525388305794,0,0.12966588368044366,0.18977470072452363,0.37709814098086825,0.007439619619064385,0.14256525388305794,0,0.011590380014820045,0.007854847257528342
full_noisy,34,1.0198692263678424,0.019674409633354702,weak,-0.16654900482133334,0.16654900482133334,low_skew,0.07393658450241396,0.031712886031664396,0.006012506352282454,0.010990975703100899,0.019169409542100613,0.18230162207970882,0.004132536972534018,0.05420088609252327,0.08441850190730936,1,0.07393658450241396,0.031712886031664396,0.006012506352282454,0.01461299928823848,0.013589603720189252,0,0.03692271841564443,0.015051674870349982
full_noisy,35,1.7778766886058792,0.5754197806966694,strong,0.420294754864285,0.420294754864285,mid_skew,0.06656179159345817,0.08992544766824112,0.017475328815365954,0.016551694795734123,0.06656179159345817,0.08992544766824112,0.017475328815365954,0.016551694795734123,0.0,0,0.06656179159345817,0.08992544766824112,0.017475328815365954,0.016551694795734123,0.0,0,0.017475328815365954,0.016551694795734123
full_noisy,36,1.011794273352765,0.01172526299880489,weak,0.4839368931392737,0.4839368931392737,high_skew,0.08336039902240235,0.1405069461502098,0.0034466624309994476,0.007809257450134902,0.07004239709082735,0.13981313329487605,0.038585979645629376,0.03815837609229608,0.0034872818517841563,0,0.08336039902240235,0.1405069461502098,0.0034466624309994476,0.008764223153892416,0.06441140333572247,0,0.029143902221003826,0.008550090680057574
full_noisy,37,1.2503430009110315,0.2234179144020406,moderate,0.3499866920952986,0.3499866920952986,mid_skew,0.161575092374586,0.1424975102871529,0.011046982705843256,0.007906465744530432,0.161575092374586,0.1424975102871529,0.011046982705843256,0.007906465744530432,0.018559445315627237,0,0.161575092374586,0.1424975102871529,0.011046982705843256,0.007906465744530432,0.018559445315627237,0,0.011046982705843256,0.007906465744530432
full_noisy,38,1.6458048541091952,0.4982295375770298,strong,-0.1432067304962389,0.1432067304962389,low_skew,0.027753761718236198,0.08639315973896193,0.010328870075153596,0.015165997325477699,0.027753761718236198,0.08639315973896193,0.010328870075153596,0.015165997325477699,0.11208067530852808,0,0.027753761718236198,0.08639315973896193,0.010328870075153596,0.015165997325477699,0.11208067530852808,0,0.010328870075153596,0.015165997325477699
full_noisy,39,0.9993233419195121,0.0006768871168922195,weak,-0.3503324746963082,0.3503324746963082,mid_skew,0.04977638038657262,0.08984883592804617,0.0027990735731128202,0.006874073879853058,0.18733805915779664,0.038970152117688873,0.026115048212376535,0.03152166671307851,0.042646796422057626,0,0.04977638038657262,0.08984883592804617,0.0027990735731128202,0.007757985697055272,0.004228820727216168,0,0.0027990735731128202,0.007691449215879035
full_noisy,40,1.4849973073886802,0.3954129590467431,strong,-0.2768197787252142,0.2768197787252142,mid_skew,0.04185464950982309,0.12342897876434367,0.02539262546774479,0.006911296118824191,0.04185464950982309,0.12342897876434367,0.02539262546774479,0.006911296118824191,0.0,0,0.04185464950982309,0.12342897876434367,0.02539262546774479,0.006911296118824191,0.0,0,0.02539262546774479,0.006911296118824191
full_noisy,41,1.0782746134110006,0.07536218346914259,weak,-0.5377357107897028,0.5377357107897028,high_skew,0.10933814514478761,0.2224912296382824,0.012694466833303997,0.004753754233511285,0.055588070966214466,0.07561281230777922,0.0027064752671590586,0.02955983178460627,0.03598120445851969,1,0.10933814514478761,0.2224912296382824,0.012694466833303997,0.004753754233511285,0.005560044645942139,0,0.012694466833303997,0.004753754233511285
full_noisy,42,1.2704640110043441,0.2393821967372402,moderate,0.698265907057858,0.698265907057858,high_skew,0.09190424618764048,0.1705542719898242,0.0025011336687672525,0.003081296514640246,0.09190424618764048,0.1705542719898242,0.0025011336687672525,0.003081296514640246,0.021221781299922554,0,0.09190424618764048,0.1705542719898242,0.0025011336687672525,0.003081296514640246,0.021221781299922554,0,0.0025011336687672525,0.003081296514640246
full_noisy,43,1.0775360975495354,0.07467704364067826,weak,0.24574839277516627,0.24574839277516627,mid_skew,0.04583892349778904,0.0788450902153615,0.00537215070861774,0.00788513665460112,0.04583892349778904,0.0788450902153615,0.00537215070861774,0.00788513665460112,0.0440756781810718,0,0.04583892349778904,0.0788450902153615,0.00537215070861774,0.00788513665460112,0.0440756781810718,0,0.00537215070861774,0.00788513665460112
full_noisy,44,1.2779308455205918,0.24524224300502886,moderate,-0.4349410914960348,0.4349410914960348,mid_skew,0.11045142672236095,0.053841338421702745,0.004965700847480381,0.006952639858506726,0.11045142672236095,0.053841338421702745,0.004965700847480381,0.006952639858506726,0.0,0,0.11045142672236095,0.053841338421702745,0.004965700847480381,0.006952639858506726,0.0,0,0.03639398007432337,0.009829768061847672
full_noisy,45,0.9820955090545905,0.018066715627366434,weak,-0.535833615749243,0.535833615749243,high_skew,0.07231934009618919,0.16235759639501557,0.006723123050048296,0.004725609360686597,0.020376726357999603,0.11221623347597881,0.007148216941901042,0.06347762398088573,0.05446998065263238,0,0.07231934009618919,0.16235759639501557,0.006723123050048296,0.0047256093606865964,0.018020201313229404,0,0.015034033114194156,0.008542437002534018
full_noisy,46,0.6801818200087958,0.38539513418640253,strong,0.6265556969599069,0.6265556969599069,high_skew,0.01889010446359821,0.0935027964346159,0.005045195895069909,0.002770867050267868,0.01889010446359821,0.0935027964346159,0.005045195895069909,0.002770867050267868,0.26970469981433126,0,0.01889010446359821,0.0935027964346159,0.005045195895069909,0.002770867050267868,0.26970469981433126,0,0.005045195895069909,0.0027708670502678678
full_noisy,47,0.8156916037567967,0.20371893202660893,moderate,0.31540636682324275,0.31540636682324275,mid_skew,0.030613903857983283,0.013189526244934626,0.004444818371033832,0.004176443897739458,0.030613903857983283,0.013189526244934626,0.004444818371033832,0.004176443897739458,0.14436587954772956,0,0.030613903857983283,0.013189526244934626,0.004444818371033832,0.004176443897739458,0.14436587954772956,0,0.004444818371033832,0.004176443897739458
full_noisy,48,0.6007706959323925,0.5095419548009951,strong,-0.5032038855158338,0.5032038855158338,high_skew,0.07569251893752249,0.053563089166289934,0.0023349084186563562,0.009074497596147039,0.07569251893752249,0.053563089166289934,0.0023349084186563562,0.009074497596147039,0.3557206667278374,0,0.07569251893752249,0.053563089166289934,0.0023349084186563562,0.009074497596147039,0.3557206667278374,0,0.01752002972955302,0.0286231455201445
full_noisy,49,1.1862023924317155,0.1707569373077555,moderate,0.676466431273879,0.676466431273879,high_skew,0.07742885606317026,0.09806963822165964,0.016963465365599673,0.025339281455082217,0.07742885606317026,0.09806963822165964,0.016963465365599673,0.025339281455082217,0.0,0,0.07742885606317026,0.09806963822165964,0.016963465365599673,0.025339281455082217,0.0,0,0.016963465365599673,0.025339281455082217
full_noisy,50,1.4204845951668061,0.35099807759776236,strong,-0.5018982148120403,0.5018982148120403,high_skew,0.08091014804043525,0.1079212785446591,0.02212632144081006,0.01008053267766501,0.08091014804043525,0.1079212785446591,0.02212632144081006,0.01008053267766501,0.0,0,0.08091014804043525,0.1079212785446591,0.02212632144081006,0.01008053267766501,0.0,0,0.04219724237334632,0.01095250205918416
full_noisy,51,1.1572522495043505,0.14604844476347412,moderate,-0.6689450466644841,0.6689450466644841,high_skew,0.07537743311280089,0.06244608457867604,0.009261836264882639,0.008376591581084246,0.07537743311280089,0.06244608457867604,0.009261836264882639,0.008376591581084246,0.0,0,0.07537743311280089,0.06244608457867604,0.009261836264882639,0.008376591581084246,0.0,0,0.009261836264882639,0.008376591581084246
full_noisy,52,1.709868306831966,0.536416354000315,strong,-0.5123335278580291,0.5123335278580291,high_skew,0.17544841383258195,0.36304776971703373,0.008098417580582051,0.005957876373310065,0.17544841383258195,0.36304776971703373,0.008098417580582051,0.005957876373310064,0.0,0,0.17544841383258195,0.36304776971703373,0.008098417580582051,0.005957876373310064,0.0,0,0.01461862016073412,0.015091573256020927
full_noisy,53,0.6127640580674318,0.48977531425458404,strong,-0.31200757885090635,0.31200757885090635,mid_skew,0.25107990148430603,0.43652628621085343,1.0594941017364496,0.00901647824206393,0.25107990148430603,0.43652628621085343,1.0594941017364496,0.00901647824206393,0.3412401991617816,0,0.25107990148430603,0.43652628621085343,1.0594941017364496,0.00901647824206393,0.3412401991617816,0,0.0016810230705998075,0.014372924121470511
full_noisy,54,1.7480325848972054,0.5584909183051386,strong,0.5874950282694859,0.5874950282694859,high_skew,0.044446098526928414,0.0813565384124081,0.03724348706732816,0.006380357082007846,0.044446098526928414,0.0813565384124081,0.03724348706732816,0.0063803570820078455,0.06572651260704017,0,0.044446098526928414,0.0813565384124081,0.03724348706732816,0.0063803570820078455,0.06572651260704017,0,0.03724348706732816,0.006380357082007846
full_noisy,55,1.2872403749562031,0.25250068270210063,strong,-0.597319096449081,0.597319096449081,high_skew,0.1761053300395474,0.20061854538962906,0.5132424245681155,0.005525659660012949,0.1761053300395474,0.20061854538962906,0.5132424245681155,0.005525659660012949,0.0,0,0.1761053300395474,0.20061854538962906,0.5132424245681155,0.005525659660012949,0.0,0,0.020544349337687118,0.007016011715367604
full_noisy,56,1.0133844109553742,0.01329563102777037,weak,-0.3827292570063346,0.3827292570063346,mid_skew,0.11986774584053102,0.24510953273415578,0.011261995462749308,0.009563544245164611,0.036257539544512864,0.23232113981166255,0.04017611724823866,0.031774048842585154,0.04492073592102233,0,0.11986774584053102,0.24510953273415578,0.011261995462749308,0.009436080896100712,0.0,0,0.011261995462749308,0.009563544245164611
full_noisy,57,1.6797080529704973,0.5186200003202709,strong,-0.3509425658179814,0.3509425658179814,mid_skew,0.05096350258926822,0.031503914575200305,0.009393561471805256,0.011005286190929246,0.05096350258926822,0.031503914575200305,0.009393561471805256,0.011005286190929248,0.0,0,0.05096350258926822,0.031503914575200305,0.009393561471805256,0.011005286190929248,0.0,0,0.009393561471805256,0.011005286190929248
full_noisy,58,1.7419915825245185,0.5550290463431592,strong,0.2758992689538956,0.2758992689538956,mid_skew,0.014667598438030794,0.13446997848356226,0.01222160629489144,0.0071614670002436934,0.014667598438030794,0.13446997848356226,0.01222160629489144,0.007161467000243694,0.030013800775335157,0,0.014667598438030794,0.13446997848356226,0.01222160629489144,0.007161467000243694,0.030013800775335157,0,0.01222160629489144,0.0071614670002436934
full_noisy,59,1.229731138097461,0.2067955585780916,moderate,-0.5460633716065167,0.5460633716065167,high_skew,0.012691582722780703,0.03478012077930399,0.03967454024993744,0.011602384214161066,0.012691582722780703,0.03478012077930399,0.03967454024993744,0.011602384214161066,0.07487928453867138,0,0.012691582722780703,0.03478012077930399,0.03967454024993744,0.011602384214161066,0.07487928453867138,0,0.03967454024993744,0.011602384214161066
partial_arc_noisy,0,0.7199689387010204,0.32854720859564973,strong,0.35967136710986025,0.35967136710986025,mid_skew,0.10915676518479832,0.1325927238242359,0.012301435280704487,0.009817993006172875,0.06949323698383333,0.14240054383652276,0.2549783534116691,0.11607128519539284,0.11660874184124156,0,0.015309446690505926,0.27425001514385633,0.24709253723937596,0.10845548753500245,0.16524071656908257,0,0.012301435280704487,0.009817993006172875
partial_arc_noisy,1,1.1718770202909048,0.15860675415672462,moderate,0.5500929676807274,0.5500929676807274,high_skew,0.013267006348063937,0.2488894358759447,0.3085244781727625,0.007117907769367231,0.11200836184099376,0.23355601661883627,0.30777545817884655,0.016190984392685445,0.06496657284788378,1,0.022912610888812367,0.24637680795668637,0.2810626489358744,0.06603938726048049,0.07651250370902524,1,0.050681628709535964,0.02393000205122651
partial_arc_noisy,2,1.2350801696358704,0.21113588265798885,moderate,0.6934156902098837,0.6934156902098837,high_skew,0.037853485776060285,0.2562481893059902,0.4381273099810723,0.010825461367977239,0.22387184170191124,0.14213758720142053,0.2892405195905047,0.09635341758378017,0.13265345568842016,1,0.22419491524749602,0.19768179293883245,0.21934348024056205,0.06887541187072466,0.11856126830096489,1,0.006456695810397983,0.014558818158591492
partial_arc_noisy,3,0.6716554366622834,0.39800981301874117,strong,-0.2725561606936153,0.2725561606936153,mid_skew,0.01653040823677118,0.218603039831981,0.004612831589532407,0.0026777832854062815,0.25283214805800297,0.16677340579592684,0.32474520604072177,0.1450666924840033,0.08394070064202988,0,0.040251228964421924,0.16921989251183803,0.29540603927811293,0.13688557698192383,0.15926437605739696,0,0.019354881128752055,0.0170803148310091
partial_arc_noisy,4,0.8592001923980902,0.15175333130054816,moderate,-0.22913164638496084,0.22913164638496084,mid_skew,0.12345203136054184,0.02691886941723115,0.28965555051010716,0.003823559476815962,0.12080018020054795,0.18856859565827858,0.32154295150050005,0.04186767263778527,0.08676256645984162,0,0.0658191688640683,0.08690749772407164,0.03161417895694019,0.04492146011890914,0.09622599566332765,1,0.017476132291115443,0.015923082219284766
partial_arc_noisy,5,1.167625551672387,0.15497224368470652,moderate,0.6804409092813382,0.6804409092813382,high_skew,0.07726649757410352,0.20602408634920422,0.31804998781199334,0.0019857897197250334,0.1018543086732498,0.10083806582432848,0.16258022823613105,0.05498282069880837,0.11445207463861765,1,0.06377007497597216,0.2874323413168635,0.17661404405246073,0.06142378031123585,0.11445207463861765,1,0.06061967826872694,0.01869972362609362
partial_arc_noisy,6,1.6743085772778792,0.5154002903710665,strong,0.3922125118825006,0.3922125118825006,mid_skew,0.12080524683841105,0.16293317293271053,1.0632255422810473,0.013633620819322593,0.2199997943541928,0.2677223882148186,0.7284689272325134,0.18630900297956357,0.3214016725451736,1,0.10133391053157736,0.36646590305985893,0.9177040962058671,0.0903855704607328,0.21113302668164355,1,0.043165361818901404,0.01227524045713504
partial_arc_noisy,7,1.6869783225228203,0.5229389537615458,strong,0.13244243288459856,0.13244243288459856,low_skew,0.039697556088498474,0.16600392044895038,0.006569091284392536,0.016822528927879044,0.0291714928915571,0.16881246119169177,1.0554832916389183,0.043297857193646476,0.03923468266821696,0,0.11107327411313507,0.16288377236877474,0.1445173585015953,0.06462452190626347,0.07001607564628513,0,0.006569091284392536,0.016822528927879044
partial_arc_noisy,8,1.1132517732795522,0.10728525810369882,moderate,-0.027356882889668043,0.027356882889668043,low_skew,0.03562567580447246,0.20962002299657523,0.21979112841457493,0.013995194493484868,0.22967461349053628,0.2201452491258553,0.11685113057654695,0.05334273930624279,0.08179814038004841,1,0.04691337384726126,0.13414993334907974,0.10820644984329619,0.03884497058616636,0.08179814038004841,1,0.05326231248968094,0.017685618610916207
partial_arc_noisy,9,0.7460989234378884,0.2928970824250387,strong,-0.6272602002346328,0.6272602002346328,high_skew,0.07940559709496227,0.16352958930356393,0.5948404249386255,0.011179521377531011,0.08198897822410087,0.2518831222093829,0.5548395545392425,0.01508698668441511,0.20250278547204348,1,0.08902772898911683,0.09572165104324608,0.5827633008383842,0.018366171894094552,0.20491372387659545,1,0.0018088951053665259,0.008254991320037618
partial_arc_noisy,10,0.6754203428119128,0.392420051833809,strong,-0.5496279777011677,0.5496279777011677,high_skew,0.08348909698657485,0.20975572188019356,0.006183160575490176,0.004029467958420415,0.06148885849113205,0.11145568141878469,0.3558095601452549,0.1261019534887966,0.13096246608017906,0,0.04287267472033616,0.18220972539219937,0.401075339446733,0.11869077426250041,0.21478781313550693,0,0.003695734841033249,0.006963770285593252
partial_arc_noisy,11,1.7879253022079193,0.5810558985899914,strong,-0.4028185321683777,0.4028185321683777,mid_skew,0.18679507759769187,0.14114347012150974,0.037929638384817554,0.009626209289644241,0.023949953050608912,0.11155189004128639,0.3750480920424273,0.12187103483633784,0.23961831951161258,0,0.04037062299461305,0.10269524260835843,1.1778225587696833,0.062252010070471264,0.1267204305141545,0,0.037929638384817554,0.009626209289644243
partial_arc_noisy,12,1.5195996219882946,0.41844689357392856,strong,-0.21543728876529628,0.21543728876529628,mid_skew,0.10103867240244241,0.1933263161628677,0.8672990664547632,0.005736329003048313,0.20955936015637278,0.11856608270464412,0.10672241182280251,0.07154108107438496,0.08950328824700125,1,0.18511642445938795,0.24015466033450913,0.005717821976652271,0.04479291886816071,0.0337858537317229,1,0.014285349737264141,0.008017986671468172
partial_arc_noisy,13,0.6328121044846478,0.4575817342592884,strong,-0.20977068812874441,0.20977068812874441,mid_skew,0.2776420269638295,0.1859649809937712,0.9229153386519788,0.007791515545055887,0.010513050494629842,0.15753126545713603,0.36358853821835746,0.15723998432482802,0.0,1,0.2871010378324274,0.06005618797975126,0.3722332189516082,0.15645896873491758,0.0505516540182511,1,0.018823051505982624,0.017393272473227483
partial_arc_noisy,14,1.1970328689723304,0.1798458856577547,moderate,-0.12032477842846417,0.12032477842846417,low_skew,0.03738727116355525,0.04873196656472797,0.025569967664759385,0.013023728744632425,0.1704956235696431,0.026134131729619276,0.25119321892696467,0.08450798694972891,0.0837246890362466,0,0.049594063131657956,0.07385419713632523,0.36141145259803686,0.019913495278648895,0.05049617866757426,0,0.025569967664759385,0.013023728744632427
partial_arc_noisy,15,1.0321940770088425,0.03168670849556732,weak,0.36591223273345713,0.36591223273345713,mid_skew,0.0353315775173279,0.08747225792661488,0.002699567540906722,0.015971122302261068,0.12290722381934134,0.09307200196533726,0.058985783301706896,0.03359365692347235,0.007416412144831149,0,0.0353315775173279,0.08747225792661488,0.002699567540906722,0.019096063566418693,0.05605412944637874,0,0.008744098564926306,0.004613135823062532
