observable,e,value,derivative,abs_sensitivity,relative_condition_number,delta_e_for_1pct_relative_noise
normalized_perimeter,0.549,0.9197473955587061,-0.3130614424647513,0.3130614424647513,0.18686732111782123,0.02937913363962934
normalized_perimeter,0.5520625,0.9187851388069935,-0.3153531786916664,0.3153531786916664,0.189483543930111,0.02913511582850817
normalized_perimeter,0.555125,0.9178158446932002,-0.31765730298665185,0.31765730298665185,0.19212951197133712,0.028893270706002543
normalized_perimeter,0.5581875,0.9168394749807878,-0.31997401067733816,0.31997401067733816,0.19480563169326814,0.02865356073888541
normalized_perimeter,0.56125,0.9158559908288777,-0.3223035011255496,0.3223035011255496,0.19751231833183858,0.028415949179283553
normalized_perimeter,0.5643125,0.9148653527797229,-0.3246459778424852,0.3246459778424852,0.20024999614926714,0.028180400042522806
normalized_perimeter,0.567375,0.9138675207458175,-0.3270016486079843,0.3270016486079843,0.2030190986846101,0.02794687808566308
normalized_perimeter,0.5704375,0.9128624539966361,-0.3293707255940504,0.3293707255940504,0.20582006901310074,0.02771534878669635
normalized_perimeter,0.5735,0.9118501111449887,-0.331753425492818,0.331753425492818,0.2086533600146469,0.027485778324381732
normalized_perimeter,0.5765625,0.9108304501329758,-0.33414996964915245,0.33414996964915245,0.21151943465187453,0.02725813355869285
normalized_perimeter,0.579625,0.9098034282175298,-0.33656058419809365,0.33656058419809365,0.21441876625813014,0.027032382011853043
normalized_perimeter,0.5826875,0.908769001955528,-0.3389855002073484,0.3389855002073484,0.21735183883586667,0.026808491849936302
normalized_perimeter,0.58575,0.9077271271884624,-0.34142495382505855,0.34142495382505855,0.2203191473658649,0.02658643186501152
normalized_perimeter,0.5888125,0.906677759026647,-0.34387918643308457,0.34387918643308457,0.22332119812776807,0.026366171457808698
normalized_perimeter,0.591875,0.9056208518329472,-0.3463484448060522,0.3463484448060522,0.22635850903242674,0.02614768062088674
normalized_perimeter,0.5949375,0.9045563592060138,-0.3488329812764172,0.3488329812764172,0.22943160996657408,0.02593092992228388
normalized_perimeter,0.598,0.9034842339630011,-0.35133305390583636,0.35133305390583636,0.23254104315039315,0.025715890489630713
normalized_perimeter,0.6010625,0.9024044281217506,-0.3538489266631215,0.3538489266631215,0.23568736350854588,0.025502533994708882
normalized_perimeter,0.604125,0.901316892882419,-0.35638086960909715,0.35638086960909715,0.2388711390552873,0.02529083263843665
normalized_perimeter,0.6071875,0.900221578608529,-0.35892915908867035,0.35892915908867035,0.24209295129429947,0.02508075913626558
normalized_perimeter,0.61025,0.8991184348074214,-0.36149407793046606,0.36149407793046606,0.24535339563393194,0.024872286703971073
normalized_perimeter,0.6133125,0.898007410110081,-0.3640759156543815,0.3640759156543815,0.24865308181856308,0.02466538904382136
normalized_perimeter,0.616375,0.8968884522503193,-0.3666749686874357,0.3666749686874357,0.2519926343768328,0.024460040331110055
normalized_perimeter,0.6194375,0.895761508043277,-0.3692915405883282,0.3692915405883282,0.2553726930875565,0.02425621520103644
normalized_perimeter,0.6225,0.8946265233632289,-0.37192594228111625,0.37192594228111625,0.2587939134641478,0.02405388873592031
normalized_perimeter,0.6255625,0.8934834431206579,-0.3745784922984673,0.3745784922984673,0.2622569672584482,0.023853036452736925
normalized_perimeter,0.628625,0.8923322112385681,-0.3772495170349579,0.3772495170349579,0.26576254298489954,0.02365363429095868
normalized_perimeter,0.6316875,0.891172770628006,-0.3799393510109255,0.3799393510109255,0.26931134646605603,0.02345565860069018
normalized_perimeter,0.63475,0.8900050631627578,-0.3826483371473949,0.3826483371473949,0.27290410140047894,0.02325908613108466
normalized_perimeter,0.6378125,0.8888290296531866,-0.38537682705265086,0.38537682705265086,0.27654154995413144,0.023063894019028634
normalized_perimeter,0.640875,0.8876446098191727,-0.3881251813210485,0.3881251813210485,0.28022445337644664,0.022870059778083113
normalized_perimeter,0.6439375,0.8864517422621203,-0.39089376984469565,0.39089376984469565,0.28395359264231523,0.022677561287669352
normalized_perimeter,0.647,0.885250364435989,-0.3936829721386741,0.3936829721386741,0.28772976912130943,0.022486376782487848
normalized_perimeter,0.6500625,0.8840404126173066,-0.39649317768051445,0.39649317768051445,0.29155380527554586,0.022296484842159053
normalized_perimeter,0.653125,0.8828218218741204,-0.39932478626468004,0.39932478626468004,0.29542654538766866,0.02210786438107474
normalized_perimeter,0.6561875,0.8815945260338397,-0.40217820837285745,0.40217820837285745,0.2993488563205241,0.021920494638449375
normalized_perimeter,0.65925,0.8803584576499164,-0.4050538655609129,0.4050538655609129,0.3033216283102033,0.02173435516856032
normalized_perimeter,0.6623125,0.8791135479673172,-0.4079521908634156,0.4079521908634156,0.3073457757942218,0.021549425831166785
normalized_perimeter,0.665375,0.8778597268867252,-0.41087362921669884,0.41087362921669884,0.3114222382767279,0.021365686782096528
normalized_perimeter,0.6684375,0.8765969229274205,-0.413818637901477,0.413818637901477,0.31555198123273714,0.02118311846399057
normalized_perimeter,0.6715,0.8753250631887691,-0.4167876870061249,0.4167876870061249,0.31973599705353867,0.021001701597194878
normalized_perimeter,0.6745625,0.874044073310264,-0.419781259911772,0.419781259911772,0.32397530603553076,0.02082141717078955
normalized_perimeter,0.677625,0.8727538774300436,-0.42279985380046664,0.42279985380046664,0.32827095741491663,0.020642246433744637
normalized_perimeter,0.6806875,0.8714543981418172,-0.4258439801877285,0.4258439801877285,0.33262403045083105,0.02046417088619279
normalized_perimeter,0.68375,0.8701455564501205,-0.42891416548091343,0.42891416548091343,0.3370356355596533,0.02028717227080815
normalized_perimeter,0.6868125,0.8688272717238201,-0.4320109515648947,0.4320109515648947,0.3415069155034323,0.020111232564281625
normalized_perimeter,0.689875,0.8674994616477795,-0.4351348964166906,0.4351348964166906,0.3460390466355661,0.019936333968881483
normalized_perimeter,0.6929375,0.8661620421725973,-0.43828657475075583,0.43828657475075583,0.35063324020707143,0.019762458904089526
normalized_perimeter,0.696,0.8648149274623189,-0.4414665786968013,0.4414665786968013,0.35529074373703085,0.019589589998301384
normalized_perimeter,0.6990625,0.8634580298400216,-0.44467551851211634,0.44467551851211634,0.3600128424510345,0.0194177100805808
normalized_perimeter,0.702125,0.8620912597311604,-0.4479140233305294,0.4479140233305294,0.3648008607917227,0.019246802172456143
normalized_perimeter,0.7051875,0.8607145256045636,-0.4511827419502778,0.4511827419502778,0.36965616400580764,0.01907684947974845
normalized_perimeter,0.70825,0.8593277339109509,-0.45448234366324575,0.45448234366324575,0.3745801598122863,0.01890783538441881
normalized_perimeter,0.7113125,0.857930789018846,-0.45781351912819057,0.45781351912819057,0.3795743001568832,0.018739743436423515
normalized_perimeter,0.714375,0.8565235931477447,-0.461176981290792,0.461176981290792,0.3846400830581452,0.018572557345564254
normalized_perimeter,0.7174375,0.8551060462983885,-0.46457346635355734,0.46457346635355734,0.3897790545510009,0.018406260973320883
normalized_perimeter,0.7205,0.8536780461799887,-0.4680037347988613,0.4680037347988613,0.39499281073404263,0.018240838324653168
normalized_perimeter,0.7235625,0.8522394881342303,-0.4714685724686446,0.4714685724686446,0.4002829999272617,0.018076273539757718
normalized_perimeter,0.726625,0.8507902650558787,-0.47496879170457534,0.47496879170457534,0.4056513249474825,0.017912550885765557
normalized_perimeter,0.7296875,0.8493302673097964,-0.4785052325527711,0.4785052325527711,0.41109954550930067,0.01774965474836536
normalized_perimeter,0.73275,0.8478593826441665,-0.4820787640375173,0.4820787640375173,0.41662948075994993,0.017587569623336127
normalized_perimeter,0.7358125,0.8463774960997023,-0.4856902855087733,0.4856902855087733,0.4222430119571913,0.017426280107972505
normalized_perimeter,0.738875,0.8448844899146121,-0.4893407280686393,0.4893407280686393,0.42794208530003547,0.017265770892385256
normalized_perimeter,0.7419375,0.8433802434250669,-0.49303105608240433,0.49303105608240433,0.43372871492292614,0.01710602675065779
normalized_perimeter,0.745,0.8418646329609027,-0.49676226878025154,0.49676226878025154,0.4396049860648734,0.01694703253183891
normalized_perimeter,0.7480625,0.8403375317362715,-0.5005354019562152,0.5005354019562152,0.445573058425982,0.0167887731507507
normalized_perimeter,0.751125,0.8387988097349303,-0.5043515297715584,0.5043515297715584,0.4516351697248791,0.016631233578588665
normalized_perimeter,0.7541875,0.8372483335898376,-0.5082117666703535,0.5082117666703535,0.45779363947168744,0.016474398833290108
normalized_perimeter,0.75725,0.8356859664567025,-0.5121172694157334,0.5121172694157334,0.4640508729724569,0.01631825396964495
normalized_perimeter,0.7603125,0.8341115678810985,-0.5160692392560466,0.5160692392560466,0.4704093655823693,0.016162784069120924
normalized_perimeter,0.763375,0.8325249936587343,-0.5200689242309657,0.5200689242309657,0.47687170722655015,0.016007974229373584
normalized_perimeter,0.7664375,0.8309260956884332,-0.5241176216285318,0.5241176216285318,0.483440587209024,0.015853809553408833
normalized_perimeter,0.7695,0.8293147218173403,-0.5282166806051317,0.5282166806051317,0.49011879933221997,0.015700275138363046
normalized_perimeter,0.7725625,0.8276907156778419,-0.5323675049815241,0.5323675049815241,0.4969092473514854,0.015547356063863574
normalized_perimeter,0.775625,0.8260539165156334,-0.536571556229282,0.536571556229282,0.5038149507913634,0.015395037379928745
normalized_perimeter,0.7786875,0.8244041590083289,-0.5408303566634173,0.5408303566634173,0.5108390511529309,0.015243304094363036
normalized_perimeter,0.78175,0.8227412730739575,-0.5451454928584688,0.5451454928584688,0.517984818544285,0.015092141159599726
normalized_perimeter,0.7848125,0.8210650836686303,-0.5495186193070766,0.5495186193070766,0.5252556587694196,0.014941533458938375
normalized_perimeter,0.787875,0.8193754105726062,-0.5539514623419549,0.5539514623419549,0.5326551209141925,0.014791465792120335
normalized_perimeter,0.7909375,0.8176720681639134,-0.5584458243443344,0.5584458243443344,0.5401869054719907,0.014641922860179568
normalized_perimeter,0.794,0.8159548651786117,-0.5630035882643091,0.5630035882643091,0.5478548730560092,0.01449288924950069
normalized_perimeter,0.7970625,0.8142236044566997,-0.5676267224812118,0.5676267224812118,0.5556630537499251,0.014344349415009266
normalized_perimeter,0.800125,0.8124780826725746,-0.5723172860351424,0.5723172860351424,0.5636156571541763,0.014196287662411884
normalized_perimeter,0.8031875,0.8107180900488605,-0.5770774342641383,0.5770774342641383,0.5717170831911413,0.014048688129395491
normalized_perimeter,0.80625,0.8089434100523031,-0.5819094248852716,0.5819094248852716,0.579971933739365,0.01390153476568614
normalized_perimeter,0.8093125,0.8071538190703068,-0.5868156245622523,0.5868156245622523,0.5883850251747001,0.013754811311856607
normalized_perimeter,0.812375,0.8053490860665543,-0.5917985160069286,0.5917985160069286,0.5969614019049104,0.013608501276760984
normalized_perimeter,0.8154375,0.8035289722139934,-0.5968607056675717,0.5968607056675717,0.6057063509941285,0.0134625879134608
normalized_perimeter,0.8185,0.8016932305033058,-0.6020049320630225,0.6020049320630225,0.6146254179846815,0.013317054193492526
normalized_perimeter,0.8215625,0.7998416053247789,-0.6072340748288492,0.6072340748288492,0.6237244240364365,0.013171882779309063
normalized_perimeter,0.824625,0.7979738320212925,-0.6125511645496712,0.6125511645496712,0.6330094845181519,0.013027055994709246
normalized_perimeter,0.8276875,0.7960896364098817,-0.6179593934610093,0.6179593934610093,0.642487029201716,0.01288255579304681
normalized_perimeter,0.83075,0.794188734269079,-0.6234621271144656,0.6234621271144656,0.6521638242287867,0.012738363722986312
normalized_perimeter,0.8338125,0.7922708307889205,-0.6290629171120857,0.6290629171120857,0.6620469960407586,0.012594460891544725
normalized_perimeter,0.836875,0.7903356199801668,-0.6347655150295539,0.6347655150295539,0.6721440574874871,0.012450827924125175
normalized_perimeter,0.8399375,0.7883827840388936,-0.640573887663773,0.640573887663773,0.6824629363583958,0.012307444921212636
normalized_perimeter,0.843,0.7864119926621622,-0.6464922337587696,0.6464922337587696,0.6930120066121225,0.012164291411358266
normalized_perimeter,0.8460625,0.7844229023099851,-0.6525250023851091,0.6525250023851091,0.7038001226184034,0.012021346300030846
normalized_perimeter,0.849125,0.78241515540822,-0.6586769131727312,0.6586769131727312,0.7148366567694932,0.011878587813856468
normalized_perimeter,0.8521875,0.7803883794863755,-0.6649529786258357,0.6649529786258357,0.7261315408690007,0.011735993439702969
normalized_perimeter,0.85525,0.7783421862435579,-0.6713585287820573,0.6713585287820573,0.7376953117650789,0.011593539857988914
normalized_perimeter,0.8583125,0.7762761705349329,-0.6778992385174731,0.6778992385174731,0.7495391617638804,0.01145120286950911
normalized_perimeter,0.861375,0.7741899092700754,-0.6845811578452253,0.6845811578452253,0.7616749944401836,0.011308957314964682
normalized_perimeter,0.8644375,0.7720829602134398,-0.6914107456100098,0.6914107456100098,0.7741154865573329,0.011166776986265312
normalized_perimeter,0.8675,0.7699548606758562,-0.6983949070451719,0.6983949070451719,0.7868741569211901,0.011024634528528367
normalized_perimeter,0.8705625,0.7678051260844087,-0.7055410357356788,0.7055410357356788,0.7999654431261481,0.010882501331532136
normalized_perimeter,0.873625,0.7656332484162619,-0.7128570606214817,0.7128570606214817,0.8134047873099322,0.010740347409181427
normalized_perimeter,0.8766875,0.7634386944798862,-0.720351498784945,0.720351498784945,0.827208732223442,0.010598141265307543
normalized_perimeter,0.87975,0.761220904024666,-0.7280335148971885,0.7280335148971885,0.8413950291491834,0.010455849743842689
normalized_perimeter,0.8828125,0.7589792876569659,-0.7359129883564534,0.7359129883564534,0.8559827594755954,0.010313437861071422
normalized_perimeter,0.885875,0.7567132245372657,-0.7440005893434906,0.7440005893434906,0.8709924720658909,0.010170868617254629
normalized_perimeter,0.8889375,0.7544220598288998,-0.7523078652526152,0.7523078652526152,0.8864463389626595,0.010028102784430875
normalized_perimeter,0.892,0.7521051018640249,-0.7608473392431305,0.7608473392431305,0.9023683324615608,0.009885098666602395
normalized_perimeter,0.8950625,0.7497616189865921,-0.7696326230077825,0.7696326230077825,0.9187844271916809,0.009741811827784367
normalized_perimeter,0.898125,0.7473908360250286,-0.7786785462903774,0.7786785462903774,0.9357228315863713,0.009598194782501672
normalized_perimeter,0.9011875,0.7449919303387793,-0.7880013062267255,0.7880013062267255,0.9532142540554338,0.009454196642212528
normalized_perimeter,0.90425,0.7425640273724508,-0.797618640261766,0.797618640261766,0.9712922103280709,0.009309762709767576
normalized_perimeter,0.9073125,0.7401061956385392,-0.8075500272512838,0.8075500272512838,0.9899933798936528,0.009164834012298805
normalized_perimeter,0.910375,0.7376174410340223,-0.8178169224424526,0.8178169224424526,1.0093580213136626,0.009019346760777334
normalized_perimeter,0.9134375,0.7350967003766167,-0.82844303341582,0.82844303341582,1.029430458534316,0.008873231721747728
normalized_perimeter,0.9165,0.7325428340221853,-0.8394546458604787,0.8394546458604787,1.0502596533595037,0.00872641348325967
normalized_perimeter,0.9195625,0.7299546173942164,-0.8508810103789817,0.8508810103789817,1.0718998831732325,0.008578809592531572
normalized_perimeter,0.922625,0.727330731217543,-0.8627548045666159,0.8627548045666159,1.0944115481423162,0.008430329537056592
normalized_perimeter,0.9256875,0.7246697501989715,-0.8751126886441822,0.8751126886441822,1.1178621389217485,0.008280873533232699
normalized_perimeter,0.92875,0.7219701298336473,-0.8879959783187682,0.8879959783187682,1.1423274049489904,0.008130331076504923
normalized_perimeter,0.9318125,0.719230190932885,-0.9014514658422222,0.9014514658422222,1.1678927756433528,0.007978579193511115
normalized_perimeter,0.934875,0.7164481013598756,-0.9155324302193636,0.9155324302193636,1.194655103526334,0.00782548031846576
normalized_perimeter,0.9379375,0.7136218543142481,-0.9302998913546818,0.9302998913546818,1.2227248213775177,0.007670879691011121
normalized_perimeter,0.941,0.7107492423106186,-0.9458241823764713,0.9458241823764713,1.2522286379410503,0.007514602138050595
normalized_perimeter,0.9440625,0.7078278257289581,-0.9621869421402357,0.9621869421402357,1.2833129428456487,0.007356448053166309
normalized_perimeter,0.947125,0.7048548944444331,-0.9794836702111871,0.9794836702111871,1.3161481582389791,0.007196188317182039
normalized_perimeter,0.9501875,0.7018274205234194,-0.9978270462077298,0.9978270462077298,1.3509343732415042,0.00703355780133175
normalized_perimeter,0.95325,0.698741999226107,-1.017351305297512,1.017351305297512,1.3879087457873525,0.0068682469426995865
normalized_perimeter,0.9563125,0.6955947744657095,-1.038218100425603,1.038218100425603,1.4273553850744234,0.006699890650919688
normalized_perimeter,0.959375,0.6923813432455656,-1.0606245016018059,1.0606245016018059,1.4696187890541481,0.006528053445869845
normalized_perimeter,0.9624375,0.6890966311013016,-1.0848141406088194,1.0848141406088194,1.5151224985436276,0.006352209150911019
normalized_perimeter,0.9655,0.685734726646586,-1.1110931121216348,1.1110931121216348,1.5643956154875,0.006171712515949037
normalized_perimeter,0.9685625,0.6822886569293802,-1.139853295098376,1.139853295098376,1.6181115513517783,0.005985758517024727
normalized_perimeter,0.971625,0.6787500745099562,-1.1716076791274719,1.1716076791274719,1.6771464991058822,0.005793322172618737
normalized_perimeter,0.9746875,0.6751088081190497,-1.2070459674464769,1.2070459674464769,1.7426711105627042,0.005593066265299341
normalized_perimeter,0.97775,0.6713521933226638,-1.2471262483743661,1.2471262483743661,1.8163010435894738,0.005383193515474267
normalized_perimeter,0.9808125,0.6674640294097846,-1.293235040706615,1.293235040706615,1.900358727173175,0.0051611965992282936
normalized_perimeter,0.983875,0.6634228581673857,-1.3474877868396293,1.3474877868396293,1.998362778664378,0.004923405352143222
normalized_perimeter,0.9869375,0.6591989029636821,-1.4133497524972822,1.4133497524972822,2.1160348797366497,0.004664088997071867
normalized_perimeter,0.99,0.6547480354294815,-1.4971012380622475,1.4971012380622475,2.2636650214756626,0.004373438607778761
normalized_perimeter,0.990501530527,0.6539931773479994,-1.5132564598961564,1.5132564598961564,2.2918936948013986,0.004321760353779545
normalized_perimeter,0.990977907767,0.6532684799336558,-1.5294192277203051,1.5294192277203051,2.3200578520776194,0.0042713499875857664
normalized_perimeter,0.991430393235,0.6525728132335967,-1.54558933770444,1.54558933770444,2.3481582649254715,0.004222161717308553
normalized_perimeter,0.991860185174,0.6519050850330975,-1.5617665880360418,1.5617665880360418,2.376195757284741,0.004174151822859033
normalized_perimeter,0.992268421736,0.6512642398825861,-1.5779507794567698,1.5779507794567698,2.4041712006035265,0.004127278546082359
normalized_perimeter,0.992656183989,0.6506492581501809,-1.5941417152326773,1.5941417152326773,2.4320855083727704,0.004081501989019926
normalized_perimeter,0.99302449878,0.6500591550680763,-1.610339201335041,1.610339201335041,2.4599396313463977,0.004036784017486186
normalized_perimeter,0.993374341461,0.6494929797747936,-1.6265430469094762,1.6265430469094762,2.4877345535619537,0.003993088169470012
normalized_perimeter,0.993706638463,0.6489498143907122,-1.6427530640398558,1.6427530640398558,2.5154712874438285,0.003950379570711716
normalized_perimeter,0.994022269756,0.6484287730784575,-1.6589690681790237,1.6589690681790237,2.5431508703374277,0.003908624853326583
normalized_perimeter,0.994322071176,0.6479290011304261,-1.6751908781115503,1.6751908781115503,2.5707743605131865,0.0038677920802723037
normalized_perimeter,0.994606836639,0.6474496740623602,-1.6914183160727652,1.6914183160727652,2.598342833701641,0.0038278506736621315
normalized_perimeter,0.994877320246,0.646989996716742,-1.7076512079846529,1.7076512079846529,2.6258573800769462,0.00378877134681567
normalized_perimeter,0.995134238273,0.6465492023966175,-1.7238893831073618,1.7238893831073618,2.6533191004899015,0.0037505260414748497
normalized_perimeter,0.995378271078,0.6461265519852268,-1.7401326747110208,1.7401326747110208,2.680729104659662,0.0037130878660877244
normalized_perimeter,0.995610064892,0.645721333116941,-1.7563809194432363,1.7563809194432363,2.7080885073767025,0.003676431040492238
normalized_perimeter,0.995830233539,0.6453328593311247,-1.7726339579225856,1.7726339579225856,2.735398426986735,0.0036405308408252197
normalized_perimeter,0.996039360056,0.6449604692671793,-1.7888916343853916,1.7888916343853916,2.762659982475037,0.003605363549529751
normalized_perimeter,0.99623799824,0.6446035258617859,-1.8051537969103912,1.8051537969103912,2.7898742917129864,0.003570906406784044
normalized_perimeter,0.996426674112,0.6442614155733495,-1.8214202972170945,1.8214202972170945,2.8170424691675353,0.0035371375654356186
normalized_perimeter,0.996605887314,0.6439335476122376,-1.8376909909989267,1.8376909909989267,2.844165624674504,0.0035040360472258186
normalized_perimeter,0.996776112426,0.6436193532071771,-1.8539657373683744,1.8539657373683744,2.871244860889375,0.0034715817031266577
normalized_perimeter,0.99693780023,0.6433182848651291,-1.8702443994946172,1.8702443994946172,2.8982812728780667,0.0034397551733825185
normalized_perimeter,0.997091378896,0.6430298156766128,-1.8865268438302212,1.8865268438302212,2.9252759455013995,0.003408537852401121
normalized_perimeter,0.997237255124,0.6427534386095088,-1.9028129408988832,1.9028129408988832,2.9522299535284913,0.003377911852469713
normalized_perimeter,0.997375815213,0.6424886658509142,-1.919102564410495,1.919102564410495,2.979144359101308,0.0033478599724985113
normalized_perimeter,0.997507426091,0.6422350281385207,-1.935395591991961,1.935395591991961,3.0060202119953074,0.0033183656653754967
normalized_perimeter,0.997632436282,0.6419920741318222,-1.9516919046144592,1.9516919046144592,3.0328585478340058,0.00328941300936862
normalized_perimeter,0.99775117683,0.6417593697900416,-1.967991386642019,1.967991386642019,3.0596603874373964,0.0032609866798506406
normalized_perimeter,0.997863962177,0.6415364977667481,-1.9842939259595072,1.9842939259595072,3.08642673639688,0.003233071922328909
normalized_perimeter,0.997971090994,0.6413230568275844,-2.0005994136847898,2.0005994136847898,3.113158584057775,0.0032056545275416636
normalized_perimeter,0.998072846975,0.6411186612754963,-2.0169077445835164,2.0169077445835164,3.1398569037399726,0.003178720806627102
normalized_perimeter,0.998169499582,0.6409229404113436,-2.0332188160213476,2.0332188160213476,3.166522650642223,0.00315225756992313
normalized_perimeter,0.998261304766,0.6407355379835347,-2.0495325290799826,2.0495325290799826,3.1931567633639193,0.0031262521033084325
normalized_perimeter,0.99834850564,0.640556111678331,-2.065848787728948,2.065848787728948,3.2197601623120535,0.003100692148831059
normalized_perimeter,0.998431333123,0.6403843326161074,-2.082167498738927,2.082167498738927,3.246333749388483,0.003075565885088297
normalized_perimeter,0.998510006556,0.6402198848541779,-2.0984885725099587,2.0984885725099587,3.272878409223212,0.003050861907188869
normalized_perimeter,0.998584734276,0.6400624649284189,-2.1148119216532497,2.1148119216532497,3.2993950068045335,0.003026569211072214
normalized_perimeter,0.998655714172,0.639911781386806,-2.1311374617416314,2.1311374617416314,3.3258843886917284,0.0030026771753326994
normalized_perimeter,0.99872313421,0.6397675543443189,-2.1474651115227292,2.1474651115227292,3.3523473833940804,0.0029791755447457356
normalized_perimeter,0.998787172927,0.6396295150622753,-2.1637947919801754,2.1637947919801754,3.3787847999253615,0.0029560544162181143
normalized_perimeter,0.998847999907,0.639497405526836,-2.1801264270195975,2.1801264270195975,3.405197429032474,0.0029333042230999364
normalized_perimeter,0.998905776229,0.6393709780502678,-2.196459943170369,2.196459943170369,3.4315860428622775,0.0029109157216288682
normalized_perimeter,0.998960654891,0.6392499948888972,-2.2127952687504115,2.2127952687504115,3.4579513937967343,0.0028888799787152855
normalized_perimeter,0.999012781221,0.6391342278555968,-2.2291323354847408,2.2291323354847408,3.4842942172789053,0.0028671883570187975
normalized_perimeter,0.999062293257,0.6390234579683277,-2.2454710770733057,2.2454710770733057,3.510615229737485,0.0028458325047820967
normalized_perimeter,0.999109322113,0.6389174750994926,-2.2618114291729503,2.2618114291729503,3.5369151288224274,0.0028248043442468495
normalized_perimeter,0.999153992328,0.6388160776341941,-2.2781533299137076,2.2781533299137076,3.563194594519967,0.002804096059936367
normalized_perimeter,0.999196422195,0.6387190721459185,-2.294496719591922,2.294496719591922,3.5894542889595207,0.0027837000885297196
normalized_perimeter,0.999236724075,0.6386262730800744,-2.31084154091746,2.31084154091746,3.6156948571285343,0.0027636091085091203
normalized_perimeter,0.999275004693,0.6385375024538039,-2.327187738357286,2.327187738357286,3.641916926150647,0.002743816031381011
normalized_perimeter,0.999311365421,0.638452589562141,-2.343535258164874,2.343535258164874,3.6681211056800875,0.002724313992451246
normalized_perimeter,0.999345902547,0.6383713706941088,-2.3598840485376016,2.3598840485376016,3.6943079885111803,0.002705096341871973
normalized_perimeter,0.999378707531,0.6382936888577397,-2.3762340600888843,2.3762340600888843,3.720478151699297,0.0026861566357392593
normalized_perimeter,0.999409867245,0.6382193935224614,-2.392585244758715,2.392585244758715,3.746632155189278,0.0026674886293835015
normalized_perimeter,0.999439464204,0.6381483403635919,-2.4089375561589903,2.4089375561589903,3.7727705427498024,0.0026490862693058287
normalized_perimeter,0.999467576785,0.6380803910170543,-2.425290949792286,2.425290949792286,3.798893842708136,0.0026309436856295637
normalized_perimeter,0.999494279435,0.6380154128430406,-2.4416453833359584,2.4416453833359584,3.8250025687914504,0.0026130551848251456
normalized_perimeter,0.999519642865,0.6379532787070814,-2.458000814649837,2.458000814649837,3.851097217338297,0.0025954152452059426
normalized_perimeter,0.999543734242,0.6378938667502464,-2.474357204643384,2.474357204643384,3.877178272269208,0.0025780185074053713
normalized_perimeter,0.999566617362,0.6378370601908964,-2.4907145140808216,2.4907145140808216,3.9032462003839807,0.002560859771704045
normalized_perimeter,0.999588352825,0.6377827471073392,-2.5070727077597366,2.5070727077597366,3.9293014584169987,0.0025439339877671415
normalized_perimeter,0.999608998187,0.6377308202641127,-2.523431748288362,2.523431748288362,3.955344483516012,0.002527236255534488
normalized_perimeter,0.999628608122,0.6376811769005625,-2.5397916032460746,2.5397916032460746,3.981375705039377,0.002510761812447724
normalized_perimeter,0.999647234558,0.6376337185724668,-2.5561522382398794,2.5561522382398794,4.007395533891193,0.0024945060354133286
normalized_perimeter,0.999664926822,0.6375883509595098,-2.5725136230494052,2.5725136230494052,4.033404372686845,0.0024784644296799705
normalized_perimeter,0.999681731765,0.6375449837125418,-2.58887572678441,2.58887572678441,4.059402608433228,0.0024626326289691144
normalized_perimeter,0.999697693888,0.6375035302880806,-2.605238519339336,2.605238519339336,4.085390615224985,0.002447006389456216
normalized_perimeter,0.999712855463,0.6374639077855719,-2.6216019747585864,2.6216019747585864,4.111368759962704,0.0024315815822662156
normalized_perimeter,0.999727256638,0.6374260368168866,-2.6379660639332987,2.6379660639332987,4.137337391126653,0.0024163541962570296
normalized_perimeter,0.99974093555,0.637389841346091,-2.654330761579999,2.654330761579999,4.163296850224277,0.0024013203274134633
normalized_perimeter,0.999753928423,0.63735524855991,-2.670696043133158,2.670696043133158,4.1892474672155435,0.0023864761779936188
normalized_perimeter,0.999766269664,0.6373221887355733,-2.6870618847131538,2.6870618847131538,4.215189560818186,0.0023718180528752805
normalized_perimeter,0.999777991954,0.637290595114308,-2.7034282628418063,2.7034282628418063,4.241123438407054,0.0023573423562732046
normalized_perimeter,0.999789126335,0.6372604037782504,-2.71979515494972,2.71979515494972,4.267049397162236,0.0023430455878947665
normalized_perimeter,0.999799702293,0.6372315535311575,-2.7361625406219603,2.7361625406219603,4.292967726378189,0.002328924338633434
normalized_perimeter,0.999809747834,0.6372039857915642,-2.752530398436709,2.752530398436709,4.318878702787391,0.002314975290203742
normalized_perimeter,0.999819289561,0.637177644476972,-2.768898710412037,2.768898710412037,4.344782597925222,0.002301195208336654
normalized_perimeter,0.999828352741,0.637152475909523,-2.7852674563132105,2.7852674563132105,4.3706796694362975,0.0022875809447502967
normalized_perimeter,0.999836961375,0.6371284287078306,-2.801636618800151,2.801636618800151,4.396570169532673,0.002274129430035405
normalized_perimeter,0.99984513826,0.6371054536955545,-2.818006180808614,2.818006180808614,4.422454341152948,0.0022608376732258977
normalized_perimeter,0.999852905049,0.6370835038105837,-2.8343761245849315,2.8343761245849315,4.448332416735055,0.002247702759999359
normalized_perimeter,0.99986028231,0.6370625340121489,-2.8507464350618763,2.8507464350618763,4.474204623844411,0.0022347218475020957
normalized_perimeter,0.999867289579,0.6370425012002681,-2.8671170968844835,2.8671170968844835,4.500071180755143,0.0022218921644061983
normalized_perimeter,0.999873945411,0.6370233641366281,-2.883488092260107,2.883488092260107,4.52593229333325,0.002209211010257104
