condition,trial,true_rho,true_t,true_h,true_w1,true_w2,true_w3,true_alpha,true_rotation_shift,spectral_design_condition,baseline_geometry_mae,baseline_weight_mae,baseline_alpha_error,baseline_fit_rmse,baseline_alpha_span_topk,baseline_geometry_dispersion_topk,baseline_weight_dispersion_topk,baseline_near_tie_diverse,spectral_geometry_mae,spectral_weight_mae,spectral_alpha_error,spectral_fit_rmse,spectral_alpha_span_topk,spectral_geometry_dispersion_topk,spectral_weight_dispersion_topk,spectral_near_tie_diverse,alpha_error_improvement_factor,alpha_span_reduction_factor,geometry_error_ratio_spectral_over_baseline,weight_error_ratio_spectral_over_baseline
full_noisy,14,0.1289234734297937,0.16129753566234575,1.1101921562465527,0.3739470732277293,0.4188748374541778,0.20717808931809295,1.7719437580388937,18,1.4142135623730967,0.10438776280106726,0.06359680460697305,0.0037554062267226573,0.004800540450069866,0.10878555254742128,0.08787108834069397,0.2073152894136853,0,0.10438776280106726,0.06359680460697305,0.0037554062267226573,0.004800540450069866,0.07840577531041037,0.06016330376129055,0.18008211871868549,0,1.0,1.387468615886223,1.0,1.0
full_noisy,15,0.20140602341104732,-0.17018234481747896,1.2650724084897857,0.32817263408154296,0.30464885740193187,0.36717850851652517,0.7284893445838014,20,1.4142135623730967,0.10389238895164947,0.20883280472112964,0.5971071850122263,0.011334662059163772,0.6703435037133065,0.08234693141218742,0.19607951109913938,0,0.017224955773562627,0.14035068157410155,0.0060492498699611374,0.012992997090901142,0.6548075784200228,0.05344041287206535,0.1273094337106788,1,98.70764108741673,1.0237259399635694,0.16579612758331083,0.6720720040202616
full_noisy,16,0.09602133163123666,-0.49037221052118896,1.2878948774407897,0.5816389336335236,0.0961505586893356,0.3222105076771408,1.5692675860391432,38,1.4142135623730967,0.09143897455163463,0.17589168521747534,0.936730187776288,0.0032742663193129186,0.9934103585566751,0.047024312027080774,0.14742813727273085,0,0.09143897455163463,0.17589168521747534,0.936730187776288,0.0032742663193129186,0.9662034069766171,0.06894447078271566,0.18119953415008183,1,1.0,1.0281586168953722,1.0,1.0
full_noisy,17,0.21804723893156766,-0.2996415662749947,0.6585867142900097,0.5093915578122978,0.2533203659245392,0.23728807626316295,1.6117850418248734,58,1.4142135623730967,0.10213738095666307,0.1129761308045077,0.02673607191538352,0.017648765165002116,0.2688261419366291,0.03349795338761571,0.12992669949544824,0,0.02602606329682301,0.1909058242883809,0.01857048213960799,0.07908757520456774,1.0940781666148245,0.04611239271199121,0.12086807440110452,0,1.439708011584663,0.24571017879682328,0.2548142810502051,1.6897890105541111
full_noisy,18,0.2021621383698352,-0.1400305147278471,1.0593016278182366,0.19202934859185078,0.25786277941864094,0.5501078719895083,0.9821760504913292,62,1.4142135623730967,0.050992381648759126,0.211905856843271,0.03306488529243523,0.0062113259674369346,0.08578464065349012,0.06950876145769573,0.16890056447752036,0,0.14750393431974118,0.1623051286543016,0.006642581613309662,0.00768255088479803,0.08578464065349012,0.06709535450003086,0.17525705549395906,0,4.977716077463544,1.0,2.8926661111019243,0.76593035733951
full_noisy,19,0.13915827482726598,0.09048085620754087,1.2344405328477235,0.3149833564564453,0.29446200867515965,0.3905546348683951,1.2026648016707995,16,1.4142135623730967,0.024158069033767087,0.26612401347337244,0.017634602950484135,0.0066418062691033924,0.413068559831967,0.05205548376418297,0.22390553102962854,0,0.12016311818021201,0.05948942088638833,0.38386816083425,0.012747179951100338,0.4090526192355207,0.053085004013259864,0.1944223157727094,1,0.045939217548439916,1.0098176625881328,4.974036542914638,0.2235402213800622
full_noisy,20,0.19621643037460135,0.6357638246916779,0.9118366247466457,0.38653081715421,0.3751854734730951,0.23828370937269489,1.7442492822298052,4,1.4142135623730967,0.20712213234540403,0.06442240477055028,0.023939069582365802,0.004351554329759969,0.10878555254742128,0.09137462215928978,0.14442664481243614,0,0.17139048397936887,0.1275020596427432,0.005746381593296546,0.01968953260798424,0.07840577531041037,0.08937383329654724,0.1923955015608609,0,4.16593802442427,1.387468615886223,0.8274851269566508,1.9791570975479764
full_noisy,21,0.14269635427949323,-0.5323011212073679,0.5971507270825497,0.4059191896683329,0.44506281731503256,0.1490179930166345,0.623424775206244,15,1.4142135623730967,0.048312444892473085,0.207486618241738,0.012988437453359314,0.007136645450645436,1.0072158411854955,0.048615393892870146,0.15130002782152874,0,0.04160712688216575,0.060966811264900944,0.9607321734356994,0.019904490186879106,0.981541875531524,0.058176031720969,0.17734427072822645,1,0.013519311429855652,1.0261567705810497,0.861209300725081,0.29383490743422247
full_noisy,22,0.09767949090803814,0.4944992400222937,1.3121879560163054,0.6615574627971088,0.1208584888776706,0.2175840483252206,1.741305907719928,28,1.4142135623730967,0.029530905025969945,0.08692076824711074,0.008689756103173796,0.005763504222538519,0.1254565825728,0.04786959123151038,0.22616999888069214,0,0.05395003206633834,0.186236881720882,0.007434389514651807,0.02143188371419676,0.07908673736986849,0.08590654870010221,0.17641663520761944,0,1.1688594048035676,1.5863163248987198,1.826900733956302,2.142605104356893
full_noisy,23,0.14099589592082862,-0.1909544297630056,1.1733880944765138,0.15035644189103195,0.4418361689345007,0.4078073891744674,1.411280400392212,35,1.4142135623730967,0.07018262521427157,0.1460709223689489,0.703612896971896,0.004994052232721275,0.7349075792871502,0.06118943382510603,0.22661052512109622,0,0.07018262521427157,0.1460709223689489,0.703612896971896,0.004994052232721275,0.7349075792871502,0.05873443268722492,0.20986635220690184,1,1.0,1.0,1.0,1.0
full_noisy,24,0.21554713367467915,0.4819157151209484,0.6366786052159474,0.7239147469977067,0.13816381564819605,0.1379214373540972,1.059512512402865,16,1.4142135623730967,0.06453056574753539,0.2871094113232258,0.10435897748258638,0.010553398345637682,0.17404772049250794,0.07802556985336029,0.14395814112173466,0,0.10422568129253822,0.0502544109793813,0.12890251226744387,0.023195522594237808,0.19280115494398442,0.06678780146350148,0.16634600897953708,0,0.8095961486465435,0.9027317317838421,1.6151366423828215,0.17503574943004993
full_noisy,25,0.12432690632638796,-0.20878423303980043,0.9363907466302213,0.3109783978105569,0.2951120764875404,0.3939095257019027,1.6323547844511341,44,1.4142135623730967,0.07274863166398736,0.025013080048200614,0.014055908268806538,0.004876520595218574,1.0565451032823883,0.10183233636773321,0.18739463305646253,0,0.07075595571600037,0.15226710096038487,0.00712423348509339,0.009629132942224533,1.0608791910531195,0.08444845981167781,0.15416046880090647,1,1.9729713095755288,0.9959146264652162,0.9726087501248023,6.087499047177064
full_noisy,26,0.16494287981105776,0.29012670007572455,1.3456923140851007,0.3493563349372155,0.3846702732312223,0.26597339183156216,0.8067470048519353,60,1.4142135623730967,0.15211951631025536,0.23781081000859847,0.009794145197137172,0.006822845513578122,0.4916135546677477,0.05180320081797899,0.22337154141122376,0,0.0911738647297828,0.31521064885991695,0.00048383993738132514,0.014244946655802502,0.4445840057914703,0.054900120251565356,0.19851538085990064,1,20.242531549061,1.1057832676471415,0.5993567882757999,1.3254681267370476
full_noisy,27,0.21593578463415436,-0.5466112661279376,0.5968363869660277,0.3479734092140091,0.03455850936427235,0.6174680814217186,1.6359204975182673,40,1.4142135623730967,0.1416692314367532,0.16972545098949698,1.0305900508354702,0.008938400740898557,1.0669277131210844,0.0659220303587239,0.1863193552198241,0,0.1416692314367532,0.16972545098949698,1.0305900508354702,0.008938400740898557,1.0691525554528325,0.07239886547122129,0.18717484208425184,1,1.0,0.997919059987837,1.0,1.0
full_noisy,28,0.1307546411654327,-0.641058641056902,1.2906022497481906,0.2862421556698151,0.628082383625153,0.08567546070503185,1.54542184632009,8,1.4142135623730967,0.10133889257036788,0.0919791232564001,0.007266017875608766,0.005448925099176615,0.08998929500799169,0.08588189031436338,0.14443624390021761,0,0.03659066747842524,0.0886106254354055,0.90213653049599,0.042046999026805504,0.9642657713717376,0.06026768938704757,0.14945079933635297,1,0.00805423306781951,0.09332416194756703,0.361072304525307,0.9633775828499189
full_noisy,29,0.14314335778701426,0.6541173224318477,1.2726007002123332,0.2984011228555963,0.2377620008758028,0.46383687626860093,1.562488115075281,37,1.4142135623730967,0.047572345097019846,0.1346033089551172,0.9309930841913789,0.010077052605504361,0.9415476847319375,0.06704412023481816,0.13139563489766878,0,0.05542221472312492,0.18574257894186244,0.919202799251181,0.01958676997945194,0.9642657713717376,0.06026768938704757,0.14945079933635297,1,1.0128266416832095,0.976440015487139,1.1650090953072822,1.379925801109372
full_noisy,30,0.12050878051484966,0.33495381736740615,1.4361576975660335,0.6331610689262961,0.29916873770567226,0.06767019336803165,1.641603117619155,34,1.4142135623730967,0.07573857344561542,0.0312651572171437,0.013694235557023537,0.010184785547034936,1.0824643788103807,0.07488163183314478,0.15798444030795436,0,0.04445788960546857,0.2371063018811798,1.0384975132681062,0.036762761732232134,1.1148611200614993,0.08437101041758278,0.21218201890462265,1,0.013186584832474348,0.9709410072087441,0.5869913781435538,7.5837233196820995
full_noisy,31,0.15098058932256891,-0.4993835833356726,0.8359401476958986,0.43014864014326404,0.19859543375367963,0.37125592610305636,1.6241327275597044,58,1.4142135623730967,0.08068235564247025,0.04259650611148866,1.0130496925628725,0.008272103203039661,1.0837711677595054,0.055349171365398235,0.1630551122857091,0,0.08068235564247025,0.04259650611148866,1.0130496925628725,0.008272103203039661,1.0691525554528325,0.07768458927919329,0.18720204048896041,1,1.0,1.0136730836325611,1.0,1.0
full_noisy,32,0.16400621167943327,0.26156012272091755,0.7131171841908752,0.16230469792177504,0.20224678208900962,0.6354485199892154,0.9897207392249101,59,1.4142135623730967,0.04642838686434963,0.18018171762434365,0.010657887882305705,0.0055785432003217115,0.05750640670738005,0.08742801719368469,0.17183167475241953,0,0.05742095367189704,0.28520882130814224,0.012401676267714823,0.0021756066070491684,0.05750640670738005,0.08742801719368466,0.17183167475241953,0,0.859390912343946,1.0,1.2367639185842172,1.582895451705966
full_noisy,33,0.19597336830188447,-0.01888181086565146,1.1687173663087023,0.8173608791273929,0.08388947705668055,0.09874964381592659,1.6333336343298395,4,1.4142135623730967,0.10080152332844072,0.24619105709622832,1.0222505993330073,0.007558905421260203,1.0837711677595054,0.05264440865290163,0.1658064743889267,0,0.10080152332844072,0.24619105709622832,1.0222505993330073,0.007558905421260203,1.0691525554528325,0.07768458927919328,0.18720204048896041,1,1.0,1.0136730836325611,1.0,1.0
full_noisy,34,0.06108851793675917,0.10810943156194457,0.890054445994376,0.42651710608829047,0.36286921263835126,0.21061368127335833,1.784059270819894,13,1.4142135623730967,0.01485754979348082,0.10602878997334915,0.03784794877292241,0.01172310880232072,0.12140216897864464,0.06921558571075,0.19189205559439584,0,0.01485754979348082,0.10602878997334915,0.03784794877292241,0.01172310880232072,0.09622612576221945,0.07062033353774182,0.19479929956172595,0,1.0,1.261634176966001,1.0,1.0
full_noisy,35,0.12221149233834451,-0.40752694000908607,0.6478262752556398,0.236767271178586,0.7569833793496824,0.006249349471731613,1.1716715917308553,61,1.4142135623730967,0.05985817748091408,0.19063499565140618,0.013930801171677665,0.006211595309956409,0.356508223288453,0.06414017716854255,0.16503491896255776,0,0.04160275168258975,0.11392453171658039,0.32209602787046165,0.027795215080742987,0.3577509765163379,0.055992551432986225,0.18402641132650502,1,0.04325045938560986,0.9965262059100818,0.6950220242815592,0.5976055515268665
full_noisy,36,0.10602843427816407,0.006633047884178355,1.0410012343417179,0.48923668692473377,0.2532970386504015,0.25746627442486475,1.1014468448389718,41,1.4142135623730967,0.10945170288338028,0.12383689777536293,0.1822740953083345,0.008618455821871582,0.23078226697672932,0.0734332982926771,0.1570745762760228,0,0.0649243479032434,0.12801542792407947,0.006146508931586858,0.03751502847768191,0.22744405384139776,0.04970061351343431,0.17919525419767626,1,29.654897981458944,1.0146770736757065,0.5931780519890099,1.0337422062711574
full_noisy,37,0.14044848858540898,0.5479225976153691,0.760955152038385,0.45448623353986545,0.4457721966545308,0.09974156980560384,1.7425384591137474,30,1.4142135623730967,0.10542324651910068,0.1114802202248407,0.02564989269842366,0.007637000479270022,0.10878555254742128,0.06440682961708215,0.19945119790214705,0,0.09065230962740294,0.4058510378614962,0.02294171831805536,0.021439412663670342,0.07840577531041037,0.06016330376129055,0.18008211871868549,0,1.1180458387128283,1.387468615886223,0.8598891859299597,3.6405654477803226
full_noisy,38,0.10394332692649132,0.5989412524623923,0.9533172954749423,0.08537093577162541,0.541976933974446,0.3726521302539285,1.438648330088741,63,1.4142135623730967,0.05453028552969654,0.08368555969138024,0.7639254165992746,0.010547935912565145,0.8138632064835603,0.07129459557539967,0.19678799925111448,0,0.16788872694246312,0.06219690234827019,0.7488751838551466,0.027413430519064877,0.7634948389546702,0.07754377406407786,0.1515971956625418,1,1.0200971177421725,1.0659708028908896,3.078816208490838,0.7432214419983927
full_noisy,39,0.09772174656534963,0.45449952284686324,0.8509525157608545,0.18120237553477958,0.6780898756550439,0.14070774881017656,1.229250062746962,61,1.4142135623730967,0.0920925401372815,0.3582730673516106,0.42456619085201885,0.004751109905389016,0.4878770684839622,0.04774734853333946,0.15956996330331338,0,0.09052332366778022,0.0697882281087424,0.41800327736119913,0.022915559423444594,0.4659686303706525,0.048074373225554544,0.18847502926010015,1,1.015700626876063,1.047016980726541,0.9829604388459471,0.19479060657454322
partial_arc_noisy,0,0.06862091827320908,0.6057496971845183,0.7201655458928631,0.08046004464956583,0.7322674866463639,0.18727246870407033,1.2138507578705418,59,6949.84613836817,0.061537605690676254,0.2628702248958799,0.02768610757572665,0.008008023948009467,0.49606912999192,0.04751502430640928,0.15733031802109101,1,0.19875837179517228,0.1738737648544404,0.4730101174333392,0.15555415644308285,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.058531744999362346,0.4237548581936961,3.2298684611527997,0.6614433602105751
partial_arc_noisy,1,0.15901445782619733,-0.5846128336946305,0.7040947686294755,0.1587888342828088,0.6059335818528887,0.23527758386430253,0.9595835156870512,4,6949.8461383689055,0.06413280445416855,0.06974207296853022,0.02923511641758758,0.0166791231695371,0.11872470884634789,0.07053336082262873,0.18091767634283218,0,0.096671895190353,0.08677169195537944,0.800817844103462,0.22953821136981736,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.03650657466345185,0.10141766362702606,1.507370463729494,1.2441799943992704
partial_arc_noisy,2,0.2095701373212731,-0.3247409025319179,1.433967688544887,0.5177509437916643,0.20755553325866402,0.27469352294967164,1.5545166326777264,33,6949.846138367328,0.09248475826301043,0.18697521693048014,0.06824574614765866,0.06872714613619028,1.0202527805262454,0.05473283061639255,0.1312588960076593,0,0.08762881419249664,0.03999433661081517,0.20588472711278683,0.051682298587942536,1.1706511923107425,0.051330512038705346,0.15832240760450544,0,0.3314755159583673,0.87152585435152,0.9474946557496065,0.21390180617191418
partial_arc_noisy,3,0.09063112189448644,0.5677988519354553,1.0981133577603226,0.45068743575032366,0.40824810745366485,0.14106445679601148,1.5116265165332694,61,6949.84613836785,0.04442205092193652,0.13256676044140253,0.03590599299687547,0.008258965627724225,0.9040922871459962,0.04237365985851418,0.20022738597961717,1,0.14528574903478075,0.14580611949291916,0.24877484325724386,0.08721319907384983,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.14433128577935483,0.7722986087439188,3.270577247549723,1.0998693715335128
partial_arc_noisy,4,0.16865922263974922,0.2026019703625703,0.6770269340488744,0.2455179134304752,0.17176274857613769,0.582719337993387,1.1857451020120653,53,6949.846138368013,0.04479388638300952,0.2707753752903406,0.012019405253683946,0.015604049047311278,0.39887493853996503,0.053911981082757056,0.21100301672901178,0,0.05470400686042728,0.3039229169143803,0.5011157732918157,0.14280694406925368,1.1706511923107425,0.05070523362165195,0.12644197539809834,0,0.023985286223837665,0.34072910971254194,1.2212382375729003,1.1224171200519877
partial_arc_noisy,5,0.06013790401348622,0.6306783035692252,0.6824308758030252,0.1265790445112933,0.29899378730671927,0.5744271681819875,1.6274829481587334,25,6949.846138368921,0.0816724166203427,0.19046469410660274,0.032089955319606345,0.008923994183005936,0.19473084483842884,0.09663015829452537,0.2366186109896776,0,0.20810179700063203,0.15982809354406202,0.13291841163177986,0.08247047000768878,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.2414259614274074,0.1663440366502772,2.5480058704274793,0.8391481386813165
partial_arc_noisy,6,0.21027093291600304,0.668863079909499,1.1259572992547748,0.3778886095888245,0.3403616595727998,0.2817497308383757,1.737425998443591,8,6949.846138367396,0.11760648639874183,0.09137329892573827,0.03055570178946776,0.010750730219695134,0.1086154483338313,0.09437891804322462,0.22013037914981456,0,0.0643615171167544,0.12556645424969226,0.02297536134692235,0.07089369142259859,1.1706511923107425,0.051330512038705346,0.15832240760450544,0,1.3299334590687875,0.09278207637531706,0.5472616272076891,1.3742138647280728
partial_arc_noisy,7,0.194635561964345,0.6545034331725833,1.4219547015027492,0.37462723265706854,0.3267797804464005,0.29859298689653097,1.314727756415673,52,6949.846138367351,0.1644262908313493,0.1641588111234582,0.5668104737831772,0.010927079134804084,0.6077027433849602,0.06835592059524762,0.15101997750062343,1,0.07096164371749411,0.09149390148807625,0.4456736033748403,0.12247727119474015,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,1.271806248992613,0.51911512786778,0.43157115178301314,0.5573499275604941
partial_arc_noisy,8,0.17147473171007202,-0.661156782356071,1.1465683682246324,0.6251001726975803,0.2043563903725926,0.17054343692982707,1.4399093765438244,26,6949.846138368436,0.03821993792415047,0.038142606721969896,0.07254472173551507,0.02043365783715128,0.8277905797067061,0.05936980512531622,0.14445809175889676,0,0.11685734832810217,0.09127620103908919,0.2469514987600565,0.11819753843708786,1.1706511923107425,0.05070523362165195,0.12644197539809834,0,0.29376101015690176,0.7071197510786577,3.0574970728631716,2.3930247270309053
partial_arc_noisy,9,0.1100732962947497,-0.24534996447428223,1.003454498975665,0.3234298979193782,0.33727386783355523,0.3392962342470666,0.9202285934120192,0,6949.846138368601,0.0473180290674581,0.05629305766823874,0.15690042116422165,0.014016687380349504,0.208224285325466,0.03924342262643508,0.1461065677512006,1,0.12105354993700461,0.09233478405750954,0.840172766378494,0.1807270929779274,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.18674780645477232,0.17787047644350246,2.558296537762103,1.6402517092193056
partial_arc_noisy,10,0.18650267425436678,-0.6820725299664572,1.1625647810455642,0.3240970839208129,0.5085715796454433,0.16733133643374387,1.0874569328719632,59,6949.84613837031,0.06647673664733277,0.05803623299756738,0.01788436208854627,0.022467442230799252,0.31787722700938315,0.06584879430730974,0.1555988067370794,0,0.08195559845562596,0.11156912762143371,0.67294442691855,0.2120434797417703,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.026576283825456074,0.2715388060058495,1.2328462946430485,1.9224047092462082
partial_arc_noisy,11,0.19863340005993732,0.6994953550233944,0.7522599694953018,0.5246900129517557,0.11259893792679966,0.3627110491214447,1.0853345559723782,40,6949.846138368305,0.11775525557508341,0.07726859292382708,0.08612834533519287,0.04081812203143447,0.43825032377671436,0.06633418797679623,0.16182835136622128,0,0.09251979333207112,0.05129332685832431,0.6750668038181351,0.20729033984415188,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.12758492174116162,0.37436456448795324,0.7856956607179066,0.6638315118393613
partial_arc_noisy,12,0.12099814307705413,0.5843418763857227,0.8288831199171649,0.32534416998653115,0.252666364403022,0.42198946561044687,1.4581453070348198,54,6949.846138369487,0.053397952301012686,0.1727038992104781,0.05224462582160516,0.01571879752383002,0.8464668625690455,0.09230519587519918,0.14501135276093619,1,0.11335736271742046,0.19676966865908677,0.22871556826906114,0.08080891716973661,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.22842618986104413,0.7230735065482732,2.1228784594286894,1.1393469953986342
partial_arc_noisy,13,0.2107534190430106,0.1358445174865582,1.052848008253258,0.3823837087197536,0.5448472277194442,0.07276906356080226,0.6099290035397289,39,6949.84613836823,0.051585604028747976,0.059029104699942124,0.00017373989850710814,0.005099724866405359,1.0202527805262454,0.052223439592692274,0.13371335617359578,0,0.08921025583531146,0.03604393270734296,1.076931871764152,0.0918469644281093,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.0001613285882443984,0.87152585435152,1.7293634050615316,0.6106128983416261
partial_arc_noisy,14,0.1750418718656806,0.05300641023353578,0.8280946054594241,0.36232216088699754,0.34864769631004205,0.2890301428029604,1.49156906165672,51,6949.8461383676195,0.14321044117931345,0.18131935523604348,0.028887224116567634,0.013863938789378282,0.8918043728492471,0.10057253560491501,0.19037804127279082,1,0.06268459245846539,0.11304812303997291,0.19529181364716086,0.08596545296487139,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.14791825410950907,0.7618019600602968,0.43770965260820727,0.6234752097634897
partial_arc_noisy,15,0.09025417978490141,-0.577133328878806,0.707982986700054,0.2736682007566718,0.30137924801979016,0.4249525512235381,1.151570860197595,15,6949.846138368059,0.2443610048840379,0.3075550189316201,0.26178306578233923,0.014490720104406787,0.3244005120521952,0.0732480504559412,0.20551210523640787,1,0.1621960954415974,0.11626453060001958,0.6088304995929184,0.1678295284430884,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.4299769245420112,0.2771111618755222,0.6637560502690188,0.37802839636269797
partial_arc_noisy,16,0.2052775209056137,-0.009419328211708078,1.4146803733912694,0.10928287072754639,0.6681350929091805,0.22258203636327312,1.0915380356152315,25,6949.8461383681715,0.12150220780810383,0.08487627993892244,0.024866322876065716,0.021608792304182268,0.34133451953068705,0.03741380743121176,0.184914973266551,0,0.07475608825306924,0.12823936599290733,0.6688633241752817,0.18835610342069273,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.03717698665377752,0.2915766214331773,0.6152652663821244,1.510897580398072
partial_arc_noisy,17,0.17725153706858485,0.6535881868355495,0.8847797424612044,0.15985132243639497,0.6695004782940848,0.17064819926952024,1.4454653290665085,51,6949.846138368548,0.05553446832700598,0.16958497442691065,0.7591251389027374,0.002395267568156455,0.872917309304503,0.0846207754191633,0.19039828936625605,0,0.04582268710362352,0.12914962291617685,0.3149360307240048,0.10598993434150866,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,2.4104105749907005,0.7456681503748831,0.8251215593494806,0.7615628881781563
partial_arc_noisy,18,0.20289927316227271,0.09389203625418256,1.253219669717731,0.48090394960830124,0.34453354017232624,0.17456251021937258,1.2719358902016014,28,6949.846138368059,0.0279538037887877,0.17771428976351347,0.16318568936227562,0.054195460550799754,0.10952504996784929,0.059618769329618675,0.15483062575834836,0,0.06294690461565121,0.033993597225770465,0.4149249851022796,0.1058362530587075,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.39328961913934907,0.0935590812081764,2.251818932810113,0.1912822951435484
partial_arc_noisy,19,0.0837626559101516,-0.09388187585995246,0.6555355327326294,0.2588055967393757,0.5862072654183624,0.15498713784226192,0.8996841514307912,5,6949.846138369487,0.07139337547640522,0.23835964196196757,0.012562145340047626,0.012922805688403729,0.2843408952168275,0.06101663807559674,0.1784464346704101,1,0.1765096213468734,0.11979859334908834,0.8607172083597221,0.18643413177256815,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.01459497407282868,0.2428912190791592,2.472352934274806,0.5025959611409522
partial_arc_noisy,20,0.14172074148695243,0.09737635067492262,0.9000825832965724,0.3888674528872273,0.39173127482490083,0.21940127228787182,0.9941066050608517,50,6949.84613836861,0.11050667605172841,0.14196405110502439,0.01752472956712048,0.011376044158075636,0.15458637084644844,0.07446703568900144,0.1553377346177369,0,0.08283107101293463,0.09535126170648639,0.6927542702430293,0.20146705489098343,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.025297180140040888,0.13205160671413246,0.7495571667919976,0.671657796211704
partial_arc_noisy,21,0.13401765380101263,-0.6416393631193885,1.3345523324230724,0.38371649284833714,0.44419030114316355,0.17209320600849926,1.1046632413684219,62,6949.84613836947,0.1433095362241792,0.05258541515593126,0.21120259650344464,0.020712965789409146,0.25881850605670875,0.07850141597232108,0.13251755029480072,1,0.06201457706742836,0.05846936286919555,0.5821976339354591,0.16951023576701024,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.36276787158303364,0.2210893456195335,0.4327316848644247,1.111893149380235
partial_arc_noisy,22,0.21560603820413388,-0.04032276586125689,1.0200009099935257,0.21385078241371414,0.4737907181686324,0.3123584994176535,1.6304504925520662,32,6949.846138368059,0.05050276419544366,0.0877157655002756,0.025683231632282588,0.023022506909132545,0.14675495822427664,0.05600991138483576,0.1378782651098268,0,0.07527451540854788,0.12368235786389119,0.05641038275181476,0.059052317391016504,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.4552926319482621,0.12536181502074736,1.4905028785600436,1.4100356664333344
partial_arc_noisy,23,0.17623334204364194,-0.3217489080467215,1.2522115546691985,0.6720158627976205,0.1217918309996359,0.2061923062027436,1.4703483144199225,19,6949.84613836918,0.061789922978074376,0.14675845207459484,0.7805751681863282,0.016600356053961575,0.7634948389546702,0.09015143926507523,0.1619825691329037,0,0.08995259474083617,0.1463192406210603,0.21651256088395843,0.06786842483383895,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,3.605218861203547,0.6521966952834273,1.4557809818399527,0.9970072493452623
partial_arc_noisy,24,0.1516734602343887,0.6974976078146563,0.6371342524826163,0.20450625137118916,0.3752137957851717,0.4202799528436391,1.1699806652395055,10,6949.846138368691,0.06730407131768892,0.184311453720543,0.027783842026243732,0.008761340508783966,0.34818894340535556,0.07245107527231544,0.15173236900865505,1,0.0750975728970811,0.21825872938384516,0.5168802100643755,0.15079799875006678,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.05375296148943942,0.29743184450875343,1.1157953958328206,1.1841842977093207
partial_arc_noisy,25,0.1877663942826796,-0.0980346794740994,0.6749325043240134,0.7196117187867176,0.05298483294032818,0.22740344827295422,1.158212267046143,22,6949.846138367883,0.044901020854514466,0.052685144907460284,0.008301818723090104,0.005317541194277264,0.2947865766183654,0.05717305582067244,0.14263749438281115,1,0.07093265895957927,0.1921905726605988,0.528648608257738,0.15508484920157636,1.1502986163522773,0.04431668973129709,0.14535552681064137,0,0.015703850522656868,0.256269608976116,1.5797560413918188,3.6479082101449127
partial_arc_noisy,26,0.0644759230787437,0.5341888144955914,1.2397175177619848,0.2888964826142994,0.5171829647574515,0.19392055262824903,0.8144370380849131,36,6949.846138368548,0.12964907392761,0.14158429949508897,0.0031902526991501867,0.0016086155009232357,0.48967292195920886,0.05732788236555871,0.19483561662987126,1,0.18534524323424692,0.09384298349176357,0.9459643217056002,0.13875422865670176,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.0033724873401124386,0.4182910547356518,1.4295917249492662,0.6628064257578125
partial_arc_noisy,27,0.10913822172568319,0.05061730743828452,0.8763740639301681,0.19341597887158596,0.46892005330229314,0.33766396782612096,1.076335842640282,51,6949.846138367396,0.04019543916845481,0.11799175389023657,0.0007931719359588474,0.008738764786293053,0.22996450975414928,0.06677458138572016,0.1381350028436631,1,0.1340047512450666,0.14055267013620282,0.6105250326635989,0.18116933865259172,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.001299163660003254,0.196441528667667,3.333829758233688,1.1912075674962324
partial_arc_noisy,28,0.06712977816188727,-0.10528734972625935,1.0510260762380095,0.632938561360286,0.15253639331850952,0.21452504532120445,1.623494976189751,51,6949.846138369808,0.053122689743797115,0.09927153938685412,0.031802376986427516,0.013612721867869559,1.1049762302421509,0.0715351163205483,0.1691689800225912,0,0.18941568671659947,0.10477501162697768,0.13690638360076224,0.06574639974357575,1.1706511923107425,0.05037689325734499,0.14820346823087283,0,0.23229287159587533,0.9438987783039317,3.5656268089986285,1.0554385705521994
