base_index,perturbation_type,step_fraction,sign,base_rho,base_t,base_h,base_w1,base_w2,base_w3,base_alpha,delta_rho,delta_t,delta_h,delta_alpha,raw_rmse,orbit_rmse,orbit_absorption_fraction,orbit_ratio,best_shift,nontrivial_best_shift
17,alpha,0.06,1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,0.0,0.0,0.07200000000000001,0.019277481384784162,0.019277481384784162,0.0,1.0,0,0
17,geometry_random,0.06,-1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.00324484543729228,-0.07571121750174963,0.014626706711160363,0.0,0.001339925047874054,0.001339925047874054,0.0,1.0,0,0
17,geometry_random,0.06,1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,-0.00324484543729228,0.07571121750174963,-0.014626706711160363,0.0,0.00129410918104408,0.00129410918104408,0.0,1.0,0,0
17,rho,0.06,-1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,-0.0096,0.0,0.0,0.0,0.001928414956780983,0.001928414956780983,0.0,1.0,0,0
17,rho,0.06,1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0096,0.0,0.0,0.0,0.0019330178486998497,0.0019330178486998497,0.0,1.0,0,0
17,t,0.06,-1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,-0.08399999999999999,0.0,0.0,0.0015574588141277397,0.0015574588141277397,0.0,1.0,0,0
17,t,0.06,1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,0.08399999999999999,0.0,0.0,0.0015594598615310759,0.0015594598615310759,0.0,1.0,0,0
17,h,0.06,-1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,0.0,-0.05399999999999999,0.0,0.001264020764590046,0.001264020764590046,0.0,1.0,0,0
17,h,0.06,1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,0.0,0.05399999999999999,0.0,0.0012670621542638948,0.0012670621542638948,0.0,1.0,0,0
17,alpha,0.1,-1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,0.0,0.0,-0.12000000000000002,0.03466287040406729,0.03466287040406729,0.0,1.0,0,0
17,alpha,0.1,1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,0.0,0.0,0.12000000000000002,0.03157751197555063,0.03157751197555063,0.0,1.0,0,0
17,geometry_random,0.1,-1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0054080757288204676,-0.12618536250291604,0.024377844518600606,0.0,0.0022587836038353497,0.0022587836038353497,0.0,1.0,0,0
17,geometry_random,0.1,1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,-0.0054080757288204676,0.12618536250291604,-0.024377844518600606,0.0,0.002132066427120686,0.002132066427120686,0.0,1.0,0,0
17,rho,0.1,-1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,-0.016,0.0,0.0,0.0,0.0032112343781762445,0.0032112343781762445,0.0,1.0,0,0
17,rho,0.1,1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.016,0.0,0.0,0.0,0.003224854217673885,0.003224854217673885,0.0,1.0,0,0
17,t,0.1,-1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,-0.13999999999999999,0.0,0.0,0.002594666692243049,0.002594666692243049,0.0,1.0,0,0
17,t,0.1,1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,0.13999999999999999,0.0,0.0,0.0026004525797207927,0.0026004525797207927,0.0,1.0,0,0
17,h,0.1,-1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,0.0,-0.09,0.0,0.0021049751341381444,0.0021049751341381444,0.0,1.0,0,0
17,h,0.1,1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,0.0,0.09,0.0,0.0021137536869624335,0.0021137536869624335,0.0,1.0,0,0
17,alpha,0.14,-1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,0.0,0.0,-0.16800000000000004,0.04953637816178004,0.04953637816178004,0.0,1.0,0,0
17,alpha,0.14,1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,0.0,0.0,0.16800000000000004,0.043462758550005046,0.043462758550005046,0.0,1.0,0,0
17,geometry_random,0.14,-1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.007571306020348655,-0.17665950750408246,0.03412898232604085,0.0,0.0031981020723279466,0.0031981020723279466,0.0,1.0,0,0
17,geometry_random,0.14,1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,-0.007571306020348655,0.17665950750408246,-0.03412898232604085,0.0,0.0029503795902785872,0.0029503795902785872,0.0,1.0,0,0
17,rho,0.14,-1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,-0.022400000000000003,0.0,0.0,0.0,0.004491813087492124,0.004491813087492124,0.0,1.0,0,0
17,rho,0.14,1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.022400000000000003,0.0,0.0,0.0,0.004519447291683935,0.004519447291683935,0.0,1.0,0,0
17,t,0.14,-1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,-0.196,0.0,0.0,0.0036309051563421274,0.0036309051563421274,0.0,1.0,0,0
17,t,0.14,1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,0.196,0.0,0.0,0.003642807820789198,0.003642807820789198,0.0,1.0,0,0
17,h,0.14,-1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,0.0,-0.126,0.0,0.0029445139414357017,0.0029445139414357017,0.0,1.0,0,0
17,h,0.14,1,0.1929955164922146,-0.2238224184141814,1.3209354125729325,0.6709452172883917,0.07071059019789439,0.2583441925137139,1.2694708165708832,0.0,0.0,0.126,0.0,0.002962119469061499,0.002962119469061499,0.0,1.0,0,0
18,alpha,0.03,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,0.0,-0.036000000000000004,0.01354225726271716,0.01354225726271716,0.0,1.0,0,0
18,alpha,0.03,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,0.0,0.036000000000000004,0.013034544084406673,0.013034544084406673,0.0,1.0,0,0
18,geometry_random,0.03,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.004196059148772543,0.017728400367165074,0.006482174103648318,0.0,0.0009807386352947904,0.0009807386352947904,0.0,1.0,0,0
18,geometry_random,0.03,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,-0.004196059148772543,-0.017728400367165074,-0.006482174103648318,0.0,0.000957699863635459,0.000957699863635459,0.0,1.0,0,0
18,rho,0.03,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,-0.0048,0.0,0.0,0.0,0.00073227629429138,0.00073227629429138,0.0,1.0,0,0
18,rho,0.03,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0048,0.0,0.0,0.0,0.0007329540618244539,0.0007329540618244539,0.0,1.0,0,0
18,t,0.03,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,-0.041999999999999996,0.0,0.0,0.0012165734784342996,0.0012165734784342996,0.0,1.0,0,0
18,t,0.03,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.041999999999999996,0.0,0.0,0.001216570576196756,0.001216570576196756,0.0,1.0,0,0
18,h,0.03,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,-0.026999999999999996,0.0,0.0007511186500529604,0.0007511186500529604,0.0,1.0,0,0
18,h,0.03,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,0.026999999999999996,0.0,0.0007514728548724312,0.0007514728548724312,0.0,1.0,0,0
18,alpha,0.06,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,0.0,-0.07200000000000001,0.027635697143467024,0.027635697143467024,0.0,1.0,0,0
18,alpha,0.06,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,0.0,0.07200000000000001,0.02559923174374806,0.0255912144869311,0.00031318349305220483,0.9996868165069478,62,1
18,geometry_random,0.06,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.008392118297545086,0.03545680073433015,0.012964348207296635,0.0,0.0019848397211400673,0.0019848397211400673,0.0,1.0,0,0
18,geometry_random,0.06,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,-0.008392118297545086,-0.03545680073433015,-0.012964348207296635,0.0,0.0018926504667062167,0.0018926504667062167,0.0,1.0,0,0
18,rho,0.06,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,-0.0096,0.0,0.0,0.0,0.0014638880698104452,0.0014638880698104452,0.0,1.0,0,0
18,rho,0.06,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0096,0.0,0.0,0.0,0.0014666212643419468,0.0014666212643419468,0.0,1.0,0,0
18,t,0.06,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,-0.08399999999999999,0.0,0.0,0.0024331779464776895,0.0024331779464776895,0.0,1.0,0,0
18,t,0.06,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.08399999999999999,0.0,0.0,0.0024332246171459345,0.0024332246171459345,0.0,1.0,0,0
18,h,0.06,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,-0.05399999999999999,0.0,0.0015018864863401771,0.0015018864863401771,0.0,1.0,0,0
18,h,0.06,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,0.05399999999999999,0.0,0.0015033251684158542,0.0015033251684158542,0.0,1.0,0,0
18,alpha,0.1,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,0.0,-0.12000000000000002,0.04737420106471029,0.04737420106471029,0.0,1.0,0,0
18,alpha,0.1,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,0.0,0.12000000000000002,0.04167622976075976,0.03422269043486425,0.1788438965972251,0.8211561034027749,12,1
18,geometry_random,0.1,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.013986863829241811,0.05909466789055025,0.02160724701216106,0.0,0.003360305158653275,0.003360305158653275,0.0,1.0,0,0
18,geometry_random,0.1,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,-0.013986863829241811,-0.05909466789055025,-0.02160724701216106,0.0,0.003104355377315895,0.003104355377315895,0.0,1.0,0,0
18,rho,0.1,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,-0.016,0.0,0.0,0.0,0.0024383597433706703,0.0024383597433706703,0.0,1.0,0,0
18,rho,0.1,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.016,0.0,0.0,0.0,0.0024459907135017363,0.0024459907135017363,0.0,1.0,0,0
18,t,0.1,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,-0.13999999999999999,0.0,0.0,0.0040556088457639776,0.0031337376748788535,0.22730771283527618,0.7726922871647238,1,1
18,t,0.1,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.13999999999999999,0.0,0.0,0.0040557841116244525,0.0031365180982786288,0.22665555859126651,0.7733444414087335,63,1
18,h,0.1,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,-0.09,0.0,0.0025023704967933377,0.0025023704967933377,0.0,1.0,0,0
18,h,0.1,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,0.09,0.0,0.0025064042185611113,0.0025064042185611113,0.0,1.0,0,0
18,alpha,0.14,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,0.0,-0.16800000000000004,0.06832187628769025,0.06832187628769025,0.0,1.0,0,0
18,alpha,0.14,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,0.0,0.16800000000000004,0.0570471585637953,0.043607775897845244,0.235583734655617,0.764416265344383,13,1
18,geometry_random,0.14,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.01958160936093854,0.08273253504677036,0.030250145817025485,0.0,0.0047783545472702,0.0047783545472702,0.0,1.0,0,0
18,geometry_random,0.14,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,-0.01958160936093854,-0.08273253504677036,-0.030250145817025485,0.0,0.0042768600966629,0.0042768600966629,0.0,1.0,0,0
18,rho,0.14,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,-0.022400000000000003,0.0,0.0,0.0,0.003411721463797216,0.003411721463797216,0.0,1.0,0,0
18,rho,0.14,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.022400000000000003,0.0,0.0,0.0,0.003426767477864951,0.003426767477864951,0.0,1.0,0,0
18,t,0.14,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,-0.196,0.0,0.0,0.005678387432839788,0.00414919993812877,0.2692996053540264,0.7307003946459736,1,1
18,t,0.14,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.196,0.0,0.0,0.005678647743320028,0.004152279185704269,0.26879085067589803,0.731209149324102,63,1
18,h,0.14,-1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,-0.126,0.0,0.0035022611762664407,0.0035022611762664407,0.0,1.0,0,0
18,h,0.14,1,0.15909514682222686,0.1335002713673073,0.8674231081066409,0.2249803211612584,0.28847966972991834,0.4865400091088232,0.9545953839228479,0.0,0.0,0.126,0.0,0.0035101990718136586,0.0035101990718136586,0.0,1.0,0,0
19,alpha,0.03,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.0,0.0,-0.036000000000000004,0.008533814197048128,0.008533814197048128,0.0,1.0,0,0
19,alpha,0.03,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.0,0.0,0.036000000000000004,0.00835594705203896,0.00835594705203896,0.0,1.0,0,0
19,geometry_random,0.03,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,-0.002727693465309763,-0.02658672172111885,-0.014193863077944936,0.0,0.0011034396261129337,0.0011034396261129337,0.0,1.0,0,0
19,geometry_random,0.03,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.002727693465309763,0.02658672172111885,0.014193863077944936,0.0,0.0011317384395083902,0.0011317384395083902,0.0,1.0,0,0
19,rho,0.03,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,-0.0048,0.0,0.0,0.0,0.0011631637483057958,0.0011631637483057958,0.0,1.0,0,0
19,rho,0.03,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0048,0.0,0.0,0.0,0.001164846900831184,0.001164846900831184,0.0,1.0,0,0
19,t,0.03,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,-0.041999999999999996,0.0,0.0,0.0005721029330606238,0.0005721029330606238,0.0,1.0,0,0
19,t,0.03,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.041999999999999996,0.0,0.0,0.0005723209967206109,0.0005723209967206109,0.0,1.0,0,0
19,h,0.03,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.0,-0.026999999999999996,0.0,0.0005659276784030582,0.0005659276784030582,0.0,1.0,0,0
19,h,0.03,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.0,0.026999999999999996,0.0,0.0005660557457610404,0.0005660557457610404,0.0,1.0,0,0
19,alpha,0.06,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.0,0.0,-0.07200000000000001,0.017262538534465476,0.017262538534465476,0.0,1.0,0,0
19,alpha,0.06,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.0,0.0,0.07200000000000001,0.01654631358857538,0.01654631358857538,0.0,1.0,0,0
19,geometry_random,0.06,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,-0.005455386930619526,-0.0531734434422377,-0.028387726155889872,0.0,0.0021792080987770007,0.0021792080987770007,0.0,1.0,0,0
19,geometry_random,0.06,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.005455386930619526,0.0531734434422377,0.028387726155889872,0.0,0.002290947021077341,0.002290947021077341,0.0,1.0,0,0
19,rho,0.06,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,-0.0096,0.0,0.0,0.0,0.0023251371408123367,0.0023251371408123367,0.0,1.0,0,0
19,rho,0.06,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0096,0.0,0.0,0.0,0.0023306490899030097,0.0023306490899030097,0.0,1.0,0,0
19,t,0.06,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,-0.08399999999999999,0.0,0.0,0.0011439349846576424,0.0011439349846576424,0.0,1.0,0,0
19,t,0.06,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.08399999999999999,0.0,0.0,0.0011446598089557298,0.0011446598089557298,0.0,1.0,0,0
19,h,0.06,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.0,-0.05399999999999999,0.0,0.0011316683300285526,0.0011316683300285526,0.0,1.0,0,0
19,h,0.06,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.0,0.05399999999999999,0.0,0.0011323197859148364,0.0011323197859148364,0.0,1.0,0,0
19,alpha,0.1,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.0,0.0,-0.12000000000000002,0.029204465353560083,0.029204465353560083,0.0,1.0,0,0
19,alpha,0.1,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.0,0.0,0.12000000000000002,0.027195647201117678,0.027195647201117678,0.0,1.0,0,0
19,geometry_random,0.1,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,-0.009092311551032545,-0.08862240573706283,-0.04731287692648312,0.0,0.0035708382937330173,0.0035708382937330173,0.0,1.0,0,0
19,geometry_random,0.1,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.009092311551032545,0.08862240573706283,0.04731287692648312,0.0,0.0038795228993449287,0.0038795228993449287,0.0,1.0,0,0
19,rho,0.1,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,-0.016,0.0,0.0,0.0,0.003872742396497911,0.003872742396497911,0.0,1.0,0,0
19,rho,0.1,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.016,0.0,0.0,0.0,0.0038862519552346165,0.0038862519552346165,0.0,1.0,0,0
19,t,0.1,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,-0.13999999999999999,0.0,0.0,0.0019061419287098049,0.0019061419287098049,0.0,1.0,0,0
19,t,0.1,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.13999999999999999,0.0,0.0,0.0019080780874656989,0.0019080780874656989,0.0,1.0,0,0
19,h,0.1,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.0,-0.09,0.0,0.0018859267607434092,0.0018859267607434092,0.0,1.0,0,0
19,h,0.1,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.0,0.09,0.0,0.0018877207933439197,0.0018877207933439197,0.0,1.0,0,0
19,alpha,0.14,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.0,0.0,-0.16800000000000004,0.04151616982744747,0.04151616982744747,0.0,1.0,0,0
19,alpha,0.14,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.0,0.0,0.16800000000000004,0.03757626494051138,0.03757626494051138,0.0,1.0,0,0
19,geometry_random,0.14,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,-0.012729236171445564,-0.12407136803188798,-0.06623802769707637,0.0,0.0049139147239361395,0.0049139147239361395,0.0,1.0,0,0
19,geometry_random,0.14,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.012729236171445564,0.12407136803188798,0.06623802769707637,0.0,0.005517665008273448,0.005517665008273448,0.0,1.0,0,0
19,rho,0.14,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,-0.022400000000000003,0.0,0.0,0.0,0.005418459830315402,0.005418459830315402,0.0,1.0,0,0
19,rho,0.14,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.022400000000000003,0.0,0.0,0.0,0.005443582793274527,0.005443582793274527,0.0,1.0,0,0
19,t,0.14,-1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,-0.196,0.0,0.0,0.002668096914534512,0.002668096914534512,0.0,1.0,0,0
19,t,0.14,1,0.09456422683702838,0.4176512775653363,0.925628565491051,0.29453485153088144,0.10570118480638223,0.5997639636627363,1.5342338644181985,0.0,0.196,0.0,0.0,0.002671898044322475,0.002671898044322475,0.0,1.0,0,0
