split,observation_seed,condition,geometry_skew_bin,bank_seed,cluster_id,cluster_size,cluster_mass_layer1,cluster_mass_layer2,cluster_best_score,cluster_mean_score_gap,cluster_center_rho12,cluster_center_rho13,cluster_center_rho23,cluster_center_alpha,cluster_geometry_span,cluster_alpha_span,cluster_rank_by_mass
calibration,20260418,sparse_full_noisy,mid_skew,20260324,8,1,0.0,0.0,0.004388115590781899,0.0018785414773175484,0.4277062575246159,0.19666915155231499,0.3803087548329198,0.6998744294862336,0.0,0.0,9
calibration,20260418,sparse_full_noisy,mid_skew,20260325,0,2,0.7059037336476068,0.7757566216499704,0.002192963816137981,0.0005113275506617864,0.3560858973493075,0.20003199366664542,0.29823876383010506,0.7575632061233937,0.07143671729311589,0.03393753725375703,1
calibration,20260418,sparse_full_noisy,mid_skew,20260325,1,2,0.2940962663523932,0.2242433783500297,0.0025431925054473915,0.0009830736286201155,0.3219915805059633,0.23279834472229635,0.32278418651754015,1.2822546830956292,0.06374989540391424,0.12640712613731664,2
calibration,20260418,sparse_full_noisy,mid_skew,20260325,2,1,0.0,0.0,0.002745349935289784,0.0005523861191518032,0.4050328025258369,0.2299170502752724,0.3499177761920875,1.3315411942007989,0.0,0.0,3
calibration,20260418,sparse_full_noisy,mid_skew,20260325,3,2,0.0,0.0,0.002974754844296026,0.0014081989756371456,0.41204601002781815,0.3145667526052789,0.35140427529835827,1.0394998334797194,0.06763726527327037,0.5059771101179771,4
calibration,20260418,sparse_full_noisy,mid_skew,20260325,4,3,0.0,0.0,0.003123211884575359,0.0009669057412566534,0.3704101195006911,0.20957634620627164,0.2523015509065545,0.7635810772448418,0.07605955110819734,0.08824328554803915,5
calibration,20260418,sparse_full_noisy,mid_skew,20260325,5,4,0.0,0.0,0.0031736515897820058,0.0015580658150726539,0.2864790767595814,0.18816123043632432,0.23540140174594626,1.1441024957296058,0.14219552023597348,0.6559033334037025,6
calibration,20260418,sparse_full_noisy,mid_skew,20260325,6,1,0.0,0.0,0.003349374046341695,0.0011564102302037138,0.36171829619545137,0.3082017248088136,0.32503266763618105,1.3205107699324479,0.0,0.0,7
calibration,20260418,sparse_full_noisy,mid_skew,20260325,7,1,0.0,0.0,0.00354597886002156,0.001353015043883579,0.38463745582997094,0.26395846675392914,0.291039330724821,1.292896698877871,0.0,0.0,8
calibration,20260418,sparse_full_noisy,mid_skew,20260325,8,1,0.0,0.0,0.004085638677318741,0.00189267486118076,0.20661322274339602,0.1410394003541585,0.22248590103185448,0.8340746065210586,0.0,0.0,9
calibration,20260418,sparse_full_noisy,mid_skew,20260325,9,1,0.0,0.0,0.004194080794122893,0.0020011169779849116,0.36819619836686424,0.2648017878434515,0.36945954283258714,1.3355996225180946,0.0,0.0,10
calibration,20260418,sparse_full_noisy,mid_skew,20260326,0,2,1.0,1.0,0.002060804217127908,0.0004796838389462747,0.42497428424392725,0.30681937043940843,0.42674559308456195,0.9375344429037431,0.06474700855696307,0.4665726123950469,1
calibration,20260418,sparse_full_noisy,mid_skew,20260326,1,1,0.0,0.0,0.002559445617261788,0.0004986414001338802,0.4345184625923897,0.2653150782921929,0.3050509233636248,1.3090560647465204,0.0,0.0,2
calibration,20260418,sparse_full_noisy,mid_skew,20260326,2,2,0.0,0.0,0.0026638670270344228,0.0012508006004983648,0.24289890712190162,0.15162898836077449,0.24206520463509393,0.9676424531290206,0.03843391807187901,0.5062292239141177,3
calibration,20260418,sparse_full_noisy,mid_skew,20260326,3,1,0.0,0.0,0.0030590713135327918,0.0009982670964048838,0.3369119952768928,0.28543982409143587,0.3024895394151468,0.8112017367862486,0.0,0.0,4
calibration,20260418,sparse_full_noisy,mid_skew,20260326,4,5,0.0,0.0,0.003384997269244832,0.0016479595131743449,0.3313747128896593,0.15249251132977568,0.27797909022496653,0.8759778953727939,0.12969698937658927,0.5823466893542728,5
calibration,20260418,sparse_full_noisy,mid_skew,20260326,5,1,0.0,0.0,0.003436509119274729,0.001375704902146821,0.36033097323364344,0.23429285015798315,0.36338468811869873,1.1784865486195806,0.0,0.0,6
calibration,20260418,sparse_full_noisy,mid_skew,20260326,6,1,0.0,0.0,0.0034871815913941357,0.0014263773742662278,0.4008394512965813,0.2839173521711699,0.36652974706096797,0.7242527982682851,0.0,0.0,7
calibration,20260418,sparse_full_noisy,mid_skew,20260326,7,1,0.0,0.0,0.0035532979123470594,0.0014924936952191515,0.41860634989363144,0.18822277290754916,0.3787569350685856,1.3359851101518168,0.0,0.0,8
calibration,20260418,sparse_full_noisy,mid_skew,20260326,8,1,0.0,0.0,0.0037042886558723044,0.0016434844387443965,0.38789390574901306,0.2219208622038423,0.22445649714114999,0.7344756054067421,0.0,0.0,9
calibration,20260418,sparse_full_noisy,mid_skew,20260326,9,1,0.0,0.0,0.004430099094975406,0.002369294877847498,0.28641716171162934,0.19085865570357557,0.22029201220461617,0.7311619712514571,0.0,0.0,10
calibration,20260418,sparse_full_noisy,mid_skew,20260326,10,1,0.0,0.0,0.004452877253115273,0.0023920730359873648,0.2402456680013657,0.08436533847606999,0.21744313134442964,0.8464153366041806,0.0,0.0,11
calibration,20260418,sparse_full_noisy,mid_skew,20260327,0,2,1.0,1.0,0.0021311667744565426,0.0001566417398502762,0.43336342668152833,0.3256923929382767,0.422416876048062,1.251207031648727,0.04426812149068779,0.10944748156760287,1
calibration,20260418,sparse_full_noisy,mid_skew,20260327,1,2,0.0,0.0,0.0025536471233272022,0.0010494014406414157,0.283004423581461,0.1876896811049999,0.2645263594437933,1.0381138843596998,0.07744598950444687,0.45677865339855006,2
calibration,20260418,sparse_full_noisy,mid_skew,20260327,2,1,0.0,0.0,0.0029323756646658745,0.0008012088902093319,0.40196367704045805,0.34152301493697207,0.3618233905913571,1.3169125111412316,0.0,0.0,3
calibration,20260418,sparse_full_noisy,mid_skew,20260327,3,3,0.0,0.0,0.0031014804098323506,0.0013984678047768689,0.42902161826954827,0.21475644573527528,0.34880306587684284,1.0692711962656347,0.07037073643723503,0.5156101078428856,4
calibration,20260418,sparse_full_noisy,mid_skew,20260327,4,1,0.0,0.0,0.0033103560455038177,0.001179189271047275,0.3932453530043842,0.2792057795112649,0.41740152934556085,1.192073397888974,0.0,0.0,5
calibration,20260418,sparse_full_noisy,mid_skew,20260327,5,2,0.0,0.0,0.003560791317679922,0.0016610909825898702,0.42176914854875025,0.2919820644968294,0.33603434202161697,1.0254822605981622,0.07447721890277548,0.48549327844178913,6
calibration,20260418,sparse_full_noisy,mid_skew,20260327,6,1,0.0,0.0,0.003696256752780811,0.0015650899783242684,0.38056995037766017,0.25472820046975264,0.25510359051744447,1.2378791553442516,0.0,0.0,7
calibration,20260418,sparse_full_noisy,mid_skew,20260327,7,3,0.0,0.0,0.003750892061835971,0.0016709317426321015,0.36233772077738324,0.18575183205887913,0.30118410951977814,0.8959886564921051,0.0843414722055975,0.5055884422384717,8
calibration,20260418,sparse_full_noisy,mid_skew,20260327,8,1,0.0,0.0,0.0038928737774979257,0.001761707003041383,0.3053283433955609,0.22675367927757326,0.29547654184437483,1.3864422810958978,0.0,0.0,9
calibration,20260418,sparse_full_noisy,mid_skew,20260327,9,1,0.0,0.0,0.004113330837175749,0.0019821640627192064,0.33751380929042296,0.14966517291548867,0.26462115758634513,0.7824232160336082,0.0,0.0,10
calibration,20260418,sparse_full_noisy,mid_skew,20260327,10,1,0.0,0.0,0.004263236509076231,0.0021320697346196883,0.289634653929202,0.1107543047183055,0.24734986668949602,0.8348409006476604,0.0,0.0,11
calibration,20260418,sparse_full_noisy,mid_skew,20260328,0,4,0.41122499563968046,0.44917143120972686,0.0026379999671722366,0.0007410887601371279,0.31562750447329146,0.24079274086352387,0.27199917334832635,0.854298839442925,0.11265104611270653,0.5780639649726721,1
calibration,20260418,sparse_full_noisy,mid_skew,20260328,1,5,0.31008931511086707,0.3154136740336994,0.002750912019216868,0.0008604903731332502,0.34142570098244135,0.15985386395722126,0.2884165395554331,0.8909828105735369,0.10138764627686891,0.5779912725862077,2
calibration,20260418,sparse_full_noisy,mid_skew,20260328,2,3,0.2786856892494526,0.23541489475657382,0.0027936223329367567,0.0006738713034515814,0.26142846354135413,0.16942635185820332,0.23497196467202253,1.3101830627207753,0.07490090869207615,0.05094959857040468,3
calibration,20260418,sparse_full_noisy,mid_skew,20260328,3,1,0.0,0.0,0.0033447904956124008,0.0007067905284401641,0.3892225609290069,0.2036577405537331,0.3825835731129384,1.3952644502838605,0.0,0.0,4
calibration,20260418,sparse_full_noisy,mid_skew,20260328,4,1,0.0,0.0,0.0035478477795544247,0.0009098478123821881,0.394639407500211,0.15663796838255212,0.34262507269076836,0.8241841864806685,0.0,0.0,5
calibration,20260418,sparse_full_noisy,mid_skew,20260328,5,2,0.0,0.0,0.0035813185309668495,0.001055583404812027,0.233951251039499,0.17823817030267694,0.19049296449035213,1.35736519712514,0.029050301061055873,0.003224805304119449,6
calibration,20260418,sparse_full_noisy,mid_skew,20260328,6,2,0.0,0.0,0.003807935782576722,0.0012709608152270035,0.28283371422080544,0.11518986787490537,0.22579417351665665,0.7457428916609773,0.07026594631580568,0.016810220417166732,7
calibration,20260418,sparse_full_noisy,mid_skew,20260328,7,1,0.0,0.0,0.004020590480766683,0.001382590513594446,0.1764589563733718,0.08518996722063993,0.15165044939698036,1.3031000792325909,0.0,0.0,8
calibration,20260418,sparse_full_noisy,high_skew,20260324,0,7,0.17750868283159443,0.11820261722583644,0.0016737727738419727,0.0002513650408888949,0.29904480360456065,0.21563894198628256,0.25790034688562424,0.9067343702936078,0.15481641747797492,0.5293159761780535,2
calibration,20260418,sparse_full_noisy,high_skew,20260324,1,11,0.21084497756385157,0.08259247408659566,0.0016854316616467535,0.0003114573717323213,0.1517464943405834,0.0898966956954969,0.12745445305536166,0.8852559590627024,0.1614891467695401,0.5086314787508375,1
calibration,20260418,sparse_full_noisy,high_skew,20260324,2,6,0.17221397691748952,0.19355417730933172,0.0016854655104920067,0.00021649794747574596,0.18495900993063544,0.11165601255308939,0.17711630427289615,0.9999753878703305,0.13825840447269375,0.4697184577811431,3
calibration,20260418,sparse_full_noisy,high_skew,20260324,3,8,0.1632011495696844,0.27500083252241847,0.0017438052393938712,0.0002803080365007189,0.2624593307962101,0.16148248404736504,0.2052888066336475,1.08151189829405,0.15127025601912822,0.5223602734505851,4
calibration,20260418,sparse_full_noisy,high_skew,20260324,4,1,0.039973942944970794,0.02406486413217554,0.0017540952623397244,8.032248849775166e-05,0.3353021620094983,0.13153660079315438,0.2636251997642228,0.8112467853857629,0.0,0.0,6
calibration,20260418,sparse_full_noisy,high_skew,20260324,5,2,0.03684008223855472,0.005196896857809632,0.0017867518110462588,0.00033816165081933095,0.3741276575543603,0.2095070887921966,0.33777520514258597,1.0114917343140848,0.07535604923669303,0.3790394199551851,7
calibration,20260418,sparse_full_noisy,high_skew,20260324,6,5,0.12630375570664956,0.2424165855438727,0.0017977765799792743,0.000245134299962148,0.23792481618752542,0.1414398856271399,0.18040614191876098,0.8053057426641163,0.14913968509261455,0.08380978946305753,5
calibration,20260418,sparse_full_noisy,high_skew,20260324,7,1,0.03435491685153337,0.053816909373319184,0.0018146883292438788,0.00014091555540190603,0.26326722895182425,0.15931454826177782,0.2511897547416153,0.7850880761891492,0.0,0.0,8
calibration,20260418,sparse_full_noisy,high_skew,20260324,8,1,0.020192771608258997,0.0028980151089799196,0.0020272565088502938,0.00035348373500832106,0.33262615173589366,0.2836973267216656,0.2893842928381934,1.3017154897338268,0.0,0.0,9
calibration,20260418,sparse_full_noisy,high_skew,20260324,9,1,0.01856574376741234,0.0022566278396604074,0.0020608591286432744,0.00038708635480130165,0.41158820432058196,0.18526430941512273,0.34147183692877964,0.7739979503880876,0.0,0.0,10
calibration,20260418,sparse_full_noisy,high_skew,20260324,10,3,0.0,0.0,0.0020775807318721105,0.0005066637723327166,0.4151342990724262,0.28683574931361705,0.31373495911383564,1.0546967261339657,0.10528602078917315,0.31312328249719745,11
calibration,20260418,sparse_full_noisy,high_skew,20260324,11,1,0.0,0.0,0.0022689771709726893,0.0005952043971307166,0.33049863972815513,0.18968158080008032,0.2004676184256136,1.1577407905591777,0.0,0.0,12
calibration,20260418,sparse_full_noisy,high_skew,20260325,0,7,0.1398927732813064,0.24517881151368986,0.001690135286709044,0.0002766241678334605,0.2911158144751926,0.160684627604555,0.227375050639503,1.0499713791148555,0.162129235266139,0.4686518827870886,3
calibration,20260418,sparse_full_noisy,high_skew,20260325,1,11,0.19055681799641763,0.3862597631014263,0.0017056881459763264,0.0003298812378242276,0.23923658015335517,0.12846435068020148,0.19524484985802049,1.0042164775485838,0.19697383533789223,0.5098458224148219,1
calibration,20260418,sparse_full_noisy,high_skew,20260325,2,6,0.09719978356635345,0.014526556291596961,0.0017153449133958864,0.00034607824564543963,0.3727016538685222,0.27499446874452566,0.3207576333961177,1.0879704378002495,0.13290828124379372,0.4799150884069514,6
calibration,20260418,sparse_full_noisy,high_skew,20260325,3,3,0.09857763474359414,0.002187139632656892,0.0017293725520027285,0.00012965789263459857,0.42112570044351316,0.3133299395626296,0.42735988316224827,1.2622497298757973,0.08768769825645346,0.02357334052136298,5
calibration,20260418,sparse_full_noisy,high_skew,20260325,4,9,0.17754225281889233,0.03183914449182733,0.001745926168597812,0.0002993236789178544,0.14163737972381077,0.08164767389594603,0.10590496172853328,1.0063220608843357,0.12030194856180189,0.5120809340330209,2
calibration,20260418,sparse_full_noisy,high_skew,20260325,5,3,0.0937624519436284,0.2069119995087028,0.0017673151044487584,0.000140932593400793,0.22704720469444306,0.15993351710641981,0.19818712690869952,1.098981326640742,0.06763198889058775,0.4476103259411168,7
calibration,20260418,sparse_full_noisy,high_skew,20260325,6,7,0.13348948427739465,0.07348699746055753,0.001771122622977945,0.000303586711196334,0.17944092517525648,0.10387676149438758,0.1484077193276953,1.082937587155556,0.17267678090626404,0.5206242218848665,4
calibration,20260418,sparse_full_noisy,high_skew,20260325,7,1,0.03334678193439998,0.021270246455704554,0.001802197208153799,0.00011206192144475502,0.20104682720453848,0.10291618272199354,0.13740462534035183,0.8012385352136212,0.0,0.0,9
calibration,20260418,sparse_full_noisy,high_skew,20260325,8,2,0.03563201943801303,0.018339341543837633,0.002039002577922642,0.0003630591490834474,0.3134068006684274,0.203014787710826,0.3258954438755675,1.2039068811478706,0.054702799484595305,0.06465886054106934,8
calibration,20260418,sparse_full_noisy,high_skew,20260325,9,1,0.0,0.0,0.002109834209133162,0.0004196989224241178,0.4076183711823399,0.19892650769207249,0.382348653411565,1.3113692716738916,0.0,0.0,10
calibration,20260418,sparse_full_noisy,high_skew,20260325,10,1,0.0,0.0,0.002143306321553816,0.00045317103484477186,0.3605384930284765,0.20464543177232328,0.239180817022725,0.7982872587107464,0.0,0.0,11
calibration,20260418,sparse_full_noisy,high_skew,20260325,11,1,0.0,0.0,0.0022016233111816254,0.0005114880244725813,0.3489654692139628,0.18384060754020146,0.2973555446144712,1.1740824827592595,0.0,0.0,12
calibration,20260418,sparse_full_noisy,high_skew,20260326,0,13,0.3251923642439988,0.24323290138699888,0.0017010648182301006,0.0002760822958565333,0.17442211683615078,0.10878595982659181,0.14711134854265948,0.9226849346037667,0.16628836227804922,0.5316796472792849,1
calibration,20260418,sparse_full_noisy,high_skew,20260326,1,5,0.09839738033059858,0.05128920524306087,0.0017329441845139325,0.00028735463373710985,0.30527195509917543,0.22231605872655172,0.258911378983194,1.1293305450624773,0.13644980045565833,0.43518837178344993,2
calibration,20260418,sparse_full_noisy,high_skew,20260326,2,3,0.06824782979437631,0.16485520972068396,0.0017344633198639124,0.00027776776096942257,0.23742455201525714,0.1455679555974051,0.19017714827866491,0.8314585804714559,0.11124888307528757,0.06551193726297819,5
calibration,20260418,sparse_full_noisy,high_skew,20260326,3,2,0.0819079312220529,0.04565138870271948,0.0017417370749280028,8.716864220522226e-05,0.3554468780885307,0.20883495947812908,0.23625469652714798,1.2356964284662784,0.034999010855662975,0.028184722860691264,4
calibration,20260418,sparse_full_noisy,high_skew,20260326,4,1,0.044600368958624445,0.03798636734927725,0.0017514197377641023,5.0354919534001744e-05,0.16142359855519373,0.12744746644149804,0.15091224894580973,1.2638644510324788,0.0,0.0,9
calibration,20260418,sparse_full_noisy,high_skew,20260326,5,2,0.06740449582448371,0.15616206731874233,0.0018181229621152387,0.00016533185157275123,0.25344293558034126,0.18134881590276536,0.22474399699676922,0.9858870191322344,0.02712563952500281,0.38711890303870516,6
calibration,20260418,sparse_full_noisy,high_skew,20260326,6,5,0.08516965447107573,0.026022135074103732,0.0018596123567227547,0.00037149289737132174,0.3883341084296291,0.18809294254182846,0.3207244830824146,1.032453342960471,0.14593821089392567,0.47899880937252765,3
calibration,20260418,sparse_full_noisy,high_skew,20260326,7,2,0.030020194242998476,0.04200395766571864,0.0019097684717518364,0.0003986978849924367,0.32157347611101617,0.17167031419108966,0.2331619805827113,0.8313477229897541,0.04289621229052112,0.032261024232882296,10
calibration,20260418,sparse_full_noisy,high_skew,20260326,8,3,0.0564518652988891,0.09641784341075837,0.001917988790502043,0.0003017124530271253,0.23485534676941552,0.09026490163606708,0.19454939071064545,0.9210830550811302,0.09569529324073689,0.44211475652269666,7
calibration,20260418,sparse_full_noisy,high_skew,20260326,9,2,0.05022264587680562,0.05163841832584558,0.0019495960116023454,0.0002814797027305279,0.31926548159751367,0.13523390568183588,0.2733100763045301,0.809261834246675,0.06853591142767744,0.09458225532269013,8
calibration,20260418,sparse_full_noisy,high_skew,20260326,10,1,0.025668083867554165,0.03999732436741644,0.001972417251494685,0.00027135243326458446,0.19321891184634865,0.16054313882700863,0.16743489485960028,1.219329240508955,0.0,0.0,11
calibration,20260418,sparse_full_noisy,high_skew,20260326,11,4,0.024157373047612285,0.004204465014493832,0.0019966807361340147,0.0004488161340237294,0.35685882026260113,0.26315854748835416,0.3071354295662745,1.0003939405379767,0.1129028017318896,0.5105083251028265,12
calibration,20260418,sparse_full_noisy,high_skew,20260326,12,2,0.02240559247475887,0.005721108204212209,0.002026792353706043,0.00044757367976483637,0.13491089358042022,0.07950725731362314,0.11556441382864288,1.313304849340139,0.05878102831262399,0.014495404661424238,13
calibration,20260418,sparse_full_noisy,high_skew,20260326,13,1,0.020154220346170988,0.034817608215968306,0.0020691511052380045,0.0003680862870079039,0.27942177691520625,0.11204705603353939,0.2183940269444466,1.1684078779104914,0.0,0.0,14
calibration,20260418,sparse_full_noisy,high_skew,20260326,14,1,0.0,0.0,0.00215696952376998,0.00045590470553987937,0.3744253512575844,0.31353670960992314,0.3394507497405526,0.8616049674762232,0.0,0.0,15
calibration,20260418,sparse_full_noisy,high_skew,20260326,15,1,0.0,0.0,0.0021673075609035413,0.0004662427426734407,0.15001312165983668,0.05578277398466967,0.13426480882362518,1.305038715248233,0.0,0.0,16
calibration,20260418,sparse_full_noisy,high_skew,20260327,0,2,0.09886880489191743,0.15808931989998465,0.0016426167097840728,8.445936315222709e-05,0.29135447179900315,0.12560560240640437,0.2448700090983193,0.7926854982498566,0.04776192502693715,0.038893629288945075,3
calibration,20260418,sparse_full_noisy,high_skew,20260327,1,5,0.15337892873449985,0.06874640872191635,0.0016560660525505512,0.0002690918930982924,0.32196048883216194,0.23367696695943896,0.27974497548508787,0.8682085919338821,0.14249097299457883,0.4865974049494872,2
calibration,20260418,sparse_full_noisy,high_skew,20260327,2,14,0.3365184274150764,0.1866496395278321,0.0016833412056228624,0.00028692333252638356,0.1550761557048347,0.09151932164254177,0.13377914427800233,0.9786596644747199,0.17290745994478482,0.5432774539556393,1
calibration,20260418,sparse_full_noisy,high_skew,20260327,3,1,0.05003723186862943,0.02261047688910728,0.0017133765111833781,7.07598013993053e-05,0.33236797159425746,0.1907248692620536,0.3276791832399319,1.214724301849235,0.0,0.0,6
calibration,20260418,sparse_full_noisy,high_skew,20260327,4,3,0.04928411770003159,0.0854730115096584,0.0017194427082780415,0.00034966129322367757,0.19991997471987985,0.12812823022286085,0.14601792069908728,1.0779017403761786,0.0627723135099814,0.48044721546716196,7
calibration,20260418,sparse_full_noisy,high_skew,20260327,5,4,0.09592600522877345,0.03362539814401224,0.0017874635168906986,0.0003389998425649234,0.38365257119877716,0.2422605258301037,0.2549180892347838,0.9052794862295557,0.12091918600910613,0.43521002726580893,4
calibration,20260418,sparse_full_noisy,high_skew,20260327,6,5,0.08718804627824081,0.2920113733982844,0.0018030347489077802,0.0003923988560941732,0.23653598433166598,0.14159254978452207,0.19482230068481438,1.0295469460900586,0.15136112246209402,0.5101871718238166,5
calibration,20260418,sparse_full_noisy,high_skew,20260327,7,1,0.03412273392707838,0.0077049235953770305,0.0018664979189685661,0.0002238812091844933,0.12527017543728597,0.07409096043745456,0.07481293682532646,1.284862873251919,0.0,0.0,9
calibration,20260418,sparse_full_noisy,high_skew,20260327,8,2,0.026638136487739213,0.006619380962805264,0.0019655459008361235,0.000412785230196067,0.42255130386302914,0.2078375189772248,0.2864710267610783,0.996987654799299,0.06425477683544542,0.3430554632854437,10
calibration,20260418,sparse_full_noisy,high_skew,20260327,9,2,0.04554226961708726,0.11037130307758758,0.002016868212796831,0.0003858370177276264,0.23614375633009588,0.20443047789357405,0.20592078340401426,0.8495325472166938,0.02491561312439962,0.0018649126882890055,8
calibration,20260418,sparse_full_noisy,high_skew,20260327,10,1,0.02249529785092615,0.028098764273434638,0.0020331609362750063,0.0003905442264909335,0.3034104136249783,0.18438423986775548,0.24731974156168396,0.8261459445172982,0.0,0.0,11
calibration,20260418,sparse_full_noisy,high_skew,20260327,11,2,0.0,0.0,0.0021511627347510823,0.0005341426351093872,0.43254732640383786,0.31573506099987203,0.3593388688177841,0.8292524986279397,0.07971130286256671,0.06070610218762257,12
calibration,20260418,sparse_full_noisy,high_skew,20260327,12,1,0.0,0.0,0.0021596879662843897,0.0005170712565003169,0.33751380929042296,0.14966517291548867,0.26462115758634513,0.7824232160336082,0.0,0.0,13
calibration,20260418,sparse_full_noisy,high_skew,20260328,0,21,0.4590480008548012,0.4036953365633246,0.001657366584687565,0.0002461796351028889,0.16442425048461434,0.1032318993100281,0.13334131495393742,1.1004548518092514,0.206216198780658,0.5278637061409652,1
calibration,20260418,sparse_full_noisy,high_skew,20260328,1,12,0.2401533292496299,0.4192631179581379,0.0016915778038503043,0.00027555548553145535,0.2248468274107015,0.1427199772352822,0.19164812218105645,1.000530527088456,0.2230423853020311,0.536191565249872,2
calibration,20260418,sparse_full_noisy,high_skew,20260328,2,2,0.061736333331311684,0.059897007844874256,0.0017052205286261916,0.00013811437419302775,0.27650133728918136,0.13006497903852604,0.24375991886017107,1.0035049973768715,0.05896927487846213,0.40536651064523666,5
calibration,20260418,sparse_full_noisy,high_skew,20260328,3,4,0.06588901391362532,0.07477739884092088,0.001715043640901024,0.0003015391195969751,0.24760239422809877,0.194473246535802,0.22090364798567125,1.1039613026825998,0.10816144632645104,0.47826165117634123,4
calibration,20260418,sparse_full_noisy,high_skew,20260328,4,3,0.07249200272405734,0.005734382099040922,0.001817074602858136,0.00023381731798868786,0.4020702417708153,0.1874146044128078,0.3149634714348566,1.0635415890725437,0.07812965759571876,0.37151163468958126,3
calibration,20260418,sparse_full_noisy,high_skew,20260328,5,3,0.05984625711494644,0.027000081197318886,0.0018804979910468432,0.00030725491126300843,0.32289587547759707,0.150753003085722,0.26700056648006193,0.9438461016802842,0.10858279835851807,0.3997822135986605,6
calibration,20260418,sparse_full_noisy,high_skew,20260328,6,3,0.024064416782258548,0.005287735407852423,0.0018849790166865009,0.00043075885112506935,0.34725118285790896,0.19466826807995594,0.287217316916253,0.8056114479820915,0.08069338619744998,0.015843685298020466,7
calibration,20260418,sparse_full_noisy,high_skew,20260328,7,2,0.016770646029369726,0.0043449400885300915,0.0020294206844247804,0.00040923173983937826,0.13205914902159693,0.05989297532165429,0.10351681378701402,1.0548763146983924,0.007859203581104824,0.42854069507956816,8
calibration,20260418,sparse_full_noisy,high_skew,20260328,8,1,0.0,0.0,0.002126764359942495,0.0004693977752549298,0.1876070775218425,0.0654230883611121,0.16149633480242626,1.1769026881324118,0.0,0.0,9
calibration,20260418,sparse_full_noisy,high_skew,20260328,9,1,0.0,0.0,0.0022882140699637004,0.0006308474852761354,0.4369135733097707,0.3237577991191723,0.37814476839325595,0.7453052825221302,0.0,0.0,10
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,0,11,0.19734778738547978,0.05292210020059473,0.0014934920730510677,0.0003310592916965177,0.14266527759305933,0.07851447531579597,0.10685290928787129,0.9939858050452774,0.13949161444252065,0.24287318505571565,2
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,1,17,0.2315286686061949,0.39128318265768003,0.001515814679063993,0.0005126506074106922,0.20270485227225807,0.12525528843168202,0.18063048259754202,1.0092576096613406,0.22747017077381548,0.3143651906028822,1
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,2,5,0.06105627239757442,0.15709610692371923,0.0015181134059624605,0.0005837113303065712,0.2549101115292769,0.13066300383250065,0.22580472082492462,0.927599091983828,0.10729920545357285,0.09440088817040528,5
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,3,8,0.11959829266301611,0.01482648923529244,0.0015359968713766223,0.0004452908351716996,0.4159406361732718,0.28409944216876537,0.30321440916015974,0.9898891354993647,0.14834096069966743,0.28483140920671335,4
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,4,4,0.0526986296702168,0.028152666770385172,0.0015781548757461362,0.000510627335735886,0.16502613502959745,0.10515733713670403,0.13860347371034995,0.9775686604794953,0.05120944806926284,0.27117645985646743,6
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,5,9,0.1336400403423967,0.11467911684944589,0.0016149319326280766,0.0004907861923019786,0.3571139356450924,0.1989267175475017,0.24992795885334815,1.0288719133337545,0.17382725036673805,0.26350166988174006,3
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,6,2,0.03193605145276078,0.018375615932975424,0.0017968676340766238,0.0004058756948883905,0.18377390787051265,0.07239025996543992,0.1636377086200372,0.9305232057766678,0.015773094714012288,0.08242040357229344,9
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,7,4,0.027233964433660045,0.06316829033785154,0.001805449680016648,0.0007972389833215637,0.27012151960901887,0.19163939089916,0.23276694882496385,1.115716250407557,0.08095844407465774,0.12495197337906488,10
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,8,2,0.016636032693339926,0.00217164925301131,0.0018566591308546323,0.0007184386799459785,0.40813480502386645,0.22525411996960756,0.3907411936257497,1.1021081045219305,0.06732362172313486,0.16419768983097738,11
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,9,5,0.041486203277809136,0.07754468433483719,0.0019180592359777581,0.0007230821315386224,0.2983103189466897,0.1591198215458705,0.28044665959166803,0.9992462546533356,0.1435245793217107,0.28291400017605006,7
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,10,2,0.01431649792525454,0.05540310293034463,0.0019918017032423806,0.0008018531135313349,0.2672923008894601,0.1595246711649753,0.18456287297175683,1.0584342640532942,0.035953833686431895,0.20292520808198794,12
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,11,5,0.03805181654288479,0.0016316950572308495,0.0020627254887022385,0.0007666619498533976,0.41854320740447937,0.302909731087699,0.40236786107364414,0.9760861454398355,0.14162327770116476,0.27441152153724746,8
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,12,1,0.012309017418793824,0.004023514285548617,0.002127774113711829,0.0006342820406607611,0.3866378173571434,0.25354074368418256,0.2537811995277392,1.0312299029571677,0.0,0.0,13
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,13,1,0.011639778379498327,0.01560188189556726,0.0021780874569362137,0.000684595383885146,0.2869214139907212,0.23312075380581868,0.23542019278920492,1.0258817327201248,0.0,0.0,14
