e,w,a_budget,c,x_left_over_a,x_right_over_a,y_max_over_a,area_over_a2,perimeter_over_2pi_a,centroid_x_over_a
0.2,0.4,0.75,0.15000000000000002,-0.9600000000000003,1.0399999999999994,0.9806443090084106,3.0805792417436475,0.9903192009793377,0.04039666345419363
0.2,0.4,1.0,0.2,-0.9599999999999997,1.04,0.9806443090084106,3.080579241709666,0.990319200976548,0.040396663424999604
0.2,0.4,1.5,0.30000000000000004,-0.9600000000000003,1.0399999999999994,0.9806443090084106,3.0805792417436475,0.9903192009793377,0.04039666345419363
0.2,0.4,2.5,0.5,-0.9600000000000002,1.0400000000000003,0.9806443090084105,3.0805792416816575,0.9903192009742219,0.04039666343409071
0.2,0.4,4.0,0.8,-0.9599999999999997,1.04,0.9806443090084106,3.080579241709666,0.990319200976548,0.040396663424999604
0.2,0.5,0.75,0.15000000000000002,-0.9999999999999992,0.9999999999999994,0.9797955563385821,3.0780410996098646,0.9899172220015569,-3.1173428642785903e-12
0.2,0.5,1.0,0.2,-0.9999999999999998,0.9999999999999998,0.9797955563385822,3.078041099577816,0.9899172219988996,1.2178866132083708e-12
0.2,0.5,1.5,0.30000000000000004,-0.9999999999999992,0.9999999999999994,0.9797955563385821,3.0780410996098646,0.9899172220015569,-3.1173428642785903e-12
0.2,0.5,2.5,0.5,-1.0,1.0,0.9797955563385822,3.078041099495463,0.989917221992072,2.462320115224171e-17
0.2,0.5,4.0,0.8,-0.9999999999999998,0.9999999999999998,0.9797955563385822,3.078041099577816,0.9899172219988996,1.2178866132083708e-12
0.2,0.6,0.75,0.15000000000000002,-1.0399999999999996,0.9600000000000009,0.9806443090084107,3.0805792417322713,0.9903192009783991,-0.04039666345050462
0.2,0.6,1.0,0.2,-1.0400000000000003,0.9600000000000009,0.9806443090084106,3.080579241681657,0.9903192009742219,-0.040396663434090596
0.2,0.6,1.5,0.30000000000000004,-1.0399999999999996,0.9600000000000009,0.9806443090084107,3.0805792417322713,0.9903192009783991,-0.04039666345050462
0.2,0.6,2.5,0.5,-1.0399999999999996,0.9600000000000009,0.9806443090084109,3.080579241734258,0.9903192009785629,-0.040396663451148535
0.2,0.6,4.0,0.8,-1.0400000000000003,0.9600000000000009,0.9806443090084106,3.080579241681657,0.9903192009742219,-0.040396663434090596
0.2,0.7,0.75,0.15000000000000002,-1.0799999999999996,0.9200000000000005,0.9831680290193675,3.088193922916604,0.9915256632084601,-0.08069173235920933
0.2,0.7,1.0,0.2,-1.0799999999999992,0.9200000000000006,0.9831680290193675,3.0881939229328603,0.9915256632097927,-0.08069173236446626
0.2,0.7,1.5,0.30000000000000004,-1.0799999999999996,0.9200000000000005,0.9831680290193675,3.088193922916604,0.9915256632084601,-0.08069173235920933
0.2,0.7,2.5,0.5,-1.0799999999999987,0.9200000000000008,0.9831680290193674,3.088193922951567,0.9915256632113263,-0.08069173237051593
0.2,0.7,4.0,0.8,-1.0799999999999992,0.9200000000000006,0.9831680290193675,3.0881939229328603,0.9915256632097927,-0.08069173236446626
0.25,0.3,0.75,0.1875,-0.9,1.1000000000000005,0.9736745308086334,3.057708873502569,0.9867007714315467,0.10138539210708597
0.25,0.3,1.0,0.25,-0.8999999999999997,1.1000000000000003,0.9736745308086333,3.0577088735306996,0.9867007714339424,0.10138539209787868
0.25,0.3,1.5,0.375,-0.9,1.1000000000000005,0.9736745308086334,3.057708873502569,0.9867007714315467,0.10138539210708597
0.25,0.3,2.5,0.625,-0.9,1.1,0.9736745308086332,3.057708873502571,0.9867007714315467,0.10138539210708589
0.25,0.3,4.0,1.0,-0.8999999999999997,1.1000000000000003,0.9736745308086333,3.0577088735306996,0.9867007714339424,0.10138539209787868
0.25,0.4,0.75,0.1875,-0.9500000000000006,1.0500000000000003,0.9696176869072284,3.0457442978613583,0.9848101433888088,0.050795198445436764
0.25,0.4,1.0,0.25,-0.95,1.05,0.9696176869072283,3.0457442978613574,0.9848101433888088,0.05079519844543651
0.25,0.4,1.5,0.375,-0.9500000000000006,1.0500000000000003,0.9696176869072284,3.0457442978613583,0.9848101433888088,0.050795198445436764
0.25,0.4,2.5,0.625,-0.95,1.05,0.9696176869072284,3.0457442978613587,0.9848101433888087,0.05079519844543691
0.25,0.4,4.0,1.0,-0.95,1.05,0.9696176869072283,3.0457442978613574,0.9848101433888088,0.05079519844543651
0.25,0.5,0.75,0.1875,-1.0,1.0,0.9682454997942961,3.0417564393795686,0.9841803832027604,2.883903663909861e-17
0.25,0.5,1.0,0.25,-1.0,1.0,0.968245499794296,3.0417564393795704,0.9841803832027605,-8.516528007483802e-17
0.25,0.5,1.5,0.375,-1.0,1.0,0.9682454997942961,3.0417564393795686,0.9841803832027604,2.883903663909861e-17
0.25,0.5,2.5,0.625,-1.0,1.0,0.968245499794296,3.041756439379567,0.9841803832027605,-0.0
0.25,0.5,4.0,1.0,-1.0,1.0,0.968245499794296,3.0417564393795704,0.9841803832027605,-8.516528007483802e-17
0.25,0.6,0.75,0.1875,-1.0499999999999996,0.9499999999999997,0.9696176869072284,3.0457442979394105,0.9848101433954121,-0.05079519845145009
0.25,0.6,1.0,0.25,-1.05,0.9499999999999997,0.9696176869072285,3.045744297900109,0.9848101433921131,-0.050795198432710055
0.25,0.6,1.5,0.375,-1.0499999999999996,0.9499999999999997,0.9696176869072284,3.0457442979394105,0.9848101433954121,-0.05079519845145009
0.25,0.6,2.5,0.625,-1.05,0.95,0.9696176869072284,3.0457442978613587,0.9848101433888087,-0.05079519844543663
0.25,0.6,4.0,1.0,-1.05,0.9499999999999997,0.9696176869072285,3.045744297900109,0.9848101433921131,-0.050795198432710055
0.25,0.7,0.75,0.1875,-1.1,0.8999999999999996,0.973674530808633,3.0577088735350473,0.9867007714343131,-0.10138539209645397
0.25,0.7,1.0,0.25,-1.0999999999999996,0.8999999999999997,0.9736745308086331,3.0577088735778517,0.9867007714378675,-0.10138539211326852
0.25,0.7,1.5,0.375,-1.1,0.8999999999999996,0.973674530808633,3.0577088735350473,0.9867007714343131,-0.10138539209645397
0.25,0.7,2.5,0.625,-1.1,0.8999999999999998,0.9736745308086331,3.057708873525071,0.9867007714334632,-0.10138539209972006
0.25,0.7,4.0,1.0,-1.0999999999999996,0.8999999999999997,0.9736745308086331,3.0577088735778517,0.9867007714378675,-0.10138539211326852
0.3,0.3,0.75,0.22499999999999998,-0.88,1.1199999999999997,0.9620496989109083,3.01993908501286,0.9807402382569114,0.12246508295581948
0.3,0.3,1.0,0.3,-0.8799999999999999,1.1199999999999999,0.9620496989109082,3.0199390849758787,0.9807402382538528,0.12246508292962924
0.3,0.3,1.5,0.44999999999999996,-0.88,1.1199999999999997,0.9620496989109083,3.01993908501286,0.9807402382569114,0.12246508295581948
0.3,0.3,2.5,0.75,-0.8800000000000001,1.1199999999999997,0.962049698910908,3.0199390850147485,0.98074023825711,0.12246508294936735
0.3,0.3,4.0,1.2,-0.8799999999999999,1.1199999999999999,0.9620496989109082,3.0199390849758787,0.9807402382538528,0.12246508292962924
0.3,0.4,0.75,0.22499999999999998,-0.9400000000000005,1.0599999999999998,0.9560006685012602,3.002592972847909,0.9780083171373797,0.0614169912851698
0.3,0.4,1.0,0.3,-0.9400000000000002,1.0599999999999994,0.9560006685012602,3.002592972863604,0.9780083171387334,0.061416991290386615
0.3,0.4,1.5,0.44999999999999996,-0.9400000000000005,1.0599999999999998,0.9560006685012602,3.002592972847909,0.9780083171373797,0.0614169912851698
0.3,0.4,2.5,0.75,-0.9400000000000002,1.0599999999999994,0.9560006685012601,3.002592972858406,0.9780083171382851,0.06141699128865876
0.3,0.4,4.0,1.2,-0.9400000000000002,1.0599999999999994,0.9560006685012602,3.002592972863604,0.9780083171387334,0.061416991290386615
0.3,0.5,0.75,0.22499999999999998,-1.0000000000000004,1.0000000000000004,0.9539388696352596,2.9968119656677707,0.9770986645610451,-2.0490083623933468e-16
0.3,0.5,1.0,0.3,-1.0000000000000002,1.0,0.9539388696352596,2.9968119656677716,0.977098664561045,1.2348934326924182e-17
0.3,0.5,1.5,0.44999999999999996,-1.0000000000000004,1.0000000000000004,0.9539388696352596,2.9968119656677707,0.9770986645610451,-2.0490083623933468e-16
0.3,0.5,2.5,0.75,-1.0,1.0,0.9539388696352595,2.9968119656677707,0.9770986645610451,-7.587185250462221e-17
0.3,0.5,4.0,1.2,-1.0000000000000002,1.0,0.9539388696352596,2.9968119656677716,0.977098664561045,1.2348934326924182e-17
0.3,0.6,0.75,0.22499999999999998,-1.0599999999999998,0.9399999999999998,0.9560006685012602,3.0025929728508314,0.9780083171376901,-0.06141699126672406
0.3,0.6,1.0,0.3,-1.0600000000000003,0.94,0.9560006685012602,3.002592972795421,0.9780083171328527,-0.06141699126772467
0.3,0.6,1.5,0.44999999999999996,-1.0599999999999998,0.9399999999999998,0.9560006685012602,3.0025929728508314,0.9780083171376901,-0.06141699126672406
0.3,0.6,2.5,0.75,-1.0599999999999998,0.9400000000000001,0.9560006685012601,3.0025929728176903,0.9780083171347732,-0.06141699127512591
0.3,0.6,4.0,1.2,-1.0600000000000003,0.94,0.9560006685012602,3.002592972795421,0.9780083171328527,-0.06141699126772467
0.3,0.7,0.75,0.22499999999999998,-1.1199999999999999,0.8800000000000002,0.9620496989109081,3.019939084983806,0.9807402382544486,-0.12246508294622925
0.3,0.7,1.0,0.3,-1.12,0.8799999999999999,0.9620496989109082,3.019939084954751,0.9807402382519858,-0.1224650829366386
0.3,0.7,1.5,0.44999999999999996,-1.1199999999999999,0.8800000000000002,0.9620496989109081,3.019939084983806,0.9807402382544486,-0.12246508294622925
0.3,0.7,2.5,0.75,-1.1199999999999997,0.8799999999999997,0.9620496989109082,3.019939085027687,0.980740238258277,-0.12246508294070198
0.3,0.7,4.0,1.2,-1.12,0.8799999999999999,0.9620496989109082,3.019939084954751,0.9807402382519858,-0.1224650829366386
0.35,0.3,0.75,0.26249999999999996,-0.8600000000000003,1.1400000000000003,0.9482851593598555,2.974537813878266,0.9736014420506439,0.14405300318386344
0.35,0.3,1.0,0.35,-0.86,1.1400000000000001,0.9482851593598555,2.974537813878265,0.9736014420506438,0.14405300318386333
0.35,0.3,1.5,0.5249999999999999,-0.8600000000000003,1.1400000000000003,0.9482851593598555,2.974537813878266,0.9736014420506439,0.14405300318386344
0.35,0.3,2.5,0.875,-0.8600000000000001,1.1400000000000001,0.9482851593598556,2.9745378138782654,0.9736014420506438,0.14405300318386338
0.35,0.3,4.0,1.4,-0.86,1.1400000000000001,0.9482851593598555,2.974537813878265,0.9736014420506438,0.14405300318386333
0.35,0.4,0.75,0.26249999999999996,-0.9300000000000005,1.07,0.9397045925658746,2.9507406284292412,0.9698686094506009,0.07233405810833148
0.35,0.4,1.0,0.35,-0.93,1.0699999999999998,0.9397045925658746,2.9507406284292417,0.9698686094506009,0.07233405810833128
0.35,0.4,1.5,0.5249999999999999,-0.9300000000000005,1.07,0.9397045925658746,2.9507406284292412,0.9698686094506009,0.07233405810833148
0.35,0.4,2.5,0.875,-0.93,1.0699999999999998,0.9397045925658745,2.950740628474573,0.969868609454624,0.07233405812364907
0.35,0.4,4.0,1.4,-0.93,1.0699999999999998,0.9397045925658746,2.9507406284292417,0.9698686094506009,0.07233405810833128
0.35,0.5,0.75,0.26249999999999996,-1.0000000000000007,1.0000000000000007,0.9367493739566117,2.9428109306189913,0.9686262881227924,2.9808685461158786e-17
0.35,0.5,1.0,0.35,-1.0,1.0000000000000004,0.9367493739566118,2.942810930618994,0.9686262881227923,-6.287769589463176e-17
0.35,0.5,1.5,0.5249999999999999,-1.0000000000000007,1.0000000000000007,0.9367493739566117,2.9428109306189913,0.9686262881227924,2.9808685461158786e-17
0.35,0.5,2.5,0.875,-1.0,1.0,0.9367493739566118,2.9428109306189913,0.9686262881227923,-1.0301881695376479e-16
0.35,0.5,4.0,1.4,-1.0,1.0000000000000004,0.9367493739566118,2.942810930618994,0.9686262881227923,-6.287769589463176e-17
0.35,0.6,0.75,0.26249999999999996,-1.0699999999999998,0.9300000000000003,0.9397045925658746,2.9507406284559545,0.9698686094529716,-0.07233405811735731
0.35,0.6,1.0,0.35,-1.0700000000000003,0.93,0.9397045925658745,2.950740628429241,0.9698686094506009,-0.07233405810833157
0.35,0.6,1.5,0.5249999999999999,-1.0699999999999998,0.9300000000000003,0.9397045925658746,2.9507406284559545,0.9698686094529716,-0.07233405811735731
0.35,0.6,2.5,0.875,-1.0700000000000005,0.9300000000000003,0.9397045925658745,2.9507406284292417,0.969868609450601,-0.07233405810833148
0.35,0.6,4.0,1.4,-1.0700000000000003,0.93,0.9397045925658745,2.950740628429241,0.9698686094506009,-0.07233405810833157
0.35,0.7,0.75,0.26249999999999996,-1.14,0.8600000000000002,0.9482851593598554,2.974537813878264,0.9736014420506437,-0.14405300318386363
0.35,0.7,1.0,0.35,-1.14,0.86,0.9482851593598554,2.9745378139100747,0.9736014420533969,-0.1440530031945065
0.35,0.7,1.5,0.5249999999999999,-1.14,0.8600000000000002,0.9482851593598554,2.974537813878264,0.9736014420506437,-0.14405300318386363
0.35,0.7,2.5,0.875,-1.1400000000000001,0.86,0.9482851593598551,2.974537813878265,0.9736014420506438,-0.14405300318386355
0.35,0.7,4.0,1.4,-1.14,0.86,0.9482851593598554,2.9745378139100747,0.9736014420533969,-0.1440530031945065
0.4,0.3,0.75,0.30000000000000004,-0.8399999999999999,1.1599999999999993,0.9323767113643308,2.921050370248628,0.9652290094740283,0.16630544081938733
0.4,0.3,1.0,0.4,-0.84,1.1599999999999997,0.9323767113643308,2.9210503702184187,0.9652290094712633,0.16630544081482496
0.4,0.3,1.5,0.6000000000000001,-0.8399999999999999,1.1599999999999993,0.9323767113643308,2.921050370248628,0.9652290094740283,0.16630544081938733
0.4,0.3,2.5,1.0,-0.8400000000000001,1.1600000000000001,0.9323767113643309,2.9210503701424586,0.9652290094644226,0.16630544079608894
0.4,0.3,4.0,1.6,-0.84,1.1599999999999997,0.9323767113643308,2.9210503702184187,0.9652290094712633,0.16630544081482496
0.4,0.4,0.75,0.30000000000000004,-0.9200000000000003,1.0799999999999994,0.9206196957949276,2.8896907658983846,0.9603335243350871,0.08363901267766034
0.4,0.4,1.0,0.4,-0.92,1.0799999999999996,0.9206196957949278,2.8896907658847946,0.9603335243338403,0.08363901267297737
0.4,0.4,1.5,0.6000000000000001,-0.9200000000000003,1.0799999999999994,0.9206196957949276,2.8896907658983846,0.9603335243350871,0.08363901267766034
0.4,0.4,2.5,1.0,-0.9200000000000003,1.08,0.9206196957949278,2.889690765844023,0.9603335243301001,0.08363901265892898
0.4,0.4,4.0,1.6,-0.92,1.0799999999999996,0.9206196957949278,2.8896907658847946,0.9603335243338403,0.08363901267297737
0.4,0.5,0.75,0.30000000000000004,-0.9999999999999994,0.9999999999999991,0.9165148202256348,2.8792438042887754,0.9587052825711847,8.343331303061896e-12
0.4,0.5,1.0,0.4,-0.9999999999999997,0.9999999999999997,0.9165148202256349,2.87924380425618,0.9587052825680966,3.530395352951545e-12
0.4,0.5,1.5,0.6000000000000001,-0.9999999999999994,0.9999999999999991,0.9165148202256348,2.8792438042887754,0.9587052825711847,8.343331303061896e-12
0.4,0.5,2.5,1.0,-1.0,1.0,0.9165148202256349,2.8792438041802484,0.9587052825609025,1.0529323711692083e-16
0.4,0.5,4.0,1.6,-0.9999999999999997,0.9999999999999997,0.9165148202256349,2.87924380425618,0.9587052825680966,3.530395352951545e-12
0.4,0.6,0.75,0.30000000000000004,-1.08,0.9199999999999999,0.9206196957949278,2.8896907658440227,0.9603335243301002,-0.08363901265892887
0.4,0.6,1.0,0.4,-1.0800000000000005,0.92,0.9206196957949275,2.889690765844022,0.9603335243301,-0.08363901265892883
0.4,0.6,1.5,0.6000000000000001,-1.08,0.9199999999999999,0.9206196957949278,2.8896907658440227,0.9603335243301002,-0.08363901265892887
0.4,0.6,2.5,1.0,-1.0800000000000003,0.9200000000000003,0.9206196957949275,2.8896907658440227,0.9603335243301001,-0.0836390126589289
0.4,0.6,4.0,1.6,-1.0800000000000005,0.92,0.9206196957949275,2.889690765844022,0.9603335243301,-0.08363901265892883
0.4,0.7,0.75,0.30000000000000004,-1.1600000000000004,0.8399999999999999,0.9323767113643308,2.921050370142458,0.9652290094644226,-0.1663054407960889
0.4,0.7,1.0,0.4,-1.1600000000000001,0.84,0.9323767113643309,2.921050370142458,0.9652290094644225,-0.16630544079608886
0.4,0.7,1.5,0.6000000000000001,-1.1600000000000004,0.8399999999999999,0.9323767113643308,2.921050370142458,0.9652290094644226,-0.1663054407960889
0.4,0.7,2.5,1.0,-1.16,0.8400000000000002,0.9323767113643309,2.921050370142458,0.9652290094644225,-0.16630544079608892
0.4,0.7,4.0,1.6,-1.1600000000000001,0.84,0.9323767113643309,2.921050370142458,0.9652290094644225,-0.16630544079608886
0.45,0.3,0.75,0.3375,-0.82,1.1799999999999993,0.914323628500484,2.858879138597796,0.9555509764781469,0.18942994677809277
0.45,0.3,1.0,0.45,-0.82,1.18,0.914323628500484,2.858879138513298,0.9555509764705574,0.18942994674490354
0.45,0.3,1.5,0.675,-0.82,1.1799999999999993,0.914323628500484,2.858879138597796,0.9555509764781469,0.18942994677809277
0.45,0.3,2.5,1.125,-0.8200000000000001,1.1799999999999993,0.9143236285004841,2.858879138584143,0.9555509764769046,0.18942994677336633
0.45,0.3,4.0,1.8,-0.82,1.18,0.914323628500484,2.858879138513298,0.9555509764705574,0.18942994674490354
0.45,0.4,0.75,0.3375,-0.9100000000000005,1.09,0.8986140484680841,2.8188053057269973,0.9493303038187341,0.095455105808746
0.45,0.4,1.0,0.45,-0.9100000000000001,1.09,0.898614048468084,2.8188053057269977,0.9493303038187338,0.09545510580874646
0.45,0.4,1.5,0.675,-0.9100000000000005,1.09,0.8986140484680841,2.8188053057269973,0.9493303038187341,0.095455105808746
0.45,0.4,2.5,1.125,-0.9100000000000001,1.0900000000000003,0.898614048468084,2.8188053057269986,0.949330303818734,0.09545510580874618
0.45,0.4,4.0,1.8,-0.9100000000000001,1.09,0.898614048468084,2.8188053057269977,0.9493303038187338,0.09545510580874646
0.45,0.5,0.75,0.3375,-0.9999999999999997,0.9999999999999996,0.8930282443777285,2.8054604060027106,0.9472629262954371,4.1742870140581e-12
0.45,0.5,1.0,0.45,-1.0,1.0000000000000002,0.8930282443777285,2.8054604059382653,0.9472629262890062,-6.261237050063194e-12
0.45,0.5,1.5,0.675,-0.9999999999999997,0.9999999999999996,0.8930282443777285,2.8054604060027106,0.9472629262954371,4.1742870140581e-12
0.45,0.5,2.5,1.125,-1.0,1.0,0.8930282443777285,2.8054604059206913,0.9472629262872523,-4.0523415508445387e-17
0.45,0.5,4.0,1.8,-1.0,1.0000000000000002,0.8930282443777285,2.8054604059382653,0.9472629262890062,-6.261237050063194e-12
0.45,0.6,0.75,0.3375,-1.09,0.91,0.898614048468084,2.8188053057269977,0.9493303038187341,-0.09545510580874629
0.45,0.6,1.0,0.45,-1.0900000000000005,0.9100000000000001,0.898614048468084,2.8188053057269986,0.9493303038187341,-0.0954551058087463
0.45,0.6,1.5,0.675,-1.09,0.91,0.898614048468084,2.8188053057269977,0.9493303038187341,-0.09545510580874629
0.45,0.6,2.5,1.125,-1.0900000000000003,0.9100000000000004,0.898614048468084,2.8188053057269964,0.949330303818734,-0.09545510580874635
0.45,0.6,4.0,1.8,-1.0900000000000005,0.9100000000000001,0.898614048468084,2.8188053057269986,0.9493303038187341,-0.0954551058087463
0.45,0.7,0.75,0.3375,-1.1799999999999997,0.8199999999999998,0.914323628500484,2.858879138579272,0.9555509764768302,-0.1894299467568427
0.45,0.7,1.0,0.45,-1.1799999999999993,0.8199999999999998,0.9143236285004839,2.8588791385977705,0.9555509764785357,-0.18942994676234762
