method,split,observation_seed,condition,geometry_skew_bin,bank_seed,cluster_id,cluster_size,cluster_mass_layer1,cluster_mass_layer2,cluster_best_score,cluster_mean_score_gap,cluster_center_rho12,cluster_center_rho13,cluster_center_rho23,cluster_center_alpha,cluster_geometry_span,cluster_alpha_span,cluster_rank_by_mass,dominant_candidate_source
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,6,1,0.014664918256782762,0.0004998939856626053,0.002119739336697469,0.00010275560280366847,0.4319178098688902,0.35506417874035523,0.39679307990269325,0.9506491056322562,0.0,0.0,16,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,7,19,0.21481330306823732,0.08846257131614843,0.002132409906135265,0.00035756085821159525,0.16229973766487069,0.10629420372679807,0.1285492131021697,1.017766503552429,0.2072946504306993,0.3974387770886783,1,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,8,12,0.1198051289697906,0.1297591283886554,0.002139046724625346,0.0004409565679871566,0.20844374461457485,0.1257365908582509,0.17513604798258378,0.997692647931889,0.18762153763785946,0.35211547877624344,2,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,9,3,0.0261734579016559,0.07212998802036519,0.0021447076661408986,0.00047183175553426284,0.2842175285215362,0.16163837823501712,0.27373517067054154,0.9811699427992915,0.08818527497848654,0.2633363586176402,12,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,10,6,0.058400120119715945,0.142871339292683,0.002154132392084525,0.00043599528948287235,0.2325533606135521,0.1665973387813454,0.1995768457991097,1.056765239418442,0.10600135999854825,0.29175355688974647,6,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,11,4,0.035726402748575525,0.03437869808153606,0.002168066850311181,0.0005086027854962774,0.35244451588853165,0.13378619904694924,0.2875476557523438,1.046208862570492,0.08716538431709242,0.33667771040975963,10,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,12,4,0.0458971013940978,0.0059386804309332734,0.0022488797767515377,0.00032659279489952284,0.127309163735208,0.058789902199540854,0.10605217696518966,1.0394603673990348,0.0563473320036576,0.280591610066243,9,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,13,4,0.023790892337442023,0.014697803282567277,0.002279423222392744,0.0007338645507923257,0.3894328119039625,0.18137278155457837,0.33503466395168524,0.9383691020826727,0.10982667421211116,0.30602890841629543,13,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,14,1,0.01137367546043551,0.005335524077020844,0.0023484802887223065,0.00033149655482850576,0.1830478649010907,0.07678998289410707,0.16674993124186882,1.0698162585237376,0.0,0.0,17,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,15,1,0.011342661865467446,0.022022927304192905,0.002350937749395909,0.0003339540155021083,0.24870791328886097,0.15136990438310394,0.16044596664652902,0.9018140578573655,0.0,0.0,18,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,16,2,0.02022722272612381,0.010147254751099963,0.002368728595501665,0.0004416578072716456,0.35148860642578517,0.22619160631199697,0.34064328192728627,1.0252089964736986,0.05279374975120305,0.2865791544858599,14,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,17,4,0.02700665922502075,0.005393784196491747,0.002386649409793714,0.0006777252295124749,0.40612177008165046,0.2368671099399393,0.38308529293031707,1.0850444061562492,0.10262986389261279,0.24349909859583901,11,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,18,1,0.008604859028415738,0.004876034111338946,0.0025995573099304187,0.000582573576036618,0.41083674107876494,0.2242084171319711,0.25858347065722115,0.8607376414209028,0.0,0.0,19,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,19,1,0.0,0.0,0.0030700254681413214,0.0010530417342475206,0.2620355362757175,0.2079836526341053,0.2313337066022933,1.2223748961273797,0.0,0.0,20,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,20,1,0.0,0.0,0.0034065726236686008,0.0013895888897748,0.32027478456460035,0.17909971966442462,0.20209088274604148,1.2351188323494797,0.0,0.0,21,random
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,0,3,0.006092898373748832,0.0031723157606161198,0.001971341427929468,0.0007485431154338008,0.35231403150088125,0.12730546411252908,0.3054895171543965,1.0507181845916154,0.0830874060704785,0.2522494712852408,14,carryover
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,1,38,0.136666108457279,0.304425482654982,0.002032074173574772,0.00048063136839945046,0.24254385275544224,0.17361047285379358,0.1983247241123263,1.0224948037640362,0.1840870387987358,0.34784787331689243,4,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,2,34,0.13899396283209187,0.049458141081252294,0.002035721772557158,0.0003747717583233897,0.3582544086977849,0.25846491110431424,0.33429695634132256,1.0126827315355877,0.22842004708189312,0.36071711764819264,3,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,3,44,0.1657551792896803,0.3308096540692477,0.0020756509530619285,0.00044684399781918095,0.308283900230577,0.1996273421363724,0.24934754274937482,1.0273215726561047,0.22786608375197048,0.4067412347747804,2,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,4,59,0.22555031484953977,0.11344817399251078,0.002084213495643402,0.0004345360185671549,0.18235501361530138,0.11857309258449487,0.15137534510321832,0.9921870736303401,0.21925778343322377,0.39751536074005156,1,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,5,14,0.049469939967508696,0.059147161902047524,0.0020852115547300037,0.00048363909443087594,0.34513273345316453,0.21460552867947366,0.27193066205144356,0.9635781368631243,0.21302615738590935,0.34753587862853597,6,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,6,24,0.09724906054365626,0.018090320809892018,0.0021181759175561594,0.0003793978073938959,0.1447583130553131,0.09540968526510811,0.11798884690759333,0.995246757587224,0.13189418996084493,0.34934437563517584,5,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,7,11,0.048355310864409244,0.02682419619212303,0.002133203135992265,0.00029982417139299276,0.3782089131408433,0.25192279335907625,0.2600512668694951,1.001094539584048,0.1611353576605253,0.21712189019378614,7,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,8,2,0.00918715032384491,0.011465137953274121,0.0021775811192333468,0.00025556999830303397,0.3541453197330293,0.2190992287315543,0.22377378847583854,1.0245321723880074,0.023579081353592043,0.07585628922897886,12,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,9,9,0.034760625349462435,0.0043254265207365045,0.0021796669725627858,0.0004245494472655467,0.40411104122964453,0.3061370446407841,0.33223480947696366,1.0018086673956634,0.11010379102995982,0.12482526983040507,8,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,10,2,0.00913974462680038,0.0027974264984249432,0.0022238419518446325,0.0002588974987013351,0.36262205359607463,0.28791450536542657,0.2986061178872018,1.0003604172570977,0.022891891940313033,0.16937432030983052,13,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,11,6,0.01529420660856554,0.0017631416584928106,0.002265788273027318,0.0007128975751660296,0.3879315731548605,0.2724011697888385,0.40053722160728117,1.0593012989967223,0.09212857092470277,0.4124732687767259,11,carryover
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,12,1,0.004343855957127083,0.002990313107333331,0.0022758667499438823,0.0003045253220144142,0.323506778706328,0.10408920874045048,0.28724909033447216,1.0093814535839671,0.0,0.0,15,exploration
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,13,8,0.02594432111199679,0.04956316530038521,0.002328367544294165,0.0005747982499086676,0.25663551925199124,0.12322776038541755,0.23117854535290003,1.0849104374593403,0.06820217127265636,0.25654260246260013,10,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,14,8,0.028428284792901413,0.016260141208210097,0.0023356083641158125,0.0004883017200217785,0.39855318060412054,0.203895737160591,0.286565590115763,0.9720241658300822,0.08943308514054156,0.12592155868372046,9,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,15,2,0.002450830503240633,0.001380099716236975,0.0027909686774537862,0.0011336863070575249,0.2119135681358737,0.08807883963833008,0.1977165948452937,1.0146002397654457,0.057304772248119674,0.4078721225501025,16,carryover
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,16,1,0.002318205548146831,0.004079701574234571,0.002841038856488701,0.0008696974285592328,0.29064603990356963,0.16114405049063607,0.28828919263016917,1.1403847697666492,0.0,0.0,17,carryover
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260324,17,1,0.0,0.0,0.0030148873084541307,0.0010435458805246626,0.26426313695631504,0.20906405327040692,0.21992392809557584,1.21208645973007,0.0,0.0,18,local_expansion
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,0,12,0.1305069966005594,0.2053932269549246,0.0020148879445733145,0.0003875497545176414,0.2957769312569828,0.2144312161481449,0.2467359349625735,0.9232588134617776,0.2005580121302711,0.27443891451062485,2,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,1,34,0.323902201268432,0.30878180083842716,0.0020286949521524816,0.00048553367546098534,0.19848839876479887,0.12016993764048778,0.16911461002747005,0.993084782492798,0.23123352230165486,0.410170043272289,1,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,2,8,0.09859971935194287,0.0815727426028248,0.0020432067779550117,0.0002695855843409759,0.35533008121298604,0.18790419304993244,0.29625424007217804,0.9795125924031338,0.17625288432175304,0.24124719585023902,3,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,3,4,0.051466498329746056,0.004663727797165636,0.002111800104705081,0.00024500138202305816,0.40304671561732364,0.2958688793755402,0.3599139695371455,0.9428589594649812,0.14774552805935645,0.24527096617975672,6,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,4,7,0.05876932269054963,0.02989806970862569,0.0021214054425267854,0.0006082777417283609,0.33433852543125686,0.25525744378800513,0.29668151743891064,0.9974158038257837,0.18302322566975912,0.43800989267675844,5,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,5,6,0.0452219132302463,0.10670694467630823,0.0021386765045130728,0.000593377876797591,0.22730402647791162,0.17362105143249407,0.20811957920824295,1.0047061789077993,0.12119264973879045,0.36180055690429147,7,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,6,1,0.014029150222002476,0.0029851054985684422,0.00215803971060515,0.0001431517660318354,0.35482959322266877,0.27921988472295434,0.33468285011261045,1.07942054767216,0.0,0.0,13,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,7,3,0.03343586767568297,0.09376004317332937,0.0021617469372910494,0.00037287619716055726,0.27104030964194803,0.1495898848762234,0.1899413152049569,1.1344742173405626,0.07403256826114259,0.03436027534658802,10,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,8,3,0.03611743298340177,0.06569539120478332,0.002181836761281037,0.00029201283991647987,0.29804169736052727,0.13104124718449806,0.2575501262352657,0.9699887927241865,0.05233030086252181,0.21239869382299248,9,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,9,13,0.09212226837946284,0.027452003114783054,0.0022148847152158226,0.0006710777200630013,0.14720094053068136,0.09150366069687067,0.12251002023443222,1.0204909283741037,0.16576253236815852,0.4148316824430649,4,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,10,2,0.013016207037207692,0.0030450236845546183,0.0022254875533455525,0.0006623553400400605,0.39800708898834936,0.23298775698578034,0.3163360467214126,1.1595303098573773,0.04505388208071348,0.10206145930250399,14,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,11,4,0.03656574683299654,0.010634587914030836,0.002251012439004874,0.0005036993928005203,0.4112666218515261,0.15106667460322082,0.34790249764627956,0.9970299652545409,0.10620458952636036,0.35069518434887526,8,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,12,3,0.022821105462838956,0.0054567377032830235,0.002295524347391938,0.0006973488249028191,0.3491838664940928,0.2264992789449277,0.36649276823851346,1.0879867747591023,0.11202562747335258,0.2982293976686773,12,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,13,1,0.011470147811761141,0.0012665215843678582,0.002339290265797176,0.0003244023212238614,0.12417829571100437,0.06240202896792062,0.0861031155691018,0.860532409306627,0.0,0.0,15,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,14,3,0.03195542212316943,0.05268807354402336,0.0023523162433799778,0.0003923032962670784,0.2436217190812424,0.09537416931727564,0.21294162253138485,0.9734796245216312,0.06087438266119599,0.29454631606520343,11,random
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,0,43,0.17207622339628376,0.1324923620619112,0.0019871684751967588,0.0003464569990263436,0.335134613376725,0.24933848109919984,0.27834535517431946,1.057051139470231,0.22520173516972805,0.3766402812360783,3,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,1,18,0.07881729025912106,0.025340838600141486,0.002011128777435877,0.0002474540484499045,0.4122985991988878,0.19911304719127926,0.3430630442174175,0.9992562621872866,0.1847651273482698,0.26943933681131443,5,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,2,52,0.20186494928265222,0.4694550354180213,0.002032005010601484,0.000360818699523257,0.27704736292285725,0.16840984168246026,0.22091064366751506,1.0234312988182475,0.2749547500219263,0.3160012956545888,1,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,3,19,0.06934257901713209,0.007535065828689337,0.0020485538825564605,0.00042123312796383947,0.40979944870215596,0.30620154889912,0.33478864266190594,1.0258669373999294,0.19263085876501015,0.30649045702108113,6,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,4,35,0.12656550655815907,0.12517551091784773,0.002060679235202324,0.0004190633304101033,0.23164510220254653,0.12187938161948329,0.18798822867681655,1.0319013111556907,0.2411160269132169,0.3772293499635043,4,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,5,10,0.03861327549063363,0.07868892534652298,0.002069175726265339,0.00042425497937206976,0.3167814868738897,0.18338482215592466,0.23984156813588803,1.079642526732011,0.15796176743191584,0.08696485276188337,8,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,6,10,0.044307462854439934,0.08120002807951195,0.0020763460003758102,0.0002423201655292626,0.27819230865470523,0.18762401724016164,0.19718340414505292,1.0568194019821948,0.186253559099635,0.1969813707522905,7,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,7,1,0.00515624850357646,0.00903515189703652,0.0020844269071600037,9.725843196324493e-05,0.2962167871108628,0.23081142509106412,0.24356723632553304,1.1355347429673395,0.0,0.0,14,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,8,3,0.014139885762852519,0.012900403402859303,0.0021042475900726206,0.00017927161845432936,0.3721497701317337,0.1914235487123551,0.27975239864938883,0.98503667683998,0.07865933262126966,0.19605561833726254,10,exploration
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,9,50,0.1744904199815245,0.029233650120713467,0.0021323255826867257,0.00044627385693410724,0.15715644140709573,0.08994731920871141,0.12310842291843731,1.0479324003794397,0.19579294495496324,0.402205091832198,2,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,10,2,0.009395035999790195,0.0035585803627949334,0.002159221293093852,0.00018116202699879611,0.4172639876226718,0.18759540122614315,0.32968266741270924,1.084932791223333,0.04245305050165873,0.04327413500003456,12,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,11,9,0.03651382551148766,0.01339204783285139,0.002165268992026219,0.00031992125238218544,0.19938878663090642,0.08661591586972062,0.16914812715024963,1.0776065495948082,0.07663296529189613,0.14743091943257164,9,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,12,6,0.013599667000999696,0.004159659896382021,0.00235379942178904,0.0007251067822304714,0.3636470242020171,0.2698608267984813,0.3178764759387717,1.1165158901076864,0.1311174807648299,0.2172379594786109,11,carryover
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,13,3,0.009323566191958284,0.0005095719048587367,0.002406953897016996,0.0005584673863512691,0.4330642201752018,0.29087575186775166,0.40554483049740847,0.956366679100884,0.06699645728443691,0.24454472961458446,13,carryover
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,14,1,0.0035461313495134686,0.004646533274074212,0.002421343736247447,0.0004341752610506882,0.33843665874959405,0.21642604052450254,0.21744975845702674,1.1636179480742452,0.0,0.0,15,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,15,1,0.002247932839875327,0.002676635055783512,0.00283160530948043,0.0008444368342836713,0.2059596098958635,0.1535337599542362,0.21691313551087413,1.1946161503883141,0.0,0.0,16,carryover
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260325,16,1,0.0,0.0,0.003107875187489692,0.0011207067122929334,0.27223792470100433,0.08795428161406217,0.2389370358461928,1.2208389574200755,0.0,0.0,17,carryover
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,0,8,0.10641467923659094,0.0633472772280223,0.0020693080093177156,0.0003714439629090167,0.3690380117579469,0.18791270367226176,0.29695388006056334,0.9257721424951436,0.19296032988745726,0.33538120835094565,4,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,1,14,0.17849654049338215,0.43006424475443544,0.002070260553276919,0.000477104268906501,0.2577158738088586,0.17323572590487366,0.2273093065959531,1.0670764894087368,0.20590834944790495,0.23345390425021462,3,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,2,1,0.02083876446330689,0.0114288398240628,0.0020770025218100983,7.694512492382663e-06,0.38813746153543494,0.19458541154711728,0.25721941674452686,1.1168352443048135,0.0,0.0,11,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,3,5,0.051342643555435115,0.0016358105874835678,0.0021590355236608227,0.0005263890825916983,0.4244800078167536,0.30831390543946346,0.40044356231857653,1.0912052268258905,0.13765241871376202,0.37825133249246345,5,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,4,15,0.19591511329227296,0.27295164050437465,0.0021663444902169857,0.00042286193038736455,0.2121977877542807,0.13804705606472598,0.18027663216861298,0.9627629277443935,0.1780457199644737,0.3783759631343756,2,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,5,5,0.04249330439875522,0.08282285973752315,0.002173521967596047,0.0006973439190961261,0.2774948984739816,0.11233260212135139,0.22769633357444943,1.0130176279488294,0.08929355996264049,0.4364474210185074,7,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,6,3,0.05125346985313929,0.008582562144656431,0.0021953997395525813,0.00018977584267945323,0.41631751277418855,0.19387151674345068,0.3668960705821769,0.9416840608513347,0.0792430347654044,0.16297780859855673,6,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,7,4,0.029425275697882395,0.0053037418454322,0.0022152210997630367,0.0006571577492438992,0.391541194142751,0.2629423127819951,0.30785669081323286,0.974227757449351,0.1356307363251986,0.3665467105815887,8,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,8,16,0.20745438800640362,0.05695609008535212,0.0022270143157775814,0.0004133933778578867,0.1531536845030133,0.0909311463538057,0.12675926458563874,0.9574687983963587,0.17790015133565473,0.39148844319051346,1,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,9,1,0.01660728851478749,0.007459265379481441,0.00228127845777349,0.00021197044845577438,0.19518724741599258,0.06302830599660626,0.17395639202481242,0.9347474020763288,0.0,0.0,12,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,10,1,0.014969962140084513,0.0016406324305138127,0.0023746948548761413,0.00030538684555842573,0.12794164062408406,0.051000730892832254,0.10703392166833145,1.0176002293268727,0.0,0.0,13,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,11,2,0.02732005530522756,0.0406458868208288,0.002392408189522255,0.00039030855378225163,0.3121032932532499,0.19160159551986455,0.20785513461294186,1.0044519673677148,0.05676973599419797,0.30268870898217526,9,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,12,2,0.02444568786340955,0.014611811895391763,0.002475097430218066,0.0004919720244737241,0.16390388661489677,0.12978902141604542,0.16272251348380745,0.9104230626962904,0.017916326108593176,0.14709729987307046,10,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,13,1,0.012637936485791907,0.0004016879776979076,0.0025271031468977415,0.0004577951375800259,0.41990511454766066,0.34414561608045563,0.3641193908885888,0.9867580936241793,0.0,0.0,14,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,14,1,0.010250496340325559,0.0012336092604837406,0.0027155424422418304,0.0006462344329241148,0.3863214687319786,0.23873956905155136,0.3798369829983171,1.1045759563618207,0.0,0.0,15,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,15,2,0.010134394353204668,0.0009140395242599508,0.002725794439160396,0.0007981323926717725,0.4252338013367619,0.27401325269401255,0.2815217360057434,0.8078764993138537,0.07289415434425432,0.05812196244368395,16,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,16,2,0.0,0.0,0.0029794805793198014,0.0009373117034562944,0.31458655937179636,0.23127279448660243,0.31864552962473613,1.1758408795044974,0.07192891508349933,0.0022580881271873077,17,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,17,1,0.0,0.0,0.002986095529674552,0.0009167875203568362,0.37298216311745946,0.1333283311146669,0.31369459667221994,1.1653097513807498,0.0,0.0,18,random
one_shot_random,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,18,1,0.0,0.0,0.0031593380979563286,0.001090030088638613,0.30895196811764736,0.13999558307150425,0.2697336048187241,1.0910486225141116,0.0,0.0,19,random
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,0,42,0.1679126369018869,0.29728313530311984,0.0019994304260230102,0.0003192278068084315,0.268228083121763,0.18821421143263928,0.22669176097306332,1.030134808981661,0.21729031100702922,0.3699509326202549,3,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,1,17,0.07595733863197757,0.0864795447946879,0.002017157694178093,0.00021453273682528796,0.32227841784838296,0.14582848366984544,0.24714234535662977,0.9300405058118515,0.116363125816137,0.221432415559437,5,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,2,50,0.19195591782146987,0.36174652074293945,0.0020196376618390015,0.00035291922038992066,0.2385703003663617,0.1439541857934662,0.18586196160248747,1.0143355252961725,0.23705566593148641,0.2954809397758827,2,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,3,23,0.08591870142953882,0.010979939001526787,0.00202075647431742,0.0003876063401054446,0.40969029077545965,0.2530337887263665,0.28883912546501456,1.0273035393559287,0.20106245212271298,0.3886319815743201,4,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,4,11,0.03569400731979871,0.003319409192089104,0.00204170297831853,0.00048666559475514824,0.40110105561804255,0.23009088387366414,0.3770483616916886,0.9364766242983942,0.1754558061367297,0.45427434554660856,7,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,5,1,0.005243367326153759,0.0002125784886861918,0.002057898006050758,5.84675800277476e-05,0.43828566085048265,0.22203472095014296,0.4248344414160792,0.8826181410523514,0.0,0.0,11,carryover
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,6,90,0.3252876668249303,0.1539852190621077,0.002071560148868539,0.0004121273130890434,0.16887680027155144,0.10821891665713294,0.13954688925228856,1.0283504256248672,0.1932493940897285,0.4368122963291444,1,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,7,1,0.004890199658728553,0.000972004706917723,0.002120655706950376,0.00012122528092736598,0.12395020991104252,0.08681700920095589,0.12737040904709973,1.1035098622980875,0.0,0.0,12,carryover
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,8,1,0.004859818422964022,0.008843037394474455,0.0021262645582275984,0.00012683413220458814,0.27939952135376234,0.17331742990595644,0.17351633470547137,0.9278437533339933,0.0,0.0,13,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,9,15,0.04738683892141976,0.023446025676885206,0.002188613981454265,0.000514340449913755,0.36500386001612484,0.2000079891296646,0.2523902531104109,1.0242738906814322,0.15264620289226652,0.2046271342468164,6,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,10,8,0.03196976813300103,0.03576396427009715,0.002194232471881776,0.00030673444011590094,0.32982748311091725,0.19051125997068935,0.20880533775197516,0.8905204432398659,0.05794314379385181,0.09921540992555318,8,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,11,1,0.0044581738646435115,0.0022935512939612347,0.0022039002150270244,0.00020446978900401412,0.3701785127425198,0.18003080117881268,0.26562661557156575,1.1176251925764618,0.0,0.0,14,local_expansion
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,12,3,0.00674411918684918,0.0023680028570289653,0.0022789944374932316,0.0007699842263059648,0.3838951800801564,0.15794693690941095,0.326950154409444,1.0605841034976389,0.10940992475201716,0.15678203120867784,9,carryover
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,13,2,0.006430495043748237,0.010895474720149753,0.0024405079398056155,0.0005005872046447222,0.27104473178827765,0.10960975791465355,0.21647458971315092,1.124612732434258,0.025113162959206986,0.030778017246496744,10,carryover
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,14,1,0.0028443359071039314,0.0001341730743912613,0.0026083688721573127,0.0006089384461343025,0.43629589605620056,0.29232953123132666,0.32411946714381695,0.8186589493726573,0.0,0.0,15,carryover
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,15,2,0.0024466146057858427,0.0012774194209374625,0.002743930778445077,0.0010896710710178834,0.31048352619405173,0.23172508483603885,0.3094163138068424,0.9705716297141423,0.06449475755073286,0.330915282107717,16,carryover
persistent_mode_informed,confirmation,20260425,sparse_partial_high_noise,low_skew,20260326,16,1,0.0,0.0,0.0031404290324326505,0.0011409986064096402,0.3316494737070164,0.21729138334668138,0.3507781004979799,0.8006428278242559,0.0,0.0,17,carryover
