condition,trial,true_rho,true_t,true_h,true_w1,true_w2,true_w3,true_alpha,true_rotation_shift,pred_rho,pred_t,pred_h,pred_w1,pred_w2,pred_w3,pred_alpha,pred_rotation_shift,euclidean_pred_rho,euclidean_pred_t,euclidean_pred_h,euclidean_pred_w1,euclidean_pred_w2,euclidean_pred_rotation_shift,geometry_mae,weight_mae,alpha_abs_error,anisotropic_fit_rmse,euclidean_baseline_fit_rmse,fit_improvement_factor
full_noisy,2,0.19621643037460135,0.6357638246916779,0.9118366247466457,0.38653081715421,0.3751854734730951,0.23828370937269489,1.7442492822298052,4,0.07140449243727959,0.07848709358099316,0.858774401320508,0.2785518663172697,0.4617179906210894,0.2597301430616409,1.768188351812171,4,0.21664990884385968,-0.693504495671074,0.6130550050474094,0.3051806717926031,0.3591442848360093,38,0.20712213234540403,0.06442240477055028,0.023939069582365802,0.004351554329759969,0.19462083863582932,44.724441863182385
full_noisy,3,0.14269635427949323,-0.5323011212073679,0.5971507270825497,0.4059191896683329,0.44506281731503256,0.1490179930166345,0.623424775206244,15,0.10935549607527364,-0.35840855412302886,1.251884796584014,0.12944076530133528,0.7562927446776396,0.11426649002102507,0.6364132126596033,47,0.17949774130167653,-0.18341595143973244,0.9496907904736851,0.460186496063422,0.43043552596561035,0,0.048312444892473085,0.207486618241738,0.012988437453359314,0.007136645450645436,0.16151532546966332,22.631827037877567
full_noisy,4,0.09767949090803814,0.4944992400222937,1.3121879560163054,0.6615574627971088,0.1208584888776706,0.2175840483252206,1.741305907719928,28,0.07935191352959,0.23870019832070288,1.437734468648852,0.5777839066183248,0.2512396412483367,0.1709764521333385,1.7499956638231018,28,0.20522961756525965,-0.6394112191910737,0.7441086411326208,0.2612900505373079,0.7059760136556741,62,0.029530905025969945,0.08692076824711074,0.008689756103173796,0.005763504222538519,0.19213408393969103,33.33633090582974
full_noisy,5,0.14099589592082862,-0.1909544297630056,1.1733880944765138,0.15035644189103195,0.4418361689345007,0.4078073891744674,1.411280400392212,35,0.1665332005363087,0.435674633797495,0.5517707206230298,0.1744993331848731,0.2227297853810773,0.6027708814340496,0.7076675034203159,19,0.2046053073678822,-0.23552996037066848,0.7683648166479486,0.4355284049930307,0.29162481857092076,3,0.07018262521427157,0.1460709223689489,0.703612896971896,0.004994052232721275,0.11759068742100497,23.546146884597043
full_noisy,6,0.21554713367467915,0.4819157151209484,0.6366786052159474,0.7239147469977067,0.13816381564819605,0.1379214373540972,1.059512512402865,16,0.20974871566960798,0.040146752461352214,1.1103294814237252,0.12883390571471698,0.30258053994634704,0.568585554338936,0.9551535349202787,31,0.20522961756525965,-0.6394112191910737,0.7441086411326208,0.2612900505373079,0.7059760136556741,50,0.06453056574753539,0.2871094113232258,0.10435897748258638,0.010553398345637682,0.020026932841488865,1.897676197332884
full_noisy,7,0.12432690632638796,-0.20878423303980043,0.9363907466302213,0.3109783978105569,0.2951120764875404,0.3939095257019027,1.6323547844511341,44,0.07179512707496015,-0.38128449028350403,1.2093175554101407,0.27970892478427845,0.28886192944151795,0.4314291457742036,1.6182988761823276,44,0.2046053073678822,-0.23552996037066848,0.7683648166479486,0.4355284049930307,0.29162481857092076,44,0.07274863166398736,0.025013080048200614,0.014055908268806538,0.004876520595218574,0.17013092853922382,34.88776992063504
full_noisy,8,0.16494287981105776,0.29012670007572455,1.3456923140851007,0.3493563349372155,0.3846702732312223,0.26597339183156216,0.8067470048519353,60,0.08247721196580533,-0.5552944154450455,1.1956495032360241,0.74138648824412,0.12825051218750644,0.13036299956837355,0.7969528596547981,28,0.2046053073678822,-0.23552996037066848,0.7683648166479486,0.4355284049930307,0.29162481857092076,43,0.15211951631025536,0.23781081000859847,0.009794145197137172,0.006822845513578122,0.07017603438278301,10.28544970615646
full_noisy,9,0.21593578463415436,-0.5466112661279376,0.5968363869660277,0.3479734092140091,0.03455850936427235,0.6174680814217186,1.6359204975182673,40,0.160073755365453,-0.4851995224746078,0.8101931755721185,0.21643401970189272,0.4206860753606342,0.36287990493747313,0.6053304466827971,24,0.17384478656902397,0.5105689483241829,0.552052492812944,0.3303942612377566,0.3367816457676513,40,0.1416692314367532,0.16972545098949698,1.0305900508354702,0.008938400740898557,0.17090454480992012,19.120259850056744
full_noisy,10,0.1307546411654327,-0.641058641056902,1.2906022497481906,0.2862421556698151,0.628082383625153,0.08567546070503185,1.54542184632009,8,0.08726824470669164,-0.3289512066956526,0.8406277082097413,0.33080930374266027,0.4901136987405529,0.17907699751678685,1.5526878641956987,8,0.21664990884385968,-0.693504495671074,0.6130550050474094,0.3051806717926031,0.3591442848360093,42,0.10133889257036788,0.0919791232564001,0.007266017875608766,0.005448925099176615,0.14990622761780809,27.511155849886862
full_noisy,11,0.14314335778701426,0.6541173224318477,1.2726007002123332,0.2984011228555963,0.2377620008758028,0.46383687626860093,1.562488115075281,37,0.17925176430432302,-0.16160129358312167,1.0679955337211235,0.10444202291449524,0.5003060862882721,0.39525189079723266,0.631495030883902,53,0.17384478656902397,0.5105689483241829,0.552052492812944,0.3303942612377566,0.3367816457676513,37,0.047572345097019846,0.1346033089551172,0.9309930841913789,0.010077052605504361,0.15420489559749523,15.302579199920451
full_noisy,12,0.12050878051484966,0.33495381736740615,1.4361576975660335,0.6331610689262961,0.29916873770567226,0.06767019336803165,1.641603117619155,34,0.09430081133414149,0.6757025500135259,0.7662200711927406,0.6800588047520116,0.2543234590070651,0.06561773624092326,1.6552973531761785,34,0.20522961756525965,-0.6394112191910737,0.7441086411326208,0.2612900505373079,0.7059760136556741,3,0.07573857344561542,0.0312651572171437,0.013694235557023537,0.010184785547034936,0.1716032135342272,16.848976617302018
full_noisy,13,0.15098058932256891,-0.4993835833356726,0.8359401476958986,0.43014864014326404,0.19859543375367963,0.37125592610305636,1.6241327275597044,58,0.12305147803011073,-0.5461991552743627,1.4427717531754964,0.13470067458644663,0.4480742934830504,0.417225031930503,0.611083034996832,10,0.17949774130167653,-0.18341595143973244,0.9496907904736851,0.460186496063422,0.43043552596561035,59,0.08068235564247025,0.04259650611148866,1.0130496925628725,0.008272103203039661,0.16805207788349547,20.31551997824969
