split,observation_seed,bank_seed,condition,geometry_skew_bin,true_alpha,true_t,true_rotation_shift,candidate_count,alpha_log_span_set,geometry_span_norm_set,ambiguity_ratio,best_geometry_mae,consensus_geometry_mae,best_alpha,consensus_rho12,consensus_rho13,consensus_rho23
calibration,20260416,20260324,sparse_partial_high_noise,low_skew,1.251449993747517,-0.011978891607849106,32,96,0.6710182865462342,0.8836742647176492,0.7593502643880179,0.057620921419970966,0.03933426796955097,1.2697759027010045,0.2679487417600285,0.16694073566334966,0.23113414438420274
calibration,20260416,20260325,sparse_partial_high_noise,low_skew,1.251449993747517,-0.011978891607849106,32,102,0.6631352393724295,0.9316806850466648,0.7117623559398092,0.2034771339929736,0.036119842906101936,1.2569625948195438,0.2668877822319961,0.16587842327980595,0.2236141411054317
calibration,20260416,20260326,sparse_partial_high_noise,low_skew,1.251449993747517,-0.011978891607849106,32,84,0.717609248068755,0.9047926255751259,0.7931201335915079,0.15474603293321756,0.04157140006893283,0.7838734223440996,0.2761187365923096,0.16403183430491217,0.23258444720850466
calibration,20260416,20260327,sparse_partial_high_noise,low_skew,1.251449993747517,-0.011978891607849106,32,98,0.6592825013802679,0.9186457147863982,0.7176678568990691,0.07571154963711679,0.03498062168378013,1.2608233040967933,0.2699019323029238,0.16387266166158085,0.2191880889857637
calibration,20260416,20260328,sparse_partial_high_noise,low_skew,1.251449993747517,-0.011978891607849106,32,92,0.6627753451417806,0.8483456470714014,0.7812562573165391,0.0568459766993848,0.02334660489938606,1.271086526569404,0.2457952893427986,0.14669057476897868,0.2017295856888108
calibration,20260416,20260324,sparse_partial_high_noise,mid_skew,1.2419793681897893,-0.44764907761156186,12,97,0.7060539189186605,0.9173954814592845,0.7696287295807837,0.14792622294126648,0.10041970666306221,0.7630688566394204,0.26875786529430884,0.1684240898338985,0.23174204058507122
calibration,20260416,20260325,sparse_partial_high_noise,mid_skew,1.2419793681897893,-0.44764907761156186,12,118,0.6833810739606871,0.9316806850466648,0.7334927995490846,0.19065679252820975,0.10774055979048365,1.292896698877871,0.2801466900246134,0.17434918155673096,0.2363906835141986
calibration,20260416,20260326,sparse_partial_high_noise,mid_skew,1.2419793681897893,-0.44764907761156186,12,97,0.6944576469037063,0.9047926255751259,0.7675323905986507,0.1261929550430906,0.10731803449035811,0.7718817685577894,0.28306187370557373,0.16915469736267955,0.23740240812691304
calibration,20260416,20260327,sparse_partial_high_noise,mid_skew,1.2419793681897893,-0.44764907761156186,12,104,0.6801751411213688,0.9238699132106388,0.7362239330401178,0.22058240732455817,0.10360759560656709,1.3072290125575357,0.2775086680311448,0.17065336420999228,0.23032563030265613
calibration,20260416,20260328,sparse_partial_high_noise,mid_skew,1.2419793681897893,-0.44764907761156186,12,98,0.6700469641015574,0.8356763023609104,0.801802040106408,0.13505871976786765,0.07717454350911974,0.7693975976467213,0.24733473932261296,0.14782106289056754,0.20403270403827067
calibration,20260416,20260324,sparse_partial_high_noise,high_skew,1.1866154632460388,0.6027915804267757,5,131,0.8563731067258633,0.9125386962269383,0.9384512791256939,0.130501901995021,0.12446205620223515,1.345520824000615,0.27990749929365977,0.17341803371145909,0.24344296381481934
calibration,20260416,20260325,sparse_partial_high_noise,high_skew,1.1866154632460388,0.6027915804267757,5,129,0.8317149754379031,0.9371558201702938,0.8874884598025218,0.1626533170797495,0.1338916786959072,0.7289528323683344,0.2703080379914088,0.17021085074287834,0.22796074060463492
calibration,20260416,20260326,sparse_partial_high_noise,high_skew,1.1866154632460388,0.6027915804267757,5,103,0.8403589329195211,0.8904784781495484,0.9437161633213441,0.02381796730288473,0.12391505871858899,1.319763494163795,0.28559179202255575,0.1720941308040274,0.24072356644429346
calibration,20260416,20260327,sparse_partial_high_noise,high_skew,1.1866154632460388,0.6027915804267757,5,119,0.8433471724460536,0.9317499608452012,0.9051217685923416,0.05187664643415261,0.1349506405114745,1.3347835396511127,0.2728947676393552,0.16688989042486746,0.22551808582799743
calibration,20260416,20260328,sparse_partial_high_noise,high_skew,1.1866154632460388,0.6027915804267757,5,133,0.8399922335014066,0.8783795530680149,0.9562975715537452,0.04445381025295031,0.1520455295135184,0.7208706957539343,0.25436959019885363,0.14959645670427188,0.2100520299829629
calibration,20260417,20260324,sparse_full_noisy,low_skew,1.1253636301066579,0.0032712117242083226,39,36,0.40827921577637305,0.8599401377007263,0.47477632206820086,0.13222423290632804,0.020005457463036207,1.1488557429081974,0.25761071121984624,0.15324883110159324,0.21107113813499834
calibration,20260417,20260325,sparse_full_noisy,low_skew,1.1253636301066579,0.0032712117242083226,39,39,0.4074432127083042,0.8139392875294821,0.500581823424448,0.03562165541371733,0.023743827824809105,1.1455032343505196,0.237180095897033,0.13981972127532913,0.1941745784228099
calibration,20260417,20260326,sparse_full_noisy,low_skew,1.1253636301066579,0.0032712117242083226,39,37,0.399978634445054,0.7970903056930675,0.5017983929653665,0.04625758704810925,0.021700908395545587,0.8384252334127336,0.24561980983460563,0.14569284014979755,0.2023586529470604
calibration,20260417,20260327,sparse_full_noisy,low_skew,1.1253636301066579,0.0032712117242083226,39,55,0.41521120342472206,0.8327175554487164,0.4986218925106992,0.0392112426287552,0.020061862216379327,0.8503250686683078,0.25540011788888933,0.15884972204142975,0.21285389178676234
calibration,20260417,20260328,sparse_full_noisy,low_skew,1.1253636301066579,0.0032712117242083226,39,45,0.4217221384201507,0.8533433638221833,0.49419982189962597,0.04494280953167601,0.02456322622333611,1.1490415458442078,0.23286314771646835,0.14025107134406384,0.19274717550656098
calibration,20260417,20260324,sparse_full_noisy,mid_skew,0.7818524568839363,0.22568076777600718,9,26,0.574798651484643,0.8488174468534698,0.677175821038313,0.017026144453025843,0.0503540453905558,0.7754045248053718,0.22350889432872337,0.14228983416828397,0.19010387868543488
calibration,20260417,20260325,sparse_full_noisy,mid_skew,0.7818524568839363,0.22568076777600718,9,21,0.5737506437432104,0.8854661941161964,0.6479644819369798,0.035421199158168666,0.09337080527988179,0.7761768026639192,0.27470835012209677,0.17310523419115892,0.23713930253716445
calibration,20260417,20260326,sparse_full_noisy,mid_skew,0.7818524568839363,0.22568076777600718,9,20,0.5957442301480251,0.7024062729875699,0.8481476505244249,0.019824802627633867,0.054024409505451586,1.2721045200738916,0.23384941616996863,0.1424176868939572,0.1906465964632037
calibration,20260417,20260327,sparse_full_noisy,mid_skew,0.7818524568839363,0.22568076777600718,9,26,0.5810274451141817,0.7020697037778172,0.8275922490141498,0.04355546610356927,0.05548792603255757,1.284862873251919,0.2355437019794996,0.14318053518190085,0.19258001194704705
calibration,20260417,20260328,sparse_full_noisy,mid_skew,0.7818524568839363,0.22568076777600718,9,21,0.5897995960320142,0.42235885773041965,1.396441876941687,0.010360392398733301,0.01692346611607869,1.271086526569404,0.18183517663637722,0.11737800807547781,0.15639768464715584
calibration,20260417,20260324,sparse_full_noisy,high_skew,0.8225173096767153,0.5662878117286482,16,10,0.43510147730371523,0.6227117728573651,0.6987204936036711,0.15237989325295662,0.05403986096637386,1.1818231803150978,0.29608496731203665,0.1846421268899615,0.24979747849691158
calibration,20260417,20260325,sparse_full_noisy,high_skew,0.8225173096767153,0.5662878117286482,16,11,0.4397712473514872,0.762899582801314,0.5764470937796006,0.021913567807804932,0.02720046779948355,1.2025170716182845,0.2659913117251177,0.1475416687351464,0.23647341273797473
calibration,20260417,20260326,sparse_full_noisy,high_skew,0.8225173096767153,0.5662878117286482,16,15,0.4268965711346414,0.5511121592022611,0.7746092406173316,0.08244950345632722,0.02669028712067086,1.2184046747694428,0.26468394256268885,0.1657378919117079,0.218054016687404
calibration,20260417,20260327,sparse_full_noisy,high_skew,0.8225173096767153,0.5662878117286482,16,17,0.4587590445475814,0.7941417929422534,0.57767900974951,0.16043672887022473,0.0662156400613166,0.8103807725520367,0.30673207337945085,0.20044038729517616,0.25987944930911094
calibration,20260417,20260328,sparse_full_noisy,high_skew,0.8225173096767153,0.5662878117286482,16,16,0.4284708404514276,0.7617229499986092,0.562502206940476,0.10888852704139516,0.02994168257998232,1.1825307290058684,0.2772978475847165,0.15879480897012535,0.2221373809848933
calibration,20260417,20260324,sparse_partial_high_noise,low_skew,0.8118979550083474,-0.1806085087754579,29,98,0.5343113359490408,0.9132146432694302,0.5850884454022057,0.011646931207495303,0.08440067975334853,0.8495755638603937,0.2681798284172503,0.165841585822702,0.22675630914408057
calibration,20260417,20260325,sparse_partial_high_noise,low_skew,0.8118979550083474,-0.1806085087754579,29,94,0.5470166000096559,0.9355259379291309,0.5847155892016478,0.021833502767838353,0.08495957886963341,1.166277488732195,0.27168440043213254,0.1630677640112657,0.22770225628948929
calibration,20260417,20260326,sparse_partial_high_noise,low_skew,0.8118979550083474,-0.1806085087754579,29,100,0.5223612418928789,0.8753618206370609,0.5967375199351518,0.10059983406346935,0.09423113534283062,0.8484521115091751,0.2816911364857333,0.1712546523056371,0.2373233013611087
calibration,20260417,20260327,sparse_partial_high_noise,low_skew,0.8118979550083474,-0.1806085087754579,29,104,0.5429527246864714,0.9239654399536931,0.587633152938797,0.08375288082317985,0.08932600150967833,0.8503250686683078,0.27428526584454,0.17171830983179429,0.22955011297668798
calibration,20260417,20260328,sparse_partial_high_noise,low_skew,0.8118979550083474,-0.1806085087754579,29,111,0.5527941961914793,0.8638888595789416,0.6398904095845275,0.038868571739784856,0.07203674600161843,0.8514224779810873,0.2564681893240775,0.15411548774848635,0.2131022450562787
calibration,20260417,20260324,sparse_partial_high_noise,mid_skew,1.2619160489624313,0.23231582095435085,4,116,0.9829260080290376,0.8771631503358917,1.1205737583169633,0.038050968025615646,0.09102130560628945,1.2613899836168747,0.2762523587750635,0.17066957276417585,0.23609351398230527
calibration,20260417,20260325,sparse_partial_high_noise,mid_skew,1.2619160489624313,0.23231582095435085,4,114,0.8623516320905344,0.9150075863893578,0.9424529860931482,0.24950023039172417,0.08194330807259642,1.2569625948195438,0.2677995621558236,0.16588752147370053,0.22209436929094142
calibration,20260417,20260326,sparse_partial_high_noise,mid_skew,1.2619160489624313,0.23231582095435085,4,92,0.914280291088549,0.8540748771381192,1.0704919621944264,0.01964459261543007,0.09103190270456163,1.2721045200738916,0.27844623312852385,0.1702612937577156,0.2343397099301218
calibration,20260417,20260327,sparse_partial_high_noise,mid_skew,1.2619160489624313,0.23231582095435085,4,106,0.9135524641124319,0.9292192207956399,0.9831398701914565,0.04525915200086978,0.08144642732992846,1.284862873251919,0.26939143521098274,0.16475877825199522,0.22014059722948373
calibration,20260417,20260328,sparse_partial_high_noise,mid_skew,1.2619160489624313,0.23231582095435085,4,104,0.9275127330199326,0.8593414819791461,1.0793296407427948,0.010822880300634266,0.06814362143440598,1.271086526569404,0.2521100988589406,0.15294946366841064,0.20932283047854305
calibration,20260417,20260324,sparse_partial_high_noise,high_skew,0.86848329444384,-0.6280079309469837,40,82,0.5200217520070565,0.9040665017778737,0.575202986709958,0.10863173753186493,0.15500966524615853,1.2202994046212836,0.266284159209901,0.16459309440865375,0.22184192353830448
calibration,20260417,20260325,sparse_partial_high_noise,high_skew,0.86848329444384,-0.6280079309469837,40,85,0.5567281377131588,0.9374681013193952,0.5938635532554314,0.27485001034109163,0.15191098201094663,0.8408145083234557,0.2704155816692783,0.16498396878220783,0.22661567641100877
calibration,20260417,20260326,sparse_partial_high_noise,high_skew,0.86848329444384,-0.6280079309469837,40,75,0.5463170920949552,0.8491516055339104,0.6433681436090016,0.21625031797957406,0.15343370670476084,0.8384252334127336,0.2707472258076675,0.1614077188774078,0.22529210809597702
calibration,20260417,20260327,sparse_partial_high_noise,high_skew,0.86848329444384,-0.6280079309469837,40,96,0.5443756195276214,0.9281928076938284,0.5864898057981806,0.15297128210060265,0.1546476021639769,0.8503250686683078,0.2655029716995997,0.16737388161106564,0.22092851309273867
calibration,20260417,20260328,sparse_partial_high_noise,high_skew,0.86848329444384,-0.6280079309469837,40,93,0.5527941961914793,0.956514471811173,0.5779255959868083,0.15128800335258025,0.1724029007549044,1.198444923274014,0.24658295533082764,0.14842556637232393,0.20553094892747004
calibration,20260418,20260324,sparse_full_noisy,low_skew,0.8433559122909388,0.14583597539702348,3,34,0.4658001795092402,0.85271242806605,0.5462570547560495,0.028550260404804944,0.01991389764223528,0.8208224552185532,0.24484033788544163,0.14981222465654562,0.20326223595427156
calibration,20260418,20260325,sparse_full_noisy,low_skew,0.8433559122909388,0.14583597539702348,3,34,0.4502947511383677,0.8711609671296268,0.5168904119086466,0.08384910962161034,0.02497226932515385,1.1894498768467103,0.23973827334105355,0.13979210662819858,0.196835281691454
calibration,20260418,20260326,sparse_full_noisy,low_skew,0.8433559122909388,0.14583597539702348,3,22,0.4207320986295505,0.7370694522218494,0.5708174410990445,0.060761750226518356,0.03556318487624349,0.8384252334127336,0.22352442513558277,0.1344667992722413,0.18660169059961312
calibration,20260418,20260327,sparse_full_noisy,low_skew,0.8433559122909388,0.14583597539702348,3,39,0.44999797569580724,0.8327175554487164,0.5403968881781558,0.0292029645703915,0.01845355618765106,0.8487407644123035,0.24247717069334193,0.15353803788056863,0.19990659249930393
calibration,20260418,20260328,sparse_full_noisy,low_skew,0.8433559122909388,0.14583597539702348,3,30,0.4713506502461148,0.6495312634786403,0.7256781570786007,0.030794005334995222,0.04480435402887608,1.198444923274014,0.21233147264655078,0.12619665105061287,0.1783412838523758
calibration,20260418,20260324,sparse_full_noisy,mid_skew,1.2669206668244894,0.35992966721599756,52,1,0.0,0.0,0.0,0.03013086303484382,0.03013086303484382,1.2964872452373377,0.4272097680339295,0.3421069053843422,0.4168602226128457
calibration,20260418,20260325,sparse_full_noisy,mid_skew,1.2669206668244894,0.35992966721599756,52,2,0.44609597248617594,0.08876360249184106,5.025663221895258,0.08434295789215797,0.08396174057565299,0.7705278064569083,0.34471013421795826,0.18725917142889437,0.31192977955277434
calibration,20260418,20260326,sparse_full_noisy,mid_skew,1.2669206668244894,0.35992966721599756,52,1,0.0,0.0,0.0,0.03297639628172233,0.03297639628172233,1.1838650163274822,0.4363883874385585,0.30882057646485495,0.4495045318683395
calibration,20260418,20260327,sparse_full_noisy,mid_skew,1.2669206668244894,0.35992966721599756,52,2,0.10944748156760287,0.04426812149068779,2.472376913274401,0.0340593323998065,0.03061158887097437,1.3215858955849897,0.4322089212327438,0.32976916717147176,0.4256409851352935
calibration,20260418,20260328,sparse_full_noisy,mid_skew,1.2669206668244894,0.35992966721599756,52,3,0.5281322856795043,0.22859863936356384,2.310303714623434,0.07894316176613084,0.10552180927939302,1.3010268564243022,0.3074434248881044,0.19179050612124493,0.2799849480790576
calibration,20260418,20260324,sparse_full_noisy,high_skew,0.8130490064634044,0.4964261640515543,13,31,0.5240462659395636,0.7288679263274327,0.7189865914118216,0.15319004771802813,0.08616147951292476,1.2202994046212836,0.23981701340439548,0.15022006273949093,0.20073017954054354
calibration,20260418,20260325,sparse_full_noisy,high_skew,0.8130490064634044,0.4964261640515543,13,36,0.5248266204306702,0.9053813851410819,0.5796746310936011,0.12554387815704332,0.09828306422568601,0.82004615323812,0.25254552496967336,0.15780051078037674,0.2167859740726636
calibration,20260418,20260326,sparse_full_noisy,high_skew,0.8130490064634044,0.4964261640515543,13,32,0.5327255368882546,0.6613171497727351,0.8055522786174959,0.023636976505123128,0.0897730891206201,0.8215551869481899,0.2483917309129386,0.15038204517192852,0.20282830842264885
calibration,20260418,20260327,sparse_full_noisy,high_skew,0.8130490064634044,0.4964261640515543,13,27,0.5050005190379225,0.7006755547323188,0.7207337484905542,0.10141860577292766,0.08752695977540503,0.8082515709107001,0.24345374820945204,0.15018779139459185,0.20122215686782685
calibration,20260418,20260328,sparse_full_noisy,high_skew,0.8130490064634044,0.4964261640515543,13,36,0.5033357918104636,0.6495312634786403,0.7749215782390368,0.024157594891862613,0.06738149862266951,0.8129481188048504,0.22122646614664854,0.1323825971310444,0.18081824973597121
calibration,20260418,20260324,sparse_partial_high_noise,low_skew,1.1668612367248918,-0.14594916659893772,41,63,0.2779492124439526,0.8911681671263674,0.3118931114205064,0.03674518066563734,0.0824270261432346,1.005045323436256,0.26151369008325304,0.1579977882848321,0.21097382210140936
calibration,20260418,20260325,sparse_partial_high_noise,low_skew,1.1668612367248918,-0.14594916659893772,41,51,0.26041271013584355,0.898588086605787,0.2898020951062167,0.05140997808124987,0.10461643356345605,0.9874740394919536,0.2896548179812268,0.17205264451521482,0.23534606023371726
calibration,20260418,20260326,sparse_partial_high_noise,low_skew,1.1668612367248918,-0.14594916659893772,41,65,0.28599258609456146,0.8288862886183884,0.34503235247293346,0.09796066139609245,0.08680846348217464,1.0012798882935916,0.2648136863172202,0.15967142621958194,0.2191444999495125
calibration,20260418,20260327,sparse_partial_high_noise,low_skew,1.1668612367248918,-0.14594916659893772,41,73,0.2860539509561102,0.8640879845808004,0.33104724988727285,0.23197196968905068,0.0877882124261508,0.9999790719010859,0.2614978075777815,0.15970018735505348,0.22537086438540807
calibration,20260418,20260328,sparse_partial_high_noise,low_skew,1.1668612367248918,-0.14594916659893772,41,66,0.27986247113099055,0.9679689878556808,0.2891233858131792,0.060770664117591765,0.07251357240597946,1.006729627746253,0.24508550600903414,0.152258535141511,0.20340089810718393
calibration,20260418,20260324,sparse_partial_high_noise,mid_skew,0.8927899215802785,0.31239828831979416,15,74,0.39931455022652906,0.8841057676292463,0.4516592525997222,0.03148430259677626,0.04162658386057345,1.069572570783417,0.2785782701907329,0.16842362572174607,0.22829599312151777
calibration,20260418,20260325,sparse_partial_high_noise,mid_skew,0.8927899215802785,0.31239828831979416,15,68,0.40693782045434734,0.9225988789134115,0.44107773134692874,0.09941924179587515,0.034760752942895635,1.0444551130588429,0.290262086503441,0.17430250368141442,0.237865349921322
calibration,20260418,20260326,sparse_partial_high_noise,mid_skew,0.8927899215802785,0.31239828831979416,15,79,0.41426400436568417,0.8590521823637042,0.48223380706143615,0.0346143537234875,0.03737915600411393,1.0763462663926797,0.2847549005376234,0.17402598786238768,0.23524081088445795
calibration,20260418,20260327,sparse_partial_high_noise,mid_skew,0.8927899215802785,0.31239828831979416,15,93,0.4050551152533547,0.9168075597560724,0.4418104006048166,0.04187929554871975,0.04017277247263909,1.0425331566029636,0.27540208479959993,0.17211051186003704,0.2342973012145553
calibration,20260418,20260328,sparse_partial_high_noise,mid_skew,0.8927899215802785,0.31239828831979416,15,81,0.3987273308036967,0.9605843357287552,0.4150883123668667,0.07622773443270607,0.045047157862515834,1.05672746920185,0.2701486452955419,0.16572887407529752,0.22915864765733018
calibration,20260418,20260324,sparse_partial_high_noise,high_skew,1.1985688418340448,0.4633307896967259,24,109,0.6091114318189619,0.8920225198752346,0.6828431101763631,0.116735291003055,0.07928002698078901,1.1725631595046966,0.27510978085459326,0.17070201252720874,0.23672515795355098
calibration,20260418,20260325,sparse_partial_high_noise,high_skew,1.1985688418340448,0.4633307896967259,24,102,0.6044365080704542,0.9316806850466648,0.648759298943908,0.08591770313355933,0.07607080790912336,1.22842412204879,0.2739376783994644,0.1692250537092376,0.22974656201165397
calibration,20260418,20260326,sparse_partial_high_noise,high_skew,1.1985688418340448,0.4633307896967259,24,98,0.6022410324883323,0.8862652156394099,0.679526875094422,0.16178798822641696,0.08246418153070827,1.2121278866602578,0.28390424489271404,0.16895377452381455,0.23923139556858217
calibration,20260418,20260327,sparse_partial_high_noise,high_skew,1.1985688418340448,0.4633307896967259,24,110,0.5955673031018407,0.9397370427711191,0.6337595263304908,0.18205174782257402,0.07809373723125816,1.2207434099222172,0.27697300922243,0.1723238748332456,0.22968119803108478
calibration,20260418,20260328,sparse_partial_high_noise,high_skew,1.1985688418340448,0.4633307896967259,24,102,0.5916940362834303,0.9399696388850506,0.6294820724053076,0.18243537108773467,0.06269132236143724,1.2071596164823375,0.2587542810770759,0.15698601817063232,0.21703053822958943
holdout,20260422,20260324,sparse_full_noisy,low_skew,0.8454209249936677,0.16946780190594682,35,35,0.40827921577637305,0.7729018049279004,0.5282420265721324,0.023280010594677176,0.0835020076965034,1.1409762368896827,0.24896171346620194,0.14744406011372257,0.20151811024464936
holdout,20260422,20260325,sparse_full_noisy,low_skew,0.8454209249936677,0.16946780190594682,35,35,0.40630679917229473,0.7490581645306181,0.5424235638989376,0.15190824806103428,0.10072513320408376,1.1371870216130497,0.22586914887446388,0.13105692682798353,0.18932843159938545
holdout,20260422,20260326,sparse_full_noisy,low_skew,0.8454209249936677,0.16946780190594682,35,32,0.4037828009318488,0.8267462716914907,0.48839990545796463,0.06616505880314823,0.08817801741671054,0.8616049674762232,0.24133332372424746,0.13964225742889966,0.2029202735108054
holdout,20260422,20260327,sparse_full_noisy,low_skew,0.8454209249936677,0.16946780190594682,35,44,0.3972429695978976,0.8795039271118251,0.45166707885249713,0.03270175618753653,0.08323426966910129,0.8398393771670938,0.24252831349911044,0.15585527799194188,0.20034350641572793
holdout,20260422,20260328,sparse_full_noisy,low_skew,0.8454209249936677,0.16946780190594682,35,27,0.38115938237226477,0.6593097787491503,0.5781188064515053,0.11049975863459882,0.10890214512891623,0.8699765042035758,0.21387003969939666,0.12849313571066207,0.17936029611727664
holdout,20260422,20260324,sparse_full_noisy,mid_skew,1.1375779426247343,-0.4219389980466032,15,39,0.37717220087864256,0.8624768939490473,0.43731281791408183,0.0614127807478382,0.028994388181462456,1.1133516727698765,0.2567340885308755,0.15057508636219655,0.2074349759164974
holdout,20260422,20260325,sparse_full_noisy,mid_skew,1.1375779426247343,-0.4219389980466032,15,32,0.35976147447827944,0.7705759859074189,0.4668734570733211,0.037391857474359795,0.020740830240507296,1.1568119462388133,0.2446276752012999,0.14418799260906404,0.20116780917634
holdout,20260422,20260326,sparse_full_noisy,mid_skew,1.1375779426247343,-0.4219389980466032,15,34,0.37065567556262613,0.8324269982899533,0.44527108842464325,0.06173017439825599,0.027544201427430443,0.8649792837437001,0.25443011002519805,0.14734893780725558,0.20861454271501975
holdout,20260422,20260327,sparse_full_noisy,mid_skew,1.1375779426247343,-0.4219389980466032,15,50,0.3639105509821753,0.852764483133731,0.42674215235240587,0.06049414539444318,0.023667400210937672,1.1354451435620392,0.24213613972163478,0.15383079457354207,0.20279625260281822
holdout,20260422,20260328,sparse_full_noisy,mid_skew,1.1375779426247343,-0.4219389980466032,15,40,0.37022005989380946,0.8574132277397656,0.43178720355148914,0.036141155447257385,0.011723002840018584,1.0987153973513732,0.22876780328969493,0.13741581610091352,0.19166725759495618
holdout,20260422,20260324,sparse_full_noisy,high_skew,0.8791076466259337,0.6874423450019049,63,10,0.27441152153724746,0.5954481049277848,0.4608487612376023,0.11779879103716402,0.0530664429669229,1.1016798421437313,0.31368910553378626,0.18990951448694654,0.2854182733208287
holdout,20260422,20260325,sparse_full_noisy,high_skew,0.8791076466259337,0.6874423450019049,63,5,0.26285882365476665,0.6347152985019219,0.41413658103905104,0.06594841258019928,0.034011815660878686,0.8982369401679546,0.3739103746408202,0.23527979502487134,0.30967578961341097
holdout,20260422,20260326,sparse_full_noisy,high_skew,0.8791076466259337,0.6874423450019049,63,7,0.2594687730606361,0.43435575909745167,0.5973646432127124,0.03257348495050726,0.04501548735040512,1.095780235743996,0.32112816241543973,0.21505085595383086,0.27699074182184424
holdout,20260422,20260327,sparse_full_noisy,high_skew,0.8791076466259337,0.6874423450019049,63,16,0.3289654932797609,0.7719420776928825,0.42615307907938654,0.05300780315155923,0.06172760048490583,0.9146535354140628,0.3127806647053696,0.19446912350621148,0.25578363257603165
holdout,20260422,20260328,sparse_full_noisy,high_skew,0.8791076466259337,0.6874423450019049,63,11,0.27079154706982445,0.6106019837513067,0.44348291403539836,0.05918666394728039,0.06085798836523837,1.1347311968088822,0.3127079532095036,0.1977714705737701,0.2551628333633414
holdout,20260422,20260324,sparse_partial_high_noise,low_skew,0.881734382249758,0.17784105610841,54,58,0.24754992195283626,0.8853275970011433,0.279613922339435,0.008828572297835879,0.10657579592813084,1.005045323436256,0.25490254486097486,0.15352652399475897,0.20805444742526877
holdout,20260422,20260325,sparse_partial_high_noise,low_skew,0.881734382249758,0.17784105610841,54,40,0.25192513299150265,0.8360497524693337,0.301327920075837,0.08022600926231006,0.12395672733604773,0.9874740394919536,0.2815655048759483,0.16058284246424492,0.22647796316456006
holdout,20260422,20260326,sparse_partial_high_noise,low_skew,0.881734382249758,0.17784105610841,54,57,0.2594687730606361,0.8425085997111532,0.30797166123834546,0.12677669257715266,0.11878088483210564,1.0012798882935916,0.2675625184973007,0.16360339481332553,0.22193286968230072
holdout,20260422,20260327,sparse_partial_high_noise,low_skew,0.881734382249758,0.17784105610841,54,68,0.29444460067177775,0.8908274285588945,0.33052933849163735,0.04418891168047773,0.11602306103191644,1.009253753539597,0.26211462960478177,0.15893825711360224,0.2237724248739754
holdout,20260422,20260328,sparse_partial_high_noise,low_skew,0.881734382249758,0.17784105610841,54,61,0.25585976839353414,0.864797879866691,0.29586077203724764,0.08958669529865197,0.10226791191492028,1.006729627746253,0.2454938426611467,0.15321457429850496,0.20485144728171925
holdout,20260422,20260324,sparse_partial_high_noise,mid_skew,1.193340098604452,-0.28236615286284156,37,73,0.3266132929317421,0.9016949269729698,0.36222150437088246,0.16703777459271393,0.11107977630122869,1.049334708981769,0.26636121443492133,0.16191797210876357,0.21452817818812792
holdout,20260422,20260325,sparse_partial_high_noise,mid_skew,1.193340098604452,-0.28236615286284156,37,58,0.3301849544613644,0.9071391674174034,0.363984894844074,0.18081051948654348,0.09138145740500621,1.0209518434834477,0.29130837904196216,0.17341755412643955,0.2371763882520785
holdout,20260422,20260326,sparse_partial_high_noise,mid_skew,1.193340098604452,-0.28236615286284156,37,71,0.3242186543000396,0.8384687718633063,0.3866794628254757,0.09217586573606014,0.11018569458249876,0.9456713501197234,0.2651548452600194,0.16078684451804373,0.2195479201099395
holdout,20260422,20260327,sparse_partial_high_noise,mid_skew,1.193340098604452,-0.28236615286284156,37,82,0.3318803642640485,0.8924440374559097,0.3718780677947492,0.028185762823788613,0.10979993319497346,0.9348682592530134,0.26101931094572983,0.16116547841299006,0.2244621046918586
holdout,20260422,20260328,sparse_partial_high_noise,mid_skew,1.193340098604452,-0.28236615286284156,37,70,0.340063686966012,0.9679689878556808,0.3513167169945674,0.06300028011208177,0.12263173262743572,0.9363161204980682,0.2483425123652028,0.1530092632880627,0.2067997200999262
holdout,20260422,20260324,sparse_partial_high_noise,high_skew,0.8058417417559449,-0.5118742378742865,56,103,0.4989447620796483,0.8921318174381483,0.559272466609723,0.1435632428467332,0.06655456628286677,0.8494792038805586,0.27193961929171395,0.16464037706758314,0.22559446595364457
holdout,20260422,20260325,sparse_partial_high_noise,high_skew,0.8058417417559449,-0.5118742378742865,56,100,0.5151097497682832,0.9369651779994584,0.5497640273762456,0.030782555278269244,0.07516628183708166,1.178745966489655,0.2817014335864021,0.1706807941204433,0.23562738126874094
holdout,20260422,20260326,sparse_partial_high_noise,high_skew,0.8058417417559449,-0.5118742378742865,56,107,0.5284904571143384,0.8590521823637042,0.615201809580628,0.05925150874825172,0.07622800342373899,1.1587665384227466,0.2840304293967604,0.17154777168137075,0.23561657265742722
holdout,20260422,20260327,sparse_partial_high_noise,high_skew,0.8058417417559449,-0.5118742378742865,56,118,0.5384105273585065,0.9305097380830679,0.5786189067378055,0.227933547657,0.07181302865890456,0.8655900209347395,0.2756368769095854,0.17022553682174757,0.2320874357097221
holdout,20260422,20260328,sparse_partial_high_noise,high_skew,0.8058417417559449,-0.5118742378742865,56,116,0.5033357918104636,0.9605843357287552,0.5239891731407464,0.1180384753613326,0.058599803464768035,1.134778140693749,0.26105587496729304,0.1588604695915224,0.21839382929983003
holdout,20260423,20260324,sparse_full_noisy,low_skew,1.1624723636075858,-0.1594309746744751,38,14,0.41417252074930094,0.6373252378434037,0.6498605361224793,0.029946519041540703,0.07304284655814759,1.171462901307571,0.30259219668655796,0.17994803347696495,0.23744794802538705
