condition,true_e,replicate,pilot_perimeter_estimate,perimeter_estimate,width_estimate,major_tip_estimate,pilot_abs_error,perimeter_abs_error,width_abs_error,major_tip_abs_error
dense_medium_noise,0.9,73,0.8996024096140482,0.8992860624600498,0.8923357044193662,0.9719074366200772,0.00039759038595177376,0.0007139375399501935,0.007664295580633862,0.07190743662007715
dense_medium_noise,0.9,74,0.9011365071785884,0.8953860378887364,0.8948631589070689,0.9666649938411216,0.0011365071785883751,0.004613962111263636,0.00513684109293111,0.06666499384112157
dense_medium_noise,0.9,75,0.8999510632509322,0.9013709015659312,0.8943070985395097,0.9713939018988785,4.8936749067807206e-05,0.0013709015659312263,0.005692901460490285,0.07139390189887851
dense_medium_noise,0.9,76,0.8974249574621267,0.9011871562791178,0.8944415054776731,0.9717936562514672,0.002575042537873329,0.001187156279117807,0.005558494522326929,0.07179365625146716
dense_medium_noise,0.9,77,0.9004927981330453,0.8997482757040485,0.894708043418569,0.9714217984462363,0.000492798133045258,0.00025172429595154977,0.005291956581431001,0.0714217984462363
dense_medium_noise,0.9,78,0.9001876246751774,0.9056170574425826,0.8959938343812698,0.969126801027576,0.00018762467517741133,0.0056170574425825626,0.00400616561873024,0.06912680102757596
dense_medium_noise,0.9,79,0.899709286574538,0.8955295209479357,0.8942172957709611,0.9655778362206509,0.0002907134254620525,0.0044704790520643245,0.005782704229038926,0.06557783622065083
dense_medium_noise,0.9,80,0.9003415118151203,0.8980034279086757,0.8934176897899212,0.9709238911462866,0.00034151181512032114,0.0019965720913243112,0.006582310210078823,0.07092389114628661
dense_medium_noise,0.9,81,0.9036309604269139,0.9030091857445302,0.8959792019630985,0.9696697780852324,0.0036309604269139095,0.0030091857445301295,0.004020798036901474,0.06966977808523234
dense_medium_noise,0.9,82,0.9025442208703442,0.9006085599775566,0.8962065301622328,0.9707784025305269,0.002544220870344227,0.0006085599775565997,0.0037934698377671827,0.07077840253052692
dense_medium_noise,0.9,83,0.8986476457387143,0.8967921367690066,0.8920541557854955,0.9723378146922235,0.0013523542612857709,0.003207863230993424,0.007945844214504505,0.07233781469222345
dense_medium_noise,0.9,84,0.9032991216331117,0.9042325189521883,0.8941881637322752,0.9718571405093034,0.0032991216331116346,0.004232518952188236,0.005811836267724857,0.07185714050930336
dense_medium_noise,0.9,85,0.9013223253565539,0.8977790718991265,0.8935883889226652,0.9723542849297637,0.001322325356553855,0.002220928100873487,0.006411611077334789,0.0723542849297637
dense_medium_noise,0.9,86,0.9007580559255843,0.8998981830897765,0.8938195191679036,0.9696546444857954,0.0007580559255843111,0.00010181691022348449,0.0061804808320964355,0.06965464448579539
dense_medium_noise,0.9,87,0.8948859862218361,0.902372392008161,0.8940251133558814,0.9689069049447065,0.005114013778163895,0.002372392008160973,0.005974886644118604,0.06890690494470653
dense_medium_noise,0.9,88,0.8990099910161986,0.8991846833597279,0.8948684542953986,0.9668571886273388,0.0009900089838014159,0.0008153166402721235,0.005131545704601392,0.0668571886273388
dense_medium_noise,0.9,89,0.8999369966736503,0.8999520278249133,0.891168189637782,0.9707965425920582,6.300332634967543e-05,4.797217508667462e-05,0.008831810362218029,0.07079654259205814
dense_medium_noise,0.9,90,0.898754469558843,0.8970685032096388,0.8954109098435274,0.971495407260407,0.00124553044115705,0.002931496790361199,0.004589090156472575,0.07149540726040693
dense_medium_noise,0.9,91,0.9002980908412672,0.9049085880466958,0.8935047031568851,0.9707343268315597,0.00029809084126719565,0.004908588046695805,0.006495296843114895,0.07073432683155967
dense_medium_noise,0.9,92,0.9036462226772446,0.9034025483888593,0.8960118699248181,0.9713493511144446,0.0036462226772445705,0.003402548388859228,0.00398813007518195,0.07134935111444463
dense_medium_noise,0.9,93,0.8970458486256534,0.8962914513232974,0.894712100575191,0.9679223706312854,0.0029541513743466252,0.003708548676702672,0.005287899424809006,0.06792237063128537
dense_medium_noise,0.9,94,0.8991233213989813,0.901240874512413,0.8937466454219969,0.9753425089693338,0.0008766786010186989,0.0012408745124129483,0.006253354578003134,0.07534250896933381
dense_medium_noise,0.9,95,0.8984091400199647,0.8993758115374144,0.893843077668616,0.9695882685800677,0.0015908599800352752,0.0006241884625856065,0.006156922331383985,0.06958826858006772
dense_medium_noise,0.9,96,0.9001111467493297,0.8947330317279292,0.8951568706718621,0.9715393389799453,0.00011114674932966029,0.005266968272070849,0.004843129328137907,0.07153933897994524
dense_medium_noise,0.9,97,0.8986445667861058,0.8948303640623252,0.8967158380611356,0.9700254748149084,0.0013554332138941971,0.005169635937674832,0.003284161938864383,0.0700254748149084
dense_medium_noise,0.9,98,0.8989851280523615,0.8994639961962769,0.8945281226003754,0.9682353045391175,0.001014871947638496,0.0005360038037230952,0.005471877399624625,0.06823530453911753
dense_medium_noise,0.9,99,0.9037949786174277,0.8989955131910294,0.8927823424109088,0.9686117957907013,0.0037949786174277245,0.0010044868089705838,0.007217657589091209,0.06861179579070131
dense_medium_noise,0.9,100,0.8950308995488032,0.8982125409821999,0.8953411263512403,0.9716042286148403,0.004969100451196806,0.001787459017800086,0.00465887364875972,0.07160422861484028
dense_medium_noise,0.9,101,0.9015993655878018,0.900074450149585,0.8961954781616487,0.9716616683777839,0.0015993655878018265,7.445014958495921e-05,0.003804521838351338,0.07166166837778387
dense_medium_noise,0.9,102,0.8942740781208458,0.8991302820007943,0.8969517226652044,0.9702521468443255,0.005725921879154217,0.0008697179992057658,0.003048277334795624,0.07025214684432546
dense_medium_noise,0.9,103,0.9040140092857398,0.9004059403740798,0.8962066704074385,0.9696624463832046,0.004014009285739806,0.0004059403740798162,0.003793329592561512,0.06966244638320462
dense_medium_noise,0.9,104,0.8999135934842197,0.8972556713479869,0.8973446168688723,0.9701772773547912,8.640651578029068e-05,0.0027443286520131283,0.0026553831311276754,0.07017727735479118
dense_medium_noise,0.9,105,0.901219042240172,0.8998428032651526,0.8934603324617784,0.9731349699923395,0.001219042240171997,0.00015719673484737573,0.006539667538221661,0.07313496999233948
dense_medium_noise,0.9,106,0.8985284939940181,0.9027333165618983,0.896996086593678,0.9709838964083775,0.001471506005981893,0.002733316561898236,0.0030039134063220008,0.07098389640837743
dense_medium_noise,0.9,107,0.8955816982706952,0.89914260459104,0.8957939040142212,0.9684562642616803,0.004418301729304797,0.0008573954089600155,0.004206095985778813,0.06845626426168028
dense_medium_noise,0.9,108,0.9006475510960041,0.8965486930659152,0.8947606107435988,0.9672975700769431,0.0006475510960041175,0.003451306934084797,0.005239389256401217,0.06729757007694304
dense_medium_noise,0.9,109,0.9004011246264432,0.8974358090586916,0.8949200784797807,0.9715294161108521,0.00040112462644315006,0.002564190941308442,0.005079921520219299,0.07152941611085206
dense_medium_noise,0.9,110,0.9026979383201092,0.9041276583618074,0.8935598942135711,0.9665677552579658,0.0026979383201092277,0.004127658361807396,0.006440105786428951,0.06656775525796577
dense_medium_noise,0.9,111,0.902860373004263,0.8989768070093618,0.8921703090292887,0.9648966962198181,0.002860373004263006,0.0010231929906382442,0.00782969097071129,0.06489669621981808
dense_medium_noise,0.9,112,0.8995658126517683,0.9018338835710125,0.895492771839067,0.9676565997711165,0.00043418734823175154,0.0018338835710124402,0.0045072281609330744,0.06765659977111649
dense_medium_noise,0.9,113,0.8998482834846908,0.8998295783897798,0.8960979402958235,0.9663483067476438,0.00015171651530920816,0.00017042161022018387,0.0039020597041765637,0.0663483067476438
dense_medium_noise,0.9,114,0.9004912086634744,0.8973033461509501,0.8955622251738616,0.9680063470565791,0.0004912086634744073,0.0026966538490499348,0.004437774826138385,0.06800634705657904
dense_medium_noise,0.9,115,0.8932329263686785,0.8974403998659011,0.8952597146829494,0.9687739446694185,0.006767073631321563,0.0025596001340989494,0.004740285317050619,0.06877394466941844
dense_medium_noise,0.9,116,0.902034154362314,0.9029993037271151,0.8956678494953308,0.9677345466455012,0.0020341543623140224,0.002999303727115099,0.004332150504669174,0.06773454664550116
dense_medium_noise,0.9,117,0.8986519463803035,0.8994852307153365,0.8958137309611036,0.9708426819128436,0.0013480536196964765,0.000514769284663541,0.004186269038896406,0.0708426819128436
dense_medium_noise,0.9,118,0.9002113874784743,0.8965939813675436,0.9005975353198394,0.9713767233614294,0.00021138747847426753,0.0034060186324563757,0.0005975353198394151,0.07137672336142942
dense_medium_noise,0.9,119,0.8914328888205882,0.8991051580361706,0.8980746021547709,0.971655174504702,0.00856711117941178,0.0008948419638293847,0.0019253978452291598,0.07165517450470194
dense_medium_noise,0.9,120,0.8975600263890819,0.9048802139408609,0.894947016859689,0.970524210733564,0.002439973610918078,0.004880213940860911,0.005052983140310996,0.07052421073356396
dense_medium_noise,0.9,121,0.8984381728930657,0.9001855348410244,0.8934877840930646,0.9687909008716086,0.0015618271069343104,0.00018553484102434847,0.0065122159069354035,0.06879090087160855
dense_medium_noise,0.9,122,0.9027450572005213,0.9026806310169035,0.8951194220023037,0.9665150358555186,0.002745057200521317,0.002680631016903523,0.004880577997696367,0.06651503585551855
dense_medium_noise,0.9,123,0.895299431546432,0.8965219564938895,0.8910497651839441,0.9735813499899517,0.0047005684535680325,0.003478043506110473,0.008950234816055946,0.0735813499899517
dense_medium_noise,0.9,124,0.8981373310656069,0.8995603720963985,0.8984978188478471,0.968350200339467,0.0018626689343931302,0.00043962790360152493,0.0015021811521529482,0.06835020033946693
dense_medium_noise,0.9,125,0.9010531228903582,0.8974800977567192,0.8915205845514128,0.9678231579032525,0.0010531228903581935,0.0025199022432808027,0.008479415448587213,0.06782315790325244
dense_medium_noise,0.9,126,0.8988962462331258,0.900707020218942,0.8977555583077745,0.9704799300485113,0.0011037537668742159,0.0007070202189419783,0.002244441692225485,0.07047993004851127
dense_medium_noise,0.9,127,0.9007130569049446,0.9008071098301602,0.8949392631047121,0.9711733305056756,0.0007130569049446089,0.0008071098301601909,0.005060736895287965,0.07117333050567554
dense_medium_noise,0.9,128,0.9013102625611886,0.9024529836955661,0.8927951065736787,0.9694901982275408,0.001310262561188602,0.0024529836955661244,0.007204893426321357,0.06949019822754077
dense_medium_noise,0.9,129,0.8919839010060449,0.8968102601018206,0.8954633021765906,0.9730721651015746,0.008016098993955167,0.003189739898179389,0.004536697823409375,0.07307216510157455
dense_medium_noise,0.9,130,0.8974060702572737,0.8979210710938852,0.8932192349761919,0.96900047110475,0.0025939297427263197,0.0020789289061148297,0.0067807650238080885,0.06900047110474994
dense_medium_noise,0.9,131,0.9022235641247704,0.9062448142877855,0.8999345516902711,0.9713291446754078,0.0022235641247704274,0.0062448142877854496,6.544830972887716e-05,0.07132914467540774
dense_medium_noise,0.9,132,0.9007718547115697,0.899880293244844,0.8945074848333244,0.9652167936316018,0.0007718547115697083,0.00011970675515604601,0.005492515166675593,0.06521679363160182
dense_medium_noise,0.9,133,0.9021683357872072,0.9016874656872815,0.8983755480071143,0.9695164719834132,0.0021683357872072095,0.0016874656872815086,0.0016244519928857448,0.06951647198341315
dense_medium_noise,0.9,134,0.901550250536608,0.8991112568812207,0.8960670776878943,0.9701810689829659,0.0015502505366079555,0.0008887431187792894,0.0039329223121057355,0.07018106898296583
dense_medium_noise,0.9,135,0.9010205798273809,0.8997960525630522,0.8956001218924589,0.9738586316650619,0.0010205798273809075,0.0002039474369478489,0.004399878107541166,0.0738586316650619
dense_medium_noise,0.9,136,0.8976878396571255,0.9005249183233723,0.8957494134814824,0.9717838552588386,0.002312160342874514,0.0005249183233723143,0.004250586518517618,0.07178385525883857
dense_medium_noise,0.9,137,0.9023851154127254,0.8995915564636783,0.8953482635032606,0.9728232583479984,0.002385115412725347,0.00040844353632174535,0.004651736496739445,0.07282325834799841
dense_medium_noise,0.9,138,0.903739388179126,0.9003063692493187,0.8974004436275248,0.970396397434598,0.003739388179126002,0.00030636924931870535,0.00259955637247522,0.07039639743459802
dense_medium_noise,0.9,139,0.8955217034810843,0.8990875050062133,0.895195688439077,0.9709634194110838,0.0044782965189157364,0.000912494993786761,0.00480431156092298,0.07096341941108375
dense_medium_noise,0.95,0,0.9512291828302593,0.9487415384916951,0.9478375677932378,0.9798302387788231,0.001229182830259301,0.0012584615083048867,0.002162432206762155,0.02983023877882318
dense_medium_noise,0.95,1,0.9512826621201034,0.9474112136160362,0.9475316419962296,0.9785852880932397,0.0012826621201034172,0.0025887863839637593,0.0024683580037703212,0.02858528809323979
dense_medium_noise,0.95,2,0.948204579988311,0.9524926790510366,0.9451653033049223,0.978587528888071,0.0017954200116889751,0.0024926790510366725,0.004834696695077634,0.028587528888071034
dense_medium_noise,0.95,3,0.9479018252512763,0.9477775774965136,0.9467890075994748,0.9797058860938342,0.002098174748723647,0.0022224225034863654,0.0032109924005251367,0.02970588609383429
dense_medium_noise,0.95,4,0.9468502150269396,0.9535755686787692,0.9463025303080554,0.9800770284154205,0.003149784973060399,0.003575568678769292,0.0036974696919445105,0.030077028415420592
dense_medium_noise,0.95,5,0.949096775404821,0.9485777623318155,0.9471038580960284,0.9787803648792417,0.0009032245951789974,0.0014222376681845006,0.002896141903971583,0.028780364879241738
dense_medium_noise,0.95,6,0.9521907432352479,0.9481095024823663,0.9457313858153996,0.978868037233878,0.0021907432352479272,0.0018904975176337047,0.004268614184600339,0.028868037233878097
dense_medium_noise,0.95,7,0.9508698200951402,0.9464520245101864,0.9456192221392755,0.979875062874128,0.0008698200951402502,0.0035479754898135596,0.0043807778607244385,0.029875062874128
dense_medium_noise,0.95,8,0.9527246830658516,0.9480071095337936,0.9451941005818748,0.9809407719768128,0.0027246830658516075,0.0019928904662063207,0.004805899418125148,0.030940771976812886
dense_medium_noise,0.95,9,0.9515627137874536,0.9516142884109422,0.9447424381717664,0.9794061033180924,0.0015627137874536512,0.001614288410942244,0.005257561828233559,0.029406103318092458
dense_medium_noise,0.95,10,0.9489667826612844,0.9532268687942651,0.9424721917138864,0.9805062504142863,0.0010332173387155308,0.0032268687942651475,0.0075278082861135465,0.03050625041428634
dense_medium_noise,0.95,11,0.9459457363535386,0.9505584316992979,0.9462366997131519,0.9811937537070721,0.004054263646461331,0.0005584316992979232,0.0037633002868480148,0.031193753707072114
dense_medium_noise,0.95,12,0.9513140256553123,0.9483794355893274,0.9472436842518452,0.9814420990608849,0.0013140256553123564,0.001620564410672598,0.002756315748154714,0.03144209906088491
dense_medium_noise,0.95,13,0.9495402957347341,0.9529746554986405,0.9469526546996998,0.9817262558367246,0.00045970426526587005,0.0029746554986405105,0.0030473453003001527,0.031726255836724615
dense_medium_noise,0.95,14,0.9502694277281982,0.946883213505681,0.9469933567876762,0.9795540025580447,0.0002694277281982682,0.0031167864943189016,0.0030066432123238007,0.029554002558044745
dense_medium_noise,0.95,15,0.9494035722267238,0.9513301021953913,0.9470669532281686,0.9785959840812303,0.0005964277732761758,0.001330102195391314,0.0029330467718313713,0.02859598408123032
dense_medium_noise,0.95,16,0.9532308579188222,0.9511169809033366,0.9470055635713384,0.9811134864196575,0.003230857918822272,0.0011169809033366729,0.0029944364286615954,0.0311134864196575
dense_medium_noise,0.95,17,0.9497538396780347,0.9455612812808112,0.9439731510629119,0.9801548196337335,0.0002461603219652275,0.004438718719188772,0.006026848937088047,0.030154819633733565
dense_medium_noise,0.95,18,0.9484798073555836,0.9490269378041924,0.9453134475404752,0.9796292229153679,0.001520192644416385,0.0009730621958075059,0.004686552459524762,0.02962922291536796
dense_medium_noise,0.95,19,0.9515493787261813,0.9495192860131154,0.947388713554311,0.9790394169677997,0.0015493787261813274,0.00048071398688454003,0.002611286445688976,0.02903941696779977
dense_medium_noise,0.95,20,0.9455947312889861,0.9509174188186671,0.9441722466262731,0.9820815525294608,0.004405268711013877,0.0009174188186671373,0.005827753373726874,0.03208155252946088
dense_medium_noise,0.95,21,0.9517359273558019,0.9486232182661862,0.9445450879445184,0.9804743205411982,0.0017359273558019694,0.0013767817338137256,0.005454912055481542,0.030474320541198252
dense_medium_noise,0.95,22,0.9521926841451143,0.950858775799446,0.9435119357752548,0.9819967102617813,0.0021926841451143098,0.0008587757994460432,0.006488064224745127,0.0319967102617813
dense_medium_noise,0.95,23,0.9523669315790981,0.9467013914689815,0.9468027983098269,0.9786370478038533,0.002366931579098175,0.0032986085310184876,0.0031972016901730127,0.028637047803853344
dense_medium_noise,0.95,24,0.9496592942649353,0.9483524867525983,0.9475072879882049,0.9774795138454463,0.000340705735064617,0.001647513247401644,0.0024927120117950174,0.027479513845446335
dense_medium_noise,0.95,25,0.950147558999958,0.9500703984122325,0.9456567719559109,0.9799404542542144,0.00014755899995799737,7.039841223255294e-05,0.0043432280440890425,0.029940454254214433
dense_medium_noise,0.95,26,0.9514532827979416,0.948759903568744,0.9481454958760744,0.979432804431823,0.0014532827979416574,0.0012400964312559992,0.0018545041239255156,0.029432804431823056
dense_medium_noise,0.95,27,0.9513449542113177,0.9480281070432721,0.9442537882398596,0.9791210899947984,0.0013449542113177504,0.0019718929567278387,0.005746211760140341,0.029121089994798455
dense_medium_noise,0.95,28,0.9509229948244857,0.949721063561247,0.947610146984235,0.9787433124891235,0.0009229948244857678,0.0002789364387529858,0.0023898530157649978,0.02874331248912354
dense_medium_noise,0.95,29,0.9502485682603525,0.9532358967427315,0.9470423022759217,0.9806554058793948,0.0002485682603525774,0.0032358967427315033,0.0029576977240782787,0.03065540587939486
dense_medium_noise,0.95,30,0.9465067426394078,0.9486355459987819,0.9468844608369846,0.9801467640529476,0.003493257360592139,0.0013644540012180961,0.003115539163015324,0.030146764052947694
dense_medium_noise,0.95,31,0.9509807550034579,0.950205802478715,0.9459344720187408,0.9777395388952632,0.000980755003457956,0.00020580247871504476,0.004065527981259143,0.02773953889526326
dense_medium_noise,0.95,32,0.9466736599294856,0.9488526829613537,0.9460676314507803,0.9800279206133728,0.0033263400705143553,0.001147317038646234,0.003932368549219634,0.030027920613372894
dense_medium_noise,0.95,33,0.9525268730470398,0.950443511963815,0.9457780085680116,0.9808721686979509,0.0025268730470398015,0.00044351196381509084,0.0042219914319883145,0.030872168697950952
dense_medium_noise,0.95,34,0.9504670872766199,0.9511424187582787,0.9465418445653148,0.9766129409996809,0.00046708727661992633,0.001142418758278696,0.003458155434685195,0.026612940999680923
dense_medium_noise,0.95,35,0.9474498075872198,0.9509744335971351,0.9425482861303126,0.9794689469064753,0.0025501924127802056,0.0009744335971351159,0.007451713869687349,0.02946894690647539
dense_medium_noise,0.95,36,0.9510636462151281,0.9485266876223761,0.9466821385245018,0.9771439297329162,0.0010636462151281112,0.0014733123776238255,0.003317861475498174,0.02714392973291624
dense_medium_noise,0.95,37,0.949462614407149,0.950215439712158,0.9466578982804117,0.9808759321932718,0.0005373855928509919,0.0002154397121580942,0.003342101719588264,0.030875932193271893
dense_medium_noise,0.95,38,0.9483577252717938,0.9525213744789116,0.9465705947329891,0.9818037132934896,0.0016422747282061056,0.0025213744789116532,0.0034294052670108544,0.03180371329348963
dense_medium_noise,0.95,39,0.9521420061694443,0.9538680653421268,0.9462376633464105,0.9815607627687766,0.002142006169444377,0.003868065342126803,0.003762336653589493,0.03156076276877662
dense_medium_noise,0.95,40,0.9522529864929448,0.9510252345844732,0.9458752728354283,0.9785491141672562,0.0022529864929448085,0.0010252345844732336,0.004124727164571684,0.02854911416725625
dense_medium_noise,0.95,41,0.9529653619809535,0.9470378023930492,0.9454905092255929,0.9788539309829088,0.0029653619809535403,0.0029621976069507117,0.004509490774407099,0.028853930982908893
dense_medium_noise,0.95,42,0.9469835154251756,0.9455108227350673,0.9470830283204967,0.9807232568447716,0.0030164845748243962,0.004489177264932698,0.002916971679503222,0.030723256844771618
dense_medium_noise,0.95,43,0.951133293979507,0.9488106971310639,0.945951320973308,0.9806742379647432,0.0011332939795070107,0.0011893028689360374,0.004048679026691926,0.030674237964743223
dense_medium_noise,0.95,44,0.9472370265507746,0.9530519108077158,0.9451810565775778,0.9789243311033602,0.002762973449225381,0.0030519108077158297,0.004818943422422173,0.028924331103360235
dense_medium_noise,0.95,45,0.9460417259157545,0.9539428407900752,0.9464056576156876,0.9803612415773423,0.003958274084245428,0.0039428407900752305,0.0035943423843123323,0.030361241577342324
dense_medium_noise,0.95,46,0.9484805075746991,0.9502607810796981,0.94577028052535,0.979866253538331,0.0015194924253008057,0.0002607810796981802,0.004229719474650007,0.029866253538331056
dense_medium_noise,0.95,47,0.9499438249687677,0.947752765496247,0.94656235985439,0.9782966326485641,5.6175031232230666e-05,0.0022472345037529706,0.003437640145609988,0.02829663264856419
dense_medium_noise,0.95,48,0.94770716495298,0.9503043878699893,0.9468145374695587,0.9797295387360425,0.0022928350470199366,0.0003043878699893199,0.0031854625304412743,0.02972953873604256
dense_medium_noise,0.95,49,0.9500170763719755,0.9512259796641471,0.944515079557813,0.9807693295726658,1.7076371975566218e-05,0.0012259796641471699,0.005484920442186958,0.03076932957266587
dense_medium_noise,0.95,50,0.9498060719342827,0.9473561571758877,0.9456273820458848,0.9792204075826542,0.00019392806571727483,0.0026438428241122303,0.004372617954115143,0.029220407582654206
dense_medium_noise,0.95,51,0.9498292976397391,0.9478730183688662,0.9446598583147099,0.979932856827485,0.00017070236026084373,0.002126981631133784,0.005340141685290067,0.029932856827485033
dense_medium_noise,0.95,52,0.9490285951447184,0.9477458957304634,0.9454775127304169,0.9788058270008866,0.0009714048552815768,0.0022541042695365388,0.004522487269583042,0.02880582700088663
dense_medium_noise,0.95,53,0.9499704716487478,0.9489956433824405,0.9444789882053307,0.980741529328854,2.9528351252139373e-05,0.0010043566175594876,0.005521011794669239,0.03074152932885399
dense_medium_noise,0.95,54,0.9458407163631051,0.9479009465891997,0.9471276282735,0.9808185385669338,0.004159283636894884,0.0020990534108003,0.0028723717264999005,0.03081853856693384
dense_medium_noise,0.95,55,0.9509063864381455,0.9492678418983871,0.9455475987930584,0.9781632326180106,0.0009063864381455566,0.0007321581016128675,0.00445240120694157,0.02816323261801068
dense_medium_noise,0.95,56,0.9451237210007004,0.9494518478690719,0.9451218564447935,0.9806015823718423,0.004876278999299544,0.0005481521309280701,0.004878143555206438,0.030601582371842295
dense_medium_noise,0.95,57,0.9507853646698885,0.9502946927903573,0.9449845895332937,0.9801008800090066,0.0007853646698885441,0.00029469279035732043,0.005015410466706283,0.03010088000900668
dense_medium_noise,0.95,58,0.9499280188206378,0.9526252362455796,0.9457223076616321,0.9760674290917007,7.1981179362135e-05,0.002625236245579643,0.004277692338367833,0.02606742909170079
dense_medium_noise,0.95,59,0.9526870799592779,0.9493544159509024,0.9471657433439498,0.978290489475954,0.0026870799592779715,0.0006455840490975362,0.0028342566560501936,0.028290489475954028
dense_medium_noise,0.95,60,0.9480625615249876,0.9484240997368194,0.9468191017077993,0.9786393156447705,0.0019374384750123763,0.0015759002631805519,0.0031808982922006956,0.028639315644770513
dense_medium_noise,0.95,61,0.9485521036675735,0.9487646698426453,0.9453636796908343,0.9803809702620226,0.0014478963324264793,0.0012353301573546638,0.004636320309165609,0.03038097026202269
dense_medium_noise,0.95,62,0.9495959975465234,0.9504572301973395,0.9433164123733324,0.9807848483878449,0.000404002453476604,0.00045723019733956427,0.006683587626667542,0.0307848483878449
dense_medium_noise,0.95,63,0.9501482289815297,0.9499006559945677,0.9449431629135249,0.9776962036735968,0.00014822898152977437,9.934400543221145e-05,0.0050568370864750856,0.02769620367359682
dense_medium_noise,0.95,64,0.9493735985483871,0.9505296629342446,0.9456517815728007,0.9805271721746014,0.0006264014516128569,0.0005296629342446124,0.004348218427199235,0.030527172174601436
dense_medium_noise,0.95,65,0.9504430825841073,0.9476952786007566,0.9474590955101118,0.9785217842185286,0.0004430825841073016,0.0023047213992433147,0.002540904489888196,0.02852178421852869
dense_medium_noise,0.95,66,0.9460928270199271,0.9472742183723508,0.9442171690431047,0.980073039935423,0.003907172980072815,0.0027257816276491376,0.005782830956895246,0.030073039935423096
dense_medium_noise,0.95,67,0.9489412645146831,0.9495874844883632,0.9442925777587753,0.9798816869101207,0.0010587354853168751,0.0004125155116367907,0.005707422241224669,0.02988168691012072
dense_medium_noise,0.95,68,0.9456756491013278,0.9512004210619502,0.9459183904933857,0.9806404868744201,0.0043243508986721135,0.0012004210619502853,0.004081609506614292,0.030640486874420114
dense_medium_noise,0.95,69,0.9511828670201161,0.9472602324280079,0.943548568469443,0.9769129752114825,0.0011828670201161628,0.0027397675719920134,0.006451431530556939,0.026912975211482504
dense_medium_noise,0.95,70,0.9480990818350858,0.9474016470323059,0.943332483586267,0.9811473981081356,0.0019009181649141116,0.002598352967694062,0.006667516413732977,0.031147398108135604
dense_medium_noise,0.95,71,0.9527718327235455,0.9492260331122748,0.9462916171292454,0.982378063112242,0.002771832723545531,0.0007739668877251304,0.0037083828707545896,0.032378063112242006
dense_medium_noise,0.95,72,0.952391445447972,0.949253724061667,0.9476325067451191,0.9781715681645292,0.002391445447972096,0.0007462759383329853,0.002367493254880837,0.02817156816452926
dense_medium_noise,0.95,73,0.9519243566832409,0.9520439711607933,0.9448864647347632,0.9817977423534626,0.0019243566832409797,0.0020439711607933564,0.005113535265236724,0.031797742353462666
dense_medium_noise,0.95,74,0.9500659800143441,0.9474293812717696,0.9481493533017056,0.9787297073213618,6.59800143441025e-05,0.0025706187282303894,0.0018506466982943781,0.02872970732136182
dense_medium_noise,0.95,75,0.948332317856081,0.9503563574345091,0.9440794643761307,0.9803662572623318,0.0016676821439189915,0.0003563574345091247,0.005920535623869294,0.030366257262331886
dense_medium_noise,0.95,76,0.9501940173448193,0.9485027544343323,0.9448868538195093,0.9787087927084089,0.00019401734481938604,0.0014972455656676598,0.005113146180490635,0.02870879270840898
dense_medium_noise,0.95,77,0.9483448091287292,0.9525700505984682,0.9466629481133967,0.9809382482270076,0.0016551908712707508,0.0025700505984682653,0.0033370518866032706,0.030938248227007636
dense_medium_noise,0.95,78,0.9476630414941372,0.9490457724668326,0.9457277123880434,0.9805402397532071,0.002336958505862796,0.0009542275331673178,0.004272287611956527,0.030540239753207188
dense_medium_noise,0.95,79,0.9497475189098892,0.9527561242063403,0.9440860172590096,0.9801362102506235,0.0002524810901107788,0.0027561242063403046,0.005913982740990309,0.03013621025062352
dense_medium_noise,0.95,80,0.9480398754151811,0.9516681419276942,0.9450144742924917,0.980295271503959,0.0019601245848188675,0.0016681419276942666,0.004985525707508209,0.030295271503959054
dense_medium_noise,0.95,81,0.9465291530207167,0.951489480526553,0.9460302206715753,0.9800779212163783,0.0034708469792832375,0.0014894805265530664,0.003969779328424683,0.03007792121637831
dense_medium_noise,0.95,82,0.9485289062631173,0.9471247399834939,0.9485468423047835,0.9814008964622879,0.0014710937368827004,0.002875260016506065,0.0014531576952164782,0.03140089646228794
dense_medium_noise,0.95,83,0.9513547381056713,0.9477155522786092,0.9467301304121399,0.980566741530759,0.001354738105671327,0.002284447721390803,0.0032698695878600192,0.030566741530759
dense_medium_noise,0.95,84,0.9504717580513127,0.9479297471771067,0.9450871792312591,0.9785638941284686,0.00047175805131272064,0.0020702528228933037,0.004912820768740889,0.028563894128468603
dense_medium_noise,0.95,85,0.9515911038060623,0.9466058679657152,0.9454797724248079,0.9792033286490454,0.0015911038060623106,0.003394132034284736,0.004520227575192104,0.0292033286490454
dense_medium_noise,0.95,86,0.9504760534198597,0.9498572842845117,0.9481887646134638,0.9799089551632757,0.0004760534198597899,0.0001427157154882952,0.0018112353865361586,0.02990895516327574
dense_medium_noise,0.95,87,0.9514185994478228,0.9520925419523762,0.9463883895706596,0.9806530963572583,0.0014185994478228547,0.0020925419523762923,0.0036116104293403284,0.030653096357258325
dense_medium_noise,0.95,88,0.948777687046195,0.9524465896235295,0.9471801138447181,0.9796279939633123,0.001222312953804927,0.002446589623529505,0.0028198861552818366,0.029627993963312393
dense_medium_noise,0.95,89,0.9518998490907074,0.948134341622547,0.9457934047360069,0.9796165710404351,0.001899849090707395,0.0018656583774530056,0.004206595263993029,0.029616571040435136
