split,observation_seed,condition,geometry_skew_bin,bank_seed,cluster_id,cluster_size,cluster_mass_layer1,cluster_mass_layer2,cluster_best_score,cluster_mean_score_gap,cluster_center_rho12,cluster_center_rho13,cluster_center_rho23,cluster_center_alpha,cluster_geometry_span,cluster_alpha_span,cluster_rank_by_mass,archetype
calibration,20260418,sparse_full_noisy,high_skew,20260328,2,2,0.0617363333313116,0.0598970078448742,0.0017052205286261,0.000138114374193,0.2765013372891813,0.130064979038526,0.243759918860171,1.0035049973768717,0.0589692748784621,0.4053665106452366,5,alpha_fan
calibration,20260418,sparse_full_noisy,high_skew,20260328,3,4,0.0658890139136253,0.0747773988409208,0.001715043640901,0.0003015391195969,0.2476023942280987,0.194473246535802,0.2209036479856712,1.1039613026825998,0.108161446326451,0.4782616511763412,4,alpha_fan
calibration,20260418,sparse_full_noisy,high_skew,20260328,4,3,0.0724920027240573,0.0057343820990409,0.0018170746028581,0.0002338173179886,0.4020702417708153,0.1874146044128078,0.3149634714348566,1.0635415890725437,0.0781296575957187,0.3715116346895812,3,alpha_fan
calibration,20260418,sparse_full_noisy,high_skew,20260328,5,3,0.0598462571149464,0.0270000811973188,0.0018804979910468,0.000307254911263,0.322895875477597,0.150753003085722,0.2670005664800619,0.9438461016802842,0.108582798358518,0.3997822135986605,6,alpha_fan
calibration,20260418,sparse_full_noisy,high_skew,20260328,6,3,0.0240644167822585,0.0052877354078524,0.0018849790166865,0.000430758851125,0.3472511828579089,0.1946682680799559,0.287217316916253,0.8056114479820915,0.0806933861974499,0.0158436852980204,7,compact_minor
calibration,20260418,sparse_full_noisy,high_skew,20260328,7,2,0.0167706460293697,0.00434494008853,0.0020294206844247,0.0004092317398393,0.1320591490215969,0.0598929753216542,0.103516813787014,1.0548763146983924,0.0078592035811048,0.4285406950795681,8,alpha_fan
calibration,20260418,sparse_full_noisy,high_skew,20260328,8,1,0.0,0.0,0.0021267643599424,0.0004693977752549,0.1876070775218425,0.0654230883611121,0.1614963348024262,1.1769026881324118,0.0,0.0,9,fringe_singleton
calibration,20260418,sparse_full_noisy,high_skew,20260328,9,1,0.0,0.0,0.0022882140699637,0.0006308474852761,0.4369135733097707,0.3237577991191723,0.3781447683932559,0.7453052825221302,0.0,0.0,10,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,0,11,0.1973477873854797,0.0529221002005947,0.001493492073051,0.0003310592916965,0.1426652775930593,0.0785144753157959,0.1068529092878712,0.9939858050452774,0.1394916144425206,0.2428731850557156,2,dominant_core
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,1,17,0.2315286686061949,0.39128318265768,0.0015158146790639,0.0005126506074106,0.202704852272258,0.125255288431682,0.180630482597542,1.0092576096613406,0.2274701707738154,0.3143651906028822,1,dominant_core
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,2,5,0.0610562723975744,0.1570961069237192,0.0015181134059624,0.0005837113303065,0.2549101115292769,0.1306630038325006,0.2258047208249246,0.927599091983828,0.1072992054535728,0.0944008881704052,5,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,3,8,0.1195982926630161,0.0148264892352924,0.0015359968713766,0.0004452908351716,0.4159406361732718,0.2840994421687653,0.3032144091601597,0.9898891354993647,0.1483409606996674,0.2848314092067133,4,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,4,4,0.0526986296702168,0.0281526667703851,0.0015781548757461,0.0005106273357358,0.1650261350295974,0.105157337136704,0.1386034737103499,0.9775686604794952,0.0512094480692628,0.2711764598564674,6,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,5,9,0.1336400403423967,0.1146791168494458,0.001614931932628,0.0004907861923019,0.3571139356450924,0.1989267175475017,0.2499279588533481,1.0288719133337545,0.173827250366738,0.26350166988174,3,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,6,2,0.0319360514527607,0.0183756159329754,0.0017968676340766,0.0004058756948883,0.1837739078705126,0.0723902599654399,0.1636377086200372,0.9305232057766678,0.0157730947140122,0.0824204035722934,9,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,7,4,0.02723396443366,0.0631682903378515,0.0018054496800166,0.0007972389833215,0.2701215196090188,0.19163939089916,0.2327669488249638,1.115716250407557,0.0809584440746577,0.1249519733790648,10,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,8,2,0.0166360326933399,0.0021716492530113,0.0018566591308546,0.0007184386799459,0.4081348050238664,0.2252541199696075,0.3907411936257497,1.1021081045219303,0.0673236217231348,0.1641976898309773,11,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,9,5,0.0414862032778091,0.0775446843348371,0.0019180592359777,0.0007230821315386,0.2983103189466897,0.1591198215458705,0.280446659591668,0.9992462546533356,0.1435245793217107,0.28291400017605,7,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,10,2,0.0143164979252545,0.0554031029303446,0.0019918017032423,0.0008018531135313,0.2672923008894601,0.1595246711649753,0.1845628729717568,1.0584342640532942,0.0359538336864318,0.2029252080819879,12,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,11,5,0.0380518165428847,0.0016316950572308,0.0020627254887022,0.0007666619498533,0.4185432074044793,0.302909731087699,0.4023678610736441,0.9760861454398356,0.1416232777011647,0.2744115215372474,8,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,12,1,0.0123090174187938,0.0040235142855486,0.0021277741137118,0.0006342820406607,0.3866378173571434,0.2535407436841825,0.2537811995277392,1.0312299029571677,0.0,0.0,13,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,13,1,0.0116397783794983,0.0156018818955672,0.0021780874569362,0.0006845953838851,0.2869214139907212,0.2331207538058186,0.2354201927892049,1.0258817327201248,0.0,0.0,14,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,14,1,0.01052094681112,0.0031199033355158,0.0022690416353551,0.0007755495623041,0.399724670110602,0.182128113360587,0.3461194345005558,1.0764956822586458,0.0,0.0,15,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,15,1,0.0,0.0,0.0025564100730266,0.0010629179999755,0.3304986397281551,0.1896815808000803,0.2004676184256136,1.1577407905591777,0.0,0.0,16,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260324,16,1,0.0,0.0,0.0025947629784504,0.0011012709053993,0.3423687271334067,0.252132228728632,0.2986995361425021,0.8494792038805586,0.0,0.0,17,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,0,10,0.1278256376653679,0.0968368001566876,0.0014691163255504,0.0007361949303258,0.2129015390167896,0.1328404530734458,0.1718965055933456,1.000173805367877,0.1574505121605217,0.3452678248197836,3,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,1,12,0.211746016288407,0.416536465334515,0.001499154916213,0.0005080454036632,0.3380046188685094,0.1837188271768672,0.2537281570095702,1.0542901493664611,0.1868757866795583,0.2016536085831083,1,dominant_core
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,2,5,0.0745397222359875,0.1509321424934701,0.0015513304650656,0.0006261582995257,0.2794160923424051,0.130964033076785,0.2127178961774294,1.0522721400193789,0.1354066888964115,0.1725266546336867,5,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,3,10,0.1547146925363345,0.0212733497436004,0.0015826068651655,0.0006114937169525,0.1552027681659135,0.0785563592285442,0.123003079954219,1.0156139930843922,0.1697663206474285,0.3201665970957029,2,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,4,1,0.0279151162698341,0.0400652017514583,0.0015881571418072,0.0001190408162568,0.3100386711597872,0.1267042822354033,0.2783979321001136,0.941614474345714,0.0,0.0,12,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,5,2,0.0543448681623015,0.0182736769465843,0.0015902314121888,0.0001435902193981,0.1654564786909408,0.1241506064713366,0.1498755182495523,0.981007911750925,0.0508638534206574,0.0798202530077915,7,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,6,4,0.0483715431713066,0.0091103071500753,0.0016796378436526,0.0007196207982898,0.4199558035168096,0.269588246986262,0.3130951188528401,1.0128547927062013,0.0993222943312464,0.2446727087853187,8,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,7,4,0.0821238587063446,0.0431740155192304,0.0017193009426568,0.0004041790788261,0.4095977249987751,0.2098683022256156,0.2910857025845031,1.048037359065247,0.1271443800617044,0.04784364286858,4,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,8,3,0.0351023685108257,0.0596340202068613,0.0018507849228071,0.0007306299627286,0.3069052892016929,0.1951549129312477,0.3019089797394318,1.1078317153396369,0.0682689419809935,0.1214813047446729,11,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,9,3,0.0562848692562687,0.1230736895452316,0.0018589938271252,0.000482512872261,0.2508830528740841,0.1827038284988794,0.2461448305999364,0.9428180175635232,0.045210367066005,0.1725496827207357,6,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,10,4,0.0478975589970935,0.0056318707408965,0.0019040980426181,0.0007297562639536,0.4006462028086164,0.2764524955336535,0.4106498067795075,0.9778767068911018,0.1005123385694278,0.2447537201565998,9,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,11,4,0.0471867001825251,0.0029617757922005,0.0019579897339382,0.0007613706685333,0.4258885634190818,0.32961723587439,0.3712988404694168,0.9735499069034056,0.101242345933435,0.1630405846734466,10,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,12,1,0.0161757564451423,0.006717217039708,0.0020792464062625,0.000610130080712,0.3436216613216016,0.2443169729284396,0.3525582379884418,1.0707210209895122,0.0,0.0,13,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,13,1,0.0157712915722603,0.0057794675794802,0.0021020364829223,0.0006329201573718,0.3496822528066055,0.2872269743488653,0.301840362976604,1.125018739847982,0.0,0.0,14,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,14,1,0.0,0.0,0.0025706152555426,0.0011014989299922,0.439594270548897,0.1921994055472487,0.3467005172117435,1.168285665776475,0.0,0.0,15,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,15,1,0.0,0.0,0.0026083551923403,0.0011392388667898,0.3652577466760807,0.1856406060251117,0.3274769612375791,0.9889803305816788,0.0,0.0,16,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260325,16,1,0.0,0.0,0.0026189318650225,0.0011498155394721,0.4333314001842973,0.2421600052224527,0.4229439605965925,1.0444551130588429,0.0,0.0,17,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,0,20,0.275407354258928,0.5034219227981047,0.0014610222910391,0.0004464674511219,0.2815184521103092,0.1736810195724303,0.2307014524377217,1.0132590358577531,0.2692900077058456,0.3006917557523287,1,dominant_core
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,1,13,0.182825854910883,0.2042681845205666,0.0014941753971638,0.0004448482299169,0.2208621426562489,0.1293762977837227,0.1811900696594447,0.985396350409933,0.20320883248808,0.2787492837579395,3,dominant_core
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,2,12,0.1835646405305595,0.0585909845569685,0.0015300201636183,0.0003993178933952,0.1629092404068967,0.0992909451399323,0.1344632271111296,0.989256429291614,0.1684762706468071,0.2985148836369501,2,dominant_core
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,3,5,0.0396194918360335,0.0303056317437303,0.0015411660271987,0.0007233036612694,0.3044131745464443,0.2189912069408928,0.2829108553789304,1.0550602374667164,0.1548648366344062,0.1644651320295226,6,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,4,6,0.064716990192081,0.0660437414648594,0.0015573773777207,0.0006173027425635,0.3154325452691575,0.1419125066981449,0.2759029049780541,0.955288822715562,0.1225935232925414,0.222931271620218,4,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,5,2,0.0200931986833267,0.0149661645146824,0.0015958045112115,0.0006421612051506,0.2281708428927459,0.0851273619048996,0.2078922879417257,0.93856791415123,0.0422036598796471,0.2066900744689682,10,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,6,1,0.0168882738050298,0.0249814504750355,0.0017521901856003,0.0002911678945612,0.2537158441834632,0.1900298961098679,0.2625031110794812,1.061648521037861,0.0,0.0,12,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,7,1,0.0160356975587217,0.0273801679444799,0.0017988121556553,0.0003377898646161,0.2207284369458419,0.1544068209027238,0.2359325363403625,1.0150986897411476,0.0,0.0,13,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,8,2,0.0271687159944981,0.0094893426985412,0.0018473530771071,0.000493459214483,0.3240676386679055,0.2654234469193247,0.2793695972526753,0.987958671107904,0.0217805692399388,0.0243097906348085,9,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,9,1,0.0150999705467214,0.0215369237007832,0.0018529242427237,0.0003919019516846,0.2750623653515378,0.1096180374860647,0.2413330877159618,0.988273132993414,0.0,0.0,14,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,10,5,0.0397145344905812,0.0041346474977403,0.0019018614567893,0.0007244374918658,0.428644555735124,0.2619401384332408,0.2979831045065822,0.995486584608722,0.1293839109249853,0.2081162564379004,5,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,11,2,0.0278765210564437,0.0035695662259473,0.0019090181617841,0.0004640956054576,0.3999281655446984,0.2440366492611417,0.3326572662184602,1.0205318934506555,0.0334302680892924,0.0694718527826625,8,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,12,3,0.0343466089546275,0.0239290992369844,0.0019531929731066,0.0006480236311603,0.3414189511455734,0.2216415615682721,0.2289542167794596,1.0649449418152288,0.0500512711253439,0.0655985814754029,7,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,13,2,0.0111203796964621,0.0012103722423894,0.002128246266423,0.0008356650342599,0.1297089264346625,0.0584284949520286,0.1020165215581119,1.0118709342212442,0.0195801929721041,0.271110166119234,15,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,14,2,0.0102927413157997,0.0005082380544363,0.0021978527285074,0.0008388298788915,0.393375861749609,0.3139108632060252,0.3394590793968213,0.9020477608284876,0.0403784425030777,0.0917411546943676,16,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,15,2,0.0178973571506231,0.0020536331617417,0.002322859350054,0.0008627706613051,0.4262771905033923,0.2082828955423742,0.3656153631078788,0.921238507717252,0.0567091858708229,0.136131318864978,11,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,16,1,0.0087106819676206,0.0025155039459206,0.0023480526802703,0.0008870303892312,0.337721889799456,0.2183230740845788,0.347101866001229,0.9660250945236318,0.0,0.0,17,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260326,17,1,0.0086209870510587,0.0010944252170869,0.0023573681299841,0.000896345838945,0.373518598809168,0.2330792645392507,0.3828503060257021,0.9666511715193874,0.0,0.0,18,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,0,5,0.0324102629233098,0.0023632636036,0.001489489485224,0.0007602558386757,0.4139946020183672,0.2892012430734308,0.4148352089752677,1.0697405331897942,0.1420018658660159,0.3200380416090436,9,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,1,22,0.267200703572405,0.1546641613167131,0.0015069921291756,0.0005379493297772,0.1670931149896018,0.1020233928243019,0.1412425994816074,1.0277296293260725,0.2068420062184692,0.3186009629522152,1,dominant_core
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,2,11,0.1510496563406155,0.268008203738973,0.0015731285850124,0.0004614872256128,0.2230328028341889,0.129027088947245,0.1903139395454224,1.0428063167149049,0.2406090670358586,0.2740490819667421,2,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,3,6,0.0704909282986239,0.0220165720129707,0.0015786391550369,0.0005602252928837,0.3938366479353613,0.2366501234293674,0.290405949434979,0.9987017660667954,0.1194591895956524,0.2940611276339299,5,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,4,10,0.103054527900769,0.2494975671527323,0.0016295977813973,0.0006447720253496,0.2813595314582893,0.1934661033176836,0.244418297647061,0.9906254204502976,0.147433747878765,0.2644212242531125,3,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,5,8,0.0774635239235075,0.0490540394357377,0.0016853983377672,0.0007296222280297,0.3219615854813589,0.2419559306380715,0.3012964191648101,1.047916425313215,0.1460590678922465,0.3063071496129191,4,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,6,3,0.03199114740192,0.0512758940585887,0.0017339199204169,0.00057685348648,0.3015213277322023,0.1210254975812529,0.2716237057621497,0.9152916995023498,0.0764782302365442,0.0439037000231704,10,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,7,5,0.0605826867905818,0.0506625355971255,0.0017483905194137,0.0005986477406638,0.3458774139397548,0.1847282633074069,0.3149867640497394,0.9992073066763858,0.1369205626658631,0.2228756700744182,6,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,8,4,0.0511499694558115,0.0847638149151642,0.0017678185348563,0.0005357173174196,0.2047983438924203,0.1586378532125651,0.1670607431297553,1.0030059310476704,0.0829183438511171,0.1878768461155164,7,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,9,4,0.0507254746721918,0.0101607025419669,0.0018120688452888,0.0005384593287524,0.1396767095513859,0.0805398099590636,0.0912504542893702,0.9450639294383274,0.0597964138510482,0.2364848310826774,8,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,10,2,0.0252438998897444,0.0076182620260987,0.001877292491369,0.0005450958209392,0.3934649281310262,0.2053734312299372,0.3489658230876905,1.0788737570344644,0.0485739430629686,0.0362612008646056,12,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,11,3,0.026546293830193,0.0076768985148489,0.0019291266247067,0.0006722934739399,0.4264970095608291,0.1965141335069558,0.3184117007101898,0.9311575324552468,0.09429585192239,0.2243187567297125,11,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,12,1,0.0120836726333851,0.0044102742492857,0.0020601336641055,0.0005706441788815,0.3323981068269031,0.2368041049162862,0.353817216310087,0.9753110215649652,0.0,0.0,13,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,13,1,0.0114242115984714,0.0016074288782555,0.0021106418841931,0.0006211523989691,0.3796681935048486,0.2821065693672122,0.3494234564746039,1.01012173574643,0.0,0.0,14,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,14,1,0.0101905199881056,0.0036860117411016,0.0022134912314552,0.0007240017462312,0.3999410254365201,0.1371730352122083,0.3414701518470399,1.034223003477533,0.0,0.0,15,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,15,2,0.0098737717608713,0.000354237071489,0.0022419095871588,0.0008351017601783,0.4269671042152643,0.3359574821387435,0.3861870800612605,0.8842004198698973,0.0449419576378182,0.0345727904337401,16,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260327,16,1,0.0085187490194925,0.0321801331453477,0.0023747607678973,0.0008852712826733,0.2655141923417656,0.1390579320696329,0.2265625613371221,0.8620113104505182,0.0,0.0,17,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,0,19,0.2571070783522242,0.5622848178258508,0.0014818828594613,0.0004921869238621,0.2355203352800769,0.1491483602511036,0.195951408716175,0.9878908272774634,0.2304455091038964,0.2937593524800469,2,dominant_core
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,1,10,0.0836760225668905,0.0380821003386059,0.0014962702799792,0.0007893850343175,0.3163226887913923,0.225720192215697,0.2782075922183842,1.0428544017670505,0.1803553361052179,0.3115589306995622,4,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,2,18,0.2704059099887971,0.1038011071516821,0.0015257902806717,0.0004338677420146,0.1516157247025286,0.0864952657214936,0.1284805945478599,1.001043131410857,0.2070254916991313,0.2997749812132293,1,dominant_core
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,3,8,0.112895304721299,0.1215628463791252,0.0015308405184097,0.0004794707440983,0.1891924187345801,0.1188883657405558,0.1614417409681532,1.0226520861252677,0.1676302074763016,0.302125182472959,3,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,4,4,0.0578366982531857,0.0247772858519338,0.0016390365304239,0.0004655262244476,0.3610820363462666,0.2023359165808013,0.2591873447136543,1.0476859549333677,0.1269005990702957,0.1563860698961405,5,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,5,4,0.0569036572392063,0.0557710192977674,0.0016801086931246,0.0004782110510102,0.2857436754943573,0.1889172046999562,0.2700434818647464,1.0618481964794004,0.1277694071212699,0.1073105838318951,6,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,6,3,0.0185699540429069,0.0010604888269225,0.0016971849049762,0.0008094097900628,0.4114184567079377,0.28473417569082,0.3356744661941833,1.1109371135743118,0.0743842973817082,0.1055152231250526,9,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,7,4,0.0470807132339509,0.0605006569715326,0.0017111383372656,0.0005660783489248,0.3036802632714674,0.1385928107241106,0.2439411144461167,1.039148205155317,0.1153691536160964,0.26815137336967,7,alpha_fan
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,8,3,0.0263204712947796,0.0042349749827964,0.0017507707259152,0.0007775767407252,0.4063572452564756,0.224158849177873,0.2708205674739873,1.0962691411837218,0.1164174788683949,0.1859712714621928,8,compact_minor
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,9,1,0.0163065732113448,0.0002724501198266,0.001814163853558,0.0003322809940966,0.4321290527367988,0.3405850530368696,0.3712482262787186,1.0826980878281445,0.0,0.0,10,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,10,2,0.0154170119316957,0.0043394458581303,0.0018646509019307,0.0007538511010524,0.3755166294129946,0.1835948802306062,0.3293793099793217,0.9428093753750132,0.059265000670898,0.2365727524018258,11,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,11,1,0.0145846339762821,0.0213687926905505,0.0019146036590855,0.0004327207996241,0.2869782555365178,0.173367035961895,0.1764336837514641,0.8947157884324276,0.0,0.0,12,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,12,1,0.0123758689556638,0.0018700989528937,0.0020624016433126,0.0005805187838513,0.4258026655946981,0.1635776403872933,0.3462049517849609,0.9719301047987255,0.0,0.0,13,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,13,1,0.0105201022317728,7.391475238126764e-05,0.0022086161828785,0.0007267333234171,0.4396841252830067,0.3254503493899662,0.489909213469258,1.0540561318907462,0.0,0.0,14,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,14,1,0.0,0.0,0.002466067554953,0.0009841846954916,0.3515877736757026,0.2683025692779194,0.3649918287624991,0.9352745416677456,0.0,0.0,15,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,15,1,0.0,0.0,0.00269761400932,0.0012157311498586,0.4236023716117469,0.2417067811709107,0.3635516911311776,1.05672746920185,0.0,0.0,16,fringe_singleton
calibration,20260418,sparse_partial_high_noise,low_skew,20260328,16,1,0.0,0.0,0.0027098292915167,0.0012279464320553,0.3374590775684284,0.1487980734503428,0.3050019215898911,0.8222003992257978,0.0,0.0,17,fringe_singleton
calibration,20260418,sparse_partial_high_noise,mid_skew,20260324,0,10,0.1346374922805353,0.2340002492348361,0.0015270125659898,0.0005212845996883,0.3302418979299347,0.1938716528788297,0.2271209161177653,1.0476626914886902,0.1667143677761658,0.3713256720611885,3,broad_fan
calibration,20260418,sparse_partial_high_noise,mid_skew,20260324,1,6,0.0731684877618539,0.0058453509025481,0.0016338026226049,0.0005729639684903,0.4050033139748826,0.3104949687769378,0.3631450407580526,0.9212584279471554,0.1474975783852224,0.2454209712099451,5,compact_minor
calibration,20260418,sparse_partial_high_noise,mid_skew,20260324,2,5,0.046930666487209,0.0165768243433854,0.0016991594806784,0.0006449354061821,0.4029073675876699,0.2550490549210619,0.2708225423075517,1.046549479438443,0.1418740031753016,0.1599258798406636,7,compact_minor
calibration,20260418,sparse_partial_high_noise,mid_skew,20260324,3,2,0.0326315885819787,0.0038899221409458,0.0018109784256889,0.0003627245498312,0.4270954093369372,0.2931904767985041,0.3164197069641685,0.92467775411395,0.0522359341783152,0.0648535884469113,9,compact_minor
calibration,20260418,sparse_partial_high_noise,mid_skew,20260324,4,1,0.0174110391177436,0.0032368641047492,0.0018278216910479,0.000300809125058,0.4196169545696819,0.2091752459711418,0.385630495850003,1.0152409357837644,0.0,0.0,12,fringe_singleton
calibration,20260418,sparse_partial_high_noise,mid_skew,20260324,5,10,0.0835272718441155,0.2214280326684423,0.001837362943234,0.0007625180782859,0.2683175786723593,0.1597329875172122,0.231382588043282,1.0010233146562466,0.2393818501427583,0.4135406210734504,4,broad_fan
calibration,20260418,sparse_partial_high_noise,mid_skew,20260324,6,13,0.1559328264718104,0.2260167319369106,0.0018729192877307,0.0006098915751066,0.2166086943457984,0.1409740641224399,0.196006683492019,0.9934487096253528,0.1929133493451314,0.4137984670207624,2,broad_fan
calibration,20260418,sparse_partial_high_noise,mid_skew,20260324,7,19,0.2193430036497752,0.0905591861935967,0.0018880879572014,0.0006259957298285,0.1751406450785995,0.0976632638082343,0.149139828431908,0.9820517573887456,0.1828071230245738,0.3767027704293675,1,dominant_core
calibration,20260418,sparse_partial_high_noise,mid_skew,20260324,8,6,0.0607211032853547,0.008234711571977,0.0018948978368543,0.0007099351489692,0.1351101481803089,0.0752509070049698,0.1030084185257956,0.9829686329676834,0.0839869481466751,0.3492639834112623,6,alpha_fan
calibration,20260418,sparse_partial_high_noise,mid_skew,20260324,9,2,0.0304034788479635,0.0172173729471481,0.0018999770096815,0.0004244034304287,0.3541128832057366,0.2306115858388758,0.3026862979694635,0.9844976309568668,0.0779628692837793,0.2950160626912893,10,alpha_fan
calibration,20260418,sparse_partial_high_noise,mid_skew,20260324,10,2,0.0281695887078595,0.0262044928082359,0.0019367579929894,0.0004957168244021,0.3630610739886623,0.1683958940704273,0.2892529587205315,1.038165739812417,0.0547886131973692,0.2434732860103426,11,compact_minor
calibration,20260418,sparse_partial_high_noise,mid_skew,20260324,11,3,0.0149061665921478,0.0350886476302328,0.001967618191125,0.000826331606555,0.2674640760053978,0.2109296168370878,0.2280145431889868,1.0106181434638648,0.081948919282923,0.3582952312563622,13,alpha_fan
calibration,20260418,sparse_partial_high_noise,mid_skew,20260324,12,2,0.0147298176064117,0.0281183285586292,0.0019783292212979,0.0007070443590363,0.290826770767939,0.2228669859636531,0.2599639037111502,1.118875715908706,0.0699866927577574,0.1735437724090087,14,fringe_singleton
calibration,20260418,sparse_partial_high_noise,mid_skew,20260324,13,3,0.0365506905522435,0.0173637803668303,0.0019927971908179,0.00062985596634,0.3891765095222028,0.1814549005534134,0.3486747656586123,1.0174744458997156,0.044784826079441,0.3344465515589284,8,alpha_fan
calibration,20260418,sparse_partial_high_noise,mid_skew,20260324,14,1,0.0137409205781247,0.0291496001882279,0.0020408752284729,0.000513862662483,0.2637108426603425,0.1577710199125773,0.1692173330661694,1.171462901307571,0.0,0.0,15,fringe_singleton
