e,alpha1,a1,alpha2,a2,mean_whitened_collapse_error,max_whitened_collapse_error
0.7,0.5,2.5,1.5,1.5,3.267933655728541e-16,8.398997237528425e-15
0.7,0.5,2.5,1.5,2.5,3.2474023470285827e-17,1.1102230246251565e-16
0.7,0.5,2.5,1.5,4.0,2.6744003137564435e-16,3.693160687832362e-15
0.7,0.5,2.5,2.0,0.75,3.2693308858931017e-16,8.398997237528425e-15
0.7,0.5,2.5,2.0,1.0,2.674116546949647e-16,3.693160687832362e-15
0.7,0.5,2.5,2.0,1.5,3.2693308858931017e-16,8.398997237528425e-15
0.7,0.5,2.5,2.0,2.5,0.0,0.0
0.7,0.5,2.5,2.0,4.0,2.674116546949647e-16,3.693160687832362e-15
0.7,0.5,4.0,0.75,0.75,3.036006573442605e-16,6.1796060983127845e-15
0.7,0.5,4.0,0.75,1.0,3.191891195797325e-18,5.551115123125783e-17
0.7,0.5,4.0,0.75,1.5,3.036006573442605e-16,6.1796060983127845e-15
0.7,0.5,4.0,0.75,2.5,2.754762590653247e-16,3.693160687832362e-15
0.7,0.5,4.0,0.75,4.0,3.191891195797325e-18,5.551115123125783e-17
0.7,0.5,4.0,1.0,0.75,3.030317005214024e-16,6.1796060983127845e-15
0.7,0.5,4.0,1.0,1.0,0.0,0.0
0.7,0.5,4.0,1.0,1.5,3.030317005214024e-16,6.1796060983127845e-15
0.7,0.5,4.0,1.0,2.5,2.674116546949647e-16,3.693160687832362e-15
0.7,0.5,4.0,1.0,4.0,0.0,0.0
0.7,0.5,4.0,1.5,0.75,3.036006573442605e-16,6.1796060983127845e-15
0.7,0.5,4.0,1.5,1.0,3.191891195797325e-18,5.551115123125783e-17
0.7,0.5,4.0,1.5,1.5,3.036006573442605e-16,6.1796060983127845e-15
0.7,0.5,4.0,1.5,2.5,2.754762590653247e-16,3.693160687832362e-15
0.7,0.5,4.0,1.5,4.0,3.191891195797325e-18,5.551115123125783e-17
0.7,0.5,4.0,2.0,0.75,3.030317005214024e-16,6.1796060983127845e-15
0.7,0.5,4.0,2.0,1.0,0.0,0.0
0.7,0.5,4.0,2.0,1.5,3.030317005214024e-16,6.1796060983127845e-15
0.7,0.5,4.0,2.0,2.5,2.674116546949647e-16,3.693160687832362e-15
0.7,0.5,4.0,2.0,4.0,0.0,0.0
0.7,0.75,0.75,0.75,1.0,3.0311463922017063e-16,6.1796060983127845e-15
0.7,0.75,0.75,0.75,1.5,0.0,0.0
0.7,0.75,0.75,0.75,2.5,3.319277880766886e-16,8.412870182778016e-15
0.7,0.75,0.75,0.75,4.0,3.0311463922017063e-16,6.1796060983127845e-15
0.7,0.75,0.75,1.0,0.75,3.3861802251067274e-18,5.551115123125783e-17
0.7,0.75,0.75,1.0,1.0,3.036006573442605e-16,6.1796060983127845e-15
0.7,0.75,0.75,1.0,1.5,3.3861802251067274e-18,5.551115123125783e-17
0.7,0.75,0.75,1.0,2.5,3.267933655728541e-16,8.398997237528425e-15
0.7,0.75,0.75,1.0,4.0,3.036006573442605e-16,6.1796060983127845e-15
0.7,0.75,0.75,1.5,0.75,0.0,0.0
0.7,0.75,0.75,1.5,1.0,3.0311463922017063e-16,6.1796060983127845e-15
0.7,0.75,0.75,1.5,1.5,0.0,0.0
0.7,0.75,0.75,1.5,2.5,3.319277880766886e-16,8.412870182778016e-15
0.7,0.75,0.75,1.5,4.0,3.0311463922017063e-16,6.1796060983127845e-15
0.7,0.75,0.75,2.0,0.75,3.3861802251067274e-18,5.551115123125783e-17
0.7,0.75,0.75,2.0,1.0,3.036006573442605e-16,6.1796060983127845e-15
0.7,0.75,0.75,2.0,1.5,3.3861802251067274e-18,5.551115123125783e-17
0.7,0.75,0.75,2.0,2.5,3.267933655728541e-16,8.398997237528425e-15
0.7,0.75,0.75,2.0,4.0,3.036006573442605e-16,6.1796060983127845e-15
0.7,0.75,1.0,0.75,1.5,3.0311463922017063e-16,6.1796060983127845e-15
0.7,0.75,1.0,0.75,2.5,2.751896959910797e-16,3.693160687832362e-15
0.7,0.75,1.0,0.75,4.0,0.0,0.0
0.7,0.75,1.0,1.0,0.75,3.0325972351599434e-16,6.1796060983127845e-15
0.7,0.75,1.0,1.0,1.0,3.191891195797325e-18,5.551115123125783e-17
0.7,0.75,1.0,1.0,1.5,3.0325972351599434e-16,6.1796060983127845e-15
0.7,0.75,1.0,1.0,2.5,2.6744003137564435e-16,3.693160687832362e-15
0.7,0.75,1.0,1.0,4.0,3.191891195797325e-18,5.551115123125783e-17
0.7,0.75,1.0,1.5,0.75,3.0311463922017063e-16,6.1796060983127845e-15
0.7,0.75,1.0,1.5,1.0,0.0,0.0
0.7,0.75,1.0,1.5,1.5,3.0311463922017063e-16,6.1796060983127845e-15
0.7,0.75,1.0,1.5,2.5,2.751896959910797e-16,3.693160687832362e-15
0.7,0.75,1.0,1.5,4.0,0.0,0.0
0.7,0.75,1.0,2.0,0.75,3.0325972351599434e-16,6.1796060983127845e-15
0.7,0.75,1.0,2.0,1.0,3.191891195797325e-18,5.551115123125783e-17
0.7,0.75,1.0,2.0,1.5,3.0325972351599434e-16,6.1796060983127845e-15
0.7,0.75,1.0,2.0,2.5,2.6744003137564435e-16,3.693160687832362e-15
0.7,0.75,1.0,2.0,4.0,3.191891195797325e-18,5.551115123125783e-17
0.7,0.75,1.5,0.75,2.5,3.319277880766886e-16,8.412870182778016e-15
0.7,0.75,1.5,0.75,4.0,3.0311463922017063e-16,6.1796060983127845e-15
0.7,0.75,1.5,1.0,0.75,3.3861802251067274e-18,5.551115123125783e-17
0.7,0.75,1.5,1.0,1.0,3.036006573442605e-16,6.1796060983127845e-15
0.7,0.75,1.5,1.0,1.5,3.3861802251067274e-18,5.551115123125783e-17
0.7,0.75,1.5,1.0,2.5,3.267933655728541e-16,8.398997237528425e-15
0.7,0.75,1.5,1.0,4.0,3.036006573442605e-16,6.1796060983127845e-15
0.7,0.75,1.5,1.5,0.75,0.0,0.0
0.7,0.75,1.5,1.5,1.0,3.0311463922017063e-16,6.1796060983127845e-15
0.7,0.75,1.5,1.5,1.5,0.0,0.0
0.7,0.75,1.5,1.5,2.5,3.319277880766886e-16,8.412870182778016e-15
0.7,0.75,1.5,1.5,4.0,3.0311463922017063e-16,6.1796060983127845e-15
0.7,0.75,1.5,2.0,0.75,3.3861802251067274e-18,5.551115123125783e-17
0.7,0.75,1.5,2.0,1.0,3.036006573442605e-16,6.1796060983127845e-15
0.7,0.75,1.5,2.0,1.5,3.3861802251067274e-18,5.551115123125783e-17
0.7,0.75,1.5,2.0,2.5,3.267933655728541e-16,8.398997237528425e-15
0.7,0.75,1.5,2.0,4.0,3.036006573442605e-16,6.1796060983127845e-15
0.7,0.75,2.5,0.75,4.0,2.751896959910797e-16,3.693160687832362e-15
0.7,0.75,2.5,1.0,0.75,3.3219866601900644e-16,8.412870182778016e-15
0.7,0.75,2.5,1.0,1.0,2.754762590653247e-16,3.693160687832362e-15
0.7,0.75,2.5,1.0,1.5,3.3219866601900644e-16,8.412870182778016e-15
0.7,0.75,2.5,1.0,2.5,3.2474023470285827e-17,1.1102230246251565e-16
0.7,0.75,2.5,1.0,4.0,2.754762590653247e-16,3.693160687832362e-15
0.7,0.75,2.5,1.5,0.75,3.319277880766886e-16,8.412870182778016e-15
0.7,0.75,2.5,1.5,1.0,2.751896959910797e-16,3.693160687832362e-15
0.7,0.75,2.5,1.5,1.5,3.319277880766886e-16,8.412870182778016e-15
0.7,0.75,2.5,1.5,2.5,0.0,0.0
0.7,0.75,2.5,1.5,4.0,2.751896959910797e-16,3.693160687832362e-15
0.7,0.75,2.5,2.0,0.75,3.3219866601900644e-16,8.412870182778016e-15
0.7,0.75,2.5,2.0,1.0,2.754762590653247e-16,3.693160687832362e-15
0.7,0.75,2.5,2.0,1.5,3.3219866601900644e-16,8.412870182778016e-15
0.7,0.75,2.5,2.0,2.5,3.2474023470285827e-17,1.1102230246251565e-16
0.7,0.75,2.5,2.0,4.0,2.754762590653247e-16,3.693160687832362e-15
0.7,0.75,4.0,1.0,0.75,3.0325972351599434e-16,6.1796060983127845e-15
0.7,0.75,4.0,1.0,1.0,3.191891195797325e-18,5.551115123125783e-17
0.7,0.75,4.0,1.0,1.5,3.0325972351599434e-16,6.1796060983127845e-15
0.7,0.75,4.0,1.0,2.5,2.6744003137564435e-16,3.693160687832362e-15
0.7,0.75,4.0,1.0,4.0,3.191891195797325e-18,5.551115123125783e-17
0.7,0.75,4.0,1.5,0.75,3.0311463922017063e-16,6.1796060983127845e-15
0.7,0.75,4.0,1.5,1.0,0.0,0.0
0.7,0.75,4.0,1.5,1.5,3.0311463922017063e-16,6.1796060983127845e-15
0.7,0.75,4.0,1.5,2.5,2.751896959910797e-16,3.693160687832362e-15
0.7,0.75,4.0,1.5,4.0,0.0,0.0
0.7,0.75,4.0,2.0,0.75,3.0325972351599434e-16,6.1796060983127845e-15
0.7,0.75,4.0,2.0,1.0,3.191891195797325e-18,5.551115123125783e-17
0.7,0.75,4.0,2.0,1.5,3.0325972351599434e-16,6.1796060983127845e-15
0.7,0.75,4.0,2.0,2.5,2.6744003137564435e-16,3.693160687832362e-15
0.7,0.75,4.0,2.0,4.0,3.191891195797325e-18,5.551115123125783e-17
0.7,1.0,0.75,1.0,1.0,3.030317005214024e-16,6.1796060983127845e-15
0.7,1.0,0.75,1.0,1.5,0.0,0.0
0.7,1.0,0.75,1.0,2.5,3.2693308858931017e-16,8.398997237528425e-15
0.7,1.0,0.75,1.0,4.0,3.030317005214024e-16,6.1796060983127845e-15
0.7,1.0,0.75,1.5,0.75,3.3861802251067274e-18,5.551115123125783e-17
0.7,1.0,0.75,1.5,1.0,3.0325972351599434e-16,6.1796060983127845e-15
0.7,1.0,0.75,1.5,1.5,3.3861802251067274e-18,5.551115123125783e-17
0.7,1.0,0.75,1.5,2.5,3.3219866601900644e-16,8.412870182778016e-15
0.7,1.0,0.75,1.5,4.0,3.0325972351599434e-16,6.1796060983127845e-15
0.7,1.0,0.75,2.0,0.75,0.0,0.0
0.7,1.0,0.75,2.0,1.0,3.030317005214024e-16,6.1796060983127845e-15
0.7,1.0,0.75,2.0,1.5,0.0,0.0
0.7,1.0,0.75,2.0,2.5,3.2693308858931017e-16,8.398997237528425e-15
0.7,1.0,0.75,2.0,4.0,3.030317005214024e-16,6.1796060983127845e-15
0.7,1.0,1.0,1.0,1.5,3.030317005214024e-16,6.1796060983127845e-15
0.7,1.0,1.0,1.0,2.5,2.674116546949647e-16,3.693160687832362e-15
0.7,1.0,1.0,1.0,4.0,0.0,0.0
0.7,1.0,1.0,1.5,0.75,3.036006573442605e-16,6.1796060983127845e-15
0.7,1.0,1.0,1.5,1.0,3.191891195797325e-18,5.551115123125783e-17
0.7,1.0,1.0,1.5,1.5,3.036006573442605e-16,6.1796060983127845e-15
0.7,1.0,1.0,1.5,2.5,2.754762590653247e-16,3.693160687832362e-15
0.7,1.0,1.0,1.5,4.0,3.191891195797325e-18,5.551115123125783e-17
0.7,1.0,1.0,2.0,0.75,3.030317005214024e-16,6.1796060983127845e-15
0.7,1.0,1.0,2.0,1.0,0.0,0.0
0.7,1.0,1.0,2.0,1.5,3.030317005214024e-16,6.1796060983127845e-15
0.7,1.0,1.0,2.0,2.5,2.674116546949647e-16,3.693160687832362e-15
0.7,1.0,1.0,2.0,4.0,0.0,0.0
0.7,1.0,1.5,1.0,2.5,3.2693308858931017e-16,8.398997237528425e-15
0.7,1.0,1.5,1.0,4.0,3.030317005214024e-16,6.1796060983127845e-15
0.7,1.0,1.5,1.5,0.75,3.3861802251067274e-18,5.551115123125783e-17
0.7,1.0,1.5,1.5,1.0,3.0325972351599434e-16,6.1796060983127845e-15
0.7,1.0,1.5,1.5,1.5,3.3861802251067274e-18,5.551115123125783e-17
0.7,1.0,1.5,1.5,2.5,3.3219866601900644e-16,8.412870182778016e-15
0.7,1.0,1.5,1.5,4.0,3.0325972351599434e-16,6.1796060983127845e-15
0.7,1.0,1.5,2.0,0.75,0.0,0.0
0.7,1.0,1.5,2.0,1.0,3.030317005214024e-16,6.1796060983127845e-15
0.7,1.0,1.5,2.0,1.5,0.0,0.0
0.7,1.0,1.5,2.0,2.5,3.2693308858931017e-16,8.398997237528425e-15
0.7,1.0,1.5,2.0,4.0,3.030317005214024e-16,6.1796060983127845e-15
0.7,1.0,2.5,1.0,4.0,2.674116546949647e-16,3.693160687832362e-15
0.7,1.0,2.5,1.5,0.75,3.267933655728541e-16,8.398997237528425e-15
0.7,1.0,2.5,1.5,1.0,2.6744003137564435e-16,3.693160687832362e-15
0.7,1.0,2.5,1.5,1.5,3.267933655728541e-16,8.398997237528425e-15
0.7,1.0,2.5,1.5,2.5,3.2474023470285827e-17,1.1102230246251565e-16
0.7,1.0,2.5,1.5,4.0,2.6744003137564435e-16,3.693160687832362e-15
0.7,1.0,2.5,2.0,0.75,3.2693308858931017e-16,8.398997237528425e-15
0.7,1.0,2.5,2.0,1.0,2.674116546949647e-16,3.693160687832362e-15
0.7,1.0,2.5,2.0,1.5,3.2693308858931017e-16,8.398997237528425e-15
0.7,1.0,2.5,2.0,2.5,0.0,0.0
0.7,1.0,2.5,2.0,4.0,2.674116546949647e-16,3.693160687832362e-15
0.7,1.0,4.0,1.5,0.75,3.036006573442605e-16,6.1796060983127845e-15
0.7,1.0,4.0,1.5,1.0,3.191891195797325e-18,5.551115123125783e-17
0.7,1.0,4.0,1.5,1.5,3.036006573442605e-16,6.1796060983127845e-15
0.7,1.0,4.0,1.5,2.5,2.754762590653247e-16,3.693160687832362e-15
0.7,1.0,4.0,1.5,4.0,3.191891195797325e-18,5.551115123125783e-17
0.7,1.0,4.0,2.0,0.75,3.030317005214024e-16,6.1796060983127845e-15
0.7,1.0,4.0,2.0,1.0,0.0,0.0
0.7,1.0,4.0,2.0,1.5,3.030317005214024e-16,6.1796060983127845e-15
0.7,1.0,4.0,2.0,2.5,2.674116546949647e-16,3.693160687832362e-15
0.7,1.0,4.0,2.0,4.0,0.0,0.0
0.7,1.5,0.75,1.5,1.0,3.0311463922017063e-16,6.1796060983127845e-15
0.7,1.5,0.75,1.5,1.5,0.0,0.0
0.7,1.5,0.75,1.5,2.5,3.319277880766886e-16,8.412870182778016e-15
0.7,1.5,0.75,1.5,4.0,3.0311463922017063e-16,6.1796060983127845e-15
0.7,1.5,0.75,2.0,0.75,3.3861802251067274e-18,5.551115123125783e-17
0.7,1.5,0.75,2.0,1.0,3.036006573442605e-16,6.1796060983127845e-15
0.7,1.5,0.75,2.0,1.5,3.3861802251067274e-18,5.551115123125783e-17
0.7,1.5,0.75,2.0,2.5,3.267933655728541e-16,8.398997237528425e-15
0.7,1.5,0.75,2.0,4.0,3.036006573442605e-16,6.1796060983127845e-15
0.7,1.5,1.0,1.5,1.5,3.0311463922017063e-16,6.1796060983127845e-15
0.7,1.5,1.0,1.5,2.5,2.751896959910797e-16,3.693160687832362e-15
0.7,1.5,1.0,1.5,4.0,0.0,0.0
0.7,1.5,1.0,2.0,0.75,3.0325972351599434e-16,6.1796060983127845e-15
0.7,1.5,1.0,2.0,1.0,3.191891195797325e-18,5.551115123125783e-17
0.7,1.5,1.0,2.0,1.5,3.0325972351599434e-16,6.1796060983127845e-15
0.7,1.5,1.0,2.0,2.5,2.6744003137564435e-16,3.693160687832362e-15
0.7,1.5,1.0,2.0,4.0,3.191891195797325e-18,5.551115123125783e-17
0.7,1.5,1.5,1.5,2.5,3.319277880766886e-16,8.412870182778016e-15
0.7,1.5,1.5,1.5,4.0,3.0311463922017063e-16,6.1796060983127845e-15
0.7,1.5,1.5,2.0,0.75,3.3861802251067274e-18,5.551115123125783e-17
0.7,1.5,1.5,2.0,1.0,3.036006573442605e-16,6.1796060983127845e-15
0.7,1.5,1.5,2.0,1.5,3.3861802251067274e-18,5.551115123125783e-17
0.7,1.5,1.5,2.0,2.5,3.267933655728541e-16,8.398997237528425e-15
0.7,1.5,1.5,2.0,4.0,3.036006573442605e-16,6.1796060983127845e-15
0.7,1.5,2.5,1.5,4.0,2.751896959910797e-16,3.693160687832362e-15
0.7,1.5,2.5,2.0,0.75,3.3219866601900644e-16,8.412870182778016e-15
0.7,1.5,2.5,2.0,1.0,2.754762590653247e-16,3.693160687832362e-15
0.7,1.5,2.5,2.0,1.5,3.3219866601900644e-16,8.412870182778016e-15
0.7,1.5,2.5,2.0,2.5,3.2474023470285827e-17,1.1102230246251565e-16
0.7,1.5,2.5,2.0,4.0,2.754762590653247e-16,3.693160687832362e-15
0.7,1.5,4.0,2.0,0.75,3.0325972351599434e-16,6.1796060983127845e-15
0.7,1.5,4.0,2.0,1.0,3.191891195797325e-18,5.551115123125783e-17
0.7,1.5,4.0,2.0,1.5,3.0325972351599434e-16,6.1796060983127845e-15
0.7,1.5,4.0,2.0,2.5,2.6744003137564435e-16,3.693160687832362e-15
0.7,1.5,4.0,2.0,4.0,3.191891195797325e-18,5.551115123125783e-17
0.7,2.0,0.75,2.0,1.0,3.030317005214024e-16,6.1796060983127845e-15
0.7,2.0,0.75,2.0,1.5,0.0,0.0
0.7,2.0,0.75,2.0,2.5,3.2693308858931017e-16,8.398997237528425e-15
0.7,2.0,0.75,2.0,4.0,3.030317005214024e-16,6.1796060983127845e-15
0.7,2.0,1.0,2.0,1.5,3.030317005214024e-16,6.1796060983127845e-15
0.7,2.0,1.0,2.0,2.5,2.674116546949647e-16,3.693160687832362e-15
0.7,2.0,1.0,2.0,4.0,0.0,0.0
0.7,2.0,1.5,2.0,2.5,3.2693308858931017e-16,8.398997237528425e-15
0.7,2.0,1.5,2.0,4.0,3.030317005214024e-16,6.1796060983127845e-15
0.7,2.0,2.5,2.0,4.0,2.674116546949647e-16,3.693160687832362e-15
0.75,0.5,0.75,0.5,1.0,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,0.75,0.5,1.5,0.0,0.0
0.75,0.5,0.75,0.5,2.5,3.318165644583275e-16,3.885780586188048e-15
0.75,0.5,0.75,0.5,4.0,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,0.75,0.75,0.75,5.315192730392937e-18,5.551115123125783e-17
0.75,0.5,0.75,0.75,1.0,3.3407320460634227e-16,1.210194023431526e-14
0.75,0.5,0.75,0.75,1.5,5.315192730392937e-18,5.551115123125783e-17
0.75,0.5,0.75,0.75,2.5,3.356257305710164e-16,3.885780586188048e-15
0.75,0.5,0.75,0.75,4.0,3.3407320460634227e-16,1.210194023431526e-14
0.75,0.5,0.75,1.0,0.75,0.0,0.0
0.75,0.5,0.75,1.0,1.0,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,0.75,1.0,1.5,0.0,0.0
0.75,0.5,0.75,1.0,2.5,3.318165644583275e-16,3.885780586188048e-15
0.75,0.5,0.75,1.0,4.0,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,0.75,1.5,0.75,5.315192730392937e-18,5.551115123125783e-17
0.75,0.5,0.75,1.5,1.0,3.3407320460634227e-16,1.210194023431526e-14
0.75,0.5,0.75,1.5,1.5,5.315192730392937e-18,5.551115123125783e-17
0.75,0.5,0.75,1.5,2.5,3.356257305710164e-16,3.885780586188048e-15
0.75,0.5,0.75,1.5,4.0,3.3407320460634227e-16,1.210194023431526e-14
0.75,0.5,0.75,2.0,0.75,0.0,0.0
0.75,0.5,0.75,2.0,1.0,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,0.75,2.0,1.5,0.0,0.0
0.75,0.5,0.75,2.0,2.5,3.318165644583275e-16,3.885780586188048e-15
0.75,0.5,0.75,2.0,4.0,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,1.0,0.5,1.5,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,1.0,0.5,2.5,3.2667499371041957e-16,9.165393714527746e-15
0.75,0.5,1.0,0.5,4.0,0.0,0.0
0.75,0.5,1.0,0.75,0.75,3.3376158438476983e-16,1.2095001632576843e-14
0.75,0.5,1.0,0.75,1.0,3.70536934468646e-18,5.551115123125783e-17
0.75,0.5,1.0,0.75,1.5,3.3376158438476983e-16,1.2095001632576843e-14
0.75,0.5,1.0,0.75,2.5,3.327431551179153e-16,9.158459407248785e-15
0.75,0.5,1.0,0.75,4.0,3.70536934468646e-18,5.551115123125783e-17
0.75,0.5,1.0,1.0,0.75,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,1.0,1.0,1.0,0.0,0.0
0.75,0.5,1.0,1.0,1.5,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,1.0,1.0,2.5,3.2667499371041957e-16,9.165393714527746e-15
0.75,0.5,1.0,1.0,4.0,0.0,0.0
0.75,0.5,1.0,1.5,0.75,3.3376158438476983e-16,1.2095001632576843e-14
0.75,0.5,1.0,1.5,1.0,3.70536934468646e-18,5.551115123125783e-17
0.75,0.5,1.0,1.5,1.5,3.3376158438476983e-16,1.2095001632576843e-14
0.75,0.5,1.0,1.5,2.5,3.327431551179153e-16,9.158459407248785e-15
0.75,0.5,1.0,1.5,4.0,3.70536934468646e-18,5.551115123125783e-17
0.75,0.5,1.0,2.0,0.75,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,1.0,2.0,1.0,0.0,0.0
0.75,0.5,1.0,2.0,1.5,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,1.0,2.0,2.5,3.2667499371041957e-16,9.165393714527746e-15
0.75,0.5,1.0,2.0,4.0,0.0,0.0
0.75,0.5,1.5,0.5,2.5,3.318165644583275e-16,3.885780586188048e-15
0.75,0.5,1.5,0.5,4.0,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,1.5,0.75,0.75,5.315192730392937e-18,5.551115123125783e-17
0.75,0.5,1.5,0.75,1.0,3.3407320460634227e-16,1.210194023431526e-14
0.75,0.5,1.5,0.75,1.5,5.315192730392937e-18,5.551115123125783e-17
0.75,0.5,1.5,0.75,2.5,3.356257305710164e-16,3.885780586188048e-15
0.75,0.5,1.5,0.75,4.0,3.3407320460634227e-16,1.210194023431526e-14
0.75,0.5,1.5,1.0,0.75,0.0,0.0
0.75,0.5,1.5,1.0,1.0,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,1.5,1.0,1.5,0.0,0.0
0.75,0.5,1.5,1.0,2.5,3.318165644583275e-16,3.885780586188048e-15
0.75,0.5,1.5,1.0,4.0,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,1.5,1.5,0.75,5.315192730392937e-18,5.551115123125783e-17
0.75,0.5,1.5,1.5,1.0,3.3407320460634227e-16,1.210194023431526e-14
0.75,0.5,1.5,1.5,1.5,5.315192730392937e-18,5.551115123125783e-17
0.75,0.5,1.5,1.5,2.5,3.356257305710164e-16,3.885780586188048e-15
0.75,0.5,1.5,1.5,4.0,3.3407320460634227e-16,1.210194023431526e-14
0.75,0.5,1.5,2.0,0.75,0.0,0.0
0.75,0.5,1.5,2.0,1.0,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,1.5,2.0,1.5,0.0,0.0
0.75,0.5,1.5,2.0,2.5,3.318165644583275e-16,3.885780586188048e-15
0.75,0.5,1.5,2.0,4.0,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,2.5,0.5,4.0,3.2667499371041957e-16,9.165393714527746e-15
0.75,0.5,2.5,0.75,0.75,3.318469684267177e-16,3.885780586188048e-15
0.75,0.5,2.5,0.75,1.0,3.273492455667297e-16,9.172328028744003e-15
0.75,0.5,2.5,0.75,1.5,3.318469684267177e-16,3.885780586188048e-15
0.75,0.5,2.5,0.75,2.5,3.5985103785662886e-17,1.1102230246251565e-16
0.75,0.5,2.5,0.75,4.0,3.273492455667297e-16,9.172328028744003e-15
0.75,0.5,2.5,1.0,0.75,3.318165644583275e-16,3.885780586188048e-15
0.75,0.5,2.5,1.0,1.0,3.2667499371041957e-16,9.165393714527746e-15
0.75,0.5,2.5,1.0,1.5,3.318165644583275e-16,3.885780586188048e-15
0.75,0.5,2.5,1.0,2.5,0.0,0.0
0.75,0.5,2.5,1.0,4.0,3.2667499371041957e-16,9.165393714527746e-15
0.75,0.5,2.5,1.5,0.75,3.318469684267177e-16,3.885780586188048e-15
0.75,0.5,2.5,1.5,1.0,3.273492455667297e-16,9.172328028744003e-15
0.75,0.5,2.5,1.5,1.5,3.318469684267177e-16,3.885780586188048e-15
0.75,0.5,2.5,1.5,2.5,3.5985103785662886e-17,1.1102230246251565e-16
0.75,0.5,2.5,1.5,4.0,3.273492455667297e-16,9.172328028744003e-15
0.75,0.5,2.5,2.0,0.75,3.318165644583275e-16,3.885780586188048e-15
0.75,0.5,2.5,2.0,1.0,3.2667499371041957e-16,9.165393714527746e-15
0.75,0.5,2.5,2.0,1.5,3.318165644583275e-16,3.885780586188048e-15
0.75,0.5,2.5,2.0,2.5,0.0,0.0
0.75,0.5,2.5,2.0,4.0,3.2667499371041957e-16,9.165393714527746e-15
0.75,0.5,4.0,0.75,0.75,3.3376158438476983e-16,1.2095001632576843e-14
0.75,0.5,4.0,0.75,1.0,3.70536934468646e-18,5.551115123125783e-17
0.75,0.5,4.0,0.75,1.5,3.3376158438476983e-16,1.2095001632576843e-14
0.75,0.5,4.0,0.75,2.5,3.327431551179153e-16,9.158459407248785e-15
0.75,0.5,4.0,0.75,4.0,3.70536934468646e-18,5.551115123125783e-17
0.75,0.5,4.0,1.0,0.75,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,4.0,1.0,1.0,0.0,0.0
0.75,0.5,4.0,1.0,1.5,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,4.0,1.0,2.5,3.2667499371041957e-16,9.165393714527746e-15
0.75,0.5,4.0,1.0,4.0,0.0,0.0
0.75,0.5,4.0,1.5,0.75,3.3376158438476983e-16,1.2095001632576843e-14
0.75,0.5,4.0,1.5,1.0,3.70536934468646e-18,5.551115123125783e-17
0.75,0.5,4.0,1.5,1.5,3.3376158438476983e-16,1.2095001632576843e-14
0.75,0.5,4.0,1.5,2.5,3.327431551179153e-16,9.158459407248785e-15
0.75,0.5,4.0,1.5,4.0,3.70536934468646e-18,5.551115123125783e-17
0.75,0.5,4.0,2.0,0.75,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,4.0,2.0,1.0,0.0,0.0
0.75,0.5,4.0,2.0,1.5,3.329019465388714e-16,1.2095001632576843e-14
0.75,0.5,4.0,2.0,2.5,3.2667499371041957e-16,9.165393714527746e-15
0.75,0.5,4.0,2.0,4.0,0.0,0.0
0.75,0.75,0.75,0.75,1.0,3.336870487777035e-16,1.210194023431526e-14
0.75,0.75,0.75,0.75,1.5,0.0,0.0
0.75,0.75,0.75,0.75,2.5,3.3512425577820343e-16,3.885780586188048e-15
0.75,0.75,0.75,0.75,4.0,3.336870487777035e-16,1.210194023431526e-14
0.75,0.75,0.75,1.0,0.75,5.315192730392937e-18,5.551115123125783e-17
0.75,0.75,0.75,1.0,1.0,3.3376158438476983e-16,1.2095001632576843e-14
0.75,0.75,0.75,1.0,1.5,5.315192730392937e-18,5.551115123125783e-17
0.75,0.75,0.75,1.0,2.5,3.318469684267177e-16,3.885780586188048e-15
0.75,0.75,0.75,1.0,4.0,3.3376158438476983e-16,1.2095001632576843e-14
0.75,0.75,0.75,1.5,0.75,0.0,0.0
0.75,0.75,0.75,1.5,1.0,3.336870487777035e-16,1.210194023431526e-14
0.75,0.75,0.75,1.5,1.5,0.0,0.0
0.75,0.75,0.75,1.5,2.5,3.3512425577820343e-16,3.885780586188048e-15
0.75,0.75,0.75,1.5,4.0,3.336870487777035e-16,1.210194023431526e-14
0.75,0.75,0.75,2.0,0.75,5.315192730392937e-18,5.551115123125783e-17
0.75,0.75,0.75,2.0,1.0,3.3376158438476983e-16,1.2095001632576843e-14
0.75,0.75,0.75,2.0,1.5,5.315192730392937e-18,5.551115123125783e-17
