e,alpha,a,c,b,raw_vertical_residue,whitened_vertical_residue,raw_major_tip_response,whitened_major_tip_response,max_equation_residual,rms_equation_residual
0.4,1.5,0.75,0.30000000000000004,0.687386354243376,0.6110100926607787,0.916515138991168,2.6785714285714284,1.1904761904761905,7.771561172376096e-16,1.6399764171285778e-16
0.4,1.5,1.0,0.4,0.916515138991168,0.6110100926607787,0.916515138991168,2.678571428571429,1.1904761904761905,5.551115123125783e-16,2.1181705310112557e-16
0.4,1.5,1.5,0.6000000000000001,1.374772708486752,0.6110100926607787,0.916515138991168,2.6785714285714284,1.1904761904761905,7.771561172376096e-16,1.6399764171285778e-16
0.4,1.5,2.5,1.0,2.29128784747792,0.6110100926607787,0.916515138991168,2.6785714285714284,1.1904761904761905,4.440892098500626e-16,1.5182071523486656e-16
0.4,1.5,4.0,1.6,3.666060555964672,0.6110100926607787,0.916515138991168,2.678571428571429,1.1904761904761905,5.551115123125783e-16,2.1181705310112557e-16
0.4,2.0,0.75,0.30000000000000004,0.687386354243376,0.458257569495584,0.916515138991168,4.761904761904762,1.1904761904761905,7.771561172376096e-16,1.6331980699775964e-16
0.4,2.0,1.0,0.4,0.916515138991168,0.458257569495584,0.916515138991168,4.761904761904762,1.1904761904761905,5.551115123125783e-16,1.8683440543976308e-16
0.4,2.0,1.5,0.6000000000000001,1.374772708486752,0.458257569495584,0.916515138991168,4.761904761904762,1.1904761904761905,7.771561172376096e-16,1.6331980699775964e-16
0.4,2.0,2.5,1.0,2.29128784747792,0.458257569495584,0.916515138991168,4.761904761904762,1.1904761904761905,4.440892098500626e-16,1.4737139070004728e-16
0.4,2.0,4.0,1.6,3.666060555964672,0.458257569495584,0.916515138991168,4.761904761904762,1.1904761904761905,5.551115123125783e-16,1.8683440543976308e-16
0.45,0.5,0.75,0.3375,0.6697714162309407,1.7860571099491753,0.8930285549745877,0.3134796238244514,1.2539184952978055,8.881784197001252e-16,2.1372874582740201e-16
0.45,0.5,1.0,0.45,0.8930285549745876,1.786057109949175,0.8930285549745876,0.31347962382445144,1.2539184952978057,4.440892098500626e-16,1.669031177528358e-16
0.45,0.5,1.5,0.675,1.3395428324618814,1.7860571099491753,0.8930285549745877,0.3134796238244514,1.2539184952978055,8.881784197001252e-16,2.1372874582740201e-16
0.45,0.5,2.5,1.125,2.2325713874364688,1.786057109949175,0.8930285549745876,0.3134796238244515,1.253918495297806,8.881784197001252e-16,2.315553705957619e-16
0.45,0.5,4.0,1.8,3.57211421989835,1.786057109949175,0.8930285549745876,0.31347962382445144,1.2539184952978057,4.440892098500626e-16,1.669031177528358e-16
0.45,0.75,0.75,0.3375,0.6697714162309407,1.1907047399661168,0.8930285549745877,0.7053291536050156,1.2539184952978055,8.881784197001252e-16,2.1636534922258098e-16
0.45,0.75,1.0,0.45,0.8930285549745876,1.1907047399661168,0.8930285549745876,0.7053291536050157,1.2539184952978057,4.440892098500626e-16,2.0247497417756215e-16
0.45,0.75,1.5,0.675,1.3395428324618814,1.1907047399661168,0.8930285549745877,0.7053291536050156,1.2539184952978055,8.881784197001252e-16,2.1636534922258098e-16
0.45,0.75,2.5,1.125,2.2325713874364688,1.1907047399661166,0.8930285549745876,0.7053291536050158,1.253918495297806,8.881784197001252e-16,2.3102244613642864e-16
0.45,0.75,4.0,1.8,3.57211421989835,1.1907047399661168,0.8930285549745876,0.7053291536050157,1.2539184952978057,4.440892098500626e-16,2.0247497417756215e-16
0.45,1.0,0.75,0.3375,0.6697714162309407,0.8930285549745877,0.8930285549745877,1.2539184952978055,1.2539184952978055,8.881784197001252e-16,2.1372874582740201e-16
0.45,1.0,1.0,0.45,0.8930285549745876,0.8930285549745876,0.8930285549745876,1.2539184952978057,1.2539184952978057,4.440892098500626e-16,1.669031177528358e-16
0.45,1.0,1.5,0.675,1.3395428324618814,0.8930285549745877,0.8930285549745877,1.2539184952978055,1.2539184952978055,8.881784197001252e-16,2.1372874582740201e-16
0.45,1.0,2.5,1.125,2.2325713874364688,0.8930285549745876,0.8930285549745876,1.253918495297806,1.253918495297806,8.881784197001252e-16,2.315553705957619e-16
0.45,1.0,4.0,1.8,3.57211421989835,0.8930285549745876,0.8930285549745876,1.2539184952978057,1.2539184952978057,4.440892098500626e-16,1.669031177528358e-16
0.45,1.5,0.75,0.3375,0.6697714162309407,0.5953523699830584,0.8930285549745877,2.8213166144200623,1.2539184952978055,8.881784197001252e-16,2.1636534922258098e-16
0.45,1.5,1.0,0.45,0.8930285549745876,0.5953523699830584,0.8930285549745876,2.8213166144200628,1.2539184952978057,4.440892098500626e-16,2.0247497417756215e-16
0.45,1.5,1.5,0.675,1.3395428324618814,0.5953523699830584,0.8930285549745877,2.8213166144200623,1.2539184952978055,8.881784197001252e-16,2.1636534922258098e-16
0.45,1.5,2.5,1.125,2.2325713874364688,0.5953523699830583,0.8930285549745876,2.821316614420063,1.253918495297806,8.881784197001252e-16,2.3102244613642864e-16
0.45,1.5,4.0,1.8,3.57211421989835,0.5953523699830584,0.8930285549745876,2.8213166144200628,1.2539184952978057,4.440892098500626e-16,2.0247497417756215e-16
0.45,2.0,0.75,0.3375,0.6697714162309407,0.44651427748729383,0.8930285549745877,5.015673981191222,1.2539184952978055,8.881784197001252e-16,2.1372874582740201e-16
0.45,2.0,1.0,0.45,0.8930285549745876,0.4465142774872938,0.8930285549745876,5.015673981191223,1.2539184952978057,4.440892098500626e-16,1.669031177528358e-16
0.45,2.0,1.5,0.675,1.3395428324618814,0.44651427748729383,0.8930285549745877,5.015673981191222,1.2539184952978055,8.881784197001252e-16,2.1372874582740201e-16
0.45,2.0,2.5,1.125,2.2325713874364688,0.4465142774872938,0.8930285549745876,5.015673981191224,1.253918495297806,8.881784197001252e-16,2.315553705957619e-16
0.45,2.0,4.0,1.8,3.57211421989835,0.4465142774872938,0.8930285549745876,5.015673981191223,1.2539184952978057,4.440892098500626e-16,1.669031177528358e-16
0.5,0.5,0.75,0.375,0.649519052838329,1.7320508075688774,0.8660254037844387,0.3333333333333333,1.3333333333333333,6.661338147750939e-16,1.69395440987691e-16
0.5,0.5,1.0,0.5,0.8660254037844386,1.7320508075688772,0.8660254037844386,0.33333333333333337,1.3333333333333335,6.661338147750939e-16,2.021703629411682e-16
0.5,0.5,1.5,0.75,1.299038105676658,1.7320508075688774,0.8660254037844387,0.3333333333333333,1.3333333333333333,6.661338147750939e-16,1.69395440987691e-16
0.5,0.5,2.5,1.25,2.165063509461097,1.7320508075688774,0.8660254037844387,0.33333333333333326,1.333333333333333,5.551115123125783e-16,2.1372874582740201e-16
0.5,0.5,4.0,2.0,3.4641016151377544,1.7320508075688772,0.8660254037844386,0.33333333333333337,1.3333333333333335,6.661338147750939e-16,2.021703629411682e-16
0.5,0.75,0.75,0.375,0.649519052838329,1.1547005383792517,0.8660254037844387,0.75,1.3333333333333333,6.661338147750939e-16,1.7134881620890918e-16
0.5,0.75,1.0,0.5,0.8660254037844386,1.1547005383792515,0.8660254037844386,0.7500000000000001,1.3333333333333335,6.661338147750939e-16,2.248030287623391e-16
0.5,0.75,1.5,0.75,1.299038105676658,1.1547005383792517,0.8660254037844387,0.75,1.3333333333333333,6.661338147750939e-16,1.7134881620890918e-16
0.5,0.75,2.5,1.25,2.165063509461097,1.1547005383792517,0.8660254037844387,0.7499999999999999,1.333333333333333,5.551115123125783e-16,2.1835013386598806e-16
0.5,0.75,4.0,2.0,3.4641016151377544,1.1547005383792515,0.8660254037844386,0.7500000000000001,1.3333333333333335,6.661338147750939e-16,2.248030287623391e-16
0.5,1.0,0.75,0.375,0.649519052838329,0.8660254037844387,0.8660254037844387,1.3333333333333333,1.3333333333333333,6.661338147750939e-16,1.69395440987691e-16
0.5,1.0,1.0,0.5,0.8660254037844386,0.8660254037844386,0.8660254037844386,1.3333333333333335,1.3333333333333335,6.661338147750939e-16,2.021703629411682e-16
0.5,1.0,1.5,0.75,1.299038105676658,0.8660254037844387,0.8660254037844387,1.3333333333333333,1.3333333333333333,6.661338147750939e-16,1.69395440987691e-16
0.5,1.0,2.5,1.25,2.165063509461097,0.8660254037844387,0.8660254037844387,1.333333333333333,1.333333333333333,5.551115123125783e-16,2.1372874582740201e-16
0.5,1.0,4.0,2.0,3.4641016151377544,0.8660254037844386,0.8660254037844386,1.3333333333333335,1.3333333333333335,6.661338147750939e-16,2.021703629411682e-16
0.5,1.5,0.75,0.375,0.649519052838329,0.5773502691896258,0.8660254037844387,3.0,1.3333333333333333,6.661338147750939e-16,1.7134881620890918e-16
0.5,1.5,1.0,0.5,0.8660254037844386,0.5773502691896257,0.8660254037844386,3.0000000000000004,1.3333333333333335,6.661338147750939e-16,2.248030287623391e-16
0.5,1.5,1.5,0.75,1.299038105676658,0.5773502691896258,0.8660254037844387,3.0,1.3333333333333333,6.661338147750939e-16,1.7134881620890918e-16
0.5,1.5,2.5,1.25,2.165063509461097,0.5773502691896258,0.8660254037844387,2.9999999999999996,1.333333333333333,5.551115123125783e-16,2.1835013386598806e-16
0.5,1.5,4.0,2.0,3.4641016151377544,0.5773502691896257,0.8660254037844386,3.0000000000000004,1.3333333333333335,6.661338147750939e-16,2.248030287623391e-16
0.5,2.0,0.75,0.375,0.649519052838329,0.43301270189221935,0.8660254037844387,5.333333333333333,1.3333333333333333,6.661338147750939e-16,1.69395440987691e-16
0.5,2.0,1.0,0.5,0.8660254037844386,0.4330127018922193,0.8660254037844386,5.333333333333334,1.3333333333333335,6.661338147750939e-16,2.021703629411682e-16
0.5,2.0,1.5,0.75,1.299038105676658,0.43301270189221935,0.8660254037844387,5.333333333333333,1.3333333333333333,6.661338147750939e-16,1.69395440987691e-16
0.5,2.0,2.5,1.25,2.165063509461097,0.43301270189221935,0.8660254037844387,5.333333333333332,1.333333333333333,5.551115123125783e-16,2.1372874582740201e-16
0.5,2.0,4.0,2.0,3.4641016151377544,0.4330127018922193,0.8660254037844386,5.333333333333334,1.3333333333333335,6.661338147750939e-16,2.021703629411682e-16
0.55,0.5,0.75,0.41250000000000003,0.6263734908183775,1.6703293088490065,0.8351646544245033,0.35842293906810035,1.4336917562724014,8.881784197001252e-16,2.2747383366409583e-16
0.55,0.5,1.0,0.55,0.8351646544245033,1.6703293088490065,0.8351646544245033,0.35842293906810035,1.4336917562724014,7.771561172376096e-16,2.19925065082094e-16
0.55,0.5,1.5,0.8250000000000001,1.252746981636755,1.6703293088490065,0.8351646544245033,0.35842293906810035,1.4336917562724014,8.881784197001252e-16,2.2747383366409583e-16
0.55,0.5,2.5,1.375,2.0879116360612584,1.6703293088490068,0.8351646544245034,0.3584229390681003,1.4336917562724012,7.771561172376096e-16,2.4555764179277966e-16
0.55,0.5,4.0,2.2,3.340658617698013,1.6703293088490065,0.8351646544245033,0.35842293906810035,1.4336917562724014,7.771561172376096e-16,2.19925065082094e-16
0.55,0.75,0.75,0.41250000000000003,0.6263734908183775,1.1135528725660044,0.8351646544245033,0.8064516129032259,1.4336917562724014,8.881784197001252e-16,2.284471038578243e-16
0.55,0.75,1.0,0.55,0.8351646544245033,1.1135528725660044,0.8351646544245033,0.8064516129032258,1.4336917562724014,8.881784197001252e-16,2.4899706176923835e-16
0.55,0.75,1.5,0.8250000000000001,1.252746981636755,1.1135528725660044,0.8351646544245033,0.8064516129032259,1.4336917562724014,8.881784197001252e-16,2.284471038578243e-16
0.55,0.75,2.5,1.375,2.0879116360612584,1.1135528725660044,0.8351646544245034,0.8064516129032256,1.4336917562724012,7.771561172376096e-16,2.5229192276016367e-16
0.55,0.75,4.0,2.2,3.340658617698013,1.1135528725660044,0.8351646544245033,0.8064516129032258,1.4336917562724014,8.881784197001252e-16,2.4899706176923835e-16
0.55,1.0,0.75,0.41250000000000003,0.6263734908183775,0.8351646544245033,0.8351646544245033,1.4336917562724014,1.4336917562724014,8.881784197001252e-16,2.2747383366409583e-16
0.55,1.0,1.0,0.55,0.8351646544245033,0.8351646544245033,0.8351646544245033,1.4336917562724014,1.4336917562724014,7.771561172376096e-16,2.19925065082094e-16
0.55,1.0,1.5,0.8250000000000001,1.252746981636755,0.8351646544245033,0.8351646544245033,1.4336917562724014,1.4336917562724014,8.881784197001252e-16,2.2747383366409583e-16
0.55,1.0,2.5,1.375,2.0879116360612584,0.8351646544245034,0.8351646544245034,1.4336917562724012,1.4336917562724012,7.771561172376096e-16,2.4555764179277966e-16
0.55,1.0,4.0,2.2,3.340658617698013,0.8351646544245033,0.8351646544245033,1.4336917562724014,1.4336917562724014,7.771561172376096e-16,2.19925065082094e-16
0.55,1.5,0.75,0.41250000000000003,0.6263734908183775,0.5567764362830022,0.8351646544245033,3.2258064516129035,1.4336917562724014,8.881784197001252e-16,2.284471038578243e-16
0.55,1.5,1.0,0.55,0.8351646544245033,0.5567764362830022,0.8351646544245033,3.225806451612903,1.4336917562724014,8.881784197001252e-16,2.4899706176923835e-16
0.55,1.5,1.5,0.8250000000000001,1.252746981636755,0.5567764362830022,0.8351646544245033,3.2258064516129035,1.4336917562724014,8.881784197001252e-16,2.284471038578243e-16
0.55,1.5,2.5,1.375,2.0879116360612584,0.5567764362830022,0.8351646544245034,3.2258064516129026,1.4336917562724012,7.771561172376096e-16,2.5229192276016367e-16
0.55,1.5,4.0,2.2,3.340658617698013,0.5567764362830022,0.8351646544245033,3.225806451612903,1.4336917562724014,8.881784197001252e-16,2.4899706176923835e-16
0.55,2.0,0.75,0.41250000000000003,0.6263734908183775,0.41758232721225164,0.8351646544245033,5.734767025089606,1.4336917562724014,8.881784197001252e-16,2.2747383366409583e-16
0.55,2.0,1.0,0.55,0.8351646544245033,0.41758232721225164,0.8351646544245033,5.734767025089606,1.4336917562724014,7.771561172376096e-16,2.19925065082094e-16
0.55,2.0,1.5,0.8250000000000001,1.252746981636755,0.41758232721225164,0.8351646544245033,5.734767025089606,1.4336917562724014,8.881784197001252e-16,2.2747383366409583e-16
0.55,2.0,2.5,1.375,2.0879116360612584,0.4175823272122517,0.8351646544245034,5.734767025089605,1.4336917562724012,7.771561172376096e-16,2.4555764179277966e-16
0.55,2.0,4.0,2.2,3.340658617698013,0.41758232721225164,0.8351646544245033,5.734767025089606,1.4336917562724014,7.771561172376096e-16,2.19925065082094e-16
0.6,0.5,0.75,0.44999999999999996,0.6000000000000001,1.6000000000000003,0.8000000000000002,0.3906249999999999,1.5624999999999996,1.3322676295501878e-15,3.0078644428819395e-16
0.6,0.5,1.0,0.6,0.8,1.6,0.8,0.39062499999999994,1.5624999999999998,1.1102230246251565e-15,2.709035180444179e-16
0.6,0.5,1.5,0.8999999999999999,1.2000000000000002,1.6000000000000003,0.8000000000000002,0.3906249999999999,1.5624999999999996,1.3322676295501878e-15,3.0078644428819395e-16
0.6,0.5,2.5,1.5,2.0,1.6,0.8,0.390625,1.5625,6.661338147750939e-16,2.0906416366728584e-16
0.6,0.5,4.0,2.4,3.2,1.6,0.8,0.39062499999999994,1.5624999999999998,1.1102230246251565e-15,2.709035180444179e-16
0.6,0.75,0.75,0.44999999999999996,0.6000000000000001,1.0666666666666669,0.8000000000000002,0.8789062499999998,1.5624999999999996,1.3322676295501878e-15,3.0172749102984034e-16
0.6,0.75,1.0,0.6,0.8,1.0666666666666667,0.8,0.8789062499999998,1.5624999999999998,1.1102230246251565e-15,2.9133572218511626e-16
0.6,0.75,1.5,0.8999999999999999,1.2000000000000002,1.0666666666666669,0.8000000000000002,0.8789062499999998,1.5624999999999996,1.3322676295501878e-15,3.0172749102984034e-16
0.6,0.75,2.5,1.5,2.0,1.0666666666666667,0.8,0.87890625,1.5625,6.661338147750939e-16,2.342018036142089e-16
0.6,0.75,4.0,2.4,3.2,1.0666666666666667,0.8,0.8789062499999998,1.5624999999999998,1.1102230246251565e-15,2.9133572218511626e-16
0.6,1.0,0.75,0.44999999999999996,0.6000000000000001,0.8000000000000002,0.8000000000000002,1.5624999999999996,1.5624999999999996,1.3322676295501878e-15,3.0078644428819395e-16
0.6,1.0,1.0,0.6,0.8,0.8,0.8,1.5624999999999998,1.5624999999999998,1.1102230246251565e-15,2.709035180444179e-16
0.6,1.0,1.5,0.8999999999999999,1.2000000000000002,0.8000000000000002,0.8000000000000002,1.5624999999999996,1.5624999999999996,1.3322676295501878e-15,3.0078644428819395e-16
0.6,1.0,2.5,1.5,2.0,0.8,0.8,1.5625,1.5625,6.661338147750939e-16,2.0906416366728584e-16
0.6,1.0,4.0,2.4,3.2,0.8,0.8,1.5624999999999998,1.5624999999999998,1.1102230246251565e-15,2.709035180444179e-16
0.6,1.5,0.75,0.44999999999999996,0.6000000000000001,0.5333333333333334,0.8000000000000002,3.515624999999999,1.5624999999999996,1.3322676295501878e-15,3.0172749102984034e-16
0.6,1.5,1.0,0.6,0.8,0.5333333333333333,0.8,3.515624999999999,1.5624999999999998,1.1102230246251565e-15,2.9133572218511626e-16
0.6,1.5,1.5,0.8999999999999999,1.2000000000000002,0.5333333333333334,0.8000000000000002,3.515624999999999,1.5624999999999996,1.3322676295501878e-15,3.0172749102984034e-16
0.6,1.5,2.5,1.5,2.0,0.5333333333333333,0.8,3.515625,1.5625,6.661338147750939e-16,2.342018036142089e-16
0.6,1.5,4.0,2.4,3.2,0.5333333333333333,0.8,3.515624999999999,1.5624999999999998,1.1102230246251565e-15,2.9133572218511626e-16
0.6,2.0,0.75,0.44999999999999996,0.6000000000000001,0.4000000000000001,0.8000000000000002,6.249999999999998,1.5624999999999996,1.3322676295501878e-15,3.0078644428819395e-16
0.6,2.0,1.0,0.6,0.8,0.4,0.8,6.249999999999999,1.5624999999999998,1.1102230246251565e-15,2.709035180444179e-16
0.6,2.0,1.5,0.8999999999999999,1.2000000000000002,0.4000000000000001,0.8000000000000002,6.249999999999998,1.5624999999999996,1.3322676295501878e-15,3.0078644428819395e-16
0.6,2.0,2.5,1.5,2.0,0.4,0.8,6.25,1.5625,6.661338147750939e-16,2.0906416366728584e-16
0.6,2.0,4.0,2.4,3.2,0.4,0.8,6.249999999999999,1.5624999999999998,1.1102230246251565e-15,2.709035180444179e-16
0.65,0.5,0.75,0.48750000000000004,0.5699506557588999,1.5198684153570665,0.7599342076785333,0.43290043290043284,1.7316017316017314,1.5543122344752192e-15,3.457769959779852e-16
0.65,0.5,1.0,0.65,0.7599342076785331,1.5198684153570663,0.7599342076785331,0.43290043290043295,1.7316017316017318,1.3322676295501878e-15,3.024211652630501e-16
0.65,0.5,1.5,0.9750000000000001,1.1399013115177998,1.5198684153570665,0.7599342076785333,0.43290043290043284,1.7316017316017314,1.5543122344752192e-15,3.457769959779852e-16
0.65,0.5,2.5,1.625,1.899835519196333,1.5198684153570663,0.7599342076785331,0.4329004329004329,1.7316017316017316,1.3322676295501878e-15,2.44602063115494e-16
0.65,0.5,4.0,2.6,3.0397368307141326,1.5198684153570663,0.7599342076785331,0.43290043290043295,1.7316017316017318,1.3322676295501878e-15,3.024211652630501e-16
0.65,0.75,0.75,0.48750000000000004,0.5699506557588999,1.0132456102380443,0.7599342076785333,0.9740259740259739,1.7316017316017314,1.5543122344752192e-15,3.490411237233659e-16
0.65,0.75,1.0,0.65,0.7599342076785331,1.0132456102380443,0.7599342076785331,0.9740259740259742,1.7316017316017318,1.3322676295501878e-15,3.153502463363931e-16
0.65,0.75,1.5,0.9750000000000001,1.1399013115177998,1.0132456102380443,0.7599342076785333,0.9740259740259739,1.7316017316017314,1.5543122344752192e-15,3.490411237233659e-16
0.65,0.75,2.5,1.625,1.899835519196333,1.0132456102380443,0.7599342076785331,0.974025974025974,1.7316017316017316,1.3322676295501878e-15,2.55978043862985e-16
0.65,0.75,4.0,2.6,3.0397368307141326,1.0132456102380443,0.7599342076785331,0.9740259740259742,1.7316017316017318,1.3322676295501878e-15,3.153502463363931e-16
0.65,1.0,0.75,0.48750000000000004,0.5699506557588999,0.7599342076785333,0.7599342076785333,1.7316017316017314,1.7316017316017314,1.5543122344752192e-15,3.457769959779852e-16
0.65,1.0,1.0,0.65,0.7599342076785331,0.7599342076785331,0.7599342076785331,1.7316017316017318,1.7316017316017318,1.3322676295501878e-15,3.024211652630501e-16
0.65,1.0,1.5,0.9750000000000001,1.1399013115177998,0.7599342076785333,0.7599342076785333,1.7316017316017314,1.7316017316017314,1.5543122344752192e-15,3.457769959779852e-16
0.65,1.0,2.5,1.625,1.899835519196333,0.7599342076785331,0.7599342076785331,1.7316017316017316,1.7316017316017316,1.3322676295501878e-15,2.44602063115494e-16
0.65,1.0,4.0,2.6,3.0397368307141326,0.7599342076785331,0.7599342076785331,1.7316017316017318,1.7316017316017318,1.3322676295501878e-15,3.024211652630501e-16
0.65,1.5,0.75,0.48750000000000004,0.5699506557588999,0.5066228051190221,0.7599342076785333,3.8961038961038956,1.7316017316017314,1.5543122344752192e-15,3.490411237233659e-16
0.65,1.5,1.0,0.65,0.7599342076785331,0.5066228051190221,0.7599342076785331,3.896103896103897,1.7316017316017318,1.3322676295501878e-15,3.153502463363931e-16
0.65,1.5,1.5,0.9750000000000001,1.1399013115177998,0.5066228051190221,0.7599342076785333,3.8961038961038956,1.7316017316017314,1.5543122344752192e-15,3.490411237233659e-16
0.65,1.5,2.5,1.625,1.899835519196333,0.5066228051190221,0.7599342076785331,3.896103896103896,1.7316017316017316,1.3322676295501878e-15,2.55978043862985e-16
0.65,1.5,4.0,2.6,3.0397368307141326,0.5066228051190221,0.7599342076785331,3.896103896103897,1.7316017316017318,1.3322676295501878e-15,3.153502463363931e-16
0.65,2.0,0.75,0.48750000000000004,0.5699506557588999,0.37996710383926663,0.7599342076785333,6.9264069264069255,1.7316017316017314,1.5543122344752192e-15,3.457769959779852e-16
0.65,2.0,1.0,0.65,0.7599342076785331,0.3799671038392666,0.7599342076785331,6.926406926406927,1.7316017316017318,1.3322676295501878e-15,3.024211652630501e-16
0.65,2.0,1.5,0.9750000000000001,1.1399013115177998,0.37996710383926663,0.7599342076785333,6.9264069264069255,1.7316017316017314,1.5543122344752192e-15,3.457769959779852e-16
0.65,2.0,2.5,1.625,1.899835519196333,0.3799671038392666,0.7599342076785331,6.926406926406926,1.7316017316017316,1.3322676295501878e-15,2.44602063115494e-16
0.65,2.0,4.0,2.6,3.0397368307141326,0.3799671038392666,0.7599342076785331,6.926406926406927,1.7316017316017318,1.3322676295501878e-15,3.024211652630501e-16
0.7,0.5,0.75,0.5249999999999999,0.5356071321407139,1.4282856857085704,0.7141428428542852,0.49019607843137236,1.9607843137254894,1.7763568394002505e-15,3.76854898924069e-16
0.7,0.5,1.0,0.7,0.714142842854285,1.42828568570857,0.714142842854285,0.49019607843137253,1.9607843137254901,1.7763568394002505e-15,3.5669100475085756e-16
0.7,0.5,1.5,1.0499999999999998,1.0712142642814277,1.4282856857085704,0.7141428428542852,0.49019607843137236,1.9607843137254894,1.7763568394002505e-15,3.76854898924069e-16
0.7,0.5,2.5,1.75,1.7853571071357126,1.4282856857085702,0.7141428428542851,0.4901960784313725,1.96078431372549,1.5543122344752192e-15,3.366008727148042e-16
0.7,0.5,4.0,2.8,2.85657137141714,1.42828568570857,0.714142842854285,0.49019607843137253,1.9607843137254901,1.7763568394002505e-15,3.5669100475085756e-16
0.7,0.75,0.75,0.5249999999999999,0.5356071321407139,0.9521904571390469,0.7141428428542852,1.1029411764705879,1.9607843137254894,1.7763568394002505e-15,3.778348474422588e-16
0.7,0.75,1.0,0.7,0.714142842854285,0.9521904571390466,0.714142842854285,1.1029411764705883,1.9607843137254901,1.7763568394002505e-15,3.5954774487276833e-16
0.7,0.75,1.5,1.0499999999999998,1.0712142642814277,0.9521904571390469,0.7141428428542852,1.1029411764705879,1.9607843137254894,1.7763568394002505e-15,3.778348474422588e-16
0.7,0.75,2.5,1.75,1.7853571071357126,0.9521904571390467,0.7141428428542851,1.102941176470588,1.96078431372549,1.5543122344752192e-15,3.5174977271244694e-16
0.7,0.75,4.0,2.8,2.85657137141714,0.9521904571390466,0.714142842854285,1.1029411764705883,1.9607843137254901,1.7763568394002505e-15,3.5954774487276833e-16
0.7,1.0,0.75,0.5249999999999999,0.5356071321407139,0.7141428428542852,0.7141428428542852,1.9607843137254894,1.9607843137254894,1.7763568394002505e-15,3.76854898924069e-16
0.7,1.0,1.0,0.7,0.714142842854285,0.714142842854285,0.714142842854285,1.9607843137254901,1.9607843137254901,1.7763568394002505e-15,3.5669100475085756e-16
0.7,1.0,1.5,1.0499999999999998,1.0712142642814277,0.7141428428542852,0.7141428428542852,1.9607843137254894,1.9607843137254894,1.7763568394002505e-15,3.76854898924069e-16
0.7,1.0,2.5,1.75,1.7853571071357126,0.7141428428542851,0.7141428428542851,1.96078431372549,1.96078431372549,1.5543122344752192e-15,3.366008727148042e-16
0.7,1.0,4.0,2.8,2.85657137141714,0.714142842854285,0.714142842854285,1.9607843137254901,1.9607843137254901,1.7763568394002505e-15,3.5669100475085756e-16
0.7,1.5,0.75,0.5249999999999999,0.5356071321407139,0.47609522856952347,0.7141428428542852,4.4117647058823515,1.9607843137254894,1.7763568394002505e-15,3.778348474422588e-16
0.7,1.5,1.0,0.7,0.714142842854285,0.4760952285695233,0.714142842854285,4.411764705882353,1.9607843137254901,1.7763568394002505e-15,3.5954774487276833e-16
0.7,1.5,1.5,1.0499999999999998,1.0712142642814277,0.47609522856952347,0.7141428428542852,4.4117647058823515,1.9607843137254894,1.7763568394002505e-15,3.778348474422588e-16
0.7,1.5,2.5,1.75,1.7853571071357126,0.47609522856952335,0.7141428428542851,4.411764705882352,1.96078431372549,1.5543122344752192e-15,3.5174977271244694e-16
0.7,1.5,4.0,2.8,2.85657137141714,0.4760952285695233,0.714142842854285,4.411764705882353,1.9607843137254901,1.7763568394002505e-15,3.5954774487276833e-16
0.7,2.0,0.75,0.5249999999999999,0.5356071321407139,0.3570714214271426,0.7141428428542852,7.843137254901958,1.9607843137254894,1.7763568394002505e-15,3.76854898924069e-16
0.7,2.0,1.0,0.7,0.714142842854285,0.3570714214271425,0.714142842854285,7.8431372549019605,1.9607843137254901,1.7763568394002505e-15,3.5669100475085756e-16
0.7,2.0,1.5,1.0499999999999998,1.0712142642814277,0.3570714214271426,0.7141428428542852,7.843137254901958,1.9607843137254894,1.7763568394002505e-15,3.76854898924069e-16
0.7,2.0,2.5,1.75,1.7853571071357126,0.35707142142714254,0.7141428428542851,7.84313725490196,1.96078431372549,1.5543122344752192e-15,3.366008727148042e-16
0.7,2.0,4.0,2.8,2.85657137141714,0.3570714214271425,0.714142842854285,7.8431372549019605,1.9607843137254901,1.7763568394002505e-15,3.5669100475085756e-16
0.75,0.5,0.75,0.5625,0.49607837082461076,1.3228756555322954,0.6614378277661477,0.5714285714285714,2.2857142857142856,1.9984014443252818e-15,5.249136338977361e-16
0.75,0.5,1.0,0.75,0.6614378277661477,1.3228756555322954,0.6614378277661477,0.5714285714285714,2.2857142857142856,1.9984014443252818e-15,4.88775607784928e-16
0.75,0.5,1.5,1.125,0.9921567416492215,1.3228756555322954,0.6614378277661477,0.5714285714285714,2.2857142857142856,1.9984014443252818e-15,5.249136338977361e-16
0.75,0.5,2.5,1.875,1.653594569415369,1.3228756555322954,0.6614378277661477,0.5714285714285714,2.2857142857142856,2.7755575615628914e-15,4.727516845135805e-16
0.75,0.5,4.0,3.0,2.6457513110645907,1.3228756555322954,0.6614378277661477,0.5714285714285714,2.2857142857142856,1.9984014443252818e-15,4.88775607784928e-16
0.75,0.75,0.75,0.5625,0.49607837082461076,0.8819171036881969,0.6614378277661477,1.2857142857142856,2.2857142857142856,1.9984014443252818e-15,5.3373906958169915e-16
0.75,0.75,1.0,0.75,0.6614378277661477,0.8819171036881969,0.6614378277661477,1.2857142857142856,2.2857142857142856,1.9984014443252818e-15,4.881194989754391e-16
0.75,0.75,1.5,1.125,0.9921567416492215,0.8819171036881969,0.6614378277661477,1.2857142857142856,2.2857142857142856,1.9984014443252818e-15,5.3373906958169915e-16
