split,observation_seed,bank_seed,condition,geometry_skew_bin,true_alpha,true_t,true_rotation_shift,candidate_count,best_entropy,best_alpha,best_alpha_abs_error,anchored_alpha,anchored_alpha_abs_error,anchored_alpha_log_std,anchored_alpha_log_span,anchored_effective_count,local_consensus_rho12,local_consensus_rho13,local_consensus_rho23,trial_backbone_rho12,trial_backbone_rho13,trial_backbone_rho23,gate_open_flag,refined_alpha,refined_alpha_abs_error,refined_effective_count,refined_seed_count,correction_log,correction_abs_log,correction_sign
calibration,20260410,20260325,sparse_partial_high_noise,high_skew,1.2163133874347725,-0.6622995711727697,22,122,0.7179333305401517,1.129991652982277,0.08632173445249536,1.0378651733263118,0.17844821410846068,0.15200097572807098,0.408226912758481,60.385078195405484,0.28423876265192,0.17160711491339162,0.2362050752150129,0.27329086331687463,0.16663425318281927,0.2279006010096533,1,1.1501692810505375,0.06614410638423496,2.992099389875549,3,0.10274324697096038,0.10274324697096038,1
calibration,20260410,20260326,sparse_partial_high_noise,high_skew,1.2163133874347725,-0.6622995711727697,22,132,0.7162301760551537,0.8740214898872105,0.34229189754756195,1.0086020421387591,0.20771134529601332,0.13057744660925338,0.34792255582990494,72.75318808318137,0.2808021913046527,0.17016620611780606,0.23324556534288549,0.27329086331687463,0.16663425318281927,0.2279006010096533,1,0.9593013318037515,0.2570120556310209,2.956972841245088,3,-0.050115294235869176,0.050115294235869176,-1
calibration,20260410,20260327,sparse_partial_high_noise,high_skew,1.2163133874347725,-0.6622995711727697,22,142,0.7127744883654785,1.1366828157424198,0.07963057169235266,0.9999403026307316,0.21637308480404083,0.14672772670685855,0.38230786662627175,71.02286663651033,0.2749244194709764,0.1700062725533396,0.23185235753565311,0.27329086331687463,0.16663425318281927,0.2279006010096533,1,0.9387533125052699,0.2775600749295025,2.9845251244865136,3,-0.06314284812468181,0.06314284812468181,-1
calibration,20260410,20260328,sparse_partial_high_noise,high_skew,1.2163133874347725,-0.6622995711727697,22,138,0.7000094768157741,1.1490415458442078,0.06727184159056465,1.023438520522142,0.19287486691263056,0.15385844721288358,0.4151363627105183,80.85078806686795,0.2546157787998539,0.15515526179592334,0.21234975280276888,0.27329086331687463,0.16663425318281927,0.2279006010096533,1,1.1429393222577209,0.07337406517705158,2.9931458493899057,3,0.1104352405824027,0.1104352405824027,1
calibration,20260411,20260324,sparse_full_noisy,low_skew,1.1404088967626327,0.02496537790705635,55,20,0.513871527559792,0.9191727495306373,0.22123614723199536,1.0217700870429527,0.11863880971968,0.10717599348361638,0.25704529037774393,10.243830244743156,0.3131488328973476,0.18800306590815433,0.2575160749421405,0.3036912923407314,0.19190395302956623,0.2572065787193325,1,0.9501820505499965,0.1902268462126362,2.8904079774579485,3,-0.07263818330767821,0.07263818330767821,-1
calibration,20260411,20260325,sparse_full_noisy,low_skew,1.1404088967626327,0.02496537790705635,55,19,0.4777516462190877,1.125018739847982,0.015390156914650621,1.0653582300067113,0.07505066675592142,0.08842374248542445,0.24691288306488257,10.680343818346817,0.3243265117166204,0.2179634733942561,0.27854180482991997,0.3036912923407314,0.19190395302956623,0.2572065787193325,1,1.0981291662270192,0.04227973053561351,2.620008993420605,3,0.030296865091645142,0.030296865091645142,1
calibration,20260411,20260326,sparse_full_noisy,low_skew,1.1404088967626327,0.02496537790705635,55,16,0.46529476416596743,0.8606202148074158,0.2797886819552169,0.9931818788075122,0.1472270179551205,0.10096993517750104,0.26983738248805306,9.892777645524363,0.3041037382022446,0.18083738188147455,0.25177849770472416,0.3036912923407314,0.19190395302956623,0.2572065787193325,1,1.0023210892018712,0.13808780756076144,2.736649575030377,3,0.009159870410171463,0.009159870410171463,1
calibration,20260411,20260327,sparse_full_noisy,low_skew,1.1404088967626327,0.02496537790705635,55,16,0.47861635976997574,0.8886355679695108,0.25177332879312186,1.0132704046776797,0.12713849208495298,0.10648315264573367,0.24962661252656532,9.139771525453757,0.2996148243861645,0.19984493939705542,0.2647470884570634,0.3036912923407314,0.19190395302956623,0.2572065787193325,1,0.9754663572239427,0.16494253953868998,2.3979839677256414,3,-0.03802273141368327,0.03802273141368327,-1
calibration,20260411,20260328,sparse_full_noisy,low_skew,1.1404088967626327,0.02496537790705635,55,8,0.47865043945593366,0.8864441091465706,0.2539647876160621,1.0454452359271547,0.09496366083547803,0.09333995116267987,0.25439880845946883,5.335712176459515,0.2772625545012796,0.17287090456689064,0.2334494276628143,0.3036912923407314,0.19190395302956623,0.2572065787193325,1,1.0996170043907636,0.04079189237186909,2.9390932389901523,3,0.05051908358391771,0.05051908358391771,1
calibration,20260411,20260324,sparse_full_noisy,mid_skew,1.1623349409627526,0.2213605062322707,61,26,0.3530537079783481,1.170743765221161,0.008408824258408387,0.9726627224844926,0.18967221847826,0.15064064043120864,0.3518391896591555,12.43235963597989,0.29145487674095116,0.18629948237522753,0.26154240994699146,0.27732399948488917,0.17076540678601712,0.23454803377027736,1,0.9713463074255207,0.19098863353723183,2.916002644215227,3,-0.0013543303965496516,0.0013543303965496516,-1
calibration,20260411,20260325,sparse_full_noisy,mid_skew,1.1623349409627526,0.2213605062322707,61,24,0.3453613902452575,1.168285665776475,0.005950724813722497,0.9749808300980137,0.18735411086473885,0.1682085252960773,0.3812087790175682,12.111703237312883,0.26175571812316856,0.14723222759667395,0.2195769578771208,0.27732399948488917,0.17076540678601712,0.23454803377027736,1,0.942074611960335,0.22026032900241754,2.831425641892083,3,-0.03433333202419164,0.03433333202419164,-1
calibration,20260411,20260326,sparse_full_noisy,mid_skew,1.1623349409627526,0.2213605062322707,61,23,0.3826749776854221,1.1451361986884867,0.017198742274265877,1.0113155999637164,0.15101934099903613,0.16455020778064686,0.3983800039484598,12.119117651409645,0.2788921721286091,0.17211175067416593,0.23345698888271615,0.27732399948488917,0.17076540678601712,0.23454803377027736,1,1.0261114777429243,0.13622346321982826,2.9570804454585407,3,0.014524336156332723,0.014524336156332723,1
calibration,20260411,20260327,sparse_full_noisy,mid_skew,1.1623349409627526,0.2213605062322707,61,37,0.3772658273755797,0.8362370420892863,0.3260978988734663,1.0106536709469018,0.15168127001585074,0.17955104960376964,0.4140354088766605,22.541355888256966,0.2791630910797961,0.17730022965428807,0.22856746378733256,0.27732399948488917,0.17076540678601712,0.23454803377027736,1,0.9545104208731146,0.20782452008963803,2.9568838523071217,3,-0.057154038718447986,0.057154038718447986,-1
calibration,20260411,20260328,sparse_full_noisy,mid_skew,1.1623349409627526,0.2213605062322707,61,25,0.38651513942964233,1.1347311968088822,0.027603744153870347,1.0714704252613427,0.09086451570140985,0.14923173024607214,0.3984746627332654,15.362580653198373,0.27535413935192105,0.1708833436297301,0.22959634835722584,0.27732399948488917,0.17076540678601712,0.23454803377027736,1,0.9539936824818139,0.20834125848093865,2.9611818778772534,3,-0.11613016399348336,0.11613016399348336,-1
calibration,20260411,20260324,sparse_full_noisy,high_skew,0.8975141620964918,-0.45991871872541895,58,30,0.49386341605248385,0.8934606448649772,0.004053517231514592,0.9651321914596409,0.06761802936314909,0.11666641951033921,0.286866950939885,14.055161203582328,0.2622945953350955,0.15414711358530842,0.2149753855615621,0.24949840830765693,0.15213794157257293,0.20990348546618934,1,0.8852574375701763,0.012256724526315543,2.7370579835793243,3,-0.08638658530833834,0.08638658530833834,-1
calibration,20260411,20260325,sparse_full_noisy,high_skew,0.8975141620964918,-0.45991871872541895,58,29,0.4911712664268871,1.1371870216130497,0.23967285951655792,1.018089017601248,0.12057485550475622,0.12187115925527581,0.2677746273344867,16.51393700608153,0.23551586732099036,0.13892172035003553,0.2006491090754751,0.24949840830765693,0.15213794157257293,0.20990348546618934,1,1.034757293598974,0.13724313150248213,2.779932940560927,3,0.016239542358449804,0.016239542358449804,1
calibration,20260411,20260326,sparse_full_noisy,high_skew,0.8975141620964918,-0.45991871872541895,58,25,0.4852279834031733,0.8905927471574244,0.006921414939067394,0.9676599013469845,0.07014573925049272,0.12666606657796595,0.30628229256597883,14.501861689910085,0.25798746173993947,0.15441585395354032,0.21391260382986174,0.24949840830765693,0.15213794157257293,0.20990348546618934,1,0.9436875545764781,0.04617339247998631,2.8695075323643993,3,-0.025085552920071107,0.025085552920071107,-1
calibration,20260411,20260327,sparse_full_noisy,high_skew,0.8975141620964918,-0.45991871872541895,58,48,0.5103550277133551,1.108548229750765,0.21103406765427313,0.951746474697279,0.0542323126007872,0.11153167916481502,0.2809338784112121,23.707517027748253,0.2558252647060816,0.16278540264403613,0.21538543248929498,0.24949840830765693,0.15213794157257293,0.20990348546618934,1,0.9534816011589384,0.05596743906244661,2.9529774158319713,3,0.0018214375101408692,0.0018214375101408692,1
calibration,20260411,20260328,sparse_full_noisy,high_skew,0.8975141620964918,-0.45991871872541895,58,29,0.48901430910596205,0.8744872864771742,0.0230268756193176,0.9956152422427045,0.09810108014621266,0.12283675459250691,0.27821723083669325,19.16758069112668,0.23586885243617756,0.1504196173299444,0.20459489637475278,0.24949840830765693,0.15213794157257293,0.20990348546618934,1,1.0838729152365618,0.18635875314007,2.797259600231729,3,0.08493505827896004,0.08493505827896004,1
calibration,20260411,20260324,sparse_partial_high_noise,low_skew,1.159371427099871,0.14686963596079392,15,62,0.9854422615020405,1.005045323436256,0.154326103663615,0.9935363976930484,0.1658350294068226,0.07486093792580226,0.21245535479065436,31.406517482945098,0.25642584882806596,0.15465554134495885,0.21027766593835623,0.2641709756893428,0.15863242148147733,0.21976625395312505,1,0.9778270065661523,0.18154442053371866,2.9876261607932975,3,-0.01593792765955959,0.01593792765955959,-1
calibration,20260411,20260325,sparse_partial_high_noise,low_skew,1.159371427099871,0.14686963596079392,15,46,0.9514278373442405,1.0331560420991268,0.12621538500074414,0.9910618301985756,0.16830959690129532,0.07108927095681147,0.19490725216561874,27.772569572960386,0.281639217465088,0.16182404842047118,0.2289803929753331,0.2641709756893428,0.15863242148147733,0.21976625395312505,1,1.0040602306110018,0.15531119648886915,2.9669302073572084,3,0.013030364992917898,0.013030364992917898,1
calibration,20260411,20260326,sparse_partial_high_noise,low_skew,1.159371427099871,0.14686963596079392,15,64,0.9478054421860469,1.0282080908428095,0.13116333625706145,0.9995387602038305,0.15983266689604048,0.05842640795953855,0.15636006212296497,36.18810532182752,0.2711441164913332,0.16377415684062085,0.22688184032795708,0.2641709756893428,0.15863242148147733,0.21976625395312505,1,0.9867209135735933,0.1726505135262777,2.968407469103814,3,-0.0129066956702836,0.0129066956702836,-1
calibration,20260411,20260327,sparse_partial_high_noise,low_skew,1.159371427099871,0.14686963596079392,15,64,0.9542984251070881,0.9691076751875678,0.19026375191230316,0.9886580652833342,0.17071336181653674,0.07715308802672537,0.212790482993932,34.769692832571934,0.26261674204076996,0.1581350382773971,0.22419552529282874,0.2641709756893428,0.15863242148147733,0.21976625395312505,1,0.9571362574180051,0.20223516968186583,2.884638250442133,3,-0.0324027729437294,0.0324027729437294,-1
calibration,20260411,20260328,sparse_partial_high_noise,low_skew,1.159371427099871,0.14686963596079392,15,65,0.9378142596217083,0.9584676767756157,0.20090375032425523,1.0062215284408877,0.1531498986589832,0.07129512995341293,0.19597705887015468,34.0469219540585,0.24902895362145694,0.15477332252393874,0.2084958452311501,0.2641709756893428,0.15863242148147733,0.21976625395312505,1,1.0239922430333273,0.1353791840665437,2.996681074911808,3,0.017506696792655173,0.017506696792655173,1
calibration,20260411,20260324,sparse_partial_high_noise,mid_skew,1.2226140284530431,0.2578962401373784,21,103,0.6053262423628742,0.8067209170087251,0.41589311144431806,1.0077426059651013,0.21487142248794178,0.20851261333867574,0.5050452786813426,56.778460566090715,0.27201963004300633,0.17024924965136487,0.23261685234921364,0.26883941971394665,0.16472929147312748,0.22508695145942945,0,nan,nan,nan,0,nan,nan,0
calibration,20260411,20260325,sparse_partial_high_noise,mid_skew,1.2226140284530431,0.2578962401373784,21,96,0.6088352823470659,0.8066498440673229,0.41596418438572025,1.0809254761936766,0.1416885522593665,0.1984190284223626,0.48272943028309667,49.8554066013461,0.26901593363072457,0.1652192577005887,0.22378522572270895,0.26883941971394665,0.16472929147312748,0.22508695145942945,0,nan,nan,nan,0,nan,nan,0
calibration,20260411,20260326,sparse_partial_high_noise,mid_skew,1.2226140284530431,0.2578962401373784,21,95,0.6108813935685627,1.2274926809195486,0.004878652466505429,1.0268939477658503,0.19572008068719282,0.19653026031784446,0.46327920232330844,54.3992682762394,0.28196793383618307,0.168974724441024,0.23703576127258427,0.26883941971394665,0.16472929147312748,0.22508695145942945,0,nan,nan,nan,0,nan,nan,0
calibration,20260411,20260327,sparse_partial_high_noise,mid_skew,1.2226140284530431,0.2578962401373784,21,111,0.614375370966722,1.214724301849235,0.007889726603808045,0.9879862170865479,0.23462781136649524,0.20435084236763984,0.5101871718238166,58.082035563714165,0.2741834239714133,0.1703847897609097,0.2267424251440879,0.26883941971394665,0.16472929147312748,0.22508695145942945,0,nan,nan,nan,0,nan,nan,0
calibration,20260411,20260328,sparse_partial_high_noise,mid_skew,1.2226140284530431,0.2578962401373784,21,101,0.6158750177425546,1.2208446370752892,0.0017693913777538928,1.0313099966601595,0.19130403179288358,0.21134061304179316,0.4992621271418835,58.462629307338354,0.24701017708840584,0.14881843581175017,0.20525449280855249,0.26883941971394665,0.16472929147312748,0.22508695145942945,0,nan,nan,nan,0,nan,nan,0
calibration,20260411,20260324,sparse_partial_high_noise,high_skew,1.2745425961678112,0.6954212915285561,18,95,0.5461193840951627,0.7754045248053718,0.4991380713624394,1.014938142558735,0.25960445360907625,0.27004903789549106,0.6275199247892,51.67919500674128,0.2657604396878814,0.16566211503183872,0.23015378649193804,0.26601520069349277,0.16214259940216852,0.22298709346627224,0,nan,nan,nan,0,nan,nan,0
calibration,20260411,20260325,sparse_partial_high_noise,high_skew,1.2745425961678112,0.6954212915285561,18,119,0.5461663587179818,0.7761768026639192,0.498365793503892,1.0863180764914213,0.18822451967638987,0.2655916153322728,0.6381771011377971,63.94731478671399,0.27607107837387246,0.17293263299317202,0.23335471370298252,0.26601520069349277,0.16214259940216852,0.22298709346627224,0,nan,nan,nan,0,nan,nan,0
calibration,20260411,20260326,sparse_partial_high_noise,high_skew,1.2745425961678112,0.6954212915285561,18,90,0.5396255700387367,1.303820816960108,0.029278220792296805,1.0367539467730569,0.2377886493947543,0.27072113177777857,0.6140715665541184,52.15196514410783,0.2799602730398742,0.1683700357130793,0.23375528351486702,0.26601520069349277,0.16214259940216852,0.22298709346627224,0,nan,nan,nan,0,nan,nan,0
calibration,20260411,20260327,sparse_partial_high_noise,high_skew,1.2745425961678112,0.6954212915285561,18,92,0.5463799214403428,1.284862873251919,0.010320277084107765,1.0296229128880645,0.24491968327974667,0.26678900437419106,0.6023022932928522,47.06661035313835,0.2683873235314642,0.16105117940630692,0.21922012222729453,0.26601520069349277,0.16214259940216852,0.22298709346627224,0,nan,nan,nan,0,nan,nan,0
calibration,20260411,20260328,sparse_partial_high_noise,high_skew,1.2745425961678112,0.6954212915285561,18,100,0.5387469886880148,1.306946983535452,0.03240438736764073,1.0291069366134606,0.24543565955435054,0.2611428234304093,0.6095967278003391,60.623010146438844,0.2398968888343716,0.14269703386644572,0.19845156139427897,0.26601520069349277,0.16214259940216852,0.22298709346627224,0,nan,nan,nan,0,nan,nan,0
