condition,trial,true_rho,true_t,true_h,true_w1,true_w2,true_w3,true_rotation_shift,pred_rho,pred_t,pred_h,pred_w1,pred_w2,pred_w3,pred_rotation_shift,equal_pred_rho,equal_pred_t,equal_pred_h,equal_pred_rotation_shift,geometry_mae,weight_mae,weighted_fit_rmse,equal_weight_baseline_fit_rmse,weighted_fit_improvement_factor
full_noisy,30,0.18501369099024997,0.26534260794240255,0.6959921831504225,0.025604358553086556,0.7061950210462643,0.2682006204006492,3,0.06072316857684043,0.6416616077936186,1.4199534678112298,0.43343322649355076,0.5388436100523941,0.027723163454055122,60,0.12426435104899781,-0.6339257891688066,0.6090569225109086,33,0.160755256498425,0.2718859119603095,0.00233278020877061,0.002301607051139998,0.9866369075348762
full_noisy,31,0.06442026094663747,0.13823936590708097,0.8146633943258936,0.30887815577576727,0.2677858343092245,0.42333600991500825,61,0.12087632392475811,0.6548693109325036,0.7554646129038286,0.1297455666564943,0.8121788310105197,0.05807560233298603,12,0.170295623441201,-0.34912894618092943,1.2427375594927366,49,0.08887818655470377,0.3355337834898349,0.0017069775951113644,0.0027776161790023114,1.6272130266719158
full_noisy,32,0.14597864856275572,0.16174963486012728,1.028774735824392,0.1811077780527412,0.3247551156351697,0.49413710631208907,17,0.13147808926822585,-0.4733424526663977,1.064187770669311,0.29565953022611197,0.21119516555619344,0.49314530421769454,15,0.19206235481473535,-0.377016723843952,0.6427866062601602,11,0.02634603166565581,0.02005825833563483,0.0014801259784872974,0.004147734299369999,2.8022846431011383
full_noisy,33,0.0836855926239596,-0.3016272496902977,0.6411006890565085,0.17511549768265497,0.6583243976466119,0.16656010467073312,10,0.13320714269159134,0.08257395326693773,0.7443701915862999,0.12243847904500972,0.3504069465292368,0.5271545744257535,51,0.17158794422304363,-0.3573094447306217,0.9094771595593929,50,0.07688835196691605,0.24039631317001356,0.0021278838503554264,0.003405199023734191,1.6002748567152343
full_noisy,34,0.07425537194018941,-0.3625619786805449,1.3468991794892566,0.7676826987826979,0.006337678737697766,0.22597962247960432,1,0.0880152688093921,0.14774653390535564,0.7842136384006168,0.4369980577789851,0.18952822049854642,0.3734737217224684,35,0.07325371868488677,0.42941266049934645,0.6259602767112046,37,0.026516445693176825,0.2204564273358085,0.0013621991085094288,0.0019177117525983507,1.4078057610071302
full_noisy,35,0.1472891083274165,0.6965197869124019,1.0345038863525053,0.4349337420822854,0.4420926939858383,0.1229735639318763,2,0.17015758878230802,-0.05723090048820403,1.2424269096805893,0.23768329636038565,0.7208891265722883,0.04142757706732603,2,0.20049632174913917,0.5535149317932143,0.6783981610296312,59,0.055802883356690265,0.19063692299333526,0.0018090609692362292,0.005319274373996408,2.9403510796223538
full_noisy,36,0.14044848858540898,0.5479225976153691,0.760955152038385,0.45448623353986545,0.4457721966545308,0.09974156980560384,16,0.1555866542669342,-0.10499399274905212,1.1187735133082182,0.05609336179110185,0.22929100959562645,0.7146156286132718,58,0.13876488094254377,-0.6617454695106213,0.6116003847625688,53,0.0437594278740056,0.409916039205112,0.0021960033949450903,0.002111639250768578,0.9615828716974175
full_noisy,37,0.10394332692649132,0.5989412524623923,0.9533172954749423,0.08537093577162541,0.541976933974446,0.3726521302539285,60,0.12278332271958754,-0.337806622013735,1.378292293797418,0.06717764024357964,0.19540236061282554,0.7374199991435948,30,0.12426435104899781,-0.6339257891688066,0.6090569225109086,25,0.05725506650259344,0.2431785792597775,0.0012742064726055866,0.0021979986378663076,1.7249940924971807
full_noisy,38,0.09772174656534963,0.45449952284686324,0.8509525157608545,0.18120237553477958,0.6780898756550439,0.14070774881017656,26,0.12517095461729277,0.04035800158880595,0.6692223659179779,0.2606013936431153,0.24573435229751844,0.49366425405936626,8,0.11308892629963278,-0.2001619957070446,0.5817678004877604,3,0.0430640630022509,0.27832565467461906,0.0020762240021319073,0.0020804958041919478,1.0020574861169382
full_noisy,39,0.06862091827320908,0.6057496971845183,0.7201655458928631,0.08046004464956583,0.7322674866463639,0.18727246870407033,33,0.1233224502069799,0.24309515713387714,1.1921560120834886,0.4396098941440175,0.30400103283528795,0.2563890730206945,58,0.07377164442962325,-0.3298675830531414,1.0697830255960212,2,0.10628523733505339,0.1951050616682309,0.001593290345815377,0.0016734330520742106,1.0503001266965062
partial_arc_noisy,0,0.10288675399635223,0.6750608488476021,1.4473509173857673,0.7900512568755433,0.044461116951100096,0.16548762617335655,33,0.1692874299938017,0.3185021123964474,0.9445844196310798,0.37153241504718143,0.3666776397893538,0.2617899451634647,3,0.19098793498687638,0.3367253911837018,1.2962237870287379,2,0.07472361092182121,0.2790125612189079,0.004585395463303854,0.004801660429653974,1.0471638636363758
partial_arc_noisy,1,0.09063112189448644,0.5677988519354553,1.0981133577603226,0.45068743575032366,0.40824810745366485,0.14106445679601148,36,0.06964700713479001,0.43431264096532,0.6292994401928749,0.11208911535186238,0.4571066741389235,0.43080421050921414,21,0.13312697343607915,-0.10646441791282624,1.1856832465106486,21,0.052882056668095256,0.19743932806786832,0.003412785460868596,0.004380419234970056,1.28353196683368
partial_arc_noisy,2,0.16315451089857946,-0.5024025470350842,1.2357235685550736,0.5033740281555051,0.19667465900981415,0.2999513128346807,53,0.16594561122757204,0.22935145751013244,1.2284729872087434,0.2069216600740621,0.2912859979793694,0.5017923419465685,12,0.2158442860710749,0.004964491459897191,0.5544650690711633,13,0.019290119132927757,0.14139202011742383,0.0027084683981585416,0.012399386975020243,4.578006885164491
partial_arc_noisy,3,0.06013790401348622,0.6306783035692252,0.6824308758030252,0.1265790445112933,0.29899378730671927,0.5744271681819875,18,0.060213074850018006,-0.44167145623846155,0.7643033535866071,0.17179124625019898,0.4863491316953072,0.3418596220544939,30,0.07620779101478183,-0.5506417569844945,1.245263537114628,63,0.03368406528381926,0.1550450307516624,0.0020632857869540837,0.002247318390068016,1.0891939469934553
partial_arc_noisy,4,0.16764380382158012,0.6148706630150266,1.4299834085132495,0.36460931847142564,0.3581112818217739,0.2772793997068005,31,0.18773572734019653,-0.5597517189792399,1.1480110517572009,0.4168424242355598,0.18679229400441266,0.3963652817600276,57,0.13718056915380392,-0.5181325421441227,0.970266475614166,0,0.01986802059740402,0.11854468297800867,0.00858006629406711,0.005467979047102487,0.6372886711706938
partial_arc_noisy,5,0.18775304977690527,0.6989908372030806,0.723763424114385,0.10296459672000145,0.7143228678992022,0.18271253538079635,49,0.20502165849676002,-0.1432932803545396,0.6421797447531075,0.0844600782344995,0.23578024868039085,0.6797596730851097,22,0.15603609956833092,-0.5907679179879985,0.7242287030138698,19,0.09447589048353887,0.3313647584695422,0.0035517440747769137,0.0032234993379823274,0.9075820977289295
partial_arc_noisy,6,0.08548562430540903,-0.6653195243061731,0.7040497708355862,0.25347262066954573,0.3498095048878615,0.3967178744425928,49,0.1571896834733999,0.63575121831626,0.8534529943048081,0.43665441848592534,0.31863589252343255,0.2447096889906421,7,0.13710943547647145,-0.628192924587362,1.0171189408024142,46,0.1193617693397004,0.10133879030130045,0.004726943310158878,0.00255187666199012,0.539857682766318
partial_arc_noisy,7,0.15694225528670733,0.3324968586201268,0.6489997106174391,0.6712725900651945,0.08358050659835856,0.24514690333644698,29,0.20607715248246597,-0.2590748635591058,1.3029932329651888,0.25439688007482897,0.07204451695857018,0.6735586029666009,50,0.20049632174913917,0.5535149317932143,0.6783981610296312,58,0.13394484462335146,0.2856077997534359,0.0035838636526276807,0.0038164896184538716,1.0649092678667142
partial_arc_noisy,8,0.11282481077088162,-0.44627940881352735,1.4423099706644493,0.34210744889717337,0.3144712663400135,0.34342128476281314,48,0.12087632392475811,0.6548693109325036,0.7554646129038286,0.1297455666564943,0.8121788310105197,0.05807560233298603,19,0.16483156558611445,0.549603765682672,1.3856461319542908,15,0.03352417939077431,0.31338092140889756,0.006286102838495895,0.006955602815164544,1.1065047763088844
partial_arc_noisy,9,0.08003056572930435,-0.2142507503750095,0.6815460026465213,0.18556574563594638,0.20917832424677543,0.6052559301172782,53,0.06884911292976544,0.18268501225822678,0.9231545129262569,0.1491161197643741,0.29559588837407685,0.555287991861549,59,0.20939672492643172,-0.3001064827000358,1.2982830800995449,52,0.02298811578454658,0.057611709418200964,0.003832330409878692,0.0064696249255896555,1.6881699210779804
partial_arc_noisy,10,0.21328734079364475,0.5630140988576414,0.6958668532731817,0.33038319092396057,0.409066261307742,0.2605505477682975,7,0.17580279604404145,0.22812869895112844,0.6024002767122572,0.4263164099076426,0.15035394390255608,0.4233296461898013,3,0.21472018130540177,0.6431500059987969,0.574662504364543,4,0.11099334029266596,0.12001949801426963,0.007579288368030203,0.0060146359203563735,0.79356209030473
partial_arc_noisy,11,0.07936842171852213,0.698265907057858,0.9451518244737724,0.1400542956397784,0.7040192124023081,0.15592649195791353,0,0.07243673994644748,0.16827404434170323,0.6186637315027095,0.30248075864106216,0.31050053103383873,0.3870187103250991,46,0.20858934416541317,0.1764181207733121,1.215815980499597,48,0.025339781706056833,0.2623457875789796,0.0008898659420492526,0.004733756647040013,5.319628972582937
partial_arc_noisy,12,0.0756638492209743,-0.37392211625624633,1.3532041142777678,0.2005064565759105,0.2514852157533834,0.5480083276707062,1,0.21946497700945897,-0.404369740763215,0.9396247707357003,0.4016891574136155,0.21720829405177816,0.3811025485346064,63,0.17158794422304363,-0.3573094447306217,0.9094771595593929,61,0.2146214133211192,0.11127051942406652,0.003764971966644976,0.002815068289511796,0.7476996680058541
partial_arc_noisy,13,0.11955850248503629,0.3979017937863585,0.561571238762709,0.5170942023179729,0.17943428031184644,0.3034715173701807,41,0.11632873958709627,-0.1970292135692168,0.9609425241088444,0.1548623829333081,0.5500403721664511,0.2950972449002408,16,0.19396243485567127,0.3794208423110398,0.6573407521734577,3,0.018414332259993404,0.02196411323231881,0.00484271617761829,0.009421524189177665,1.9455041021650976
partial_arc_noisy,14,0.08586812541895009,0.689653103469068,1.1185913711147581,0.2184874618902669,0.5554968147686813,0.2260157233410518,54,0.2119042412969173,-0.30423911787475416,0.9587615744510248,0.22304351833744349,0.472181692684848,0.3047747889777085,51,0.2087532626839395,0.5957829503434754,1.2295946261161328,46,0.19081023420485424,0.05554341472255552,0.006272099426298689,0.004512460946874121,0.7194498428952726
partial_arc_noisy,15,0.10757652879550864,0.511310168100817,0.8561638764190198,0.7286451981196995,0.1192435005863493,0.15211130129395117,8,0.18120162498865777,0.4146970473940258,0.6249058221146752,0.2657810346011103,0.4261868970028108,0.30803206839607894,36,0.1770683398392708,0.03247429611678034,0.7037385274964649,28,0.11771734825757152,0.20163886741125917,0.004214089422961416,0.005367453324893478,1.2736923178819366
partial_arc_noisy,16,0.08168315586609651,-0.1814497992144368,1.314911710479412,0.3413025422399369,0.14045795929765803,0.518239498462405,55,0.21946497700945897,-0.404369740763215,0.9396247707357003,0.4016891574136155,0.21720829405177816,0.3811025485346064,45,0.17158794422304363,-0.3573094447306217,0.9094771595593929,44,0.20654807566529146,0.09142463328519912,0.0060106598042475885,0.005036301927130233,0.8378950217031415
partial_arc_noisy,17,0.19948025413955317,0.57207372390632,0.8918703687157086,0.24045678611576723,0.6852601846419173,0.07428302924231545,35,0.18756380649994087,-0.5723678451617965,1.0088455463784016,0.21865185844736215,0.7214294000705351,0.059918741482102744,37,0.21472018130540177,0.6431500059987969,0.574662504364543,29,0.11064516760676857,0.024112810285745207,0.007785149675880535,0.006077442668717267,0.7806455780222211
partial_arc_noisy,18,0.06089568791849851,0.3090628809780196,1.1931627266524565,0.28572292011356476,0.44428174480199223,0.26999533508444307,24,0.1709047301096213,-0.19826453625467255,1.1808671759504779,0.25530264320111945,0.43884084515782135,0.30585651164105926,21,0.13690838230926622,0.4461808499588257,1.3922433903091258,17,0.18655040617811433,0.023907451037744127,0.003871377638611983,0.002043165314234873,0.527761821491384
partial_arc_noisy,19,0.16553146071197564,-0.24817778461867782,1.1324382600176255,0.6243490707205236,0.2112802692193617,0.16437066006011472,18,0.18756380649994087,-0.5723678451617965,1.0088455463784016,0.21865185844736215,0.7214294000705351,0.059918741482102744,54,0.21472018130540177,0.6431500059987969,0.574662504364543,45,0.0809733308356221,0.06963461238534133,0.003488108357660581,0.01124438089848643,3.2236329108846427
partial_arc_noisy,20,0.1259063698676198,0.5804886603884052,1.1033702613088567,0.22257897691477851,0.47823983527253877,0.29918118781268266,7,0.15053853151027866,0.5882110617285703,1.241472922969562,0.400829052951723,0.17243132291317814,0.42673962413509886,57,0.1733598633408338,0.6797689091620738,0.7770409460941102,61,0.0832968323404897,0.08503895754827745,0.005141309713766467,0.006796651598970664,1.321968910134284
partial_arc_noisy,21,0.18204862826777596,0.41434014221896986,1.189458575695305,0.431328845246669,0.23407829498741908,0.3345928597659119,36,0.1709047301096213,-0.19826453625467255,1.1808671759504779,0.25530264320111945,0.43884084515782135,0.30585651164105926,46,0.06640876294947295,0.23902466915526188,0.8919115529805562,39,0.02458884808306076,0.01915756541656846,0.0036266888867315717,0.0037071821692497347,1.0221947029458887
partial_arc_noisy,22,0.12846764664723628,-0.6987826579800298,1.4299702126748957,0.45709798791774114,0.42729444351016843,0.11560756857209042,25,0.1983761454496282,0.2766763409892709,0.9362318277664147,0.2868183658908513,0.23852526475588332,0.4746563693532654,47,0.21472018130540177,0.6431500059987969,0.574662504364543,53,0.07185968478040054,0.23936586718744998,0.003190013241363403,0.005157333524095825,1.6167122622637122
partial_arc_noisy,23,0.19644500620478117,0.5922536480340936,0.8147302388200224,0.27872496859533785,0.23468866844977287,0.4865863629548892,3,0.20547321321632717,0.43167589087671515,1.1469730593662317,0.29162319154961774,0.28595106714836344,0.4224257413020189,0,0.2158442860710749,0.004964491459897191,0.5544650690711633,59,0.04255715466797718,0.04277374776858026,0.0029633520781912168,0.012746216404555389,4.301283164549073
partial_arc_noisy,24,0.09136746343355744,-0.020676381396184128,0.5505780219492944,0.3849634772525977,0.08069011821794833,0.5343464045294539,40,0.1131118079657632,-0.35762924765752657,0.8754289347007057,0.44357650051878106,0.2529860729812598,0.30343742649995914,14,0.12274917540576698,-0.5420896658434821,0.9309049931710753,21,0.04680689765016593,0.15393931868632985,0.0012992770979911204,0.0021793801022700794,1.6773789868533293
partial_arc_noisy,25,0.1585065788303101,-0.5037927659456888,1.0221101535731583,0.16981988004779383,0.4907813783241074,0.3393987416280988,18,0.19303458669727624,-0.4063771687445561,0.6213811531756379,0.5053896686175006,0.3313187347579996,0.16329159662449982,45,0.19206235481473535,-0.377016723843952,0.6427866062601602,55,0.10269350951892821,0.11740476333573265,0.002930434391571664,0.026221537252931866,8.948003520689166
partial_arc_noisy,26,0.20199360015516926,-0.2857289649974677,1.3427158305025533,0.43564913675496236,0.04242828917597756,0.5219225740690601,21,0.17522236294316615,-0.3442166190816761,1.328908895727541,0.2459185562856482,0.47677127286888404,0.2773101708454678,37,0.21472018130540177,0.6431500059987969,0.574662504364543,30,0.06446380554870217,0.16307493548239488,0.001995121588483708,0.018463353193983522,9.254249615942289
partial_arc_noisy,27,0.2155179948556516,-0.10262634152642815,1.1052309677121783,0.08101957701362877,0.6125281161482757,0.30645230683809543,57,0.2187051964418358,-0.41253750770322606,0.9052514723366497,0.24214897309090305,0.7168831817191452,0.04096784518995178,51,0.21472018130540177,0.6431500059987969,0.574662504364543,46,0.03588059009424771,0.17698964109876247,0.0055511948658823074,0.013342311200579996,2.4035025833054355
partial_arc_noisy,28,0.16803511655180495,-0.27561655839024896,1.21675976821388,0.3735256989649883,0.3058999872519908,0.320574313783021,9,0.06747870137541476,0.35581462296552174,0.9651257140101626,0.19755773349704744,0.15161919870259902,0.6508230678003536,28,0.08475946343303951,0.34171199268499886,0.9621275460386641,29,0.18156139916383937,0.22016583601155507,0.004361681055063519,0.004062383293624921,0.9313801817097241
partial_arc_noisy,29,0.21970815098063828,-0.4308781671474374,0.9853548815736971,0.49359386031420355,0.38673298374265,0.11967315594314637,49,0.20735990345707234,-0.6110203537062148,1.3580384725629373,0.04023888917977657,0.5887267366612611,0.37103437415896234,25,0.21472018130540177,0.6431500059987969,0.574662504364543,15,0.10012923847405941,0.23099606304191567,0.00484257517697706,0.034355502231567615,7.094469569600729
partial_arc_noisy,30,0.213015399441497,0.08924267586926082,1.3888718174068893,0.2846124457270495,0.5651645400489722,0.1502230142239782,38,0.2174338580998638,0.41980861558886673,0.7852310434502415,0.28152582619567584,0.5508362592955177,0.16763791450880638,37,0.21472018130540177,0.6431500059987969,0.574662504364543,30,0.057846731256488176,0.011609933523218782,0.00408755162730271,0.02306117082939617,5.641805396501806
partial_arc_noisy,31,0.06823437226251343,-0.6147007567580924,0.7353080059791569,0.24040354945656212,0.7145628881078312,0.04503356243560663,48,0.1589655117118297,-0.6486069470357789,0.7553713438739502,0.18320096661502405,0.08070749621216584,0.7360915371728101,28,0.1742074496519678,-0.2337955220661879,1.2445813942923711,24,0.14148662728831782,0.46070531649146895,0.0018773515546953558,0.0033025606202166085,1.759159392366725
partial_arc_noisy,32,0.0685095550039001,0.5433806603262333,1.1870513047593658,0.393068750319439,0.2021122208985359,0.40481902878202514,49,0.18513194818193437,0.42534851033439325,1.2780048967389221,0.42926140537134344,0.37454382735112324,0.19619476727753327,60,0.14841876111336738,-0.18655219265089798,1.2991573040872852,34,0.2088503743503989,0.13908284100299453,0.006030921460438854,0.0027202937501236567,0.45105773105619384
partial_arc_noisy,33,0.15655686995924786,0.30912798590305696,1.2243545464005903,0.35920032192327667,0.49867011002032213,0.1421295680564012,29,0.20478291175562072,0.10767314547827235,1.0879185145986592,0.40080659343818015,0.163781474551567,0.43541193201025286,15,0.2158442860710749,0.004964491459897191,0.5544650690711633,9,0.06727473034668464,0.19552157596923445,0.005938846777253067,0.020851136816111292,3.510974032193453
partial_arc_noisy,34,0.07442989651942675,0.5455341631341026,1.1810786999979555,0.3744529924953096,0.19321817046620976,0.43232883703848063,47,0.07362181656141459,0.3130275955939684,1.2733639581705303,0.11540980563499917,0.3409584644893204,0.5436317298756805,39,0.20448013198469242,0.43737503466125816,1.0237455766254115,50,0.026780754689202522,0.07420192855813325,0.0009215905502690418,0.0059506716831052835,6.456958224417657
partial_arc_noisy,35,0.13272356967174598,-0.435272055401337,1.0281135182800074,0.3520655828817235,0.1035271340705368,0.5444072830477397,15,0.11409569068563417,-0.27869687405575566,1.1507813663700044,0.3903145353395113,0.16277796797664104,0.44690749668384766,17,0.21623277762055287,0.05567791289911849,0.6670626572797924,18,0.02534325288930254,0.06499985757592802,0.005620275452900688,0.010106510596712102,1.798223357806425
partial_arc_noisy,36,0.08700016360647703,0.3844499905037413,0.9452452849492505,0.381842701438649,0.3120530012771415,0.30610429728420957,7,0.06884911292976544,0.18268501225822678,0.9231545129262569,0.1491161197643741,0.29559588837407685,0.555287991861549,58,0.11810716879491193,-0.10919107913482112,0.9419638061638367,58,0.030699231932060537,0.16612246305155964,0.003572894787182133,0.004409293624848935,1.2340955688556539
partial_arc_noisy,37,0.16058305893077646,-0.5993618127920243,1.325833677706675,0.338924341697441,0.5624614226512358,0.09861423565132321,62,0.21812129667241523,0.37702120169339626,1.1243097711652854,0.26859498109655877,0.6177632748218828,0.11364174408155847,62,0.21472018130540177,0.6431500059987969,0.574662504364543,55,0.11121845080270804,0.04688624040058816,0.003275399885165494,0.015348620722183143,4.686029572052584
partial_arc_noisy,38,0.0907111736449702,-0.18879872197907463,0.6703625591225602,0.06581270525096594,0.24726216149543934,0.6869251332535947,51,0.18120162498865777,0.4146970473940258,0.6249058221146752,0.2657810346011103,0.4261868970028108,0.30803206839607894,9,0.20858934416541317,0.1764181207733121,1.215815980499597,2,0.13236895819723687,0.25259537657167724,0.008069255244289884,0.004985736589094851,0.6178682465922677
partial_arc_noisy,39,0.15472452863837774,0.10178043744890365,0.8244574194883564,0.4255871291354723,0.10851825863553152,0.4658946122289962,32,0.16594561122757204,0.22935145751013244,1.2284729872087434,0.2069216600740621,0.2912859979793694,0.5017923419465685,26,0.20049632174913917,0.5535149317932143,0.6783981610296312,35,0.049979056337546096,0.08953408743740195,0.0053262961455370775,0.004835216087378425,0.9078008348127374
sparse_full_noisy,0,0.12036061970340926,0.21383375837904264,1.0086349743695089,0.22158927615387036,0.17086828104211818,0.6075424428040115,59,0.2119042412969173,-0.30423911787475416,0.9587615744510248,0.22304351833744349,0.472181692684848,0.3047747889777085,6,0.19957149104447017,0.6767835695891308,0.9290951560315296,1,0.14441712332339926,0.20184510255086865,0.009309005828879434,0.010119816605020688,1.0870996098880792
sparse_full_noisy,1,0.09625951348499033,-0.3897869378629622,1.4452377480657461,0.40024608038142223,0.5023384811804198,0.09741543843815792,55,0.21821727284516146,0.626856853146953,1.3115679904285216,0.3788056748911582,0.4191333419497411,0.20206098315910076,56,0.19206235481473535,-0.377016723843952,0.6427866062601602,30,0.2178249813867418,0.06976369648062852,0.008929427564377436,0.007713909097949018,0.8638749844080107
sparse_full_noisy,2,0.11530196880823322,-0.1384074609050738,1.4005317864769862,0.3135256002143462,0.6080024567186255,0.0784719430670282,31,0.17516499216314943,-0.6815668703584398,1.217957638787717,0.14355784687041317,0.750521637097315,0.10592051603227182,35,0.19957149104447017,0.6767835695891308,0.9290951560315296,29,0.10208055012024499,0.11331183556262205,0.008375967054325311,0.01051003845403554,1.2547850756657648
sparse_full_noisy,3,0.2124178831941953,-0.3923680494320063,0.5539866591945776,0.2646273361968602,0.661272795683765,0.07409986811937486,60,0.21017152162508887,0.11270693831847191,1.3147707956594787,0.5282633601397817,0.1628795884458769,0.3088570514143414,21,0.21472018130540177,0.6431500059987969,0.574662504364543,54,0.06896169084940622,0.156504788863311,0.012020040634177085,0.01513714143153729,1.2593253128027888
sparse_full_noisy,4,0.07094393195689143,0.13699135825975708,0.5522737231767927,0.25282666691169886,0.45035656522044276,0.2968167678678584,36,0.1692874299938017,0.3185021123964474,0.9445844196310798,0.37153241504718143,0.3666776397893538,0.2617899451634647,46,0.19098793498687638,0.3367253911837018,1.2962237870287379,45,0.16869256914321437,0.07590064858510331,0.009363688550743977,0.009108058569762467,0.9726998629230146
sparse_full_noisy,5,0.15666334493187842,-0.392410586922604,1.029799876018604,0.43930767670391,0.15905376826931053,0.4016385550267795,48,0.18837317835684464,0.1647975279359163,0.554249593998934,0.30523463389821043,0.4163994340259085,0.2783659320758811,51,0.16811434207437892,0.3247877658827291,0.7513615116830701,52,0.03108257508660245,0.09745391041926658,0.014531212966600409,0.020769220703125472,1.4292833468797788
sparse_full_noisy,6,0.1622173435459811,-0.5309849903059318,1.3207112941043935,0.08632598463565803,0.6409586761741831,0.2727153391901589,42,0.18496886134039314,0.013358620909500062,0.6726022103810239,0.6030044940466561,0.2174308884866812,0.17956461746666266,3,0.21472018130540177,0.6431500059987969,0.574662504364543,32,0.051668442607386046,0.08740326923401547,0.0026842708714430556,0.0076935491360832844,2.86615975233053
sparse_full_noisy,7,0.06907162550181452,0.06396964872750667,1.3496091372526324,0.27165474496649406,0.16120497149588467,0.5671402835376212,13,0.21946497700945897,-0.404369740763215,0.9396247707357003,0.4016891574136155,0.21720829405177816,0.3811025485346064,4,0.19655482239655236,-0.33025694382270976,0.936944171228365,4,0.22787562354326152,0.1240251566686766,0.00630337824621118,0.006540777189713557,1.0376621764123186
sparse_full_noisy,8,0.13045094609708688,0.2323819672149014,0.8388452722949072,0.5552051807792512,0.2421663077377853,0.2026285114829635,47,0.14149566889756987,0.45259518231307294,1.2369363984650383,0.1323422858203229,0.5563338726869383,0.31132384149273873,26,0.19206235481473535,-0.377016723843952,0.6427866062601602,59,0.04893232724427066,0.0732160146116416,0.00726556001443642,0.01011082728427346,1.3916101806582826
sparse_full_noisy,9,0.07192832606846744,0.28919097269001093,0.6620618311472722,0.46294570935622936,0.3317648524291831,0.20528943821458756,3,0.17390912064139974,-0.4117065409629276,0.6949834651939151,0.41045298803698627,0.4751583301916007,0.11438868177141304,30,0.12324466927856427,0.017798300301169356,1.4216990824072344,31,0.15394944950877673,0.060600504295449685,0.006087175655081122,0.006202986170426799,1.019025328314455
sparse_full_noisy,10,0.18110529909826975,-0.13917865762643777,0.5868566068444723,0.35111167156438083,0.1873194074094697,0.46156892102614944,0,0.15915648015454992,0.2585213153013714,0.6116970591546228,0.18367436596258624,0.4287514721259325,0.38757416191148125,61,0.1975695410674559,-0.21613481076791255,0.7738571950940594,59,0.029654384646576392,0.05175986704103444,0.004718483442340147,0.005832274229193546,1.2360484677892631
sparse_full_noisy,11,0.16199462389790178,0.5473273755658711,1.0187296770172132,0.4595982123606608,0.2942081870510471,0.2461936005882921,46,0.14143443674523412,0.05244206674797227,0.6935072103193627,0.4259748879326302,0.3504666694369364,0.22355844263043345,19,0.14841876111336738,-0.18655219265089798,1.2991573040872852,18,0.0591585153999723,0.03750565492392616,0.008771627545501915,0.011067190515625158,1.261703196837217
sparse_full_noisy,12,0.11560045044665081,0.12192667734477597,1.2336012725334702,0.5190066551901471,0.33742810415135843,0.14356524065849446,47,0.21821727284516146,0.626856853146953,1.3115679904285216,0.3788056748911582,0.4191333419497411,0.20206098315910076,19,0.21472018130540177,0.6431500059987969,0.574662504364543,12,0.19700168199806165,0.06658220882693734,0.007064934158364618,0.004762564312896955,0.6741130499083643
sparse_full_noisy,13,0.09603528008001223,-0.18732168529266063,1.2419899420623857,0.24588016091024006,0.11357388465068906,0.6405459544390708,31,0.21117706732901456,-0.4960050043041584,0.5539978350120979,0.42457492339000863,0.11028275902567634,0.46514231758431496,26,0.1815195763291672,0.14527731324234816,0.6798063313666718,27,0.13926108637629322,0.11912984165317904,0.012127957220842438,0.012463011102406147,1.027626571850691
sparse_full_noisy,14,0.21275150507111038,0.6742207702457922,1.2828780877289927,0.14071789776743432,0.2541561906672954,0.6051259115652703,29,0.15738964844804043,0.6680906334697596,0.6758750856540645,0.2934774626260355,0.559607359573979,0.14691517779998553,42,0.19206235481473535,-0.377016723843952,0.6427866062601602,18,0.14642569769862523,0.30547382251018984,0.007829282925555594,0.015551378708463008,1.9863094559658447
sparse_full_noisy,15,0.07681784785849312,-0.4640490971321485,0.6512502355096016,0.4450784474368743,0.3066125916013238,0.24830896096180188,9,0.1589655117118297,-0.6486069470357789,0.7553713438739502,0.18320096661502405,0.08070749621216584,0.7360915371728101,25,0.1742074496519678,-0.2337955220661879,1.2445813942923711,22,0.13237367043212522,0.32518838414067214,0.004261415337406452,0.004429901686414584,1.0395376502095839
sparse_full_noisy,16,0.09759320241685078,-0.5194256811224145,0.8805463246438447,0.48230751307860453,0.085844658762823,0.4318478281585725,22,0.18837317835684464,0.1647975279359163,0.554249593998934,0.30523463389821043,0.4163994340259085,0.2783659320758811,45,0.1995917364833085,0.09469222219569157,0.9801430017127063,44,0.11469429158482124,0.14625998342359162,0.00872849156392541,0.007946683822196016,0.9104303720747602
sparse_full_noisy,17,0.1932291240692625,-0.46112772315961714,1.219630136186539,0.06318248060886068,0.6921396887495568,0.24467783064158255,13,0.18756380649994087,-0.5723678451617965,1.0088455463784016,0.21865185844736215,0.7214294000705351,0.059918741482102744,3,0.21472018130540177,0.6431500059987969,0.574662504364543,61,0.026939240165220146,0.12317272610631987,0.020741702936152084,0.020347363146983356,0.9809880707296503
sparse_full_noisy,18,0.13501343275692557,0.2191401458895301,1.2125287249671384,0.3558522494847339,0.1275043030851561,0.51664344743011,31,0.195773183490977,-0.5014197971832997,0.7239033203117929,0.3348323576483635,0.24712083618396521,0.4180468061676713,21,0.19206235481473535,-0.377016723843952,0.6427866062601602,19,0.1043961882868751,0.07974435539920607,0.004715027448269949,0.008085970979594069,1.7149361415830136
