condition,trial,true_rho,true_t,true_h,true_w1,true_w2,true_w3,true_alpha,pred_rho,pred_t,pred_h,pred_w1,pred_w2,pred_w3,pred_alpha,euclidean_pred_rho,euclidean_pred_t,euclidean_pred_h,euclidean_pred_w1,euclidean_pred_w2,geometry_mae,weight_mae,alpha_abs_error,anisotropic_fit_rmse,euclidean_baseline_fit_rmse,fit_improvement_factor
full_clean,10,0.07029421599111721,-0.5712559579998785,0.6210564626352462,0.24436591515582307,0.5777118097024163,0.17792227514176062,0.7608843101236321,0.15585167434580066,0.2208790420825866,1.2412178951024875,0.3191504284752673,0.4543167046571821,0.2265328668675506,0.7630688566394204,0.06051562871208183,-0.41500123968314245,0.9620897912975411,0.20180988447924028,0.5122932921419739,0.16634692968643378,0.08226340336348947,0.002184546515788255,0.00617927362126834,0.0963322237812279,15.589570827493965
full_clean,11,0.17413759470545195,-0.3692311708742157,0.9796639357840167,0.6257145605300186,0.32220554706753485,0.05207989240244654,0.6134409991425017,0.14703049351498537,0.43320605641092097,0.9379262360420865,0.5553768106065974,0.2553033868050673,0.1893198025883353,0.6182907256619455,0.1352744096094571,-0.16852917306000081,1.3004157472219764,0.5103933689709156,0.21591519907368625,0.07840145523125018,0.09149327345725917,0.00484972651944382,0.004230188541531793,0.170481848333124,40.30124110529382
full_clean,12,0.09762561372517434,0.3712987391899474,1.2132905132900762,0.45398659424604393,0.3828542820909416,0.1631591236630145,1.2051525949580306,0.09266360628065946,-0.6620229330980533,1.2564377481974827,0.337962149302544,0.2526831771212466,0.4093546735762094,1.2415368654462684,0.2046053073678822,-0.23552996037066848,0.7683648166479486,0.4355284049930307,0.29162481857092076,0.012359257537499635,0.16413036660879662,0.03638427048823778,0.011832634565262908,0.06376350708173541,5.388783599294622
full_clean,13,0.147596226478027,0.192094498007812,1.1918138212185452,0.45463127182475793,0.19192705228000884,0.35344167589523323,1.355590870397561,0.2080847611147997,-0.3207663638110024,0.8489172469663516,0.7390577654751916,0.05051815786571198,0.21042407665909638,1.3750203907235314,0.17949774130167653,-0.18341595143973244,0.9496907904736851,0.460186496063422,0.43043552596561035,0.08591209691558338,0.18961766243362246,0.01942952032597045,0.006956216070046816,0.10395615113369097,14.94435337932097
full_clean,14,0.1315862991575856,-0.12564138407609246,0.9628381272006417,0.5819223122325455,0.23765676204902147,0.180420925718433,0.6363928879053302,0.13266872434684887,0.2616873862367815,0.7974560556295234,0.49516644547204475,0.31961054667214794,0.18522300785580725,0.6432853158241,0.06524036231500314,0.28773875215920147,0.7128896453643075,0.5092689947772163,0.1820070771699968,0.026592263745174333,0.05783724450700051,0.006892427918769761,0.009277828445724444,0.15897971715579065,17.135444795711244
full_clean,15,0.1337715431586305,0.36569704762690397,1.4263790430877716,0.2338446094462649,0.601208648218335,0.16494674233540008,1.7527740248607466,0.15611705462072112,0.45924258078073105,1.2914125616822736,0.37114791007807607,0.4211459795071345,0.20770611041478937,1.7852760719645335,0.20522961756525965,-0.6394112191910737,0.7441086411326208,0.2612900505373079,0.7059760136556741,0.03149520374586524,0.12004177914080032,0.0325020471037869,0.0076125060247083055,0.19400507823933258,25.485047579553992
full_clean,16,0.1512218041301157,0.3283432929182119,1.108076958487048,0.1918840720603174,0.40641117949422106,0.4017047484454615,1.7874862536709788,0.07140449243727959,0.07848709358099316,0.858774401320508,0.2785518663172697,0.4617179906210894,0.2597301430616409,1.768188351812171,0.20522961756525965,-0.6394112191910737,0.7441086411326208,0.2612900505373079,0.7059760136556741,0.1429281125446206,0.09464973692254708,0.019297901858807753,0.007566192391195647,0.20078927494935256,26.53769089760389
full_clean,17,0.07984646060369709,0.3346252885388836,1.0236614631407635,0.12526391641976184,0.686436468177033,0.18829961540320517,1.45448285908516,0.09108187718246452,-0.012047619416719724,1.4317430911057816,0.06929032968876227,0.8634049903691214,0.06730467994211631,1.4425750827074661,0.20420657300804965,0.5128856282634277,0.7916099440701704,0.3214010342789211,0.44608567090698076,0.03627306884807393,0.11797901479472563,0.011907776377693802,0.006103530736272476,0.13025111045989582,21.34028910280253
full_clean,18,0.1247884835371923,-0.07129334908380802,0.8579391869413762,0.44496153100460206,0.41320176394709557,0.14183670504830242,1.660545175582855,0.06961486074653278,-0.4424067295450488,0.8120454710962376,0.6709116732144454,0.07965070058148745,0.24943762620406712,1.6737440329903366,0.17949774130167653,-0.18341595143973244,0.9496907904736851,0.460186496063422,0.43043552596561035,0.08519561487318077,0.2223673755770721,0.013198857407481501,0.007412246465257685,0.17722873764934644,23.910259660150835
full_clean,19,0.12055058916371669,0.41233485765077793,1.128252439612686,0.4911643915547347,0.4273609743355851,0.0814746341096802,1.6922372256129712,0.20622085590966704,-0.039833394653993465,0.6105313278473714,0.6976298923376348,0.27368265611674075,0.02868745154562441,1.6935474138072129,0.17567820569017922,0.557120105722711,0.559252207492658,0.4966432669878003,0.3917135905919456,0.09446026793805336,0.1376436671886001,0.0013101881942416682,0.006453095970544106,0.18379981795563533,28.482424373449675
full_clean,20,0.1514505499110708,-0.35851569465587074,1.2478035644917895,0.27142373816269816,0.5084664742651431,0.2201097875721587,1.3749066479583882,0.18363394820040546,-0.5528983840117733,0.8862468771159189,0.1324034952788745,0.6322080316088629,0.23538847311226263,1.3924991196593632,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,0.047848361231642426,0.09268016192254909,0.017592471700975,0.0075589886107911945,0.10976644677461714,14.521313951699149
full_clean,21,0.16085531089424265,0.5012689573166321,0.5857849438319065,0.08885879967343958,0.3949632517843038,0.5161779485422566,1.593317953168881,0.09402296462007677,0.6987463988832872,0.8749994529606453,0.17021358222936667,0.24377924769260675,0.5860071700780266,1.5987408052394723,0.21664990884385968,-0.693504495671074,0.6130550050474094,0.3051806717926031,0.3591442848360093,0.08332067657961921,0.10078933606113137,0.005422852070591233,0.012885508775083085,0.16211109180289632,12.580884048317373
full_clean,22,0.1630352547118355,0.20318848544920742,1.3573550641981307,0.13758296068135079,0.4418576916714391,0.4205593476472101,1.736961892160794,0.19891047530052666,0.24575215137155446,0.8556134927126121,0.08314013010338127,0.6635006823698947,0.25335918752672404,1.711608351435541,0.20522961756525965,-0.6394112191910737,0.7441086411326208,0.2612900505373079,0.7059760136556741,0.03545674461856346,0.14776199379897037,0.0253535407252532,0.00873078347750014,0.18893297600111073,21.639865023340075
full_clean,23,0.1724976016892204,0.6232442526553682,0.8799188191275323,0.3744014019853426,0.09262896760651386,0.5329696304081436,1.3913578562027762,0.17761651387124833,0.155982591123267,0.74997942788676,0.43550797190080326,0.04648076866546682,0.5180112594337299,1.3718548606989498,0.17384478656902397,0.5105689483241829,0.552052492812944,0.3303942612377566,0.3367816457676513,0.03980703828957471,0.040737713276973786,0.019502995503826392,0.009340591462885408,0.11755809990548102,12.585723331610746
full_clean,24,0.17917065668473664,0.010344369299229016,1.3398554688273157,0.06055007522514255,0.4795630074591469,0.4598869173157106,1.5833558275076447,0.14052291186786742,0.5998243929581764,1.2856043294559343,0.18004072385951325,0.4972978946623793,0.3226613814781075,1.5233053157239218,0.19968086539610183,0.6698401447081537,1.2510823600013083,0.24037475228564123,0.5011651707096656,0.06626610343941478,0.09148369055840205,0.06005051178372289,0.017846274581627124,0.15756568835429044,8.829052115812761
full_clean,25,0.20908094731755544,-0.6939629304710664,0.6679255195084385,0.28385534386092603,0.2822911724297708,0.43385348370930316,1.0276981538668475,0.17473350975218893,-0.20442493010580876,0.8177574713058063,0.032194918232046156,0.27494987089990547,0.6928552108680484,1.013929508580187,0.1805532666360348,-0.6019795446821679,0.5890847082287092,0.22332783593406497,0.39324558286384914,0.08025768063838867,0.17266781810583012,0.013768645286660552,0.018516123169322333,0.013514431232735232,0.7298736948955954
full_clean,26,0.09990175421088997,-0.23558348786853808,0.6564525817154933,0.3588568300660786,0.33370082296082204,0.30744234697309936,1.4235111357764512,0.07992518194809423,-0.2879442272926558,1.0376236822971339,0.36875234147839653,0.24844060858586656,0.3828070499357369,1.3959640791549757,0.2046053073678822,-0.23552996037066848,0.7683648166479486,0.4355284049930307,0.29162481857092076,0.015873133002027546,0.05684014291663698,0.027547056621475496,0.008355153808480937,0.12205915373410751,14.608845813252511
full_clean,27,0.19425723000417539,0.12810198368040815,1.198178686704081,0.5272093400741616,0.10981407866357001,0.36297658126226834,1.6523178040779583,0.16227954027881408,0.01193400475853521,0.8898534666157409,0.48603745904438483,0.1498512688642324,0.36411127209138283,1.6417724602906447,0.20188568848276467,0.4269876534908854,1.0440875030137684,0.49878920148798994,0.2544681489367731,0.07901197364684778,0.027447920686517895,0.010545343787313533,0.020667676261165002,0.17432478321497633,8.43465811115574
full_clean,28,0.11185674672959571,-0.3978368677819611,0.7283164860318214,0.20739553793320198,0.4184117231895669,0.37419273887723115,1.2501840311632244,0.09266360628065946,-0.6620229330980533,1.2564377481974827,0.337962149302544,0.2526831771212466,0.4093546735762094,1.2415368654462684,0.2046053073678822,-0.23552996037066848,0.7683648166479486,0.4355284049930307,0.29162481857092076,0.060496035574905925,0.053633049258015264,0.008647165716956007,0.007691562647252315,0.07599044090267495,9.87971422553794
full_clean,29,0.13060128824633233,-0.19783306696853764,0.9364338231271965,0.18925031416061613,0.39411763121950694,0.41663205461987696,1.1700534452481401,0.21462744490595576,-0.15846197246436752,0.9579027712275752,0.15198563533215864,0.2486010975792229,0.5994132670886184,1.1818231803150978,0.2046053073678822,-0.23552996037066848,0.7683648166479486,0.4355284049930307,0.29162481857092076,0.13491184997376918,0.12185414164582765,0.011769735066957665,0.015336855833979987,0.05410608695120307,3.5278473982474856
full_clean,30,0.1789100843155615,-0.15621544597358505,0.953636704572306,0.07721930440470308,0.3527875747352638,0.5699931208600332,0.9706523777948421,0.20974871566960798,0.040146752461352214,1.1103294814237252,0.12883390571471698,0.30258053994634704,0.568585554338936,0.9551535349202787,0.16318821797551838,0.2284594202925456,1.3725407811148271,0.009852879914347282,0.3524509900032686,0.06422927426987517,0.034409734206675945,0.01549884287456349,0.01478393108125373,0.010979709546364378,0.7426786208633529
full_clean,31,0.21417327535930494,-0.5440064749619623,1.3925604995605434,0.13861243867454934,0.6662545552433414,0.19513300608210926,1.4847855915801902,0.21162389434173728,0.22658808893195456,1.0307512897746867,0.2186406730117843,0.5551648368368682,0.22619449015134752,1.4425592299512098,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,0.0676438252992781,0.07405981227098214,0.04222636162898041,0.011685425691866232,0.13651588438562373,11.682576911224304
full_clean,32,0.0772091832847282,-0.5491343463307095,1.0094401956005998,0.44624205489592095,0.13773963873002715,0.4160183063740519,1.3496249776625675,0.06366613537663827,0.6813353237904408,1.2277382253671518,0.6918216587084945,0.10634993633467447,0.20182840495683096,1.3590983551910965,0.17949774130167653,-0.18341595143973244,0.9496907904736851,0.460186496063422,0.43043552596561035,0.045425542187634706,0.16371973587504907,0.009473377528528948,0.0059913013171569674,0.10240615510424272,17.09247285076244
full_clean,33,0.12656985669675644,-0.018860084608425386,1.430177973408623,0.37183078196678926,0.02856649396155782,0.5996027240716529,1.3282105884911932,0.12935475425411685,0.4698603870662326,0.7953708735643339,0.294060561349707,0.27621778405080055,0.4297216545994925,1.3558588430928893,0.17384478656902397,0.5105689483241829,0.552052492812944,0.3303942612377566,0.3367816457676513,0.03583796805092349,0.16510086005949512,0.027648254601696065,0.013283196539424315,0.09646721574461853,7.262349499859117
full_clean,34,0.19292953631548115,0.6791309078275571,0.7705092692589905,0.2413041710132101,0.2034993048323511,0.5551965241544388,0.7542472416553287,0.11503509635862276,0.29686206458004155,1.2675464115621673,0.2900405729336158,0.16512822348466596,0.5448312035817183,0.7479172826324958,0.09485562054651549,0.6425430186660883,1.3176899946763492,0.29203490416816413,0.23138324507202795,0.10310971247626759,0.03249093461360375,0.006329959022832954,0.013959449639180515,0.09725638888978003,6.967064705531574
full_clean,35,0.09984858207006807,-0.5215519595562939,0.9296296636872285,0.4094882748536768,0.074184257961268,0.5163274671850552,1.0485041185596504,0.0728986830532578,0.045040526741677106,0.8309628062343062,0.34515069466741194,0.13414168769260268,0.5207076176399854,1.054736035618091,0.10118316379676127,0.3811713085806566,0.8132573202409152,0.2510468073146599,0.29668518957311446,0.04890660468677821,0.04289172012417658,0.006231917058440617,0.006988115611744434,0.016292400349260952,2.3314440193117956
full_clean,36,0.1688015655514122,-0.35434623968118734,0.6483154077053355,0.44793827032150596,0.13850257648749345,0.41355915319100056,1.789707615602742,0.06660908366347622,0.1354957517869526,0.7744934055772537,0.6843679538869281,0.030355862046746736,0.2852761840663252,1.741745470137437,0.17949774130167653,-0.18341595143973244,0.9496907904736851,0.460186496063422,0.43043552596561035,0.14780938152423287,0.1576197890436147,0.04796214546530497,0.01339648749398619,0.20285888575089386,15.142692130452787
full_clean,37,0.06525938457463683,0.6985993947351818,0.6350967322935884,0.3800087854180166,0.3586214604272898,0.26136975415469366,1.0309057529963352,0.08070976683502507,-0.15376078579198318,0.9871668114250254,0.12796442293365115,0.6134870639404812,0.2585485131258676,1.0271777731370675,0.12404299613835927,0.6548448394158368,1.3701729460310121,0.4008171232372844,0.28851565587328465,0.03139160254329732,0.15565218568164316,0.0037279798592677604,0.011350318560824036,0.010862169020235835,0.9569924369988113
full_clean,38,0.06119844280346095,-0.015050014844314185,1.1603902138756048,0.4377851993003504,0.10393430831694657,0.458280492382703,1.7037041543509526,0.09109874236837488,-0.03334577552996138,0.6570938014859814,0.11920954784939083,0.09345545180760939,0.7873350003429997,1.7174739390967806,0.2046053073678822,-0.23552996037066848,0.7683648166479486,0.4355284049930307,0.29162481857092076,0.03011370267006368,0.21936967197353116,0.013769784745828018,0.00626930250009243,0.18504119860048399,29.51543630216533
full_clean,39,0.10705485796676287,0.5949409846054313,1.2995472353865585,0.41742701052234676,0.4395751744890785,0.14299781498857472,0.8152054491789261,0.16765108100474915,0.4642667505929957,0.5732052269276177,0.07652003337166596,0.7121470386896213,0.21133292793871272,0.8112467853857629,0.06051562871208183,-0.41500123968314245,0.9620897912975411,0.20180988447924028,0.5122932921419739,0.05958558724872478,0.22727131810045384,0.003958663793163231,0.006350076459145867,0.07113167223435427,11.201703269557484
full_noisy,0,0.203225007542758,0.020137110670336276,1.0794411623617401,0.14863988588896662,0.5262565829829255,0.32510353112810786,1.324307472415442,0.1336179005605056,-0.6798794418363027,1.3213741662584506,0.16064143249621263,0.5638198917442423,0.27553867575954505,1.336287827738891,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,0.09002392348443333,0.033043236912375186,0.011980355323448988,0.01341440622067127,0.09733618724453914,7.256093608865555
full_noisy,1,0.12961287096695442,-0.508105740235763,0.8320969720059317,0.6445270040105423,0.18168440841544378,0.17378858757401391,1.7039837231012736,0.11147300430638593,-0.32520149143816884,0.9895866373462997,0.5682977464402665,0.17850950544882335,0.2531927481109101,1.6891016144423026,0.17949774130167653,-0.18341595143973244,0.9496907904736851,0.460186496063422,0.43043552596561035,0.027798084439116123,0.05293610702459745,0.014882108658970994,0.006836618408448902,0.1857238444281842,27.166039309530717
full_noisy,2,0.18387195290719657,-0.20105365264441308,1.02666484143035,0.2961996873488212,0.11829875262293042,0.5855015600282484,1.785084281895784,0.1599136383166129,-0.32148371525505454,0.8395366540278539,0.3938729298437921,0.09785717629660284,0.5082698938596051,1.7196391416335732,0.2078505466510599,-0.03968767188126356,0.9403185986104475,0.2549379252413817,0.3324831581463153,0.05155443299985063,0.06511549499664726,0.06544514026221071,0.014999308698545098,0.20092749268878377,13.39578354756265
full_noisy,3,0.17961754366139984,-0.4843766210228739,1.326248623806094,0.2924132596878576,0.1711486084487689,0.5364381318633735,1.5026788529384105,0.20269393212063272,-0.12975414709868816,1.0259444295928037,0.2915624786044624,0.2540746282437339,0.4543628931518037,1.5297397228132816,0.2078505466510599,-0.03968767188126356,0.9403185986104475,0.2549379252413817,0.3324831581463153,0.03715527745868998,0.05528401319664333,0.027060869874871107,0.010677148758100379,0.13912292109004093,13.02996935249153
full_noisy,4,0.20130831631400273,0.01649992657396271,1.0467654340511936,0.6425949345057651,0.15170011422509225,0.20570495126914265,1.738580825329302,0.12102172570466557,0.4918054606808345,1.0671619459108022,0.5220423891050944,0.23353606447455771,0.2444215464203479,1.7807539357489786,0.17567820569017922,0.557120105722711,0.559252207492658,0.4966432669878003,0.3917135905919456,0.1261398317866687,0.08036836360044715,0.04217311041967653,0.011563794294120616,0.19321983373538315,16.70903414752215
full_noisy,5,0.07914436273204549,0.6597046434289744,0.8820901127975403,0.2742683833777183,0.2386880755302377,0.487043541092044,1.2865965461140763,0.21285146667684196,0.5948582998836635,1.332794626978712,0.36796171610143436,0.22464800525078543,0.4073902786477802,1.3270041263114516,0.17384478656902397,0.5105689483241829,0.552052492812944,0.3303942612377566,0.3367816457676513,0.26091160376100864,0.0624622218158107,0.04040758019737534,0.013174814077646825,0.08634197839871577,6.553563328472977
full_noisy,6,0.12710970140696826,-0.10163530304377497,1.4408571333461873,0.4407094018312635,0.4347898704716187,0.12450072769711779,1.7440019068258412,0.06660908366347622,0.1354957517869526,0.7744934055772537,0.6843679538869281,0.030355862046746736,0.2852761840663252,1.741745470137437,0.17949774130167653,-0.18341595143973244,0.9496907904736851,0.460186496063422,0.43043552596561035,0.13283659933880337,0.269622672283248,0.00225643668840414,0.003308280676657956,0.19397869231670298,58.63429112449472
full_noisy,7,0.1292479223865712,-0.038306824592832384,1.0012948184103099,0.3574780964472437,0.13056027236204515,0.5119616311907111,1.5093557542955518,0.20166699253525938,0.027171428747722114,1.0559256927980838,0.16345491387136046,0.17147880009865935,0.6650662860299802,1.5138818000116423,0.17384478656902397,0.5105689483241829,0.552052492812944,0.3303942612377566,0.3367816457676513,0.12186241053285374,0.12399953089905624,0.004526045716090499,0.010682496896395898,0.1428972238184235,13.376762493292624
full_noisy,8,0.15534082211013134,0.4993355495863834,0.9944506510261278,0.4103893058576385,0.1318922556297093,0.45771843851265226,1.4886979072339732,0.20553265782841407,0.41175928493958497,0.6062568358271726,0.23320073738434055,0.3724868262561493,0.39431243635951013,1.4586095033535778,0.17384478656902397,0.5105689483241829,0.552052492812944,0.3303942612377566,0.3367816457676513,0.11635960464296603,0.06753898783642086,0.030088403880395465,0.013538355634007716,0.13826858514474938,10.213100385502148
full_noisy,9,0.15585978563293265,-0.1413393116322796,1.1539835731365107,0.4506947976952073,0.31078027159322213,0.2385249307115705,0.6317163171564959,0.1656256580338405,-0.5822589033124917,0.862704179957657,0.36647174270539373,0.3599880865155486,0.2735401707790577,0.6325373982628552,0.09715261513991606,-0.6600506674304535,1.4492462159771329,0.35895496795767873,0.24602874145013698,0.04349271260610541,0.056148703326542405,0.000821081106359256,0.010812283166698711,0.16036081048933934,14.831355044718268
full_noisy,10,0.07514600966957884,-0.6741519057606811,0.6547799268403152,0.16165493056144928,0.5315865361700899,0.3067585332684608,1.5470322183772334,0.11370141290296841,-0.44212627327670245,0.6066019610381337,0.08317028480728537,0.7104824857994873,0.20634722939322736,1.555912616591299,0.20522961756525965,-0.6394112191910737,0.7441086411326208,0.2612900505373079,0.7059760136556741,0.052885567985317704,0.11926396641959824,0.008880398214065721,0.004374721949561206,0.1503544043177441,34.368905281585945
full_noisy,11,0.10896742584526986,0.31180893763396345,0.9164390124091141,0.5377278248293749,0.22937949911862582,0.23289267605199931,1.266845247113974,0.10293681553446685,-0.29877253292047856,1.037141077277096,0.5228464484936103,0.3005506937031811,0.1766028578032086,1.2690242008784092,0.18810314944937512,-0.1654827655815331,1.1075502390751994,0.6559392096187797,0.24274675861728634,0.03458845170640145,0.04744746305637019,0.002178953764435221,0.0037670279528347313,0.08121079582342566,21.558320469141627
full_noisy,12,0.09921124796681881,-0.20897487116705366,1.0520247744292015,0.2269010079881543,0.5545610673453175,0.21853792466652822,0.9335100864904786,0.13543687955928882,-0.1901619612284874,0.8730226270955083,0.10029833148427535,0.6320551168473646,0.26764655166836004,0.9563111986487953,0.07473191925289527,-0.6130944629488481,1.2949298417854564,0.2090737071421406,0.49563704001624603,0.048018371070395,0.08440178433591929,0.022801112158316705,0.009353220465606696,0.023953731089844034,2.5610142707451167
full_noisy,13,0.14895178837440473,0.5654429080086696,1.1385829461699495,0.641414768733345,0.173823697988644,0.18476153327801098,0.999417848881591,0.1002016814513634,0.6217143249003355,1.3495961984354736,0.5013204724000934,0.18310148552602207,0.31557804207388457,0.9888186321046388,0.20858934416541317,0.1764181207733121,1.215815980499597,0.4658086665196579,0.24488548690845865,0.07183421337582516,0.0933961975555011,0.010599216776952192,0.00700292602310346,0.001995035192388673,0.28488594421914815
full_noisy,14,0.09241748506490789,0.17994536183442522,0.5744935114099339,0.30723837729233394,0.16375983150729606,0.5290017912003699,0.7629185586707177,0.08097674558683764,0.3572842390349887,0.6720736118344453,0.19529465863330303,0.16983893615875392,0.634866405207943,0.760217146580334,0.17238691189707178,-0.4836273540683906,1.1349920844098826,0.18196653181242364,0.01607801728005234,0.01382396689156109,0.07462914577268728,0.002701412090383659,0.0036701526044362874,0.09460060813765629,25.775660669615768
full_noisy,15,0.12701217890862085,-0.10010545750073363,0.9735368866772617,0.403901809995993,0.3430741682241798,0.2530240217798272,1.3250213195143197,0.1198737312202892,-0.41242106561593417,0.9368829801890403,0.3327654938587961,0.3252611254169557,0.34197338072424827,1.317360643325633,0.17949774130167653,-0.18341595143973244,0.9496907904736851,0.460186496063422,0.43043552596561035,0.02222848812586073,0.05929957262961403,0.007660676188686599,0.0062433514264542385,0.09701456493232759,15.538860189938832
full_noisy,16,0.20843760908192546,-0.3992463096256493,0.8596654419867971,0.17426716981102816,0.4065867625276164,0.4191460676613554,1.3624194742794107,0.1496928066157538,-0.5251037543591086,0.5840647272306677,0.4329720309481628,0.09155768198370878,0.4754702870681284,1.340939348376514,0.21664990884385968,-0.693504495671074,0.6130550050474094,0.3051806717926031,0.3591442848360093,0.1243232526210482,0.05513965855154624,0.02148012590289672,0.025864519153263828,0.10683459854450822,4.13054647996527
full_noisy,17,0.1221336708375367,-0.16664749008586419,1.3361768867414658,0.165312416154305,0.603389650127283,0.231297933718412,0.9932850140659029,0.12028505113828274,0.6185595429582349,1.039225165526021,0.26795702988026476,0.49167697242440583,0.24036599769532946,0.9749472921126895,0.11010646515640875,0.24610342152241646,1.3235502453039876,0.19741703734447932,0.5378668837000803,0.04207225051401187,0.07447511846858478,0.01833772195321337,0.006826985588745298,0.00356789726288658,0.5226167854768108
