condition,trial,true_rho,true_t,true_h,true_w1,true_w2,true_w3,true_alpha,true_rotation_shift,baseline_pred_rho,baseline_pred_t,baseline_pred_h,baseline_pred_w1,baseline_pred_w2,baseline_pred_w3,baseline_pred_alpha,baseline_pred_rotation_shift,refined_pred_rho,refined_pred_t,refined_pred_h,refined_pred_w1,refined_pred_w2,refined_pred_w3,refined_pred_alpha,refined_pred_rotation_shift,euclidean_pred_rho,euclidean_pred_t,euclidean_pred_h,euclidean_pred_w1,euclidean_pred_w2,euclidean_pred_rotation_shift,baseline_geometry_mae,baseline_weight_mae,baseline_alpha_abs_error,baseline_fit_rmse,refined_geometry_mae,refined_weight_mae,refined_alpha_abs_error,refined_fit_rmse,euclidean_fit_rmse,alpha_improvement_factor,fit_improvement_over_baseline,fit_improvement_over_euclidean
sparse_full_noisy,7,0.14628191780840505,-0.1615310823951408,1.3551474422438798,0.24091333011415642,0.45349775507131596,0.30558891481452766,1.1855593973956495,32,0.08244451493736546,0.41683918628870753,1.0078965539754388,0.2626813313863832,0.5064665050326735,0.2308521635809433,1.1933723928906315,32,0.19162932027645244,0.5781248105741342,0.9086192799696503,0.20452801265108153,0.24741726000862133,0.5480547273402971,0.825,16,0.19387864430261284,-0.6298541442761769,0.5872825936861907,0.42656930933475606,0.11728081863375922,63,0.1275060560175563,0.04982450082238959,0.007812995494981934,0.007786060834955387,0.07323518122036583,0.16597982828015626,0.3605593973956496,0.005125452042605359,0.06432804338439138,0.021669094056113496,1.5190973928218812,12.550706327883674
sparse_full_noisy,8,0.15647100219666943,0.28605063706174283,0.6471049857320997,0.026940627761947715,0.3393182870316684,0.6337410852063838,1.06115928469329,50,0.061486204688888435,0.467802363900239,0.7752988612809304,0.407313976266469,0.17618067952355707,0.41650534420997387,0.9316343644060215,2,0.061486204688888435,0.467802363900239,0.7752988612809304,0.407313976266469,0.17618067952355707,0.41650534420997387,0.9316343644060215,2,0.11348820855878952,-0.65240124087737,1.3988659479192453,0.3341430625630514,0.4497794507150997,20,0.13537391302186372,0.14482382733093999,0.12952492028726847,0.005126381763224439,0.13537391302186372,0.14482382733093999,0.12952492028726847,0.005126381763224439,0.024648816969461237,1.0,1.0,4.808228904504646
sparse_full_noisy,9,0.10558607658025108,0.2954056175814382,0.5548076228802413,0.2594584087166321,0.3788276376799932,0.3617139536033747,1.4730810939161452,17,0.09108187718246452,-0.012047619416719724,1.4317430911057816,0.06929032968876227,0.8634049903691214,0.06730467994211631,1.4425750827074661,17,0.1222744965665874,-0.4073664657649083,1.059768114947166,0.15857200734662794,0.4478004302182603,0.39362756243511177,1.4394995620358688,17,0.21664990884385968,-0.693504495671074,0.6130550050474094,0.3051806717926031,0.3591442848360093,51,0.034553012981096254,0.32305156845941885,0.030506011208679018,0.018282848838052874,0.05147670025436544,0.06725760091333612,0.03358153188027635,0.016308730494959428,0.13674602657586482,0.9084163080301975,1.1210467205711439,8.384835755188252
sparse_partial_high_noise,0,0.19777781791064522,0.6192454709999082,1.0018205456474678,0.3020189956334484,0.17360499544390398,0.5243760089226476,1.0332866103381855,62,0.10975298760553329,-0.4773116887237771,1.070879332690564,0.5536585144419153,0.23364224734689615,0.21269923821118858,1.0737591203770858,20,0.10975298760553329,-0.4773116887237771,1.070879332690564,0.5536585144419153,0.23364224734689615,0.21269923821118858,1.0737591203770858,20,0.1352744096094571,-0.16852917306000081,1.3004157472219764,0.5103933689709156,0.21591519907368625,32,0.14452059562030475,0.20778451380763938,0.04047251003890029,0.061364300351143854,0.14452059562030475,0.20778451380763938,0.04047251003890029,0.061364300351143854,0.018037397590401266,1.0,1.0,0.29393959496297006
sparse_partial_high_noise,1,0.2054263138543641,0.6940233837992729,1.3584935881945142,0.3545032666277717,0.29480390938606393,0.3506928239861644,1.706703871836391,4,0.20559403319373995,-0.279454325512215,1.2674997537530117,0.03739547066149323,0.8210568158644082,0.14154771347409867,1.717966724412548,5,0.19891047530052666,0.24575215137155446,0.8556134927126121,0.08314013010338127,0.6635006823698947,0.25335918752672404,1.7550000000000001,5,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,20,0.029943444808460673,0.31103569949109094,0.011262852576157112,0.03291926676814398,0.08225912136582549,0.20599827716141536,0.048296128163609175,0.042130099881055594,0.2099935101283602,0.23320404770342645,0.7813716763331625,4.984405703314907
sparse_partial_high_noise,2,0.08697671664966618,0.4019940413714129,0.7489414122911985,0.2575511028541965,0.2907542679487923,0.45169462919701114,0.9414623574083163,24,0.08269488032190861,-0.4294837239594333,0.7148150605929324,0.14056901060490115,0.33566306091798326,0.5237679284771156,0.9111659690295046,60,0.08269488032190861,-0.4294837239594333,0.7148150605929324,0.14056901060490115,0.33566306091798326,0.5237679284771156,0.9211659690295046,61,0.19387864430261284,-0.6298541442761769,0.5872825936861907,0.42656930933475606,0.11728081863375922,16,0.007457912136266703,0.10012350489592743,0.030296388378811656,0.029490153297783078,0.007457912136266703,0.10012350489592743,0.020296388378811647,0.029932087681818775,0.022853229059196116,1.4926984945971706,0.9852354306611184,0.7635026765298943
sparse_partial_high_noise,3,0.20992624063058654,0.6689583478072875,1.4130469880291223,0.13449924699925084,0.14229845719812603,0.7232022958026231,1.4792785379536117,5,0.21573613306440836,0.19323466697437708,1.1356906773987623,0.24397726416695925,0.5078318317052962,0.24819090412774447,1.3506671995829997,39,0.19970524353588137,0.15599244424057715,1.3218027181626233,0.19211544172103262,0.3252011386937847,0.4826834195851826,1.49,7,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,44,0.03981189910951516,0.31667426111658575,0.128611338370612,0.0903992211062752,0.04578594876622396,0.16034591747829363,0.010721462046388242,0.06494523678587254,0.16538068713286436,11.9956903092277,1.3919299640761282,2.5464636872159256
sparse_partial_high_noise,4,0.07709374725678074,-0.12345288247055929,1.0466773262947817,0.3465003757658698,0.3899847014549295,0.2635149227792007,1.1333518112871797,51,0.13217958337566124,0.41837594388441063,1.3285438272245402,0.061273896764282305,0.5412310077690494,0.3974950954666683,1.1075933537705587,47,0.13217958337566124,0.41837594388441063,1.3285438272245402,0.061273896764282305,0.5412310077690494,0.3974950954666683,1.1075933537705587,47,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,30,0.1117069973744584,0.19015098600105831,0.02575845751662098,0.047240441520788656,0.1117069973744584,0.19015098600105831,0.02575845751662098,0.047240441520788656,0.08338183969390894,1.0,1.0,1.7650520826994363
sparse_partial_high_noise,5,0.06538095545093903,-0.059806742731493306,1.0931442915254024,0.3413593924237577,0.061952209316971686,0.5966883982592707,1.5405388745098323,6,0.11520165793539622,-0.03894981678258447,1.1835322195098366,0.2493586530900248,0.06277766198077052,0.6878636849292047,0.6798773732013662,55,0.11520165793539622,-0.03894981678258447,1.1835322195098366,0.2493586530900248,0.06277766198077052,0.6878636849292047,0.675,55,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,13,0.08762900859336208,0.06133382622248857,0.8606615013084661,0.03981336271398073,0.08762900859336208,0.06133382622248857,0.8655388745098322,0.03902012433415534,0.15876298260411528,0.9943649287802027,1.020328955721216,4.068746199897315
sparse_partial_high_noise,6,0.06352024452286598,-0.45347398915449666,1.2028326707442685,0.02331169683064761,0.4063791829476582,0.5703091202216942,1.6757859652909297,15,0.14052291186786742,0.5998243929581764,1.2856043294559343,0.18004072385951325,0.4972978946623793,0.3226613814781075,1.5233053157239218,15,0.20158221066132895,-0.4987838632680128,1.1581431741683814,0.2617022771474848,0.3975981502838596,0.3406995725686556,1.6062893524627941,15,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,12,0.14261867118700464,0.16509849249572447,0.1524806495670079,0.07325735227869067,0.23618938529478173,0.15892705354455813,0.06949661282813557,0.03357567278340538,0.20055118507383649,2.194073111794542,2.181858059889652,5.973109946823104
sparse_partial_high_noise,7,0.06452028276966862,-0.039015972016385,0.8089099428146729,0.1992535099402981,0.5275916047583984,0.2731548853013035,1.2583123436721737,12,0.13756490517382866,0.19449080803469548,0.8562735691600184,0.4871103389628529,0.27307575856277705,0.23981390247437012,1.392637701752774,45,0.13756490517382866,0.19449080803469548,0.8562735691600184,0.4871103389628529,0.27307575856277705,0.23981390247437012,1.4150000000000003,45,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,55,0.1146622747593256,0.04921483241498594,0.1343253580806003,0.05513318018357105,0.1146622747593256,0.04921483241498594,0.15668765632782655,0.05945254625855345,0.11228695256005998,0.8572810470759791,0.9273476689089498,1.888681976239247
sparse_partial_high_noise,8,0.21196206442669602,-0.10240145281161916,0.8057593162338932,0.10125356944421986,0.6564672069886895,0.24227922356709064,0.8103906360090962,15,0.12213740304574232,-0.08388064809070417,0.5524359126194596,0.5316352792556758,0.15485450982063603,0.3135102109236882,0.7912387200826482,47,0.12213740304574232,-0.08388064809070417,0.5524359126194596,0.5316352792556758,0.15485450982063603,0.3135102109236882,0.7812387200826482,47,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,15,0.14850051662280306,0.0832212851553425,0.01915191592644805,0.022960826334752046,0.14850051662280306,0.0832212851553425,0.029151915926448058,0.02530315446095184,0.08384922151352038,0.6569693729485713,0.907429402534988,3.313785308583465
sparse_partial_high_noise,9,0.0902269331758747,0.40309985193826336,1.2422165276318575,0.566230637526494,0.13786493760439428,0.29590442486911167,1.5870192593434689,55,0.07325664385688058,-0.24381906759414926,0.626333319438493,0.23655048102337245,0.3937926527432455,0.369656866233382,1.7462113220469715,55,0.06961486074653278,-0.4424067295450488,0.8120454710962376,0.6709116732144454,0.07965070058148745,0.24943762620406712,1.6500000000000004,55,0.2111564783266112,-0.6583388871071844,0.7724993949072799,0.1839104582636931,0.5111401099287286,41,0.05114166192647035,0.11495865652216569,0.1591920627035026,0.04757870725446563,0.05028342449849451,0.06978735712530093,0.06298074065653148,0.02329531322067552,0.17923485786363652,2.5276308446682814,2.0424154336863616,7.694030819236138
