condition,mode,representation,trial,true_alpha,true_rotation_shift,geometry_mae,weight_mae,alpha_abs_error,fit_rmse,euclidean_fit_rmse,fit_improvement_factor
full_noisy,pose_free,support,9,1.115400137810535,53,0.04776018031139829,0.08174132738214494,0.04582756702711799,0.017676164221484745,0.03717720497907206,2.1032393970341423
full_noisy,canonical,radial,10,1.126124308025889,0,0.053470106298331856,0.044024169612490414,0.045338593281682105,0.017519889445645243,0.041349651668202266,2.3601548284016234
full_noisy,pose_free,radial,10,1.126124308025889,59,0.053470106298331856,0.044024169612490414,0.045338593281682105,0.01751988944564524,0.04071959302732656,2.324192350280376
full_noisy,canonical,support,10,1.126124308025889,0,0.053470106298331856,0.044024169612490414,0.045338593281682105,0.01703267004857053,0.041032624480460016,2.409054150843701
full_noisy,pose_free,support,10,1.126124308025889,59,0.053470106298331856,0.044024169612490414,0.045338593281682105,0.01703267004857053,0.04071682029619587,2.390513065778142
full_noisy,canonical,radial,11,0.8303216419429688,0,0.023068483256704353,0.019314925242611244,0.006756107285332824,0.006499977939511432,0.06508779175019345,10.013540408274947
full_noisy,pose_free,radial,11,0.8303216419429688,59,0.023068483256704353,0.019314925242611244,0.006756107285332824,0.006499977939511432,0.0615192018948872,9.464524721065633
full_noisy,canonical,support,11,0.8303216419429688,0,0.023068483256704353,0.019314925242611244,0.006756107285332824,0.006120786188078556,0.06471851176567317,10.573561921134461
full_noisy,pose_free,support,11,0.8303216419429688,59,0.023068483256704353,0.019314925242611244,0.006756107285332824,0.006120786188078556,0.06113708742012274,9.988437031046654
full_noisy,canonical,radial,12,0.9095328488445716,0,0.028850692999030193,0.05607897807936044,0.0016331201849330013,0.004425465324236237,0.03381135049109557,7.640179735659969
full_noisy,pose_free,radial,12,0.9095328488445716,7,0.028850692999030193,0.05607897807936044,0.0016331201849330013,0.004425465324236237,0.03119945737764586,7.049983468807402
full_noisy,canonical,support,12,0.9095328488445716,0,0.028850692999030193,0.05607897807936044,0.0016331201849330013,0.0042315029272695604,0.03374944298756747,7.9757579204476166
full_noisy,pose_free,support,12,0.9095328488445716,7,0.028850692999030193,0.05607897807936044,0.0016331201849330013,0.0042315029272695604,0.031202753113264745,7.373917411750151
full_noisy,canonical,radial,13,0.7027890296922179,0,0.0440497174624948,0.04891442677244168,0.01117253964343945,0.00717420673247981,0.12345849164442982,17.208661005752145
full_noisy,pose_free,radial,13,0.7027890296922179,32,0.06317865921768549,0.11587918710156771,0.005587250162452317,0.007188330958379469,0.11942445602693144,16.613655759368985
full_noisy,canonical,support,13,0.7027890296922179,0,0.0440497174624948,0.04891442677244168,0.01117253964343945,0.006760507800336005,0.12052453347235015,17.827733808155646
full_noisy,pose_free,support,13,0.7027890296922179,32,0.06317865921768549,0.11587918710156771,0.005587250162452317,0.006321166838926809,0.11661054765624633,18.447630101793703
full_noisy,canonical,radial,14,1.4231772869495511,0,0.03765342213354185,0.17053236094459867,0.024678487166599927,0.007046711861948931,0.12129619200753325,17.213161880864245
full_noisy,pose_free,radial,14,1.4231772869495511,37,0.03765342213354185,0.17053236094459867,0.024678487166599927,0.007046711861948932,0.12124285939791082,17.205593441758563
full_noisy,canonical,support,14,1.4231772869495511,0,0.03765342213354185,0.17053236094459867,0.024678487166599927,0.00702998398625788,0.118665935048632,16.879972312966657
full_noisy,pose_free,support,14,1.4231772869495511,37,0.03765342213354185,0.17053236094459867,0.024678487166599927,0.00702998398625788,0.11860633241544831,16.871493967454036
full_noisy,canonical,radial,15,1.4734349417614345,0,0.06681758310344744,0.2818416114541685,0.030859859053968375,0.008483120061665538,0.1353716769905972,15.957769783588203
full_noisy,pose_free,radial,15,1.4734349417614345,11,0.0460069029976388,0.22451040648593223,0.7935575685600683,0.005289573400835113,0.13376213819901323,25.28788771092485
full_noisy,canonical,support,15,1.4734349417614345,0,0.06681758310344744,0.2818416114541685,0.030859859053968375,0.007789441113868638,0.1317551180143732,16.91457911913488
