condition,trial,true_rho,true_t,true_h,true_w1,true_w2,true_w3,true_alpha,true_rotation_shift,baseline_geometry_mae,baseline_weight_mae,baseline_alpha_error,baseline_fit_rmse,harmonic_geometry_mae,harmonic_weight_mae,harmonic_alpha_error,harmonic_fit_rmse,harmonic_alignment_shift,pca_geometry_mae,pca_weight_mae,pca_alpha_error,pca_fit_rmse,pca_alignment_shift
full_noisy,33,0.10095979816053992,0.6104396183629985,1.3933351035470491,0.13449924699925084,0.14229845719812603,0.7232022958026231,1.4792785379536117,45,0.11249659074617112,0.21925990629540867,0.020669034600033998,0.007020053030051748,0.11249659074617112,0.21925990629540867,0.020669034600033998,0.007020053030051748,13,0.11249659074617112,0.21925990629540867,0.020669034600033998,0.007020053030051748,13
full_noisy,34,0.1749387715103788,-0.6817888310378586,0.8363033037231344,0.422377825175753,0.404375523546358,0.17324665127788896,1.6732930848594934,34,0.14287177464800158,0.17178731971750572,0.01799573168331481,0.013748051509693913,0.14287177464800158,0.17178731971750572,0.01799573168331481,0.013748051509693915,34,0.14287177464800158,0.17178731971750572,0.01799573168331481,0.013748051509693915,34
full_noisy,35,0.19240978970981157,0.46532362705177305,0.7403968803569198,0.12033411084668014,0.5983632621252045,0.28130262702811537,1.5698272998872456,26,0.03823181157003094,0.08747922630638978,0.01272919714643761,0.005027891244629285,0.03823181157003094,0.08747922630638978,0.01272919714643761,0.005027891244629284,58,0.03823181157003094,0.08747922630638978,0.01272919714643761,0.005027891244629284,58
full_noisy,36,0.10053409575716707,-0.3641436427592475,0.5943376947768598,0.13551687636211887,0.2694205123143363,0.5950626113235449,1.5805301045070133,49,0.034324767731121225,0.290122675948658,0.029465277628726305,0.008328181371028462,0.034324767731121225,0.290122675948658,0.029465277628726305,0.008328181371028462,49,0.034324767731121225,0.290122675948658,0.029465277628726305,0.008328181371028462,49
full_noisy,37,0.18552708839990376,-0.2669355202125476,0.9398187275536216,0.22111031801557104,0.4078114229764521,0.37107825900797686,1.7622186224480634,32,0.18812854976142734,0.010293442005200965,0.016007300401091884,0.00817864962210402,0.18812854976142734,0.010293442005200965,0.016007300401091884,0.00817864962210402,0,0.18812854976142734,0.010293442005200965,0.016007300401091884,0.00817864962210402,0
full_noisy,38,0.15398866998567928,0.34442568586804234,1.1218602476950814,0.6838336619161965,0.2077908939517237,0.10837544413207975,1.2935067333157786,44,0.02388141461104759,0.03758559649258684,0.032089796280249105,0.010967344780482216,0.02388141461104759,0.03758559649258684,0.032089796280249105,0.010967344780482216,44,0.02388141461104759,0.03758559649258684,0.032089796280249105,0.010967344780482216,44
full_noisy,39,0.08928189565203658,0.3634141582773991,0.5955902870841078,0.27063234718208673,0.5591264530589976,0.17024119975891572,1.34260843369648,24,0.052025700189157566,0.06599089190035519,0.0003670958577572936,0.005159263366470052,0.052025700189157566,0.06599089190035519,0.0003670958577572936,0.005159263366470052,56,0.052025700189157566,0.06599089190035519,0.0003670958577572936,0.005159263366470052,56
partial_arc_noisy,0,0.16841563111179514,0.24261396524584644,0.7604125396282647,0.21113549336308732,0.4629318808555657,0.32593262578134696,1.330817810347097,41,0.08000040107231311,0.16784793673088702,0.5962792158933343,0.006334881206512492,0.12862804243599732,0.06991982488449891,0.38497816030173115,0.10300644076599483,30,0.0983485779032887,0.06231984263066425,0.46671624823503866,0.06926116058412639,1
partial_arc_noisy,1,0.19357590601960248,0.39213562301639654,1.3525107081202243,0.2344793081793247,0.2358931499214688,0.5296275418992065,0.8185335923573723,24,0.14516907961229172,0.17912454356167284,0.37152300549015116,0.01046510650998617,0.05223819778494221,0.08077292695418865,0.03094561152318631,0.01734024116765546,9,0.2095510916072584,0.18494860234693766,0.07442196605724538,0.04981825742008121,41
partial_arc_noisy,2,0.07968332344651326,-0.5240036343667187,0.5671687898936112,0.3415381486979224,0.5400543517598088,0.11840749954226892,1.1571662303643309,50,0.11547368485202662,0.17070417836466967,0.009347855404902239,0.01972520444654175,0.10087832920114348,0.40970599116906664,0.10575525966111976,0.041712986275167445,51,0.11460603164260148,0.12603655100021935,0.00781967581968579,0.007969051571006795,19
partial_arc_noisy,3,0.12601102114240764,0.05716995839848879,0.8238245417481977,0.44553441808820826,0.03870815222065384,0.5157574296911379,0.6786556780498053,41,0.039098371799209344,0.14507421864240197,0.8099304419232213,0.00560442458684166,0.032875301355356205,0.28364613690294016,0.07794880302220675,0.07135195532341572,29,0.07098113803913812,0.23128116512849992,0.018546101479960275,0.020376050771063414,60
partial_arc_noisy,4,0.1406726307593624,0.034861830087448496,1.268610904995092,0.7539726370086044,0.061914091261963275,0.18411327172943232,1.2007425656019406,49,0.03714211376146364,0.04201723589722293,0.379318099520622,0.007053117125788538,0.10653937685998204,0.13483215052715927,0.3511670017415469,0.016282580693734543,22,0.04420776500649889,0.13911008546249884,0.3547546291085202,0.04437323818170659,53
partial_arc_noisy,5,0.08548562430540903,-0.6653195243061731,0.7040497708355862,0.25347262066954573,0.3498095048878615,0.3967178744425928,1.0323158687299396,47,0.13700908271345028,0.19742489095030372,0.0183863601497527,0.009795632515409882,0.0852419893244337,0.10423458449817558,0.057368576617250144,0.037754050474577125,25,0.025384160788332295,0.21530690695718482,0.06525439278954326,0.02079422021742561,56
partial_arc_noisy,6,0.17799964098515736,-0.5460004501506502,0.7425329701929575,0.4148195313607454,0.3388606716113751,0.24631979702787943,1.2542548026534681,11,0.10345535144176188,0.07201794475524324,0.014769398224941055,0.007451548649448118,0.12564152533580525,0.10383945739023538,0.2654361705488293,0.08580963641644787,63,0.07272064048002563,0.3345418465245255,0.23851811325815975,0.08228268893824069,33
partial_arc_noisy,7,0.21863288367367986,0.5381178278402204,1.0217552737309727,0.3173515732784888,0.3465667508679833,0.3360816758535279,1.4371105852331774,47,0.16244788893152168,0.12994206282231943,0.7603303675725165,0.012400943771325978,0.15953459099313172,0.10057244533181375,0.7938252694090774,0.04695612290183899,46,0.16244788893152168,0.12994206282231943,0.7603303675725165,0.012400943771325978,15
partial_arc_noisy,8,0.13337097978532625,0.15288198797421673,1.3787313782007444,0.5714241387718358,0.04101520182214078,0.38756065940602336,1.3459307512333356,31,0.0591308048983861,0.07766808872703261,0.5978226021931838,0.01339055238734704,0.12249810298113056,0.10184645559417131,0.40009110118796987,0.1306436976690559,24,0.11190693687205483,0.17573337032462857,0.48182918912127737,0.0632229848888541,58
partial_arc_noisy,9,0.14353818509058022,-0.6335415496903698,0.5799588041263048,0.3037739321766645,0.5373638481074374,0.1588622197158981,1.0362847313889845,27,0.08760443818606312,0.02919096415133247,0.05501934648654516,0.020738129793484997,0.14120541879082815,0.06267059392264412,0.17218316927692623,0.05897242456825078,29,0.04098656594368771,0.24053100820955398,0.0653951107547468,0.028824186259806844,60
partial_arc_noisy,10,0.2078934594091981,-0.005827218297369007,1.1527774183393122,0.2350551619679242,0.6868382886915495,0.0781065493405263,1.7651541153196084,32,0.08427048472018313,0.004410687464316841,0.04909485008062542,0.013571138156472025,0.02285079338763496,0.05950521033692754,0.7687534726166032,0.20176278060525077,46,0.1951068173532707,0.10359865725134698,0.798092639379212,0.20090791614374423,9
partial_arc_noisy,11,0.06006059872841609,-0.5915253052775464,0.861190373391072,0.031471911099103925,0.31111236601793074,0.6574157228829653,0.6136048221849525,2,0.27148491799826063,0.14543279031695955,1.0586533376189289,0.01763641391019025,0.2660431600393143,0.14764063388784388,0.8215167573789245,0.07684808731781297,23,0.2108917501689409,0.1869438244366329,0.055465365155016655,0.07169312533347935,52
partial_arc_noisy,12,0.16808553060287615,-0.4647408713517751,1.2448468958006358,0.30530633912809496,0.4524984701957494,0.24219519067615558,1.1029670128730713,33,0.13546902622804335,0.09045323016631775,0.03423513854056459,0.010610125470612311,0.08264321205877785,0.07062612905985569,0.23961447075492903,0.03448180303209143,37,0.07596750367981106,0.10026017231897132,0.19408832567332446,0.025281629843595794,4
partial_arc_noisy,13,0.18739906017119673,-0.576961844529789,1.1056597062765725,0.3946057355714332,0.15042966372934877,0.45496460069921807,1.7116852105796312,31,0.2147443859844147,0.14464079894584167,0.018084765649995838,0.014175714432041608,0.14079729138104088,0.1443740693966199,0.7658455605342654,0.1813955597743356,23,0.09387746909119037,0.04415438379053463,0.2296861859679995,0.08170503787748316,59
partial_arc_noisy,14,0.12065325746911769,0.4519005432677838,0.7203950126096919,0.12598588911382125,0.21697057886331156,0.6570435320228671,1.2752743274564171,55,0.03869066307392834,0.05061530284866781,0.01235283743096649,0.004659597487594893,0.032546157506573054,0.3778368717907597,0.518669846384405,0.026742476384929912,25,0.00814437470166555,0.31538572046876445,0.4685790496216875,0.04840105499455145,56
partial_arc_noisy,15,0.19486416049692035,0.5503686401698863,1.060359166163403,0.1392775994496552,0.1589118479843924,0.7018105525659524,1.7500392291484614,54,0.07912266116472773,0.1566407212395998,0.030400087514888208,0.005831359912916139,0.03792508943474979,0.14608475532051315,0.3371620189829694,0.13434229646836607,16,0.06195988519820169,0.13462144363625236,0.26804020453682975,0.05991827880927917,51
partial_arc_noisy,16,0.16162092896939742,-0.4920767607861734,0.939647365518602,0.49650069494019056,0.2980458206750565,0.20545348438475292,1.6133003636491787,6,0.06253593957952341,0.02792192357444469,0.09088054640388177,0.020178880475493002,0.10729021936825443,0.0853508268693804,0.6168997209461735,0.1683166577011225,56,0.0709692431615014,0.36178605495327654,0.5975636742538704,0.1701568496631494,28
partial_arc_noisy,17,0.15112872579141973,-0.1554270926497762,0.7095455630812054,0.34000719551258696,0.44664278831610754,0.2133500161713055,1.5603345566774764,8,0.11671152708460701,0.13666149879479875,0.01494219017189935,0.010108114998990166,0.10588283491587865,0.0974815401994595,0.6144949066321107,0.1591246842140683,29,0.12803376728575178,0.02578451286409302,0.6962329945654182,0.1153615477441893,1
partial_arc_noisy,18,0.06666978707206989,0.5204147393247793,1.131603500253747,0.2653077348746315,0.4197336972065451,0.3149585679188234,1.5756232872521434,43,0.02603782065593056,0.08709944015911576,0.9205585555640785,0.01709595208942464,0.2161284811130845,0.09871861398384597,0.6297836372067777,0.15740235515294845,1,0.09746259729046904,0.14978022905473048,0.8190188061801313,0.08100332355731667,37
partial_arc_noisy,19,0.13539168390157064,0.031112526656595627,1.3525111979641806,0.5946061066796112,0.30219043798285367,0.10320345533753511,1.6578002009089539,31,0.061824401077601766,0.09999286184891665,0.0313014135333487,0.01565987800311246,0.05222672749539784,0.3013019286719045,0.03503782208356876,0.07485600214837623,61,0.024945230214079895,0.1739385445025651,0.01602774061830914,0.02113078644253017,30
partial_arc_noisy,20,0.10322869622323182,0.3923290850409755,1.1947619378144498,0.11689036819787729,0.3504776670787706,0.5326319647233522,1.1377981291052264,14,0.07579547570247382,0.2929445876324998,0.24433748424024915,0.01255310070271622,0.15225842407181353,0.14838450791618263,0.12206143970991801,0.05482183486667881,26,0.03224364405542886,0.3298605555888599,0.14678662148530008,0.045536985071226985,57
partial_arc_noisy,21,0.219714012321675,-0.5644578294714857,0.9931354415091919,0.48678782530811954,0.28525503201038344,0.22795714268149708,1.6461440538500565,34,0.09507662725002435,0.11182120841133697,0.07341730156512516,0.05692662298874861,0.04576545859474932,0.2257920077102837,0.24384279117877816,0.12678300572351267,31,0.06581199927519273,0.29140609556565544,0.13226225383841417,0.06485773190737329,0
partial_arc_noisy,22,0.1287960366315315,-0.5056605488293126,1.314244512005907,0.034273999197393934,0.03738818054898763,0.9283378202536184,1.210552348202162,22,0.03200207913667776,0.0923981101167765,0.009747056419121547,0.018636752487961688,0.07426177755866008,0.19462401381612407,0.01200630079827869,0.026870003134799526,52,0.09893091807342828,0.4532688240988831,0.036234985231576644,0.019243926644282133,21
partial_arc_noisy,23,0.2010501502280676,0.3728939165186431,1.0351254575619135,0.5028452779812186,0.07015752797360117,0.4269971940451802,0.8026937362241033,44,0.0855421257321262,0.10097234552375678,0.5335940915147876,0.05029644684020978,0.028677137575267343,0.13289699067362312,0.35526170130778434,0.026044927448153336,56,0.04395225169210403,0.15630515289032168,0.0614078258879549,0.08045646563022933,26
partial_arc_noisy,24,0.1274195061578763,-0.2700405599002721,1.0325396976388972,0.6327403197513708,0.2734097602962209,0.09384991995240832,1.7135374964579613,55,0.062045051889320905,0.05141768812062012,0.036458167365140515,0.01090670896435567,0.15940313996991365,0.03393547811806308,0.7171368537549561,0.18980014093771091,37,0.0531777791236674,0.07802892503248253,0.7464760205175649,0.18929747950259762,1
partial_arc_noisy,25,0.12796716003128464,0.07937389637023692,0.7450634199723528,0.7517757162561075,0.08870789110512228,0.1595163926387702,0.8432476425915283,6,0.0409220646106034,0.03618786623495244,0.3167742858349605,0.011892482343433644,0.13823240003604356,0.12264273204919562,0.10259200745383745,0.06513348086283575,43,0.043283092639650196,0.17339916255446783,0.1316996495211612,0.06684858366871532,13
partial_arc_noisy,26,0.12409589975467494,-0.3266532954157337,1.3512921940159621,0.4725460836578218,0.1371083387682688,0.3903455775739094,1.3889545352877135,35,0.031013481151679147,0.1308855330713475,0.03309569219482422,0.014312292784699955,0.15252204306371034,0.10129472064641414,0.44311488524234777,0.1375692707736258,24,0.10681635560238227,0.23852465949383883,0.37321784589240514,0.11227199615450811,58
partial_arc_noisy,27,0.07395014104010701,0.062441495105286376,0.5826191140316953,0.540499726739741,0.24104111799395275,0.21845915526630624,1.7978111323547872,33,0.03975100884027046,0.03165513542197849,0.04781546853168539,0.012359549400756554,0.3002957851744748,0.23212399932041095,0.3955098696835089,0.12346105750722165,58,0.26314888865484515,0.08449256630455343,1.1877083889165512,0.0709989433188355,30
partial_arc_noisy,28,0.10788820166604378,-0.07875786690665287,1.2469253438135914,0.04348245959901492,0.7261755870810707,0.23034195331991447,1.2764937221736523,56,0.04999674686568601,0.24595357430960307,0.4914056459845031,0.003939870416297384,0.03209245422005965,0.23052128263559846,0.2743713066810274,0.08616302686418227,39,0.09598521420521777,0.27222926058034613,0.27144839873739635,0.08724447136052008,7
partial_arc_noisy,29,0.18108405734981567,-0.0983707928881598,0.5998470640744601,0.13551024078237803,0.600904558679316,0.2635852005383059,0.8470773413055425,53,0.12287702102934432,0.08576805084688277,0.002498222554851215,0.019098877777558424,0.12287702102934432,0.08576805084688277,0.002498222554851215,0.015030787339160915,4,0.10826967711265767,0.05169628510375221,0.03437486802577705,0.051613700628706544,35
partial_arc_noisy,30,0.13083129065730184,-0.44151744179926533,1.2905511635197267,0.5938684218786218,0.15915257679439643,0.2469790013269818,1.2341652450437954,51,0.029577728583575335,0.20229532768065486,0.4240047356806399,0.0048723739590480365,0.031226902661216832,0.07253630205724554,0.25921795293110594,0.06852052722652097,33,0.07792758616442387,0.15420038070036549,0.26710376910339906,0.0822795710503042,63
partial_arc_noisy,31,0.2072418455486515,0.3338117329107271,0.7924882581806266,0.2316396039972778,0.4791143567525975,0.2892460392501247,1.5520899869327347,56,0.08464145812274769,0.07394936087333905,0.10404373725161409,0.022017842322331466,0.10603563632472683,0.0666174911078596,0.9337992612707892,0.046421782233124334,54,0.03393989498120248,0.08396962841708326,0.037293550375390394,0.03815018445038111,23
partial_arc_noisy,32,0.19664537391718065,-0.5153949954166697,0.6972979789530089,0.3709026024542868,0.29233682511885706,0.3367605724268562,1.7408807612389359,62,0.18570322567285438,0.06054359211120177,0.027307590573235174,0.006542414225536662,0.17093228878115663,0.24783836944732804,0.024599416192866874,0.020739122146591505,29,0.05225526584984386,0.12965309921483611,0.02124161960536264,0.04663707990102846,61
partial_arc_noisy,33,0.10856725627913465,-0.11087288125281848,0.5754224189521058,0.42629469356440847,0.26680613256536123,0.30689917387023025,1.6210264034753543,56,0.03167245711914491,0.09772384585342003,0.0027275272930267214,0.004917666312837909,0.21354710491887582,0.09705763550634322,1.0109236600371183,0.06586011938294176,58,0.14716105624615083,0.06110914134204979,0.08511606720311637,0.032079013974468114,25
partial_arc_noisy,34,0.20260935959484042,-0.1451297881960347,0.7018759202864333,0.25535617080737205,0.4097688027691867,0.33487502642344125,0.9084315701793372,5,0.04183267819178987,0.005722027353923871,0.013257215802286004,0.011124237015115179,0.10362619816603151,0.06300601915207454,0.06651572193335231,0.028294228254810674,59,0.14548668235078732,0.17407834161108382,0.0586299057610592,0.048520087253247045,26
partial_arc_noisy,35,0.20915194180483318,0.18010176564429403,0.6146959774908416,0.09355219477835498,0.3984535925936629,0.5079942126279822,1.3021500712497232,55,0.032983864333187285,0.1631333770189211,0.5281521208616355,0.009095595675326779,0.1627134918595753,0.037546517808799036,0.5252540565685317,0.019558622084019303,56,0.08890778613852801,0.3215944013510496,0.5207984812443595,0.04328808077941606,24
partial_arc_noisy,36,0.13025958170203308,-0.20441700566830232,0.7227503517529574,0.6407478587875015,0.0755198126445199,0.2837323285679786,0.8645133628631642,8,0.034287929003194925,0.24722130289243194,0.27268878855047174,0.017847848876750012,0.1581610331366842,0.15273029644304253,0.0004118007511059174,0.03809992280064729,56,0.04113644217686701,0.06512770379020065,0.016938846468155355,0.0076659237356421,24
partial_arc_noisy,37,0.14660253161798792,0.12883962558580517,1.0654302812171523,0.23010395939279782,0.13827841152744672,0.6316176290797555,1.3276051879143582,32,0.054587351244856086,0.13524538103691,0.013334160462155742,0.007971898106989995,0.04651004537604995,0.25793862672607554,0.5975496344442299,0.04783933166831664,32,0.03840304461981465,0.2266397143024966,0.001257036361914432,0.025469684686452027,1
partial_arc_noisy,38,0.12036061970340926,0.21383375837904264,1.0086349743695089,0.22158927615387036,0.17086828104211818,0.6075424428040115,1.6029992102459303,23,0.17197064719889632,0.16476775480404984,0.0692589495579512,0.018772965049604195,0.2118088769679962,0.027264859038059235,0.20069794757465198,0.11141799394210167,17,0.17466198044836645,0.29748648146219736,0.9928964668076943,0.03450486847918888,52
partial_arc_noisy,39,0.12483524529844227,0.4442628842612346,1.2824681184523223,0.11387815873395249,0.7861204393044293,0.10000140196161822,1.2865757737531742,7,0.04254356789563298,0.2925050183161653,0.5158042322886598,0.002647671662880384,0.09678850438001724,0.20908419863769553,0.10583262985458397,0.05687762126704125,12,0.06039095122773936,0.162099122977007,0.4798804959184446,0.031192750402252983,42
sparse_full_noisy,0,0.21171004101562124,-0.35962852963544134,0.6750678954539968,0.10560329015972009,0.5574493939740881,0.33694731586619175,0.7749936115133428,4,0.0814634416344459,0.07566388220953574,0.5214936337239949,0.02300313062737383,0.054166865827001885,0.21325233617042713,0.28179833327014403,0.11414294354906393,46,0.04957922054216051,0.13267464476624238,0.08910795059871546,0.05215536231724579,15
sparse_full_noisy,1,0.20948740493019577,0.04917971258919713,0.7743940648312977,0.4097145403891268,0.27949405594711346,0.31079140366375974,1.2846301851388249,17,0.20638386331236447,0.15159152317219893,0.5219971282561898,0.020184819573320054,0.05995012317748333,0.3192995009431293,0.06433078051754126,0.024120942746157347,13,0.1016119116026755,0.3140871028207403,0.5032785951334612,0.02172319941094552,50
sparse_full_noisy,2,0.1985591331825799,-0.2921561225052449,0.8382098939681312,0.15260624571356513,0.1626719005604718,0.6847218537259632,0.6119890677770337,41,0.18062706787870972,0.3461419863097585,1.013241483189007,0.010381881192709452,0.10441585623312917,0.3329992305801039,0.03129624804706632,0.049498860977733476,55,0.07611388032610397,0.19026826194838575,0.0009060327802016266,0.009516929377010005,24
sparse_full_noisy,3,0.1626357796417471,-0.5928597070838739,0.8663712490072542,0.14200520990248314,0.23704745755178872,0.6209473325457282,0.9616938162274143,43,0.0367802959437257,0.10073357004689025,0.10918110416949223,0.023267497302715236,0.07135665098676368,0.2755413630124841,0.040428599265210585,0.016861435851027014,44,0.0926928756666376,0.40548069527351444,0.029317691392511946,0.029581206367751366,44
sparse_full_noisy,4,0.1993248474904475,0.5507571877281385,1.1789600531534228,0.04457886406231465,0.36730105078139996,0.5881200851562854,1.314906078913107,50,0.13479704620046265,0.3318879072130385,0.558301597841095,0.013087230013459971,0.13479704620046265,0.3318879072130385,0.558301597841095,0.0839735238179741,15,0.13479704620046265,0.3318879072130385,0.558301597841095,0.0850185932300359,15
sparse_full_noisy,5,0.07624842977427575,0.21234845176903064,0.5742971252849701,0.25388608865576134,0.3281653022336116,0.41794860911062703,1.3819909525141152,8,0.07195730365391988,0.0723420087220989,0.0071667710460954215,0.007338403332887705,0.10914187474354425,0.10821893778136836,0.04105160413760123,0.014423604091678798,42,0.21324489693131418,0.16186462171148153,0.060174842612202406,0.023705219553738336,7
sparse_full_noisy,6,0.18386933946983222,-0.38762100840665736,1.2558976358709315,0.2675480751331011,0.14938570716429922,0.5830662177025997,1.6138496771810928,36,0.0872484822669612,0.2624976100761763,0.9955589515191473,0.015317133834965132,0.05355106747513311,0.28116899806125617,1.0037469337428568,0.11822901727344612,6,0.05355106747513311,0.28116899806125617,1.0037469337428568,0.11822901727344612,5
sparse_full_noisy,7,0.21921649788731795,-0.4560588613617722,1.349288496967284,0.6249100201977487,0.07945018375521706,0.2956397960470343,0.6184559008561551,32,0.14276662626347555,0.13239574019340403,0.01535029650510622,0.009728738649637069,0.21277638301890447,0.1566791926771763,0.9657010477857882,0.03465593393413823,45,0.27371474466665063,0.11575929982051118,1.0580346185609573,0.02499134293384206,46
sparse_full_noisy,8,0.12318986369156815,0.09256321070084052,1.183997916962608,0.28583179237861295,0.3971631525104475,0.3170050551109396,1.701364350794524,6,0.10509335690784438,0.052667768553656014,0.028405625435103055,0.00914665624875335,0.03385215147860691,0.07291317805595837,0.699241935301899,0.18665142840916848,27,0.178663992497435,0.060256815691227074,0.3743602244830724,0.0915249443547667,32
sparse_full_noisy,9,0.15747746954801567,0.25820358740311555,1.3552928357331653,0.5076493171410769,0.19464327982046525,0.2977074030384579,1.341727806237983,6,0.04317129589573079,0.14686923759684803,0.030127054460966862,0.01603214614573428,0.04600726828966112,0.16847639320633748,0.5315672968748274,0.040512829226181955,2,0.04600726828966112,0.16847639320633748,0.5315672968748274,0.040512829226181955,2
sparse_full_noisy,10,0.07745813897569721,0.6330010982120841,0.7979735024161336,0.5101158471600344,0.21215384109370106,0.2777303117462645,1.3322726744308606,13,0.12639995836078508,0.12221429440007059,0.00667614483483292,0.011395486429487924,0.04355825389274929,0.09930637750832648,0.5696396175482256,0.03296590063199884,43,0.2669579265712592,0.0947694207057334,0.005268548119409022,0.01564705356896446,12
sparse_full_noisy,11,0.14523197907826493,0.6759313733160364,0.8092162953291768,0.4979115743133442,0.26514519445860674,0.23694323122804906,1.6077292132101926,54,0.030324628826609235,0.11274623411443178,0.03079190053006431,0.014237744141298083,0.04054041798372082,0.14011575593109216,0.15637533407554116,0.062411660760246894,19,0.04054041798372082,0.14011575593109216,0.15637533407554116,0.062411660760246894,19
sparse_full_noisy,12,0.12119605811870059,0.6625449028405579,1.3122867835570304,0.14038732377627142,0.42098538608298935,0.43862729014073926,0.7261338589386983,58,0.03402869578201468,0.10715199160737014,0.008035407699296782,0.007264865301848236,0.16709879196310062,0.05617378764967602,0.6008702673727533,0.021461322613433673,37,0.16709879196310062,0.05617378764967602,0.6008702673727533,0.021461322613433673,6
sparse_full_noisy,13,0.1356834068896516,-0.6790601114678354,0.9644783916653219,0.8145922756876993,0.0833446651349075,0.10206305917739318,0.754777987609359,39,0.10361941299665495,0.3503861954181064,0.0037184292232355087,0.00941406893424044,0.04901379902984051,0.3307733263911117,0.06604446760919425,0.03367522597449419,21,0.0406611805089643,0.04605866825551497,0.026573602396004703,0.023607645926127185,22
sparse_full_noisy,14,0.11723634189247885,-0.26403867454785956,1.3557314329584094,0.17095548062253438,0.6659560562446963,0.16308846313276926,1.4928401815820518,31,0.1341280682687287,0.0738608129385521,0.05028095163084201,0.028222926693872757,0.046920814400695045,0.11618605588019369,0.5178928894693623,0.1413347391648877,40,0.12906177103144498,0.06542962537492152,0.547000531536686,0.14033670835212111,6
sparse_full_noisy,15,0.12663579481249443,0.5045164596083552,0.9524353359562496,0.19394465938405775,0.11225496331228894,0.6938003773036534,0.7389873589104907,54,0.03801197673835177,0.12086035565655584,0.03307958286263668,0.02071370178328182,0.025945966870571463,0.33989028398928856,0.06770791892423889,0.03976913207276148,34,0.06557365561479632,0.3115116736240685,0.024081497728929646,0.03804523284029413,4
sparse_full_noisy,16,0.19830234909322403,-0.0038398694362214323,0.8277877328589843,0.5265809799053676,0.22785444209438335,0.24556457800024908,0.7873726099897432,38,0.05113124384241344,0.06823902654398177,0.40903528811694667,0.0318766490559302,0.051561917341645,0.18169526089634472,0.37058282754214444,0.03607593271543182,51,0.05113124384241344,0.06823902654398177,0.40903528811694667,0.0318766490559302,51
sparse_full_noisy,17,0.0763946168347371,-0.48179720248520674,0.5739312904034957,0.721746721789978,0.1227251510313448,0.1555281271786772,0.8079889648123985,61,0.03833189804062057,0.10044424255406827,0.4667720333359596,0.025035919469416433,0.0761752253010733,0.2124309289129284,0.19413345068022647,0.07520135790841184,60,0.054839000621199376,0.08234785244805491,0.18302254280752783,0.07308846561344198,28
sparse_full_noisy,18,0.09084045056165903,0.2243874434655622,0.6466677286206779,0.1544783732793752,0.28408146153152636,0.5614401651890985,0.9877073673038852,33,0.0239743222033699,0.21960373493930327,0.03947040583318229,0.01146814085536414,0.19175689567319712,0.1743875146223186,0.014499073596749623,0.018398563397159104,43,0.19726515663919894,0.1244616010837128,0.02802932209142317,0.015587346729771053,11
sparse_full_noisy,19,0.19267924738849732,0.6264278609597902,0.9261243778685799,0.21835446634653868,0.4612848565449651,0.32036067710849625,1.2505474854498517,43,0.11122309179295188,0.07627482199356163,0.07798432594515514,0.025455525357183727,0.062313203641568636,0.31291998531330495,0.030248080828568114,0.04079356306835413,40,0.11656689556575661,0.1816428522685971,0.08130855838373585,0.03547086187720121,9
sparse_full_noisy,20,0.15386809484255093,-0.6346306175918268,1.2230834367432692,0.24685088411075176,0.4943398342052739,0.2588092816839744,0.6326739487541754,1,0.08400285939004025,0.13518490373387435,0.8970657740591063,0.017725094369684342,0.13233861493517185,0.01841385367336761,0.26028160966044234,0.1280683205660457,10,0.12038484014637048,0.05940922408816492,0.5637339493525145,0.12901022260932068,43
sparse_full_noisy,21,0.13989728518107303,0.06545796093541179,1.3556177481258547,0.3854040100312827,0.34332366129734937,0.27127232867136786,1.4546332817902832,5,0.11957674056972671,0.07435648084291267,0.058669202635307505,0.016677187493197396,0.08452575816739506,0.30657632695385173,0.4636217741703569,0.1302800522458756,55,0.06636569587772712,0.10681478384755155,0.46581464968564434,0.13514160774737657,25
sparse_full_noisy,22,0.18650908976953937,0.05041775817352383,1.0190632859672715,0.10631774285348657,0.5778870736017578,0.31579518354475555,0.9563237371192568,4,0.06023879308147142,0.07319761430342885,0.02571373698383561,0.011658368107430785,0.013015414140022366,0.033172645317077844,0.07490616583791088,0.025480852679861884,27,0.013015414140022366,0.033172645317077844,0.07490616583791088,0.02177294838684078,27
sparse_full_noisy,23,0.19540830574583817,0.3274450928133923,0.577283130595097,0.11793073633030425,0.5371215697579753,0.3449476939117204,1.4291697166132722,43,0.08017247195349542,0.08403101855777001,0.07850251703027245,0.030126731144569797,0.08059414201189541,0.10001752903330698,0.4542224245005827,0.1315090003222842,53,0.08144226586687613,0.1557478518581276,0.2712142790813845,0.08197547320467814,16
sparse_full_noisy,24,0.14083967009531947,0.2827046901656446,1.135061932964583,0.33784775546725343,0.26216145862201545,0.3999907859107311,0.8101967806271536,60,0.07072350976320771,0.09870929428637736,0.026667388975024853,0.012894246681337576,0.07141411262672254,0.33828049666320464,0.18081472699277268,0.07829376832086236,0,0.14634954602669895,0.013344039504467997,0.19484854280910235,0.0761566969230193,1
sparse_full_noisy,25,0.07983412260451764,0.14393084876696158,0.6842194739348267,0.011205004099534765,0.6591400634373612,0.32965493246310407,1.0576697763076786,55,0.01276196599192502,0.07783961255607762,0.03049200317061107,0.012457293483184646,0.01276196599192502,0.07783961255607762,0.03049200317061107,0.012324173736202199,22,0.01276196599192502,0.07783961255607762,0.03049200317061107,0.01293863106261228,23
