condition,alpha_strength_bin,geometry_skew_bin,trial_in_cell,true_alpha,true_t,true_rotation_shift,baseline_geometry_mae,baseline_weight_mae,baseline_alpha_error,baseline_fit_rmse,marginalized_geometry_mae,marginalized_weight_mae,marginalized_alpha_error,marginalized_fit_rmse,conditioned_geometry_mae,conditioned_weight_mae,conditioned_alpha_error,conditioned_fit_rmse,conditioned_seed_rank,conditioned_alpha_shift,oracle_geometry_mae,oracle_weight_mae,oracle_alpha_error,oracle_fit_rmse
full_noisy,strong,high_skew,2,0.7531696891595682,-0.45738080266401826,25,0.038523765917510326,0.04031702907630679,0.007765813354604356,0.006040102412670864,0.038523765917510326,0.04031702907630679,0.007765813354604356,0.006040102412670864,0.10059659784671665,0.19680622703918763,0.5644363258836124,0.0020845434975875505,3,0.556670512529008,0.038523765917510326,0.04031702907630679,0.007765813354604356,0.006040102412670864
full_noisy,strong,high_skew,3,1.7731656835390082,0.5204692700281555,50,0.019195827632115223,0.16490748882212844,0.00768550610720542,0.007792557269393687,0.019195827632115223,0.16490748882212844,0.00768550610720542,0.007792557269393687,0.019195827632115223,0.16490748882212844,0.009865153490821177,0.0077466826968111335,1,0.017550659598026597,0.019195827632115223,0.16490748882212844,0.00768550610720542,0.007792557269393688
partial_arc_noisy,weak,low_skew,0,1.0537974613122187,-0.11723006143898901,24,0.03696741516728683,0.06429284060172612,0.09288134626168254,0.008194685895675421,0.03696741516728683,0.06429284060172612,0.09288134626168254,0.008194685895675421,0.03696741516728683,0.06429284060172612,0.02288134626168259,0.01269142961294136,1,0.06999999999999995,0.08913684086528972,0.08426896047875004,0.023331553264022142,0.008338024196461152
partial_arc_noisy,weak,low_skew,1,0.9138284696130834,-0.12367685249559725,34,0.027026356707104526,0.26479611694888755,0.18151782180312614,0.0025280269085766376,0.02805529590000522,0.16034784814241632,0.020872911198465682,0.013513804934407023,0.02805529590000522,0.16034784814241632,0.02087291119846557,0.013513804934407033,1,1.1102230246251565e-16,0.02805529590000522,0.16034784814241632,0.020872911198465682,0.013513804934407023
partial_arc_noisy,weak,low_skew,2,1.084123589465417,0.07068065996677057,22,0.04493284520953215,0.04125272072868099,0.006994574889176208,0.007007169026031165,0.04493284520953215,0.04125272072868099,0.006994574889176208,0.007007169026031165,0.04493284520953215,0.04125272072868099,0.006994574889176208,0.007007169026031165,1,0.0,0.04493284520953215,0.04125272072868099,0.006994574889176208,0.007007169026031165
partial_arc_noisy,weak,low_skew,3,0.9509151788301894,0.1468539787312936,54,0.0803307872748963,0.1496659530049991,0.09841953015157967,0.00791661436585555,0.1468084653764411,0.08120605043509176,0.05413014460606658,0.023425399963552057,0.07385618342039661,0.08123897544330158,0.041667602887013544,0.019826360722718914,3,0.012462541719053033,0.044374344661629796,0.0889315767012117,0.031742429299552066,0.017469049237306196
partial_arc_noisy,weak,mid_skew,0,0.9268348091729369,0.4067770271146647,39,0.004588313373926511,0.3003948160613808,0.1560734390852162,0.008342479480734646,0.048837594577059364,0.10680746004339481,0.04283655725675051,0.023378924762202633,0.048837594577059364,0.10680746004339481,0.01950322392341719,0.016231477958971945,1,0.023333333333333317,0.048837594577059364,0.10680746004339481,0.04283655725675051,0.021636066400724924
partial_arc_noisy,weak,mid_skew,1,1.0777055207675639,-0.32451941378278537,56,0.17658768602224847,0.03174924869341198,0.012125374189867255,0.0185718298649436,0.012840528716068875,0.1786276660239152,0.002137382623722317,0.017172905571560666,0.012840528716068875,0.1786276660239152,0.002137382623722317,0.017172905571560666,1,0.0,0.012840528716068875,0.1786276660239152,0.002137382623722317,0.010797884339034136
partial_arc_noisy,weak,mid_skew,2,1.0393656530829611,0.311141671433586,0,0.11712830083964594,0.12592124490332282,0.009969055898807921,0.003625020602935116,0.11712830083964594,0.12592124490332282,0.009969055898807921,0.003625020602935116,0.11712830083964594,0.12592124490332282,0.013364277434525507,0.00557829126233285,1,0.023333333333333428,0.11712830083964594,0.12592124490332282,0.009969055898807921,0.0035652326887850145
partial_arc_noisy,weak,mid_skew,3,1.0825898145790196,-0.3826882039659837,13,0.059673000727192366,0.1594366079058878,0.013017243795602651,0.0135266256670166,0.059673000727192366,0.1594366079058878,0.013017243795602651,0.0135266256670166,0.059673000727192366,0.1594366079058878,0.03635057712893608,0.01724458079278136,1,0.023333333333333428,0.08742123647525757,0.03911684774111095,0.08815395064214138,0.0337509286140018
partial_arc_noisy,weak,high_skew,0,0.9775009460432889,-0.6027052343739845,39,0.034304276672741496,0.016737227451005043,0.0009190705495576434,0.006794432254723458,0.1847879853989405,0.21454352816917396,0.03823574335201951,0.01138671068976911,0.04171804566171474,0.14578799102260312,0.0012881361160027582,0.017389806105719992,2,0.036947607236016755,0.17927972443293871,0.0843055875368575,0.00429265233615328,0.006729759074622523
partial_arc_noisy,weak,high_skew,1,1.0588819745880287,-0.6468331447214224,8,0.029135874115448306,0.1286640487541803,0.1052655198064073,0.006306640105137818,0.08325193975041685,0.04068880543076495,0.09796585953749248,0.013458093902587873,0.08325193975041685,0.04068880543076495,0.027965859537492532,0.009982334538830696,1,0.06999999999999995,0.053498363514730196,0.15371950336448076,0.014877145789057078,0.020248720412500962
partial_arc_noisy,weak,high_skew,2,0.9284743965931709,-0.4606069252429547,45,0.017731435113868283,0.2195009815200828,0.14709374155067068,0.025642886874380773,0.017731435113868283,0.2195009815200828,0.14709374155067068,0.025642886874380773,0.042617752767247365,0.09703821217264556,0.015253746013892178,0.009022132920113389,3,0.1318399955367785,0.04777423268142156,0.1097077059387798,0.027836802055624443,0.013192280296786379
partial_arc_noisy,weak,high_skew,3,1.06143391853166,-0.5808901074764666,12,0.05044845949116097,0.2969850514176847,0.029870159343869718,0.01494753234942269,0.05044845949116097,0.2969850514176847,0.029870159343869718,0.01494753234942269,0.05044845949116097,0.2969850514176847,0.029870159343869718,0.01494753234942269,1,0.0,0.04920254487585487,0.06285512284482096,0.06118448968678902,0.02249110452906652
partial_arc_noisy,moderate,low_skew,0,0.8108970721947781,-0.04167421649892575,48,0.036102302876684485,0.25347319889380443,0.007610530525224091,0.0033342168375654585,0.036102302876684485,0.25347319889380443,0.007610530525224091,0.0033342168375654585,0.036102302876684485,0.25347319889380443,0.0007461986399988074,0.0010660149373345443,1,0.008356729165222898,0.018434412512164742,0.08080632557046925,0.013944212539980017,0.0074897649388115314
partial_arc_noisy,moderate,low_skew,1,1.2519560327460464,-0.02497232160397984,23,0.11473591474240125,0.09513852660723936,0.15034522992523192,0.05763453465600339,0.11473591474240125,0.09513852660723936,0.15034522992523192,0.05763453465600339,0.10345408159238016,0.20231549769587734,0.01046878750870861,0.021148320782377602,3,0.16081401743394053,0.11473591474240125,0.09513852660723936,0.15034522992523192,0.0533235095108824
partial_arc_noisy,moderate,low_skew,2,0.8049146182030881,-0.05538016573881894,7,0.05661742005713447,0.10809328629858028,0.006332167182674819,0.00424150143226872,0.17063868282787512,0.2593750236490471,0.0016280765335340286,0.024605608745760617,0.17063868282787512,0.2593750236490471,0.0016280765335340286,0.024605608745760617,1,0.0,0.05661742005713447,0.10809328629858028,0.006332167182674819,0.00424150143226872
partial_arc_noisy,moderate,low_skew,3,1.112942452263548,-0.1446378967472373,24,0.13168702582911831,0.3228407103873802,0.05780131295761293,0.03455668304070966,0.12382661206341994,0.23913434104009745,0.2057879072049229,0.004117162624472967,0.09434302048065162,0.3706583429938149,0.2081569095988952,0.003836147358316168,3,0.002369002393972308,0.06568568549951022,0.2945324942419197,0.047362305685851425,0.012677546496219527
partial_arc_noisy,moderate,mid_skew,0,0.8260022837642751,0.4423282933081882,52,0.0421915814445624,0.3270175037176794,0.018771438974958476,0.014804157770968425,0.027036598289250646,0.06956909525852674,0.005179828545721854,0.011038169980103324,0.027036598289250646,0.06956909525852674,0.018153504787611463,0.011917421800958108,1,0.023333333333333317,0.0421915814445624,0.3270175037176794,0.018771438974958476,0.014804157770968425
partial_arc_noisy,moderate,mid_skew,1,1.1920546522321427,0.420542933934003,26,0.144117992009694,0.06944734192068787,0.0019980543846191967,0.017801229007486766,0.144117992009694,0.06944734192068787,0.0019980543846191967,0.017801229007486766,0.01930339895412811,0.06164454577815787,0.027313420792119292,0.014701742037003664,3,0.025315366407500095,0.01930339895412811,0.06164454577815787,0.004353245874547218,0.011880896403555682
partial_arc_noisy,moderate,mid_skew,2,1.1875298641301004,0.2480008905965846,5,0.09752486040373835,0.11078283443584391,0.014966704625403837,0.010297071954257884,0.09752486040373835,0.11078283443584391,0.014966704625403837,0.010297071954257884,0.09752486040373835,0.11078283443584391,0.016699962041262673,0.009037516310741813,1,0.03166666666666651,0.09752486040373835,0.11078283443584391,0.014966704625403837,0.010297071954257884
partial_arc_noisy,moderate,mid_skew,3,1.1374222840755575,0.3622703735059152,10,0.0352801223751395,0.23144304531521256,0.300558114473379,0.03581714472708504,0.07150297279386604,0.12437136260588956,0.03514087542913913,0.018706050213884825,0.11697262003258461,0.131922960672935,0.029300980438632607,0.01894733299117147,3,0.005839894990506522,0.07150297279386604,0.12437136260588956,0.03514087542913913,0.014648791345172484
partial_arc_noisy,moderate,high_skew,0,1.1713410138519835,0.596389136005478,10,0.06605047389246772,0.16308326785855135,0.013600223292805858,0.007478641947766514,0.06605047389246772,0.16308326785855135,0.013600223292805858,0.007478641947766514,0.06605047389246772,0.16308326785855135,0.013600223292805858,0.007478641947766514,1,0.0,0.053002182595415726,0.04818558933037975,0.006355107667966875,0.007628096232023576
partial_arc_noisy,moderate,high_skew,1,1.1441882710725053,0.5092858290735667,40,0.11361646718212526,0.1418375125938707,0.03655487282608494,0.015611758318929813,0.11361646718212526,0.1418375125938707,0.03655487282608494,0.015611758318929813,0.11361646718212526,0.1418375125938707,0.01322153949275151,0.013294059100928166,1,0.023333333333333428,0.08334132837685242,0.15149110147290804,0.037182397668845235,0.030570484627198573
partial_arc_noisy,moderate,high_skew,2,1.2034827975301763,-0.6995295070976981,23,0.12349444936067806,0.040902485579527616,0.03424387046406041,0.009628056154296613,0.10360910833570268,0.11258497802207061,0.017181262887018267,0.02098389292285784,0.12349444936067806,0.040902485579527616,0.010910537130726983,0.0029311959816933513,2,0.02809180001774525,0.12349444936067806,0.040902485579527616,0.03424387046406041,0.009628056154296613
partial_arc_noisy,moderate,high_skew,3,1.1368341760939185,-0.5459909952544068,15,0.0882664804539201,0.1102889888235507,0.22967963103529332,0.018080763316247812,0.0882664804539201,0.1102889888235507,0.22967963103529332,0.018080763316247812,0.0882664804539201,0.1102889888235507,0.22967963103529332,0.018080763316247812,1,0.0,0.05193437569747972,0.12481870364988408,0.0003679753197174396,0.004201698838387094
partial_arc_noisy,strong,low_skew,0,1.716365966652123,-0.14085372850505817,55,0.08319782812806108,0.025033410407693562,0.02984535539484856,0.008757391629569207,0.08319782812806108,0.025033410407693562,0.02984535539484856,0.008757391629569207,0.08319782812806108,0.025033410407693562,0.02984535539484856,0.008757391629569207,1,0.0,0.08319782812806108,0.025033410407693562,0.02984535539484856,0.012362409842367248
partial_arc_noisy,strong,low_skew,1,1.7667111607055006,-0.030217160259475937,13,0.08828684323869046,0.16781048105726018,0.001230983273697861,0.005473388366077621,0.08828684323869046,0.16781048105726018,0.001230983273697861,0.005473388366077621,0.08512610816922501,0.0687013017471274,0.01566116259044259,0.007783864368509565,2,0.01689214586414045,0.08828684323869046,0.16781048105726018,0.001230983273697861,0.0054733883660776205
partial_arc_noisy,strong,low_skew,2,0.7265279827051025,-0.15524222839656288,41,0.08136192789818802,0.1517296179706905,0.04746996768298506,0.04384886742684992,0.08136192789818802,0.1517296179706905,0.04746996768298506,0.04384886742684992,0.08136192789818802,0.1517296179706905,0.04746996768298506,0.04384886742684992,1,0.0,0.09086618725124114,0.04557375312056444,0.03007649836690951,0.021618484452639055
partial_arc_noisy,strong,low_skew,3,1.4704993968251703,0.09151887495182831,32,0.16936303089724644,0.14522274122845188,0.8065763265377908,0.006048470859795852,0.16936303089724644,0.14522274122845188,0.8065763265377908,0.006048470859795852,0.021946322862415362,0.17561909776109785,0.8011163053641621,0.006601703749917447,2,0.005460021173628649,0.07508017322613898,0.044242107653131184,0.02788848021755408,0.009828233970714405
partial_arc_noisy,strong,mid_skew,0,1.6476612091227651,0.2718800925663909,15,0.15521698302610334,0.06395549593975602,0.000875026289238745,0.0054705411537775955,0.15521698302610334,0.06395549593975602,0.000875026289238745,0.0054705411537775955,0.15521698302610334,0.06395549593975602,0.03571694277314075,0.017069808197925227,1,0.03659196906237949,0.053735046398390364,0.2269552482206283,0.09408426101467193,0.028565303171631463
partial_arc_noisy,strong,mid_skew,1,1.4748128663760853,0.40874424626982153,25,0.030887026266051516,0.3143081153119895,0.7949354931747191,0.005835947698024433,0.030887026266051516,0.3143081153119895,0.7949354931747191,0.005835947698024433,0.052031883262483314,0.24994341226590344,0.7985061124001189,0.007063348646628404,2,0.003570619225399807,0.023903339475865953,0.13506656061449104,0.03223778366861918,0.012722871358665646
partial_arc_noisy,strong,mid_skew,2,0.7373984174867347,-0.3067417561712772,50,0.14418055859475182,0.08653747367016855,0.5896057088247169,0.014074243223334986,0.14418055859475182,0.08653747367016855,0.5896057088247169,0.014074243223334986,0.14418055859475182,0.08653747367016855,0.6129390421580503,0.013438076180103451,1,0.023333333333333428,0.06232083969382915,0.06584458887670457,0.010709731553417035,0.01427215854236707
partial_arc_noisy,strong,mid_skew,3,1.5605122014753376,-0.40165981302480264,37,0.13774108765705495,0.009077962980059362,0.007824337279638938,0.01189432649096813,0.13774108765705495,0.009077962980059362,0.007824337279638938,0.01189432649096813,0.13774108765705495,0.009077962980059362,0.01550899605369449,0.010901571197395503,1,0.023333333333333428,0.13774108765705495,0.009077962980059362,0.007824337279638938,0.01189432649096813
partial_arc_noisy,strong,high_skew,0,0.6333116490271496,-0.5114465402403953,34,0.04208712387725127,0.0985228186755945,0.003101563632453619,0.009559958136280083,0.04208712387725127,0.0985228186755945,0.003101563632453619,0.009559958136280083,0.045569048394776775,0.13103293759019052,0.00837659486887199,0.009495357236779519,2,0.0052750312364183705,0.02585650727475745,0.10995467743031122,0.01832350696348073,0.015094506427329544
partial_arc_noisy,strong,high_skew,1,1.678008703363942,0.698606351603976,47,0.08937557457566574,0.032799425128846725,1.074903099012893,0.013123333157027236,0.08937557457566574,0.032799425128846725,1.074903099012893,0.013123333157027236,0.08937557457566574,0.032799425128846725,1.074903099012893,0.013123333157027236,1,0.0,0.07199915186959578,0.13498393459456007,0.033599648071598986,0.010259919364864855
partial_arc_noisy,strong,high_skew,2,1.5969997996147371,-0.4712285220723396,57,0.028029099285025134,0.37575561096074694,0.06311482788917844,0.026149638853648214,0.009943973886237143,0.13973953065193354,0.049467290084592275,0.021683702633457227,0.009943973886237143,0.13973953065193354,0.049467290084592275,0.021683702633457227,1,0.0,0.01150578874412364,0.08745441938167464,0.05160743310916005,0.01821021719067478
partial_arc_noisy,strong,high_skew,3,1.560187904804472,-0.5737903173492431,10,0.021557300230452686,0.21338109850185524,0.916902588980372,0.011079266760439365,0.021557300230452686,0.21338109850185524,0.916902588980372,0.011079266760439365,0.1046099792232008,0.07427942595528987,0.0009442351989006337,0.004288875259540739,2,0.9159583537814714,0.1046099792232008,0.07427942595528987,0.024277568532234062,0.004558970350547342
sparse_full_noisy,weak,low_skew,0,0.9487406547642722,-0.03682837142710546,10,0.018579301833595883,0.11988705845772518,0.03757468573476752,0.016053282328834687,0.05708519725236554,0.21423548736796075,0.01217546028626404,0.008426510389753221,0.05708519725236554,0.21423548736796075,0.09050879361959752,0.011449053585930227,1,0.07833333333333348,0.018579301833595883,0.11988705845772518,0.03757468573476752,0.016053282328834684
sparse_full_noisy,weak,low_skew,1,1.0847322071267353,0.14233821689668422,61,0.02964486711281622,0.022470134014058396,0.1976102010359918,0.01355302908866938,0.06994944653758713,0.048558287545693475,0.1735662380972307,0.007421597165393412,0.06994944653758713,0.048558287545693475,0.1735662380972307,0.007421597165393412,1,0.0,0.07405806810064898,0.12514500693555955,0.02227366627692473,0.01001749137728932
sparse_full_noisy,weak,low_skew,2,1.0383904226858338,-0.061553308679041005,55,0.009207845121127586,0.1332503508505968,0.13123587762720867,0.021368970634427678,0.12964137505316856,0.02170002201935936,0.03248449771107276,0.015460430103813313,0.12964137505316856,0.02170002201935936,0.055817831044406185,0.02233643195960334,1,0.023333333333333428,0.12964137505316856,0.02170002201935936,0.03248449771107276,0.015392553954940649
sparse_full_noisy,weak,low_skew,3,0.9566044538421407,-0.15080266227330386,63,0.05031609584805894,0.03920549559603202,0.02599445370671949,0.014060902787636885,0.05031609584805894,0.03920549559603202,0.02599445370671949,0.014060902787636885,0.05031609584805894,0.03920549559603202,0.002661120373386172,0.009184974667316876,1,0.023333333333333317,0.05031609584805894,0.03920549559603202,0.02599445370671949,0.011700867510011372
sparse_full_noisy,weak,mid_skew,0,0.954724680482682,0.3720674311206832,6,0.15755075568012447,0.14187245171174068,0.08621349509108678,0.010163003667948685,0.08078217094718732,0.19376278319824422,0.059204828097504936,0.010322602930703572,0.15755075568012447,0.14187245171174068,0.06288016175775335,0.011782800348485832,2,0.0036753336602484143,0.05952372248876243,0.04939465438795887,0.024338170859922403,0.01412346421414374
sparse_full_noisy,weak,mid_skew,1,1.0780427648651907,0.27758001414865674,6,0.025375232539538616,0.05532881291579911,0.18508720645057297,0.01340799354721532,0.03264949673717233,0.04355217375403625,0.0009137502889497995,0.008128168895518822,0.025375232539538616,0.05532881291579911,0.011579460216093684,0.007669143939697646,2,0.012493210505043484,0.03264949673717233,0.04355217375403625,0.0009137502889497995,0.008605030192205801
sparse_full_noisy,weak,mid_skew,2,1.0734966224859368,-0.28432050366372913,60,0.08156376351933796,0.23340264966125238,0.009411625772216325,0.015278161197759888,0.09977777300614271,0.05453346869348363,0.10382525605624937,0.019678961511396285,0.08156376351933796,0.23340264966125238,0.013921707561117103,0.0157175643956099,2,0.08990354849513227,0.07416597992035585,0.14075259961396594,0.007916475908240184,0.020286827078602094
sparse_full_noisy,weak,mid_skew,3,1.0011528074179175,0.39205571280121676,27,0.04339910521342335,0.16628421218795672,0.022089956075313055,0.008880523802060232,0.15773784544220967,0.08449406887040566,0.00389251601833851,0.01328810213903323,0.15773784544220967,0.08449406887040566,0.00389251601833851,0.01328810213903323,1,0.0,0.10928009133170684,0.1276371870693569,0.031481440988230025,0.014471537506358887
sparse_full_noisy,weak,high_skew,0,1.0869571638173576,0.6132317387841998,27,0.1073131052098608,0.06502732550334603,0.1553227994113361,0.012584486021055299,0.07014805353995393,0.0710442986974691,0.12604104876682143,0.02829403866630883,0.07014805353995393,0.0710442986974691,0.07104104876682138,0.02882924280011141,1,0.05500000000000005,0.035000395302402794,0.17455129732265173,0.004048915559204502,0.005090487424130562
sparse_full_noisy,weak,high_skew,1,1.0732561615904066,0.46633181969156073,16,0.0045877256400217075,0.08632736145493991,0.0038728529858342853,0.007391888276416232,0.06258251925434681,0.06223443962553624,0.1123400465398704,0.01313788238510221,0.06258251925434681,0.06223443962553624,0.02567337987320384,0.011818330836730015,1,0.08666666666666656,0.023597497375520814,0.11015313566032388,0.01852012597231556,0.008460595780978917
sparse_full_noisy,weak,high_skew,2,0.9704178983947439,-0.5384484404558009,30,0.11257853838001851,0.22471231961344365,0.016801443613122524,0.010543722434965729,0.12247087884604509,0.11611054665057739,0.03462742504151206,0.009766561308386766,0.017949135249912946,0.11637762026672129,0.022164883322459028,0.008123946338051687,3,0.012462541719053033,0.017949135249912946,0.11637762026672129,0.009501783344207704,0.007649892200067627
sparse_full_noisy,weak,high_skew,3,1.0389236386883436,0.6710212318853024,30,0.07596844772117736,0.14666582438853779,0.034835481688742176,0.013625928966878488,0.0809424976910486,0.26594500565091417,0.0382053758878973,0.01807453374681668,0.11087317503519513,0.34642955018753435,0.10864051724005552,0.015412970663638077,2,0.14684589312795282,0.07596844772117736,0.14666582438853779,0.034835481688742176,0.012430096308749559
sparse_full_noisy,moderate,low_skew,0,1.2284820379217245,0.0049226414800064506,55,0.08377764694261199,0.09289907180260693,0.00781797750452995,0.014084511882725336,0.08377764694261199,0.09289907180260693,0.00781797750452995,0.014084511882725336,0.08550374570558379,0.07797319586846256,0.0020191366141535383,0.013716592811285967,2,0.005798840890376411,0.08377764694261199,0.09289907180260693,0.00781797750452995,0.007472142354524966
sparse_full_noisy,moderate,low_skew,1,1.1237352771897928,-0.14121704093637913,22,0.0509215214554378,0.03989475165667333,0.2307797187751751,0.018869975848371075,0.0186859076782913,0.03244422350487088,0.015343896540493285,0.013879813958669295,0.0509215214554378,0.03989475165667333,0.012553614558158399,0.018603773920163182,2,0.0027902819823348857,0.0186859076782913,0.03244422350487088,0.015343896540493285,0.010823297621977482
sparse_full_noisy,moderate,low_skew,2,1.1090123199695983,-0.17565536285641672,43,0.0997692583058929,0.46587135682036207,0.21555167510462103,0.014831631640083678,0.07123393853850855,0.3581103138402913,0.031883305393357375,0.023154578291543385,0.0616259128504438,0.3598783200842304,0.01939009488831389,0.01725617513617841,2,0.012493210505043484,0.05358166542268231,0.1809832976659135,0.0334441818257567,0.013565227968568249
sparse_full_noisy,moderate,low_skew,3,1.1496062224159538,0.17881200286685306,31,0.11748333181714062,0.232430190922814,0.03221695789914403,0.015438994371706182,0.1550275160118237,0.09382217482604861,0.021137542805207188,0.01574511626830647,0.1550275160118237,0.09382217482604861,0.021137542805207188,0.01574511626830647,1,0.0,0.1550275160118237,0.09382217482604861,0.021137542805207188,0.01275134138173973
sparse_full_noisy,moderate,mid_skew,0,0.8825532729291284,0.41969235358053364,42,0.08869818947418835,0.13501397208859153,0.0184517108170702,0.02373116653367655,0.16168438885341366,0.2070840088269571,0.010907371935848786,0.023042025634689666,0.16168438885341366,0.2070840088269571,0.010907371935848897,0.023042025634689663,1,1.1102230246251565e-16,0.08869818947418835,0.13501397208859153,0.0184517108170702,0.023731166533676552
sparse_full_noisy,moderate,mid_skew,1,0.7820892755805788,-0.2829704353462047,16,0.037610018646868325,0.24811068813844014,0.02514156920873778,0.012629374999821577,0.06117542960655309,0.11925695558788137,0.02119726608897521,0.015319957197928424,0.0687258197515944,0.11180347650219925,0.45596737470296245,0.01393060918002509,3,0.43477010861398724,0.037610018646868325,0.24811068813844014,0.02514156920873778,0.012629374999821577
sparse_full_noisy,moderate,mid_skew,2,1.1611939325839542,-0.4009317906787453,11,0.14924317656630573,0.1252510183102098,0.010268968723616823,0.01290561155491834,0.14924317656630573,0.1252510183102098,0.010268968723616823,0.01290561155491834,0.14924317656630573,0.1252510183102098,0.010268968723616823,0.01290561155491834,1,0.0,0.14924317656630573,0.1252510183102098,0.010268968723616823,0.009899896736662188
sparse_full_noisy,moderate,mid_skew,3,0.8854245977443242,0.41342081043429657,4,0.05400268839408364,0.4388228278782325,0.2287992579890188,0.014464757987299431,0.07896624766516554,0.34636818437269873,0.25365457598596186,0.014603237972955072,0.07896624766516554,0.34636818437269873,0.2769879093192953,0.018440551923002937,1,0.023333333333333428,0.05980838817969727,0.2800434787058724,0.008748273055118605,0.00836009930356879
sparse_full_noisy,moderate,high_skew,0,1.1530391131279933,-0.5633920110414263,28,0.0790109085257477,0.06489911691727736,0.2674170216134254,0.010950841438198154,0.03897336661312436,0.12897526011972377,0.03968744035811689,0.011863596589691341,0.03897336661312436,0.12897526011972377,0.03968744035811689,0.011863596589691341,1,0.0,0.03897336661312436,0.12897526011972377,0.03968744035811689,0.011863596589691343
sparse_full_noisy,moderate,high_skew,1,0.8520047520437547,-0.6169915121117847,46,0.02319938871741073,0.17844280310427432,0.029447457287564816,0.021001433370831112,0.025093721072000554,0.10811462321302988,0.2870744216865314,0.015979889613268645,0.025093721072000554,0.10811462321302988,0.2870744216865314,0.015979889613268645,1,0.0,0.02319938871741073,0.17844280310427432,0.029447457287564816,0.019261618935444032
sparse_full_noisy,moderate,high_skew,2,1.1618626688074667,0.6943613478948094,39,0.03614892671166046,0.08993735080845916,0.008881096413694278,0.02001844598091962,0.03614892671166046,0.08993735080845916,0.008881096413694278,0.02001844598091962,0.15567451551716427,0.1777113404842042,0.005182826663735485,0.01932750664796858,2,0.014063923077429763,0.1491451830532795,0.07047510207744662,0.028193929040056798,0.00927615972156867
sparse_full_noisy,moderate,high_skew,3,0.7858359946544736,0.5684432531545603,4,0.04001594198509258,0.23359553748731257,0.011116865000324494,0.0055986305061385445,0.031136432292600727,0.15935756191286868,0.01745054701508042,0.007930274043793187,0.03868682243764203,0.06112937945373176,0.45222065562906766,0.012908865495168448,3,0.43477010861398724,0.031136432292600727,0.15935756191286868,0.01745054701508042,0.007930274043793187
sparse_full_noisy,strong,low_skew,0,1.5219880954320284,0.08438946453275273,19,0.012392397112016687,0.13048477847040438,0.011896876293530312,0.010685018311262201,0.027683420835863934,0.18779145321700677,0.025544414098116475,0.017892157631061105,0.027683420835863934,0.18779145321700677,0.025544414098116475,0.017892157631061105,1,0.0,0.017697777374194465,0.058895090374136254,0.0012477841420908131,0.0017551058153238183
sparse_full_noisy,strong,low_skew,1,0.6139301702674166,-0.0438560637548097,30,0.06682980241762074,0.0704199914960575,0.9702267783745268,0.00646818653893962,0.06682980241762074,0.0704199914960575,0.9702267783745268,0.00646818653893962,0.06682980241762074,0.0704199914960575,0.9935601117078602,0.002160009557302941,1,0.023333333333333428,0.05012716869530312,0.09423032577791614,0.0028471352705845554,0.011006047264009639
sparse_full_noisy,strong,low_skew,2,1.3477824755750034,-0.023208468625267376,48,0.036940422791156356,0.15399822975442998,0.08593828471332965,0.03447787330646734,0.036940422791156356,0.15399822975442998,0.08593828471332965,0.03447787330646734,0.036940422791156356,0.15399822975442998,0.03093828471332971,0.02715994158767106,1,0.05499999999999994,0.03204447458333373,0.056302648595914974,0.0468439975978725,0.017902629115378325
sparse_full_noisy,strong,low_skew,3,0.6908820808241501,-0.003447235203301235,3,0.10620250491749765,0.13307739769182458,0.7677274225294276,0.007268226314239853,0.10620250491749765,0.13307739769182458,0.7677274225294276,0.007268226314239853,0.10620250491749765,0.13307739769182458,0.7443940891960942,0.0017560621485953193,1,0.023333333333333428,0.08162448513032346,0.09875279967910966,0.010347468983668784,0.011513516162275512
sparse_full_noisy,strong,mid_skew,0,1.7364505332594298,0.36215077621674313,59,0.05074761583031423,0.2553848372147712,0.020391268020446773,0.05513809051932278,0.11621267094322023,0.06020159515228466,0.009760788787541719,0.007889314133690851,0.11621267094322023,0.06020159515228466,0.022286574089560807,0.00974368273158101,1,0.012525785302019088,0.11621267094322023,0.06020159515228466,0.009760788787541719,0.007889314133690851
sparse_full_noisy,strong,mid_skew,1,0.6054239615790126,0.2753527935440164,56,0.06597057606475426,0.07358488442635981,9.351489621545195e-05,0.009032315346092943,0.06597057606475426,0.07358488442635981,9.351489621545195e-05,0.009032315346092943,0.06597057606475426,0.07358488442635981,9.351489621545195e-05,0.009032315346092943,1,0.0,0.060187713657884605,0.09529802922767401,0.0023183572279636966,0.022412345878129757
sparse_full_noisy,strong,mid_skew,2,1.4656154950860696,-0.3936951853139906,24,0.05834982060318111,0.092599882044881,0.7758423488524753,0.009681485688691024,0.05834982060318111,0.092599882044881,0.7758423488524753,0.009681485688691024,0.05834982060318111,0.092599882044881,0.7758423488524753,0.009681485688691024,1,0.0,0.2113122815691425,0.1665485018477204,0.0029336575459171232,0.008652140014055494
sparse_full_noisy,strong,mid_skew,3,1.6220350044137943,0.2673926849327128,34,0.013865040717554322,0.18326929360243796,0.06630756127716775,0.019665858724771428,0.009432005838435504,0.11615946187003323,0.00467086291829788,0.0029423537826139333,0.009432005838435504,0.11615946187003323,0.023352933666046072,0.006426447137574276,1,0.018682070747748192,0.016181723514756028,0.043744801439325985,0.003195546552246409,0.007820290949126433
