split,observation_seed,bank_seed,condition,geometry_skew_bin,true_alpha,true_t,true_rotation_shift,best_entropy,candidate_count,alpha_log_span_set,geometry_span_norm_set,ambiguity_ratio,anchored_alpha,anchored_alpha_abs_error,anchored_alpha_log_std,anchored_alpha_log_span,anchored_effective_count,best_alpha,best_alpha_abs_error
calibration,20260416,20260326,sparse_full_noisy,low_skew,0.843420762150945,0.03544723703524339,0,0.4249195175771879,26,0.4037828009318488,0.8267462716914907,0.48839990545796463,0.980984006574973,0.137563244424028,0.1603639318659519,0.3688792850265922,16.465134562099408,0.8448665270003112,0.0014457648493662045
calibration,20260416,20260327,sparse_full_noisy,low_skew,0.843420762150945,0.03544723703524339,0,0.4306112473700696,41,0.44999797569580724,0.7988110204440263,0.5633347114385976,0.9521226356397765,0.10870187348883154,0.15781341580976985,0.3639105509821753,22.648241205827667,0.8510663198509013,0.00764555769995634
calibration,20260416,20260328,sparse_full_noisy,low_skew,0.843420762150945,0.03544723703524339,0,0.39403602581316066,32,0.43977096885624434,0.7126152361009942,0.6171226021806788,0.9947351503450338,0.15131438819408882,0.18192674266390338,0.41611768645566527,21.840389054214324,0.8428337658762582,0.0005869962746867241
calibration,20260416,20260324,sparse_full_noisy,mid_skew,0.8914591742959608,-0.41798272193138025,2,0.527926128118126,34,0.2953710724020243,0.8735790077826439,0.33811603732528783,0.9901402877315285,0.09868111343556774,0.10610238073169358,0.2421169899492025,18.606786847612053,0.8934606448649772,0.0020014705690164503
calibration,20260416,20260325,sparse_full_noisy,mid_skew,0.8914591742959608,-0.41798272193138025,2,0.5940192276948041,27,0.275923771085539,0.7844496794379431,0.35174183675266196,1.0132859520497481,0.12182677775378736,0.11086209584740118,0.25795077443024256,14.270467191792191,0.8850539034326445,0.006405270863316326
calibration,20260416,20260326,sparse_full_noisy,mid_skew,0.8914591742959608,-0.41798272193138025,2,0.5108396881777837,29,0.31169774533686484,0.8300350585116646,0.3755235904080605,0.9818661939127726,0.09040701961681186,0.11177542749500238,0.27603165992119705,17.311927822491974,0.8905927471574244,0.000866427138536352
calibration,20260416,20260327,sparse_full_noisy,mid_skew,0.8914591742959608,-0.41798272193138025,2,0.5471650912591955,39,0.31211168681130597,0.8682160310522621,0.3594862057926208,0.9894457803027364,0.09798660600677567,0.10651225590994137,0.2452732361479545,18.86295320287905,1.108548229750765,0.21708905545480417
calibration,20260416,20260328,sparse_full_noisy,mid_skew,0.8914591742959608,-0.41798272193138025,2,0.5572275562680289,33,0.2997749812132293,0.8574132277397656,0.34962719434999706,0.9768094296620179,0.08535025536605712,0.1047889270919594,0.2608873683087903,21.81827048402357,0.8922887000574887,0.0008295257615279494
calibration,20260416,20260324,sparse_full_noisy,high_skew,0.7919341547849998,0.6727910454320641,59,0.46343882249710194,38,0.574798651484643,0.8488174468534698,0.677175821038313,0.9422764266493668,0.150342271864367,0.21980479296697122,0.5031219725075851,25.38461515580437,1.2613899836168747,0.46945582883187487
calibration,20260416,20260325,sparse_full_noisy,high_skew,0.7919341547849998,0.6727910454320641,59,0.46253818062674784,40,0.5555648348855036,0.9053813851410819,0.6136252014933267,1.0686282469321595,0.2766940921471597,0.21653693574616578,0.5248192936312388,20.151656789786042,1.2569625948195438,0.4650284400345439
calibration,20260416,20260326,sparse_full_noisy,high_skew,0.7919341547849998,0.6727910454320641,59,0.4734177374264226,28,0.5771039308238944,0.7024062729875699,0.8216098759614967,0.9814452795464261,0.1895111247614263,0.22043542278786057,0.5023100498820625,16.663750034693244,1.2274926809195486,0.4355585261345487
calibration,20260416,20260327,sparse_full_noisy,high_skew,0.7919341547849998,0.6727910454320641,59,0.4610641943868761,41,0.5810274451141817,0.7545722363505932,0.7700090423738063,0.9177144020925072,0.12578024730750736,0.22174417740302205,0.5264259941977767,22.175512678754853,1.2472559755675552,0.45532182078255534
calibration,20260416,20260328,sparse_full_noisy,high_skew,0.7919341547849998,0.6727910454320641,59,0.43234910897400874,45,0.5495582893986951,0.6495312634786403,0.8460844308793879,1.0459118753316092,0.2539777205466094,0.22249707552669504,0.4908714890249465,31.94488588327848,0.7933596868616133,0.001425532076613445
calibration,20260416,20260324,sparse_partial_high_noise,low_skew,1.251449993747517,-0.011978891607849106,32,0.5894795455474476,96,0.6710182865462342,0.8836742647176492,0.7593502643880179,1.0200377966419643,0.23141219710555272,0.23993686068312692,0.5675475351435797,53.08691713474045,1.2697759027010045,0.018325908953487513
calibration,20260416,20260325,sparse_partial_high_noise,low_skew,1.251449993747517,-0.011978891607849106,32,0.5949577650117578,102,0.6631352393724295,0.9316806850466648,0.7117623559398092,1.0942137529480673,0.15723624079944964,0.2289139682207213,0.5737506437432104,51.03073821968848,1.2569625948195438,0.005512601072026779
calibration,20260416,20260326,sparse_partial_high_noise,low_skew,1.251449993747517,-0.011978891607849106,32,0.5944443544234972,84,0.717609248068755,0.9047926255751259,0.7931201335915079,1.0398843923974537,0.2115656013500633,0.22899298136662233,0.5838698147704502,52.99713796778681,0.7838734223440996,0.46757657140341735
calibration,20260416,20260327,sparse_partial_high_noise,low_skew,1.251449993747517,-0.011978891607849106,32,0.5952713181522014,98,0.6592825013802679,0.9186457147863982,0.7176678568990691,1.0081375788028386,0.24331241494467837,0.2429194228542854,0.5807610419111879,46.336473162388955,1.2608233040967933,0.009373310349276354
calibration,20260416,20260328,sparse_partial_high_noise,low_skew,1.251449993747517,-0.011978891607849106,32,0.590609011519777,92,0.6627753451417806,0.8483456470714014,0.7812562573165391,1.0434579457204758,0.2079920480270412,0.23596269912531587,0.5371747326070873,52.7992046073215,1.271086526569404,0.019636532821887043
calibration,20260416,20260324,sparse_partial_high_noise,mid_skew,1.2419793681897893,-0.44764907761156186,12,0.5127943499080136,97,0.7060539189186605,0.9173954814592845,0.7696287295807837,1.0000773157085352,0.24190205248125407,0.2469544200943969,0.5838332664623496,51.27627548642701,0.7630688566394204,0.4789105115503689
calibration,20260416,20260325,sparse_partial_high_noise,mid_skew,1.2419793681897893,-0.44764907761156186,12,0.5198457177138553,118,0.6833810739606871,0.9316806850466648,0.7334927995490846,1.0562794343004933,0.18569993388929595,0.2509137221770354,0.60904466640061,60.91066936310262,1.292896698877871,0.050917330688081686
calibration,20260416,20260326,sparse_partial_high_noise,mid_skew,1.2419793681897893,-0.44764907761156186,12,0.5241415273351828,97,0.6944576469037063,0.9047926255751259,0.7675323905986507,0.9970838676896594,0.24489550050012987,0.2453968881357254,0.6009601579601769,56.81228376044131,0.7718817685577894,0.4700975996319998
calibration,20260416,20260327,sparse_partial_high_noise,mid_skew,1.2419793681897893,-0.44764907761156186,12,0.514543149659336,104,0.6801751411213688,0.9238699132106388,0.7362239330401178,1.006531512010082,0.23544785617970732,0.24895484501861778,0.5951632754877098,57.41275437760563,1.3072290125575357,0.06524964436774638
calibration,20260416,20260328,sparse_partial_high_noise,mid_skew,1.2419793681897893,-0.44764907761156186,12,0.5324037125909424,98,0.6700469641015574,0.8356763023609104,0.801802040106408,1.012660175546955,0.22931919264283418,0.24949772523100192,0.5712528235425858,60.3620326068273,0.7693975976467213,0.47258177054306794
calibration,20260416,20260324,sparse_partial_high_noise,high_skew,1.1866154632460388,0.6027915804267757,5,0.5445802511591858,131,0.8563731067258633,0.9125386962269383,0.9384512791256939,1.0537286682506282,0.13288679499541067,0.29877055653450535,0.7121220493347087,72.80085718783187,1.345520824000615,0.15890536075457606
calibration,20260416,20260325,sparse_partial_high_noise,high_skew,1.1866154632460388,0.6027915804267757,5,0.5354740668664916,129,0.8317149754379031,0.9371558201702938,0.8874884598025218,1.1218659579342687,0.06474950531177015,0.28652429710805233,0.7007112336464569,74.8322193181291,0.7289528323683344,0.4576626308777044
calibration,20260416,20260326,sparse_partial_high_noise,high_skew,1.1866154632460388,0.6027915804267757,5,0.5535839110475959,103,0.8403589329195211,0.8904784781495484,0.9437161633213441,1.0813255738942236,0.10528988935181527,0.28632348727040463,0.6765128110029798,58.92849480361103,1.319763494163795,0.13314803091775618
calibration,20260416,20260327,sparse_partial_high_noise,high_skew,1.1866154632460388,0.6027915804267757,5,0.5486739398000264,119,0.8433471724460536,0.9317499608452012,0.9051217685923416,1.056090694248166,0.1305247689978728,0.30447760637771637,0.7608910666224324,65.10476901494586,1.3347835396511127,0.1481680764050739
calibration,20260416,20260328,sparse_partial_high_noise,high_skew,1.1866154632460388,0.6027915804267757,5,0.5352186115816179,133,0.8399922335014066,0.8783795530680149,0.9562975715537452,1.0471749715137977,0.13944049173224116,0.29507376394114343,0.7330472513801052,74.96268057322652,0.7208706957539343,0.4657447674921046
calibration,20260417,20260324,sparse_full_noisy,low_skew,1.1253636301066579,0.0032712117242083226,39,0.5711040502832514,36,0.40827921577637305,0.8599401377007263,0.47477632206820086,0.9804507031479249,0.14491292695873292,0.13961838879595442,0.34318580381736835,21.221157684494656,1.1488557429081974,0.02349211280153951
calibration,20260417,20260325,sparse_full_noisy,low_skew,1.1253636301066579,0.0032712117242083226,39,0.5763441488337477,39,0.4074432127083042,0.8139392875294821,0.500581823424448,1.021248220135048,0.10411540997160995,0.14724466904392683,0.3774648373616907,22.156120481104278,1.1455032343505196,0.020139604243861742
calibration,20260417,20260326,sparse_full_noisy,low_skew,1.1253636301066579,0.0032712117242083226,39,0.5521828311676867,37,0.399978634445054,0.7970903056930675,0.5017983929653665,0.986666528977208,0.13869710112944988,0.132789544083311,0.331871902749416,22.349878939873104,0.8384252334127336,0.2869383966939243
calibration,20260417,20260327,sparse_full_noisy,low_skew,1.1253636301066579,0.0032712117242083226,39,0.5624034866141497,55,0.41521120342472206,0.8327175554487164,0.4986218925106992,0.9794211094358006,0.14594252067085722,0.1370332706365946,0.31792368026466167,27.6179533714609,0.8503250686683078,0.27503856143835004
calibration,20260417,20260328,sparse_full_noisy,low_skew,1.1253636301066579,0.0032712117242083226,39,0.5702101371949013,45,0.4217221384201507,0.8533433638221833,0.49419982189962597,1.0226844722386492,0.10267915786800863,0.1283953890140822,0.323532599186801,27.34614341312224,1.1490415458442078,0.02367791573754996
calibration,20260417,20260324,sparse_full_noisy,mid_skew,0.7818524568839363,0.22568076777600718,9,0.46762180497116485,26,0.574798651484643,0.8488174468534698,0.677175821038313,0.9655703964845581,0.18371793960062177,0.2409778194787899,0.5359934861733393,17.79805186813477,0.7754045248053718,0.006447932078564533
calibration,20260417,20260325,sparse_full_noisy,mid_skew,0.7818524568839363,0.22568076777600718,9,0.4691455381262722,21,0.5737506437432104,0.8854661941161964,0.6479644819369798,1.0823884256079082,0.3005359687239718,0.23511766763780004,0.5352415395206812,11.264645253084172,0.7761768026639192,0.005675654220017146
calibration,20260417,20260326,sparse_full_noisy,mid_skew,0.7818524568839363,0.22568076777600718,9,0.4721315614279477,20,0.5957442301480251,0.7024062729875699,0.8481476505244249,0.9571460226009528,0.1752935657170165,0.25513806622041696,0.5339205005757454,9.377742908305692,1.2721045200738916,0.4902520631899553
calibration,20260417,20260327,sparse_full_noisy,mid_skew,0.7818524568839363,0.22568076777600718,9,0.4696772368244572,26,0.5810274451141817,0.7020697037778172,0.8275922490141498,0.9092037020375586,0.12735124515362228,0.236308652795935,0.534397845504184,15.765106402993046,1.284862873251919,0.5030104163679826
calibration,20260417,20260328,sparse_full_noisy,mid_skew,0.7818524568839363,0.22568076777600718,9,0.47457546579244386,21,0.5897995960320142,0.42235885773041965,1.396441876941687,1.0631106044085736,0.2812581475246373,0.23660238905069175,0.5258888318032783,16.418201610450513,1.271086526569404,0.4892340696854677
calibration,20260417,20260324,sparse_full_noisy,high_skew,0.8225173096767153,0.5662878117286482,16,0.41884259890026276,10,0.43510147730371523,0.6227117728573651,0.6987204936036711,0.9279835355934201,0.10546622591670474,0.16842221294071966,0.37867586195261116,5.552995690119438,1.1818231803150978,0.3593058706383825
calibration,20260417,20260325,sparse_full_noisy,high_skew,0.8225173096767153,0.5662878117286482,16,0.4090963446016918,11,0.4397712473514872,0.762899582801314,0.5764470937796006,1.0503052168969675,0.22778790722025222,0.17614140415073262,0.3739829530301753,4.04993555427277,1.2025170716182845,0.37999976194156915
calibration,20260417,20260326,sparse_full_noisy,high_skew,0.8225173096767153,0.5662878117286482,16,0.4058713080390395,15,0.4268965711346414,0.5511121592022611,0.7746092406173316,0.9431912665332051,0.12067395685648974,0.1801600453932325,0.4053153269243778,10.301228998165035,1.2184046747694428,0.3958873650927275
calibration,20260417,20260327,sparse_full_noisy,high_skew,0.8225173096767153,0.5662878117286482,16,0.41207324653488303,17,0.4587590445475814,0.7941417929422534,0.57767900974951,0.913495429708858,0.09097812003214267,0.17040585523538546,0.41521120342472206,7.978980515095172,0.8103807725520367,0.012136537124678659
calibration,20260417,20260328,sparse_full_noisy,high_skew,0.8225173096767153,0.5662878117286482,16,0.4147483086399042,16,0.4284708404514276,0.7617229499986092,0.562502206940476,0.9479621752315044,0.12544486555478906,0.1813081020856709,0.4056446729215506,9.69926675328469,1.1825307290058684,0.3600134193291531
calibration,20260417,20260324,sparse_partial_high_noise,low_skew,0.8118979550083474,-0.1806085087754579,29,0.6498103905884562,98,0.5343113359490408,0.9132146432694302,0.5850884454022057,0.9766933153668617,0.16479536035851428,0.16145586926626912,0.41324184085502713,56.1080617389382,0.8495755638603937,0.037677608852046296
calibration,20260417,20260325,sparse_partial_high_noise,low_skew,0.8118979550083474,-0.1806085087754579,29,0.6532607369670027,94,0.5470166000096559,0.9355259379291309,0.5847155892016478,1.0420732697482078,0.23017531473986041,0.15956990512649533,0.41377069008349865,48.92901155310213,1.166277488732195,0.35437953372384756
calibration,20260417,20260326,sparse_partial_high_noise,low_skew,0.8118979550083474,-0.1806085087754579,29,0.6508554069409076,100,0.5223612418928789,0.8753618206370609,0.5967375199351518,0.9859396994471309,0.1740417444387835,0.14695809945556643,0.3914131117737226,54.24821888000222,0.8484521115091751,0.03655415650082772
calibration,20260417,20260327,sparse_partial_high_noise,low_skew,0.8118979550083474,-0.1806085087754579,29,0.6453666036943396,104,0.5429527246864714,0.9239654399536931,0.587633152938797,0.9625276883623819,0.1506297333540345,0.1484375555757442,0.3785900200555853,53.611161973750484,0.8503250686683078,0.03842711365996043
calibration,20260417,20260328,sparse_partial_high_noise,low_skew,0.8118979550083474,-0.1806085087754579,29,0.6469035254902249,111,0.5527941961914793,0.8638888595789416,0.6398904095845275,1.0116002054391715,0.19970225043082412,0.16777659725530458,0.4285154627531871,66.76751697664353,0.8514224779810873,0.039524522972739895
calibration,20260417,20260324,sparse_partial_high_noise,mid_skew,1.2619160489624313,0.23231582095435085,4,0.6037112758478276,116,0.9829260080290376,0.8771631503358917,1.1205737583169633,1.0324376295840372,0.22947841937839408,0.27206844752741666,0.6331466458675394,64.67054778095412,1.2613899836168747,0.0005260653455565478
calibration,20260417,20260325,sparse_partial_high_noise,mid_skew,1.2619160489624313,0.23231582095435085,4,0.6036279892743539,114,0.8623516320905344,0.9150075863893578,0.9424529860931482,1.0608160991811175,0.20109994978131374,0.2741096291086904,0.6569414069872891,59.63622786860833,1.2569625948195438,0.004953454142887503
calibration,20260417,20260326,sparse_partial_high_noise,mid_skew,1.2619160489624313,0.23231582095435085,4,0.6011833072689069,92,0.914280291088549,0.8540748771381192,1.0704919621944264,1.0986391286225246,0.1632769203399067,0.26343641066040285,0.6574309622085766,56.634371265354154,1.2721045200738916,0.010188471111460373
calibration,20260417,20260327,sparse_partial_high_noise,mid_skew,1.2619160489624313,0.23231582095435085,4,0.5981569228404001,106,0.9135524641124319,0.9292192207956399,0.9831398701914565,1.0298463011423926,0.23206974782003864,0.26920205979955425,0.614839497672397,52.08465687361918,1.284862873251919,0.02294682428948769
calibration,20260417,20260328,sparse_partial_high_noise,mid_skew,1.2619160489624313,0.23231582095435085,4,0.6009980651313687,104,0.9275127330199326,0.8593414819791461,1.0793296407427948,1.047037195805578,0.2148788531568533,0.2643445500387823,0.6163780604590563,54.85090490869713,1.271086526569404,0.00917047760697276
calibration,20260417,20260324,sparse_partial_high_noise,high_skew,0.86848329444384,-0.6280079309469837,40,0.6298017744300606,82,0.5200217520070565,0.9040665017778737,0.575202986709958,0.9773899849582605,0.10890669051442048,0.18147594385104848,0.45073346434943484,48.3347207536613,1.2202994046212836,0.35181611017744363
calibration,20260417,20260325,sparse_partial_high_noise,high_skew,0.86848329444384,-0.6280079309469837,40,0.6441459676250184,85,0.5567281377131588,0.9374681013193952,0.5938635532554314,1.0500622045264516,0.18157891008261162,0.18105442130862903,0.42751910077535143,41.40043155229687,0.8408145083234557,0.02766878612038426
calibration,20260417,20260326,sparse_partial_high_noise,high_skew,0.86848329444384,-0.6280079309469837,40,0.6409285456769943,75,0.5463170920949552,0.8491516055339104,0.6433681436090016,0.9889426267753508,0.12045933233151085,0.17186147364624263,0.4133250602425588,43.975548808017344,0.8384252334127336,0.03005806103110642
calibration,20260417,20260327,sparse_partial_high_noise,high_skew,0.86848329444384,-0.6280079309469837,40,0.6502832361687746,96,0.5443756195276214,0.9281928076938284,0.5864898057981806,0.9688898718512016,0.10040657740736159,0.1733722645570208,0.42580378894173965,53.044850435179846,0.8503250686683078,0.018158225775532166
calibration,20260417,20260328,sparse_partial_high_noise,high_skew,0.86848329444384,-0.6280079309469837,40,0.6365462913257297,93,0.5527941961914793,0.956514471811173,0.5779255959868083,1.022109462377878,0.15362616793403794,0.18869074274018036,0.46683253481078535,55.949058472632146,1.198444923274014,0.329961628830174
calibration,20260418,20260324,sparse_full_noisy,low_skew,0.8433559122909388,0.14583597539702348,3,0.5156383859738419,34,0.4658001795092402,0.85271242806605,0.5462570547560495,0.9312531895657066,0.08789727727476782,0.16570562482071322,0.3909288412762889,20.129390916252287,0.8208224552185532,0.02253345707238552
calibration,20260418,20260325,sparse_full_noisy,low_skew,0.8433559122909388,0.14583597539702348,3,0.5340179190783849,34,0.4502947511383677,0.8711609671296268,0.5168904119086466,1.0163617980456103,0.17300588575467157,0.17731986420214715,0.4047040026498788,18.052711222949725,1.1894498768467103,0.34609396455577157
calibration,20260418,20260326,sparse_full_noisy,low_skew,0.8433559122909388,0.14583597539702348,3,0.5349131648087487,22,0.4207320986295505,0.7370694522218494,0.5708174410990445,0.978683535193734,0.1353276229027952,0.1648442085829137,0.3857455298286343,13.51545827611228,0.8384252334127336,0.004930678878205197
calibration,20260418,20260327,sparse_full_noisy,low_skew,0.8433559122909388,0.14583597539702348,3,0.5445781815901269,39,0.44999797569580724,0.8327175554487164,0.5403968881781558,0.9627939559701518,0.11943804367921307,0.15894895291025868,0.3785900200555853,20.815989330357027,0.8487407644123035,0.005384852121364747
calibration,20260418,20260328,sparse_full_noisy,low_skew,0.8433559122909388,0.14583597539702348,3,0.5288359133897486,30,0.4713506502461148,0.6495312634786403,0.7256781570786007,1.0377791292653966,0.19442321697445786,0.18000638090196514,0.4227568662972052,20.785777419867664,1.198444923274014,0.3550890109830752
calibration,20260418,20260324,sparse_full_noisy,mid_skew,1.2669206668244894,0.35992966721599756,52,0.29158127833804987,1,0.0,0.0,0.0,1.2964872452373377,0.029566578412848266,0.0,0.0,1.0,1.2964872452373377,0.029566578412848266
calibration,20260418,20260325,sparse_full_noisy,mid_skew,1.2669206668244894,0.35992966721599756,52,0.29675748063815666,2,0.44609597248617594,0.08876360249184106,5.025663221895258,0.8515939348205309,0.41532673200395853,0.18605907682906483,0.44609597248617594,1.5335461014396994,0.7705278064569083,0.4963928603675811
calibration,20260418,20260326,sparse_full_noisy,mid_skew,1.2669206668244894,0.35992966721599756,52,0.35726827025084934,1,0.0,0.0,0.0,1.1838650163274822,0.08305565049700725,0.0,0.0,1.0,1.1838650163274822,0.08305565049700725
calibration,20260418,20260327,sparse_full_noisy,mid_skew,1.2669206668244894,0.35992966721599756,52,0.2966536371815677,2,0.10944748156760287,0.04426812149068779,2.472376913274401,1.2818058461762583,0.014885179351768807,0.049101167908830505,0.10944748156760287,1.6737341781165185,1.3215858955849897,0.054665228760500284
calibration,20260418,20260328,sparse_full_noisy,mid_skew,1.2669206668244894,0.35992966721599756,52,0.2811576439926098,3,0.5281322856795043,0.22859863936356384,2.310303714623434,1.1031096115316885,0.16381105529280093,0.24455211716029243,0.5281322856795043,2.80378339010257,1.3010268564243022,0.03410618959981271
calibration,20260418,20260324,sparse_full_noisy,high_skew,0.8130490064634044,0.4964261640515543,13,0.3830548673213991,31,0.5240462659395636,0.7288679263274327,0.7189865914118216,0.9055883526490388,0.09253934618563442,0.1955607118955552,0.48015773111471377,21.019401638018884,1.2202994046212836,0.4072503981578792
calibration,20260418,20260325,sparse_full_noisy,high_skew,0.8130490064634044,0.4964261640515543,13,0.4409962545037443,36,0.5248266204306702,0.9053813851410819,0.5796746310936011,1.0518631322692378,0.2388141258058334,0.20936160994004124,0.48131007966415174,18.236600562448633,0.82004615323812,0.006997146774715635
calibration,20260418,20260326,sparse_full_noisy,high_skew,0.8130490064634044,0.4964261640515543,13,0.35046270469742935,32,0.5327255368882546,0.6613171497727351,0.8055522786174959,0.9551331638810527,0.14208415741764835,0.2054607704339777,0.4930979420895234,20.53991185291496,0.8215551869481899,0.008506180484785464
calibration,20260418,20260327,sparse_full_noisy,high_skew,0.8130490064634044,0.4964261640515543,13,0.3850481589647313,27,0.5050005190379225,0.7006755547323188,0.7207337484905542,0.9163551801502985,0.1033061736868941,0.1976671144851044,0.49169856463691575,14.77162699941827,0.8082515709107001,0.004797435552704288
calibration,20260418,20260328,sparse_full_noisy,high_skew,0.8130490064634044,0.4964261640515543,13,0.36197292239792384,36,0.5033357918104636,0.6495312634786403,0.7749215782390368,1.0439140125760282,0.23086500611262384,0.21026219803621116,0.473991893780517,23.79909587771512,0.8129481188048504,0.00010088765855398307
calibration,20260418,20260324,sparse_partial_high_noise,low_skew,1.1668612367248918,-0.14594916659893772,41,0.9916999808973963,63,0.2779492124439526,0.8911681671263674,0.3118931114205064,1.0102239365178831,0.15663730020700872,0.0743996284668401,0.2154079776853803,32.88222131813139,1.005045323436256,0.16181591328863587
calibration,20260418,20260325,sparse_partial_high_noise,low_skew,1.1668612367248918,-0.14594916659893772,41,0.9937898774296196,51,0.26041271013584355,0.898588086605787,0.2898020951062167,1.0151638448454163,0.1516973918794755,0.0682876282526562,0.22659583019304508,27.49473879736259,0.9874740394919536,0.17938719723293828
calibration,20260418,20260326,sparse_partial_high_noise,low_skew,1.1668612367248918,-0.14594916659893772,41,0.9980977244298793,65,0.28599258609456146,0.8288862886183884,0.34503235247293346,1.0035671564752444,0.16329408024964742,0.060406527738763705,0.15276997576482237,38.064675602597696,1.0012798882935916,0.16558134843130023
calibration,20260418,20260327,sparse_partial_high_noise,low_skew,1.1668612367248918,-0.14594916659893772,41,0.9830742550747634,73,0.2860539509561102,0.8640879845808004,0.33104724988727285,0.9988782813874227,0.1679829553374691,0.08542762630807149,0.23927865671486978,39.98156168482737,0.9999790719010859,0.1668821648238059
calibration,20260418,20260328,sparse_partial_high_noise,low_skew,1.1668612367248918,-0.14594916659893772,41,0.9923791000416902,66,0.27986247113099055,0.9679689878556808,0.2891233858131792,1.0067822622142357,0.1600789745106561,0.0752819524844983,0.20539084274343558,35.26530067832533,1.006729627746253,0.16013160897863887
calibration,20260418,20260324,sparse_partial_high_noise,mid_skew,0.8927899215802785,0.31239828831979416,15,0.846535168566791,74,0.39931455022652906,0.8841057676292463,0.4516592525997222,1.0286283667006233,0.13583844512034482,0.11270286155114617,0.28563731343133514,41.499753789835225,1.069572570783417,0.17678264920313846
calibration,20260418,20260325,sparse_partial_high_noise,mid_skew,0.8927899215802785,0.31239828831979416,15,0.8330969208025656,68,0.40693782045434734,0.9225988789134115,0.44107773134692874,1.0074449111347954,0.11465498955451692,0.10953507870155495,0.33523393270017615,32.12602226610593,1.0444551130588429,0.1516651914785644
calibration,20260418,20260326,sparse_partial_high_noise,mid_skew,0.8927899215802785,0.31239828831979416,15,0.845716940161537,79,0.41426400436568417,0.8590521823637042,0.48223380706143615,1.009709747924515,0.11691982634423648,0.10347323685707525,0.30069175575232876,43.82378898948997,1.0763462663926797,0.18355634481240124
calibration,20260418,20260327,sparse_partial_high_noise,mid_skew,0.8927899215802785,0.31239828831979416,15,0.8400800083156104,93,0.4050551152533547,0.9168075597560724,0.4418104006048166,1.0037428450427528,0.11095292346247432,0.11425731444526858,0.29599740375669725,45.12426490205501,1.0425331566029636,0.14974323502268516
calibration,20260418,20260328,sparse_partial_high_noise,mid_skew,0.8927899215802785,0.31239828831979416,15,0.8363888648132172,81,0.3987273308036967,0.9605843357287552,0.4150883123668667,1.0279114227378678,0.13512150115758936,0.10611631870277541,0.2969351577231555,46.79789588103321,1.05672746920185,0.16393754762157153
calibration,20260418,20260324,sparse_partial_high_noise,high_skew,1.1985688418340448,0.4633307896967259,24,0.6423678831736093,109,0.6091114318189619,0.8920225198752346,0.6828431101763631,1.0097808548909368,0.18878798694310794,0.20476908045981604,0.5050452786813426,59.69769060010462,1.1725631595046966,0.02600568232934819
calibration,20260418,20260325,sparse_partial_high_noise,high_skew,1.1985688418340448,0.4633307896967259,24,0.6196172720453652,102,0.6044365080704542,0.9316806850466648,0.648759298943908,1.0783337777019153,0.12023506413212948,0.19468535765394063,0.4595275066787402,48.906738659447164,1.22842412204879,0.02985528021474515
calibration,20260418,20260326,sparse_partial_high_noise,high_skew,1.1985688418340448,0.4633307896967259,24,0.6243804462733947,98,0.6022410324883323,0.8862652156394099,0.679526875094422,1.0162116249624729,0.18235721687157191,0.18410605689619133,0.433500049785069,54.71005144957306,1.2121278866602578,0.013559044826213063
calibration,20260418,20260327,sparse_partial_high_noise,high_skew,1.1985688418340448,0.4633307896967259,24,0.6234489585017148,110,0.5955673031018407,0.9397370427711191,0.6337595263304908,0.9840239150058512,0.2145449268281936,0.19792285877006907,0.48466264349959653,58.8872317151843,1.2207434099222172,0.02217456808817242
calibration,20260418,20260328,sparse_partial_high_noise,high_skew,1.1985688418340448,0.4633307896967259,24,0.6367070924204041,102,0.5916940362834303,0.9399696388850506,0.6294820724053076,1.0466230519061526,0.1519457899278922,0.20162590398786107,0.49080690636151214,56.32834544420437,1.2071596164823375,0.00859077464829272
holdout,20260422,20260324,sparse_full_noisy,low_skew,0.8454209249936677,0.16946780190594682,35,0.4975068719939196,35,0.40827921577637305,0.7729018049279004,0.5282420265721324,0.9371759978717701,0.09175507287810236,0.14098563789466514,0.3507351797205528,22.30152625683921,1.1409762368896827,0.295555311896015
holdout,20260422,20260325,sparse_full_noisy,low_skew,0.8454209249936677,0.16946780190594682,35,0.47919323215219006,35,0.40630679917229473,0.7490581645306181,0.5424235638989376,1.0128388531575363,0.16741792816386858,0.14721806743166682,0.36210540237719147,22.275455145706587,1.1371870216130497,0.291766096619382
holdout,20260422,20260326,sparse_full_noisy,low_skew,0.8454209249936677,0.16946780190594682,35,0.5480562601391117,32,0.4037828009318488,0.8267462716914907,0.48839990545796463,0.9585260328202039,0.11310510782653616,0.14495767465931103,0.3388621479299756,18.56990356925095,0.8616049674762232,0.01618404248255545
holdout,20260422,20260327,sparse_full_noisy,low_skew,0.8454209249936677,0.16946780190594682,35,0.4692355295040508,44,0.3972429695978976,0.8795039271118251,0.45166707885249713,0.9525892377389126,0.10716831274524485,0.13682271342559973,0.31792368026466167,22.306626017298417,0.8398393771670938,0.0055815478265739404
holdout,20260422,20260328,sparse_full_noisy,low_skew,0.8454209249936677,0.16946780190594682,35,0.5367632526650785,27,0.38115938237226477,0.6593097787491503,0.5781188064515053,0.9916634398022418,0.1462425148085741,0.14421484307725574,0.3465141797157768,18.231970166891774,0.8699765042035758,0.02455557920990803
