condition,trial,true_rho,true_t,true_h,true_w1,true_w2,true_w3,pred_rho,pred_t,pred_h,pred_w1,pred_w2,pred_w3,equal_pred_rho,equal_pred_t,equal_pred_h,geometry_mae,weight_mae,weighted_fit_rmse,equal_weight_baseline_fit_rmse,weighted_fit_improvement_factor
full_noisy,32,0.1869888848109379,-0.6078385744047943,0.9269435063609922,0.3783401249737422,0.3361413968401794,0.28551847818607845,0.08132257951058243,-0.5009820488322518,0.7717474749818902,0.5060553308060377,0.3875314922681048,0.1064131769258575,0.13876488094254377,-0.6617454695106213,0.6116003847625688,0.1781921120376413,0.11940353417348061,0.006301813155247955,0.008227355517284624,1.3055537056716982
full_noisy,33,0.17672197475312196,0.5988290794668478,0.743341658097797,0.12358738409062607,0.7160382745239402,0.16037434138543372,0.10609802680603521,0.19204129230068745,1.201030912620655,0.19096038899954373,0.6581127909095303,0.15092682009092595,0.16483156558611445,0.549603765682672,1.3856461319542908,0.09253597952384507,0.0449153366059451,0.0013657740572394072,0.012506068900692497,9.156762668322013
full_noisy,34,0.09270922958337326,-0.02916469027182955,0.8995018984611439,0.19960283069207876,0.17212857327339282,0.6282685960345284,0.07023736235475478,-0.6869957089722262,1.300730091078725,0.2685892010281233,0.06767810170309979,0.6637326972687769,0.0945998025343647,-0.018273913419943777,0.939241713936536,0.03219239445566089,0.06963364771352867,0.0013607885538920164,0.002340720285460198,1.7201204983430092
full_noisy,35,0.21655716045881074,-0.6066943990832541,0.5698013754411212,0.6484368627141444,0.019073091049704394,0.33249004623615125,0.09841760637335213,-0.4693598948127297,0.9876645969691666,0.5138220874044138,0.11583433917678908,0.3703435734187971,0.1019893232211992,-0.6249004815355238,1.4368459196769838,0.15693343784425334,0.08974318353982036,0.0027451790628393673,0.015734273592788724,5.731601921994335
full_noisy,36,0.08752684869753986,-0.5863502398167886,1.2499378695488197,0.08867821658044715,0.468051290285415,0.44327049313413786,0.07693717134762494,-0.4236584687974584,1.1925343530971115,0.21938996266680869,0.40990708938176434,0.370702947951427,0.06761241218136878,-0.37689139304413927,1.1141198949500561,0.02280078868970252,0.08714116405757434,0.001124237419993547,0.0009276503558513728,0.8251374125731354
full_noisy,37,0.06958696205907076,-0.505735223398646,1.1106375963815462,0.4989195456820769,0.3221597076878377,0.17892074663008534,0.13041364021820523,-0.6962108025919518,0.7346017697658055,0.4415345269547352,0.23869900689866375,0.319766466146601,0.1014375554610495,-0.6641454475963553,1.1132619529137044,0.08386482546732299,0.09389714634434376,0.0036009827286890166,0.011091201114588597,3.0800484062933813
full_noisy,38,0.1105701239697607,0.5278384505159243,1.1914120485699486,0.18411233026331675,0.4889516438088168,0.32693602592786647,0.10229507248463957,-0.14999589771179972,1.339084827427337,0.10994090557762676,0.513018183147534,0.3770409112748392,0.16483156558611445,0.549603765682672,1.3856461319542908,0.035795803576377905,0.04944761645712664,0.004578292832633137,0.01979370577725787,4.323381334669634
full_noisy,39,0.1524675644421038,-0.16257869448086243,0.9904887442370157,0.29415997240335,0.5832050125167111,0.1226350150799389,0.15738964844804043,0.6680906334697596,0.6758750856540645,0.2934774626260355,0.559607359573979,0.14691517779998553,0.19957149104447017,0.6767835695891308,0.9290951560315296,0.06990399922040122,0.016186775146697734,0.004290128177196666,0.022888492405446093,5.335153510588653
partial_arc_noisy,0,0.08824467229954067,0.45978006879904304,1.10695632527236,0.24581270714625927,0.15660129549792406,0.5975859973558166,0.1665332005363087,0.435674633797495,0.5517707206230298,0.1744993331848731,0.2227297853810773,0.6027708814340496,0.12550721038340396,0.2751724364865805,0.6004133088361727,0.11141655596220063,0.01538861451012131,0.0021306527294187288,0.0021532470570522866,1.0106044158776273
partial_arc_noisy,1,0.1776846366114411,0.07088596854542373,1.093565696506145,0.3134077305226566,0.650012033942939,0.03658023553440437,0.2115184808225872,0.24558933532440366,0.9796988693318465,0.2814413909076387,0.6799248356210349,0.03863377347132635,0.19957149104447017,0.6767835695891308,0.9290951560315296,0.04582451490774878,0.021310893076678567,0.003221014130811771,0.022042695639892536,6.843402339975845
partial_arc_noisy,2,0.08539780077968416,-0.030052344636189176,0.649805166437793,0.6078495015764122,0.06426248531447071,0.32788801310911714,0.12229154712457818,-0.6115888459694468,1.3832894113904277,0.4161215712942217,0.2067773229962996,0.37710110570947875,0.1019893232211992,-0.6249004815355238,1.4368459196769838,0.10183854697719537,0.12781862018812698,0.0014035693001146746,0.008671112888273194,6.177901502665202
partial_arc_noisy,3,0.19345561087578586,0.5540056719522951,1.1612081273485895,0.34320548362955006,0.38644210933814,0.27035240703230995,0.2119042412969173,-0.30423911787475416,0.9587615744510248,0.22304351833744349,0.472181692684848,0.3047747889777085,0.2087532626839395,0.5957829503434754,1.2295946261161328,0.026518890642388254,0.10893239400046434,0.0054892027062990525,0.008353875925617581,1.521874190587135
partial_arc_noisy,4,0.08011387035808928,-0.673292993498827,0.9125375896828686,0.17375807359639395,0.5207932346177867,0.30544869178581935,0.0923394638167232,-0.5271152545855188,0.8841734077495532,0.17972563760432966,0.5059678776366597,0.3143064847590106,0.2087532626839395,0.5957829503434754,1.2295946261161328,0.01654599527590778,0.009883571320751303,0.0033274560884329007,0.015478168918266233,4.651652345487701
partial_arc_noisy,5,0.16458458394808148,-0.12240356500393318,1.0367521161133142,0.23240449839484822,0.3101700826252081,0.45742541897994365,0.13797712210964294,0.0851260021186299,1.4154238492879823,0.12234146503396871,0.33499664598557444,0.5426618889804569,0.2158442860710749,0.004964491459897191,0.5544650690711633,0.03155937708560044,0.07337535557391968,0.00208414631355317,0.010483981689667578,5.03034821571327
partial_arc_noisy,6,0.1996106207188915,-0.23412276776056926,1.0866677347052949,0.3405928602906027,0.5229780314185067,0.1364291082908905,0.19824954431044395,0.5801517152646827,1.3288908353051925,0.422766533252128,0.46465369588273403,0.11257977086513798,0.21472018130540177,0.6431500059987969,0.574662504364543,0.031575616617400624,0.08270722372808753,0.0026025862484074856,0.04173229581945395,16.03493288454506
partial_arc_noisy,7,0.13273123136727608,-0.28834263558371814,0.6126645778825579,0.19118710344813916,0.5166078463353986,0.29220505021646226,0.15738964844804043,0.6680906334697596,0.6758750856540645,0.2934774626260355,0.559607359573979,0.14691517779998553,0.19957149104447017,0.6767835695891308,0.9290951560315296,0.09293055469959695,0.09685991494431784,0.0033232681379527624,0.021855350041008262,6.57646302788912
partial_arc_noisy,8,0.08556235370546511,0.5181598565988516,0.5765452108666158,0.21892396422114457,0.6098818099234893,0.17119422585536614,0.182057591151242,0.34522974132462186,1.0753688855586507,0.3833568004612117,0.40672124584410135,0.20992195369468697,0.16483156558611445,0.549603765682672,1.3856461319542908,0.17750356995240382,0.13544037605292528,0.005120049886347484,0.006854158545642988,1.338689797519253
partial_arc_noisy,9,0.20660711842498292,0.12322108352862642,1.4098399497660354,0.47647241882569497,0.3637162414142427,0.1598113397600623,0.21267121112033363,0.15947387380002723,1.3821323520278255,0.4840697816145195,0.29942814160870945,0.21650207677677102,0.13876488094254377,-0.6617454695106213,0.6116003847625688,0.008128920344317761,0.04285873320368885,0.008246399471061544,0.04997839906324972,6.06063279357677
partial_arc_noisy,10,0.1487835116237132,-0.43344058534534613,1.1991051993927637,0.3549833869473638,0.446044579039151,0.19897203401348523,0.06431525151870032,-0.0396285136885425,0.8198498508208272,0.21494978408990267,0.4469362218954382,0.3381139940146592,0.07453020749727052,0.2404751400300519,1.2739036163556194,0.15931456802431662,0.09335573523830742,0.004503181662198186,0.004886510086669976,1.0851239086554354
partial_arc_noisy,11,0.19901767550140653,0.4311534408727634,1.09369681825942,0.21214766334888377,0.2721984690806447,0.5156538675704715,0.17555009867448165,0.2956520780327816,1.252236015578478,0.27650225681107415,0.28493992274539237,0.4385578204435334,0.2158442860710749,0.004964491459897191,0.5544650690711633,0.03198637688288485,0.051397364751292036,0.0038976184058718147,0.014230731478552755,3.6511351283424682
partial_arc_noisy,12,0.11122575076367326,-0.44386385862114214,0.8993387785601926,0.11711152707778619,0.25279241430321564,0.6300960586189982,0.21946497700945897,-0.404369740763215,0.9396247707357003,0.4016891574136155,0.21720829405177816,0.3811025485346064,0.19655482239655236,-0.33025694382270976,0.936944171228365,0.17488614482249795,0.16599567338959453,0.004777578438959764,0.004108447797224957,0.8599435571212729
partial_arc_noisy,13,0.08687539049002099,-0.10231186311527533,1.4436773715457267,0.4818154767923261,0.3396597020054239,0.17852482120224994,0.17702517583463767,-0.10774241402168484,0.8028338583733997,0.6569596826535832,0.13841270083052026,0.20462761651589656,0.1019893232211992,-0.6249004815355238,1.4368459196769838,0.10982448817287986,0.13416466744993577,0.004202758076051931,0.01944538661941758,4.626815597647859
partial_arc_noisy,14,0.0944677640875526,-0.6540892326389196,0.9850834267575233,0.4330633311610657,0.3430463124799484,0.22389035635898596,0.06688468746541738,-0.6548731031696174,1.0274783880604033,0.4984530994173821,0.3171536869586381,0.18439321362397976,0.13710943547647145,-0.628192924587362,1.0171189408024142,0.04429475396978197,0.04359317883754429,0.0029920867470708172,0.011490321585708976,3.84023678356175
partial_arc_noisy,15,0.106412417313504,-0.23181053661966455,0.9673414444372122,0.3137104364037677,0.19522067088138548,0.49106889271484677,0.15915648015454992,0.2585213153013714,0.6116970591546228,0.18367436596258624,0.4287514721259325,0.38757416191148125,0.1714906199752382,-0.03825622612685033,0.7427876624870742,0.06102270068098644,0.07669402381477651,0.005324858444788862,0.003124405973894511,0.5867585037781033
partial_arc_noisy,16,0.06902574862635673,-0.18287877651500303,1.0121738330285663,0.2814916941326753,0.6248727005067343,0.09363560536059046,0.12087632392475811,0.6548693109325036,0.7554646129038286,0.1297455666564943,0.8121788310105197,0.05807560233298603,0.09485562054651549,0.6425430186660883,1.3176899946763492,0.08028909414189674,0.12487075366919027,0.004577329516546131,0.008825456658467413,1.9280798174055749
partial_arc_noisy,17,0.16168621539762842,-0.06210995007200397,0.8805613315749705,0.5845727718780906,0.10364505674761451,0.31178217137429487,0.20966856530951616,-0.15271776364004974,0.6977146447410986,0.6163421089146364,0.07192780840045278,0.31173008268491087,0.1019893232211992,-0.6249004815355238,1.4368459196769838,0.059176395557498644,0.021179558024363818,0.0018740782393453115,0.026085328531910968,13.919017885306426
partial_arc_noisy,18,0.16027095869484692,0.15313786485053138,0.7048814823970717,0.2120063371320095,0.6926906556390062,0.09530300722898422,0.09811306195720443,0.6405282701439459,1.4096584915352284,0.43364397251751874,0.48834088187767527,0.07801514560480599,0.2087532626839395,0.5957829503434754,1.2295946261161328,0.05418909336871525,0.14775842359033947,0.0029154681222505717,0.014341441800082792,4.9190871581240385
partial_arc_noisy,19,0.07700960207699527,-0.5943854491702791,0.8843161482172633,0.1774598685518033,0.2761845535301641,0.5463555779180327,0.07179512707496015,-0.38128449028350403,1.2093175554101407,0.27970892478427845,0.28886192944151795,0.4314291457742036,0.10804290746043468,-0.1855721284972699,0.5783710088393523,0.01387704793170444,0.07661762142921937,0.006125962546755549,0.006297508059579687,1.0280030299752636
partial_arc_noisy,20,0.18243397910671114,-0.1712754920962164,0.6087150965795113,0.3650173600893967,0.1167579621323573,0.518224677778246,0.06393938631542335,0.6786026927281735,1.4162170980499156,0.2110171172727368,0.28901298256053976,0.4999699001667234,0.12550721038340396,0.2751724364865805,0.6004133088361727,0.14403783433428663,0.06283943676025304,0.005946810301847354,0.004657083508500301,0.7831229301283742
partial_arc_noisy,21,0.19008310496695244,-0.24669694543103768,0.9283917798527462,0.3543240784273858,0.2850801919308235,0.3605957296417907,0.10240557637763971,-0.24791245389595792,1.3532401341148643,0.1273937281572063,0.3082298656359845,0.5643764062068093,0.1975695410674559,-0.21613481076791255,0.7738571950940594,0.11700860314454924,0.13585378437667903,0.004797844929840331,0.0024263049938437905,0.5057072559292858
partial_arc_noisy,22,0.144856039275844,-0.6721481022924044,1.2210564837046072,0.12030722276028598,0.3368823642299539,0.5428104130097602,0.16291398142652663,-0.2810782516246457,1.3560853214491175,0.08823379401263229,0.3496017746049967,0.562164431382371,0.19206235481473535,-0.377016723843952,0.6427866062601602,0.0356717362602248,0.021382285831769123,0.0074440358148317376,0.014067007991329004,1.8897018151499814
partial_arc_noisy,23,0.137781566242119,0.5995634827580778,0.8108354223217813,0.5108914114647755,0.17127336740985957,0.317835221125365,0.14703049351498537,0.43320605641092097,0.9379262360420865,0.5553768106065974,0.2553033868050673,0.1893198025883353,0.13876488094254377,-0.6617454695106213,0.6116003847625688,0.01992542628303036,0.08567694569135313,0.0034988346880591267,0.03220556749020016,9.204655367146035
partial_arc_noisy,24,0.13877963404607857,-0.2935102930687028,0.6806388561595619,0.17457343062335573,0.13950765444010868,0.6859189149365356,0.06964700713479001,0.43431264096532,0.6292994401928749,0.11208911535186238,0.4571066741389235,0.43080421050921414,0.0945998025343647,-0.018273913419943777,0.939241713936536,0.10307908990858461,0.18835549567704515,0.002780880137318867,0.0029642723344312093,1.065947537490471
partial_arc_noisy,25,0.08221022299093571,0.4888247964536331,1.3334840870948619,0.14455273509312594,0.620400001156635,0.2350472637502391,0.08354426821429067,-0.5236561395128152,1.361664509541,0.049581403093851624,0.7366204049149495,0.21379819199119887,0.09485562054651549,0.6425430186660883,1.3176899946763492,0.033258406064111325,0.0774802691722097,0.0011021406160681944,0.011045803836081341,10.022136626709607
partial_arc_noisy,26,0.0644759230787437,0.5341888144955914,1.2397175177619848,0.2888964826142994,0.5171829647574515,0.19392055262824903,0.07337829042773546,-0.37050737418509505,0.7888636310733643,0.18218118568792727,0.6192905696299696,0.19852824468210306,0.2087532626839395,0.5957829503434754,1.2295946261161328,0.03385737689808682,0.0711435312842481,0.001943304021637379,0.01232329430676497,6.341413473935835
partial_arc_noisy,27,0.1274195061578763,-0.2700405599002721,1.0325396976388972,0.6327403197513708,0.2734097602962209,0.09384991995240832,0.13257264002789484,-0.30502816527117477,1.075702135801694,0.6028887286742064,0.25558422812087184,0.14152704320492177,0.13710943547647145,-0.628192924587362,1.0171189408024142,0.011537989410860114,0.03178474883500896,0.0029165852031617077,0.01714475583812141,5.878366186434648
partial_arc_noisy,28,0.18317623111411144,-0.6376144410834863,0.9323152751759761,0.39678902836899166,0.5395457523260698,0.06366521930493851,0.21908967462958007,-0.6812360665031115,1.0952530947335888,0.3149744854836368,0.5992457703940584,0.08577974412230482,0.21472018130540177,0.6431500059987969,0.574662504364543,0.07764877559420381,0.054543028590236554,0.004429940093688288,0.03607943124908539,8.144451276099833
partial_arc_noisy,29,0.20497813036555404,-0.0023151552942565876,0.9867762735353368,0.322113257364911,0.3603816887451619,0.31750505388992706,0.17419509850194423,-0.013801519714685349,1.3334900533235243,0.20363464300162604,0.06683361620771283,0.7295317407906612,0.1995917364833085,0.09469222219569157,0.9801430017127063,0.022109099816547257,0.27468445793382273,0.011618120589296009,0.004153597539079201,0.3575102794944294
partial_arc_noisy,30,0.17596002679210654,0.09147704912268874,0.6475612620966734,0.5182230684682949,0.04051627082158846,0.4412606607101166,0.20966856530951616,-0.15271776364004974,0.6977146447410986,0.6163421089146364,0.07192780840045278,0.31173008268491087,0.1019893232211992,-0.6249004815355238,1.4368459196769838,0.05347668500451486,0.08635371868347051,0.005134818687231909,0.03260542615643706,6.349869029945062
partial_arc_noisy,31,0.15542086669594526,0.6324203240328438,0.8858798766469584,0.15753511218010793,0.09700303076610772,0.7454618570537843,0.1540674572140322,0.5935962262320282,1.1656680162959463,0.1316029675782265,0.0427282984741808,0.8256687339475927,0.15196162017539597,0.4360574964202097,0.9108482595820376,0.01978800908425467,0.0534712512625389,0.0022567820465691064,0.0015801801368978755,0.7001917350858754
partial_arc_noisy,32,0.18358266877614135,-0.2616359833189369,1.3501273164043102,0.5097831836851523,0.23903599129501008,0.25118082501983763,0.1744896635379765,-0.4425732091902054,1.3752141958799964,0.4992429274814376,0.32763675888889215,0.17312031362967023,0.13876488094254377,-0.6617454695106213,0.6116003847625688,0.01676594837861319,0.059067178395921384,0.00828886826221027,0.04051398996105735,4.8877589412012306
partial_arc_noisy,33,0.18215585274141638,0.10894605775424505,0.9246364599648141,0.19232649518839537,0.1965333526595063,0.6111401521520983,0.17419509850194423,-0.013801519714685349,1.3334900533235243,0.20363464300162604,0.06683361620771283,0.7295317407906612,0.21623277762055287,0.05567791289911849,0.6670626572797924,0.0332381002198267,0.08366191932045507,0.006188909134819292,0.005402966534847211,0.8730078947919423
partial_arc_noisy,34,0.14676118317715514,0.10009103387032153,1.0370707883410761,0.3905835541618155,0.353811405823076,0.25560504001510853,0.07047800549941625,-0.2699123784539041,1.2039420255889655,0.28895373279796904,0.40139017051582027,0.30965609668621075,0.06495194210280553,-0.29148671712307056,1.2844370526198805,0.11779997897093579,0.04323844868340465,0.003724158138897382,0.004700090901187445,1.26205459754698
partial_arc_noisy,35,0.17162625104292947,0.49621910982548706,0.5987059362090519,0.7298286829081039,0.05948110104586352,0.2106902160460326,0.1034474490424841,0.4130377954051476,0.6331771948985838,0.5975237191573983,0.245253037953687,0.15722324288891468,0.13876488094254377,-0.6617454695106213,0.6116003847625688,0.0992464060070181,0.12384795793854897,0.004321984240536973,0.019325112236375428,4.471351851568628
partial_arc_noisy,36,0.07953883822530729,-0.31200757885090635,0.6096890481688054,0.5317559341351364,0.26833942017105744,0.19990464569380612,0.06688468746541738,-0.6548731031696174,1.0274783880604033,0.4984530994173821,0.3171536869586381,0.18439321362397976,0.13710943547647145,-0.628192924587362,1.0171189408024142,0.013713972686013607,0.03254284452505379,0.0026866388546665787,0.010683542169964833,3.976545694412172
partial_arc_noisy,37,0.07486716358756172,-0.05851359889790204,0.813670334297416,0.2637768345847552,0.07934500388472818,0.6568781615305166,0.07243673994644748,0.16827404434170323,0.6186637315027095,0.30248075864106216,0.31050053103383873,0.3870187103250991,0.1303914316067376,0.1569217398301579,1.228040269008875,0.009044212742819182,0.1799063008036117,0.0030351472179443286,0.001441007918847036,0.47477364864792776
partial_arc_noisy,38,0.19549659711641512,-0.3851798445416671,1.32514743475588,0.5344078335038184,0.17377944514573762,0.291812721350444,0.17794679184240159,-0.11211254840041686,1.3411946632155978,0.5512174419792588,0.093102413626676,0.3556801443940652,0.1019893232211992,-0.6249004815355238,1.4368459196769838,0.033485455975882726,0.05378468767937442,0.006217143416375009,0.03945060439673207,6.34545509965641
partial_arc_noisy,39,0.11554939394793277,0.01870141773192304,0.5976954406563574,0.23791837984191613,0.578470518052197,0.18361110210588694,0.1418808114763863,-0.09312233727807386,1.0309480855447524,0.1524833221975933,0.6883859021389502,0.15913077566345646,0.16483156558611445,0.549603765682672,1.3856461319542908,0.06380691469907822,0.07327692272450219,0.004722965279328713,0.016269142087877234,3.4446880562690922
sparse_full_noisy,0,0.11017829838491255,-0.045610735715362644,1.4227892650713347,0.2763000362110178,0.582669748796847,0.1410302149921353,0.17015758878230802,-0.05723090048820403,1.2424269096805893,0.23768329636038565,0.7208891265722883,0.04142757706732603,0.19957149104447017,0.6767835695891308,0.9290951560315296,0.09320971994494713,0.09214625185029425,0.006601391218861099,0.017825865184846433,2.700319462042401
sparse_full_noisy,1,0.09198749143574154,-0.5876546749264188,0.6232255218589496,0.3025062540556513,0.31675258515910304,0.3807411607852456,0.18316515638231123,-0.3517551799710371,0.7563986467555246,0.09584938057963215,0.4782661898172801,0.4258844296030878,0.13876488094254377,-0.6617454695106213,0.6116003847625688,0.1409688408341068,0.1377712489840128,0.0036425394807150665,0.007194655729493352,1.9751757716242984
sparse_full_noisy,2,0.1937332280327907,0.07099028460376837,0.9648348470406828,0.1018928064624157,0.6484206819396634,0.24968651159792088,0.14282618666033067,0.513703008449241,1.2915409197546663,0.2814679390445866,0.5333950030579965,0.18513705789741686,0.19957149104447017,0.6767835695891308,0.9290951560315296,0.05637373605059989,0.11971675505478062,0.005824562488204637,0.026927557282336742,4.623103853185184
sparse_full_noisy,3,0.10503071151205014,0.11541489234289702,1.1163135095937815,0.6212688622074587,0.27499894852870255,0.10373218926383876,0.1968587100146858,-0.5797578598097815,1.1525424923426875,0.39263207341366757,0.2842389920329366,0.3231289345533958,0.13710943547647145,-0.628192924587362,1.0171189408024142,0.1649239173089443,0.15242452586252742,0.004294943367862214,0.014832683619744125,3.4535225145767217
sparse_full_noisy,4,0.08223429252515498,0.6594074785906235,0.7836133775666153,0.48679865993720633,0.2942428561339957,0.21895848392879802,0.0885560333953689,-0.45051314575389195,1.1819581874557121,0.4016606436114697,0.3565586330969251,0.24178072329160522,0.1019893232211992,-0.6249004815355238,1.4368459196769838,0.04785320243030389,0.05675867755049108,0.0010079198967662146,0.002743722065880784,2.722162817386257
sparse_full_noisy,5,0.14562053858162252,-0.3509425658179814,0.9225589878699345,0.5210418745774661,0.18050719396825565,0.29845093145427826,0.20966856530951616,-0.15271776364004974,0.6977146447410986,0.6163421089146364,0.07192780840045278,0.31173008268491087,0.1019893232211992,-0.6249004815355238,1.4368459196769838,0.07941929410562365,0.07238625704520192,0.00296396026132462,0.025102047606794714,8.469090471400715
sparse_full_noisy,6,0.12158262063496458,0.5123924153475741,0.8121853498180568,0.16756335623417115,0.1177929286037512,0.7146437151620776,0.1709047301096213,-0.19826453625467255,1.1808671759504779,0.25530264320111945,0.43884084515782135,0.30585651164105926,0.07325371868488677,0.42941266049934645,0.6259602767112046,0.10206825548871234,0.2725248023473456,0.009700834920276064,0.0028529410296884027,0.2940923181493758
sparse_full_noisy,7,0.1626357796417471,-0.5928597070838739,0.8663712490072542,0.14200520990248314,0.23704745755178872,0.6209473325457282,0.14370567596107853,-0.6614059403021859,0.5542372694520895,0.08918603686213523,0.33935759304388136,0.5714563700939834,0.21534386778340747,-0.4833851276557275,1.0281225958185152,0.047806729404879546,0.06820675699472845,0.0111572362439932,0.006736164745456579,0.6037485088731697
sparse_full_noisy,8,0.0992144219671532,0.07397028927078413,1.333702267133767,0.44141674104357925,0.060456959106518986,0.4981262998499018,0.1101984558808526,0.11248076239823547,1.436396244174273,0.4241321424650493,0.03846002117992369,0.5374078363550271,0.19396243485567127,0.3794208423110398,0.6573407521734577,0.025754645517378577,0.026187691003416835,0.0034671801364190135,0.005170549558947034,1.4912837970649258
sparse_full_noisy,9,0.18395645226037993,-0.1102333764292967,1.3950199280588294,0.28440535164338526,0.5805285784488593,0.13506606990775538,0.1986655879477071,-0.45349378167013693,0.6431920165070591,0.09915952543577986,0.5827251906436716,0.31811528392054855,0.19957149104447017,0.6767835695891308,0.9290951560315296,0.05944163641819008,0.12349721747173696,0.0026640377542839974,0.032310373588081615,12.128346730868888
sparse_full_noisy,10,0.10913964495073786,-0.08761052765565948,0.7181008571149877,0.25594556277661995,0.431022888962487,0.313031548260893,0.08567322175899271,-0.5246656523605812,0.8792280348373076,0.04963621301579746,0.0872707528898671,0.8630930340943355,0.12619265153670234,-0.2814036836620496,1.4372705542270698,0.03218971795959035,0.366707657222295,0.004159074570189133,0.004655047677150689,1.1192508329897535
sparse_full_noisy,11,0.07787966172978171,0.01863052229402049,0.8816588978762662,0.5603377793194468,0.159066859039644,0.28059536164090915,0.08559601531376464,0.4814117442262673,0.6323499305727227,0.5400011256697691,0.20524752639523372,0.2547513479349972,0.1019893232211992,-0.6249004815355238,1.4368459196769838,0.02704249343208716,0.030787111570393138,0.00751171732815216,0.011092761811350417,1.4767278009487044
sparse_full_noisy,12,0.13394227377096196,0.11857388746584065,1.3377655162785635,0.24857789210864276,0.4767802359711458,0.2746418719202114,0.14282618666033067,0.513703008449241,1.2915409197546663,0.2814679390445866,0.5333950030579965,0.18513705789741686,0.2087532626839395,0.5957829503434754,1.2295946261161328,0.028623365051693123,0.05966987601519635,0.005847131837204299,0.028940887482224658,4.949586957844655
sparse_full_noisy,13,0.20286776773494028,0.10131123000949853,0.5929698950192518,0.22425588237449853,0.24656406617100798,0.5291800514544934,0.06996305513192885,-0.5504512680071114,1.3376279180713257,0.35771898132535546,0.15321554753300892,0.4890654711416357,0.15002415967298674,0.012913229299493989,0.6377805919946473,0.16532951023375878,0.07410327676956495,0.005605385581266067,0.001608886686683667,0.28702515881526103
sparse_full_noisy,14,0.18152911511706138,-0.06772919284287061,1.3064790302162177,0.43714433932512525,0.18599142011466466,0.37686424056021006,0.07359569235119753,-0.31406043309395393,1.4194874034464686,0.7754075901648156,0.21320228708628558,0.011390122748898779,0.0850098869647406,-0.6288759165013879,1.0138847575443968,0.18504212462943725,0.24364941187420755,0.001576474780278134,0.005228023025600288,3.316274444097304
sparse_full_noisy,15,0.1830204341444241,-0.26843394759460754,1.1897187638999773,0.10770969732315341,0.6074724932267618,0.28481780945008484,0.12551305690661171,0.2475657977473271,1.3426837523265462,0.12242260468475841,0.47857908654891296,0.39899830876632864,0.16483156558611445,0.549603765682672,1.3856461319542908,0.08856315196234595,0.08592893778523254,0.013719736849485744,0.03562740665025896,2.596799562638432
sparse_full_noisy,16,0.21705380231380483,0.4400325809117663,1.22290624926794,0.27188378140601827,0.15422940557702142,0.5738868130169603,0.21749961540254062,0.1848464473460074,1.1129148739306731,0.34240898433891087,0.22338813034207003,0.43420288531901907,0.21623277762055287,0.05567791289911849,0.6670626572797924,0.021833674041497997,0.09312261846529417,0.010763490179037868,0.025188988501975682,2.340224971917732
sparse_full_noisy,17,0.08696581747061159,-0.5424996336517308,0.6967355317894054,0.5607470840440272,0.17412224750191424,0.2651306684540586,0.06722779265399008,-0.09314590027647741,1.3020531059711495,0.5681861088846735,0.11562728935876511,0.31618660175656144,0.1019893232211992,-0.6249004815355238,1.4368459196769838,0.03552084695679384,0.038996638762099425,0.004661308309822703,0.008696047275008967,1.8655807977095016
sparse_full_noisy,18,0.09759320241685078,-0.5194256811224145,0.8805463246438447,0.48230751307860453,0.085844658762823,0.4318478281585725,0.08159392489120718,-0.4710261402353857,1.3444384348246186,0.49812235972929503,0.040369399093154165,0.46150824117755085,0.1019893232211992,-0.6249004815355238,1.4368459196769838,0.020254745328772517,0.030316839779779236,0.006078404431107326,0.014423293583739895,2.372874945590343
sparse_full_noisy,19,0.1932291240692625,-0.46112772315961714,1.219630136186539,0.06318248060886068,0.6921396887495568,0.24467783064158255,0.17275395663547777,-0.37250957943010315,0.8918093272657547,0.09253546751596717,0.5486931623771032,0.3587713701069296,0.19957149104447017,0.6767835695891308,0.9290951560315296,0.0650732630340568,0.09563101758163571,0.008633228250940633,0.031916874718136146,3.696980294093191
sparse_full_noisy,20,0.21862328114528284,-0.04363246337690125,1.1408758080718409,0.6217580416583861,0.25086653391128233,0.12737542443033156,0.17676685501998426,0.0903538636578442,1.0757038584828482,0.5427203499600957,0.3393853850088387,0.11789426503106565,0.13876488094254377,-0.6617454695106213,0.6116003847625688,0.0758152517233532,0.05901256739837091,0.004216529075841177,0.036745945253395404,8.714737783721974
sparse_full_noisy,21,0.11952174375161922,-0.35137217926231007,0.934938829959664,0.21891173557587543,0.23592679375425304,0.5451614706698715,0.16020530170351874,-0.2144652931093033,1.0102788627217798,0.12191930022863598,0.3067103508536152,0.5713703489177488,0.19206235481473535,-0.377016723843952,0.6427866062601602,0.06902029456225514,0.06466162356482631,0.01063661261250569,0.009433441347043665,0.8868839818376547
sparse_full_noisy,22,0.0763946168347371,-0.48179720248520674,0.5739312904034957,0.721746721789978,0.1227251510313448,0.1555281271786772,0.18773572734019653,-0.5597517189792399,1.1480110517572009,0.4168424242355598,0.18679229400441266,0.3963652817600276,0.1014375554610495,-0.6641454475963553,1.1132619529137044,0.2122085805123377,0.2032695317029455,0.006546182120185996,0.005821996392939247,0.8893728109070432
sparse_full_noisy,23,0.21948892048185656,-0.4301460575854834,1.14424907079929,0.10522281592653344,0.3895658005621354,0.5052113835113311,0.21748096028007483,-0.12831049609627868,1.4162317291368718,0.09879322311181736,0.34106132224234065,0.560145454645842,0.19206235481473535,-0.377016723843952,0.6427866062601602,0.03110647611185689,0.03662271408967391,0.01666788532722082,0.03348798579087289,2.0091322404398033
